,ST6GALNAC4 (27090)
ACH-000004,-0.339741928818
ACH-000007,-0.0939544808898
ACH-000009,-0.504842931149
ACH-000011,-0.133183014975
ACH-000012,-0.39239254935199996
ACH-000013,-0.300527636822
ACH-000014,-0.223786658664
ACH-000015,-0.316660693274
ACH-000017,-0.180840807111
ACH-000018,-0.30971200300900004
ACH-000019,-0.266897580722
ACH-000021,-0.335333613032
ACH-000022,-0.26295749295000004
ACH-000025,-0.330193243486
ACH-000028,-0.12976068256200002
ACH-000030,-0.303699995768
ACH-000035,-0.166974639788
ACH-000036,-0.370824417728
ACH-000037,-0.11055714786800001
ACH-000039,-0.35962291812200003
ACH-000040,-0.430764256593
ACH-000041,-0.226620628257
ACH-000042,-0.40128134398299997
ACH-000045,-0.247990808164
ACH-000047,-0.192528772838
ACH-000052,-0.33975403415600003
ACH-000053,-0.167444922324
ACH-000054,-0.21705852352899999
ACH-000055,-0.367496220648
ACH-000060,-0.4310268098899999
ACH-000067,-0.14076823402
ACH-000070,-0.1222956399
ACH-000075,-0.286076556141
ACH-000078,-0.362901925681
ACH-000082,-0.33582812011299995
ACH-000085,-0.18319522929999998
ACH-000086,-0.226035241646
ACH-000087,-0.277998227667
ACH-000092,-0.407406517631
ACH-000095,-0.36137427628700003
ACH-000097,-0.218546664413
ACH-000098,-0.170492408455
ACH-000099,-0.239202984448
ACH-000108,-0.233644510563
ACH-000113,-0.21493865355
ACH-000115,-0.40537735005000003
ACH-000116,-0.212913846865
ACH-000118,-0.11856158195399999
ACH-000120,0.0263478728858
ACH-000123,-0.19478804337699998
ACH-000127,-0.217843582451
ACH-000128,-0.139641813092
ACH-000132,-0.23272068385400002
ACH-000133,-0.366267656664
ACH-000137,-0.12000819331399999
ACH-000138,-0.29623709206
ACH-000142,-0.493873057152
ACH-000143,-0.19453396016600003
ACH-000146,-0.203348218046
ACH-000148,-0.256401933762
ACH-000150,-0.216303461881
ACH-000152,-0.37592424632700006
ACH-000153,-0.205923130955
ACH-000159,-0.336893257126
ACH-000160,-0.200921646737
ACH-000163,-0.254204596487
ACH-000167,-0.48226193982500004
ACH-000168,-0.522786266007
ACH-000169,-0.191683978585
ACH-000178,-0.319106241871
ACH-000182,-0.103437824503
ACH-000183,-0.30819412762299997
ACH-000188,-0.43540263608400004
ACH-000189,-0.15414801063
ACH-000190,-0.185170544119
ACH-000198,-0.280967098824
ACH-000204,-0.5243912447119999
ACH-000206,-0.218020506078
ACH-000207,-0.0106171364289
ACH-000211,-0.217731515821
ACH-000215,-0.21659426322500003
ACH-000221,-0.25013341899
ACH-000222,-0.285489578689
ACH-000223,-0.214513081212
ACH-000226,-0.249973445281
ACH-000227,-0.476360966449
ACH-000228,-0.144650333128
ACH-000231,-0.163623119948
ACH-000232,-0.39088533897699995
ACH-000233,-0.187296210217
ACH-000234,-0.12217458889
ACH-000235,-0.24105011195300002
ACH-000237,-0.366124166374
ACH-000238,-0.524117278036
ACH-000243,-0.172270835832
ACH-000244,-0.6196444986899999
ACH-000246,-0.25912037738899996
ACH-000248,-0.237426500057
ACH-000250,-0.318570121624
ACH-000251,-0.12103385803200001
ACH-000253,-0.35886479248400005
ACH-000255,-0.12113100570699999
ACH-000256,-0.22914887216
ACH-000257,-0.24081246591
ACH-000258,-0.11728732776100001
ACH-000259,-0.17868660800900002
ACH-000260,-0.23452275592500002
ACH-000261,-0.22909516923
ACH-000262,-0.17798502405699998
ACH-000263,-0.7102441750149999
ACH-000264,-0.331224156773
ACH-000265,-0.277883398904
ACH-000266,-0.214708785062
ACH-000272,-0.251117920864
ACH-000273,-0.308504036953
ACH-000274,-0.7032757078659999
ACH-000277,-0.261258068897
ACH-000278,-0.357138324226
ACH-000279,-0.24742470412099998
ACH-000280,-0.298950021074
ACH-000281,-0.378796090616
ACH-000288,-0.25754603329799997
ACH-000291,-0.274385206556
ACH-000293,-0.263213056722
ACH-000294,-0.46866009728299995
ACH-000295,0.0898693521732
ACH-000296,-0.251963461043
ACH-000302,-0.271291501581
ACH-000304,-0.284178435161
ACH-000307,-0.170152469905
ACH-000308,-0.36025632535400004
ACH-000310,-0.41962687761999995
ACH-000311,-0.33863536401199995
ACH-000312,-0.28705991421599997
ACH-000315,-0.14611853222100002
ACH-000316,-0.220522452428
ACH-000317,-0.0922133542295
ACH-000318,-0.361719012783
ACH-000319,-0.3291338377
ACH-000320,-0.306957882508
ACH-000322,-0.22178635830600002
ACH-000323,-0.18208454239799998
ACH-000324,-0.391427786096
ACH-000329,-0.434479804604
ACH-000330,-0.419732215995
ACH-000331,-0.405736755018
ACH-000332,-0.258583391344
ACH-000334,-0.309550775883
ACH-000335,-0.132075498739
ACH-000336,-0.209679139364
ACH-000337,-0.41312486755000005
ACH-000339,-0.17094507410100002
ACH-000341,-0.339522691407
ACH-000348,-0.444388187528
ACH-000350,-0.23674062728300002
ACH-000352,-0.336260552883
ACH-000356,-0.152648501188
ACH-000361,0.168136000507
ACH-000362,-0.318324029119
ACH-000363,-0.27310890297400003
ACH-000364,-0.079775332294
ACH-000365,-0.41892233828599995
ACH-000366,-0.273079431803
ACH-000368,-0.38860560856
ACH-000374,-0.427921543987
ACH-000375,-0.328454215463
ACH-000376,-0.121339555211
ACH-000381,-0.116028407188
ACH-000383,-0.289137029304
ACH-000387,-0.415210843904
ACH-000389,-0.29912885806999995
ACH-000390,-0.264876906238
ACH-000393,-0.24598949100200002
ACH-000395,-0.6990801783730001
ACH-000397,-0.120719902157
ACH-000401,-0.420285770934
ACH-000402,-0.220197633752
ACH-000403,-0.484957394432
ACH-000404,-0.450546853484
ACH-000406,-0.218674379999
ACH-000407,-0.32605215353100003
ACH-000408,-0.0730758743922
ACH-000410,-0.26601730488200004
ACH-000411,-0.17450951140299997
ACH-000414,-0.194983537293
ACH-000415,-0.213701727905
ACH-000416,-0.374414205026
ACH-000420,-0.156394222587
ACH-000421,-0.273236665946
ACH-000424,-0.393353152861
ACH-000425,-0.265702035551
ACH-000426,-0.21079822299400003
ACH-000427,-0.384828585612
ACH-000433,-0.35427013299500004
ACH-000436,-0.224613001298
ACH-000444,-0.328045753634
ACH-000445,-0.013295073270299999
ACH-000448,-0.218895759546
ACH-000450,-0.253295702939
ACH-000452,-0.240275361659
ACH-000454,-0.123205637097
ACH-000458,-0.300356811821
ACH-000459,0.0916263073029
ACH-000460,-0.317420355278
ACH-000461,-0.298866086524
ACH-000463,-0.321878339662
ACH-000464,-0.184857324206
ACH-000466,-0.305333916324
ACH-000467,-0.321542879065
ACH-000468,-0.404832246999
ACH-000469,-0.31299695427700003
ACH-000470,-0.163042909112
ACH-000471,-0.193643641421
ACH-000472,-0.398182859321
ACH-000473,-0.121446274231
ACH-000475,-0.352568112945
ACH-000476,-0.366069871116
ACH-000477,-0.293792164583
ACH-000480,-0.134107726752
ACH-000481,-0.20760043183600002
ACH-000483,-0.285686369529
ACH-000484,-0.373201513218
ACH-000485,-0.347664294331
ACH-000486,-0.214441859722
ACH-000487,-0.256931829667
ACH-000488,-0.322419280964
ACH-000490,-0.305948481201
ACH-000491,-0.374104064699
ACH-000495,-0.497137368399
ACH-000496,-0.165055729785
ACH-000499,-0.154215739247
ACH-000500,-0.754133796779
ACH-000502,-0.179102062772
ACH-000503,-0.78700660229
ACH-000505,-0.367143152878
ACH-000507,-0.24091091937800002
ACH-000510,-0.0881978300064
ACH-000511,-0.375306349235
ACH-000512,0.0100355912772
ACH-000516,-0.12175299445900001
ACH-000517,-0.364114740091
ACH-000518,-0.07908675100330001
ACH-000520,-0.501332130426
ACH-000521,-0.31383422449799997
ACH-000522,-0.271665718993
ACH-000524,-0.220553096044
ACH-000527,-0.280987930645
ACH-000528,-0.25001248418
ACH-000537,-0.393832733174
ACH-000541,-0.370109916189
ACH-000542,-0.35719801667499995
ACH-000544,-0.346666825051
ACH-000545,-0.319875834212
ACH-000547,-0.300702279952
ACH-000548,-0.246523744486
ACH-000549,-0.24802170044500002
ACH-000550,-0.334577496265
ACH-000552,-0.310380293754
ACH-000556,-0.490130529276
ACH-000557,-0.48327727121200004
ACH-000570,-0.189672268785
ACH-000571,-0.29747227264000003
ACH-000573,-0.0188219128127
ACH-000576,-0.09383496049339998
ACH-000580,-0.22621101156399998
ACH-000584,-0.20398262263
ACH-000585,-0.100782385297
ACH-000588,-0.189461226552
ACH-000589,-0.0437482496206
ACH-000591,-0.284106969277
ACH-000593,-0.352499035836
ACH-000600,-0.164957503019
ACH-000601,-0.23078440654100002
ACH-000604,-0.379541686721
ACH-000605,-0.462900020788
ACH-000606,-0.148654580767
ACH-000608,-0.34737517013499997
ACH-000614,-0.147021057606
ACH-000616,-0.33540499529199996
ACH-000618,-0.200959353244
ACH-000619,-0.316968050441
ACH-000620,-0.151538507189
ACH-000621,-0.23410985178000004
ACH-000622,-0.309082298719
ACH-000623,-0.013190736243399998
ACH-000624,-0.15246288942
ACH-000627,-0.233734370979
ACH-000630,-0.37974556145800004
ACH-000632,-0.31841150439800003
ACH-000633,-0.38083432987099997
ACH-000637,-0.225224913588
ACH-000638,-0.30676263288100003
ACH-000646,-0.37616457960199995
ACH-000647,-0.24526242050900002
ACH-000648,-0.43421162114100004
ACH-000649,-0.346180922816
ACH-000651,-0.424973907272
ACH-000652,-0.286254104853
ACH-000653,-0.272184444585
ACH-000657,-0.466238643302
ACH-000658,-0.42680326286200004
ACH-000661,-0.297688525854
ACH-000662,-0.224561055141
ACH-000663,-0.277849030339
ACH-000665,-0.106669757993
ACH-000671,-0.198013918255
ACH-000673,-0.424646932489
ACH-000676,-0.211857678881
ACH-000677,-0.0691579972666
ACH-000681,-0.449991200883
