,EEF2K (29904)
ACH-000004,-0.010453451248
ACH-000007,-0.05920966698469999
ACH-000009,0.0939073394607
ACH-000011,0.0244996182
ACH-000012,0.000452256130509
ACH-000013,-0.05074282772469999
ACH-000014,0.171740461486
ACH-000015,-0.17829236485
ACH-000017,0.0726530909285
ACH-000018,0.307263552084
ACH-000019,-0.004500325659470001
ACH-000021,-0.0390882765741
ACH-000022,0.09280167308460001
ACH-000025,0.08024944547660001
ACH-000028,0.140475833147
ACH-000030,0.15233414504
ACH-000035,-0.138389574711
ACH-000036,0.045555240513899996
ACH-000037,-0.16288092402999998
ACH-000039,-0.0350579188111
ACH-000040,0.145009032284
ACH-000041,0.142386306894
ACH-000042,0.0170695196862
ACH-000045,-0.08817857965019998
ACH-000047,0.19301018433400002
ACH-000052,0.216510415517
ACH-000053,-0.0266378692483
ACH-000054,0.104861243295
ACH-000055,0.0692578922681
ACH-000060,0.10533617283399999
ACH-000067,0.127327039228
ACH-000070,0.08993448120969999
ACH-000075,-0.11353977200899999
ACH-000078,0.0664086437044
ACH-000082,0.078470466819
ACH-000085,0.0618283713292
ACH-000086,0.0947818559131
ACH-000087,0.20814547320000001
ACH-000092,-0.124839365078
ACH-000095,0.179053896509
ACH-000097,-0.106776053608
ACH-000098,-0.29330848831
ACH-000099,0.217592139349
ACH-000108,0.040531110225699996
ACH-000113,0.117222813993
ACH-000115,0.0831116162137
ACH-000116,0.0221009179451
ACH-000118,-0.000976085851818
ACH-000120,0.054087765515000004
ACH-000123,0.0383803123505
ACH-000127,0.025820632558
ACH-000128,0.245600384908
ACH-000132,-0.11003257659900001
ACH-000133,0.24224372114599999
ACH-000137,-0.094238034923
ACH-000138,0.06518514800110001
ACH-000142,0.0440558218645
ACH-000143,0.00671770891462
ACH-000146,0.150985555796
ACH-000148,0.0885058291943
ACH-000150,0.167415789972
ACH-000152,0.061296836372800007
ACH-000153,0.254839630488
ACH-000159,0.0209625565966
ACH-000160,0.0928673227673
ACH-000163,-0.00429990161688
ACH-000167,0.0322140467405
ACH-000168,-0.0401839349024
ACH-000169,0.0439826325519
ACH-000178,0.0892535671984
ACH-000182,0.102760630536
ACH-000183,0.06278397164090001
ACH-000188,0.217630338121
ACH-000189,0.318497947202
ACH-000190,0.149044194185
ACH-000198,-0.03817709814280001
ACH-000204,-0.0999178761258
ACH-000206,0.263027549002
ACH-000207,0.12799230487299998
ACH-000211,0.0808330134154
ACH-000215,0.010032552445299998
ACH-000221,0.00296936069273
ACH-000222,-0.12733247161
ACH-000223,0.0654164308462
ACH-000226,0.028944971967700003
ACH-000227,0.103629008875
ACH-000228,0.0024804901761999996
ACH-000231,0.138017501415
ACH-000232,0.0710713345544
ACH-000233,-0.055090941729199996
ACH-000234,-0.004630762308449999
ACH-000235,-0.10394240698200001
ACH-000237,0.059075670806400006
ACH-000238,0.24108428628400003
ACH-000243,-0.094172743746
ACH-000244,0.09166373487510002
ACH-000246,0.115770362234
ACH-000248,0.19959720368
ACH-000250,0.0734652608001
ACH-000251,0.0389102482632
ACH-000253,0.184947846222
ACH-000255,0.014573288605500001
ACH-000256,0.0878464979779
ACH-000257,-0.20838908153299998
ACH-000258,0.170039859267
ACH-000259,0.0478521052402
ACH-000260,0.0557259681178
ACH-000261,0.0708414826999
ACH-000262,-0.0559725031532
ACH-000263,-0.0776624211317
ACH-000264,0.059739404150300005
ACH-000265,-0.155113318346
ACH-000266,-0.0136880873426
ACH-000272,0.013036882434399998
ACH-000273,0.112330376268
ACH-000274,-0.07275748979510001
ACH-000277,0.0620578967344
ACH-000278,0.176319808281
ACH-000279,-0.0268584802268
ACH-000280,-0.22443943478199999
ACH-000281,-0.0221792402347
ACH-000288,-0.0324478677685
ACH-000291,0.0788112300556
ACH-000293,-0.0238237714634
ACH-000294,0.206350746741
ACH-000295,0.203454069899
ACH-000296,-0.071314490715
ACH-000302,0.00808699178826
ACH-000304,-0.456994406141
ACH-000307,0.147272296024
ACH-000308,-0.03631543072519999
ACH-000310,0.0428339070462
ACH-000311,-0.011148183679299999
ACH-000312,0.0594499923982
ACH-000315,-0.104058773219
ACH-000316,0.0884720304944
ACH-000317,0.218676733984
ACH-000318,-0.074898352677
ACH-000319,0.0754539914052
ACH-000320,0.131756821273
ACH-000322,-0.225253700158
ACH-000323,-0.165755997073
ACH-000324,0.07363965013780001
ACH-000329,-0.024283024161799997
ACH-000330,-0.0161644396235
ACH-000331,0.069533960987
ACH-000332,-0.127592414225
ACH-000334,-0.015147884770899999
ACH-000335,0.160194604442
ACH-000336,0.16961657934500002
ACH-000337,-0.0150881375889
ACH-000339,0.0738204723751
ACH-000341,0.05558543951619999
ACH-000348,-0.00244213109581
ACH-000350,0.22778088633000002
ACH-000352,0.226000666541
ACH-000356,-0.278779298757
ACH-000361,-0.30725470613
ACH-000362,0.0137892652104
ACH-000363,0.04098173285230001
ACH-000364,0.0160246644423
ACH-000365,0.0877629375461
ACH-000366,0.0114810688986
ACH-000368,0.006805949065479999
ACH-000374,0.010012609758100002
ACH-000375,0.15303270423100002
ACH-000376,0.031938650832599995
ACH-000381,-0.186166516959
ACH-000383,0.0913402598206
ACH-000387,0.0635308654702
ACH-000389,0.19554917012200002
ACH-000390,0.0192499606166
ACH-000393,0.0747220841417
ACH-000395,0.24714711172200002
ACH-000397,-0.009102839221399999
ACH-000401,-0.0689699136127
ACH-000402,0.09906459443910001
ACH-000403,0.051400977132
ACH-000404,-0.295120377472
ACH-000406,-0.049623722444099995
ACH-000407,-0.034518642799100004
ACH-000408,-0.00642775774983
ACH-000410,0.080571714555
ACH-000411,-0.25040723022
ACH-000414,-0.00526327830866
ACH-000415,-0.06533306118030001
ACH-000416,0.052805487852999995
ACH-000420,-0.16518955304400001
ACH-000421,0.0186744123117
ACH-000424,-0.0255807407927
ACH-000425,-0.17303816112599998
ACH-000426,-0.082483606773
ACH-000427,0.10065804414599999
ACH-000433,-0.286550628463
ACH-000436,0.162281476126
ACH-000444,-0.05704058138
ACH-000445,0.0172291743422
ACH-000448,0.0007247812546980001
ACH-000450,0.20419048622900002
ACH-000452,-0.12047525387599999
ACH-000454,0.0535737700496
ACH-000458,-0.275165205111
ACH-000459,0.14965496356
ACH-000460,-0.0656586616497
ACH-000461,0.0070228803552299995
ACH-000463,-0.0790304025957
ACH-000464,-0.18079410630999998
ACH-000466,-6.34491589832e-05
ACH-000467,-0.029057466971900002
ACH-000468,-0.0283794426606
ACH-000469,-0.00940731041358
ACH-000470,0.09401441070790001
ACH-000471,-0.0154086882863
ACH-000472,0.13343200622600002
ACH-000473,0.028004009928
ACH-000475,0.061954895917800006
ACH-000476,0.158834019845
ACH-000477,0.094697422507
ACH-000480,-0.00519698726217
ACH-000481,-0.05118728812559999
ACH-000483,-0.054341405902000005
ACH-000484,0.37977083400300005
ACH-000485,-0.089452610291
ACH-000486,0.0320546575067
ACH-000487,0.0581749586464
ACH-000488,0.10925025885800001
ACH-000490,0.009477326290190002
ACH-000491,0.125019672797
ACH-000495,0.103345840813
ACH-000496,-0.25170966915
ACH-000499,-0.121733842655
ACH-000500,-0.34454602801399997
ACH-000502,0.13365579101800001
ACH-000503,0.0597042547219
ACH-000505,-0.132812937134
ACH-000507,0.104797238095
ACH-000510,-0.146106449371
ACH-000511,0.0694397776127
ACH-000512,0.0561536668073
ACH-000516,0.000826707850892
ACH-000517,0.0357339779978
ACH-000518,-0.14457173191199998
ACH-000520,-0.0037822186638200002
ACH-000521,0.20132586552099999
ACH-000522,-0.0849696993486
ACH-000524,0.0669457162776
ACH-000527,0.0170134862936
ACH-000528,0.121933408866
ACH-000537,0.348121737677
ACH-000541,-0.119383039554
ACH-000542,0.0169560070945
ACH-000544,-0.122192894821
ACH-000545,0.0485290879416
ACH-000547,0.0743263259519
ACH-000548,0.004416230948449999
ACH-000549,0.010362679147600001
ACH-000550,-0.00830221330863
ACH-000552,0.132933440819
ACH-000556,-0.0722618540363
ACH-000557,-0.044342578812100006
ACH-000570,0.161040589308
ACH-000571,0.09591341270670001
ACH-000573,-0.0205609474121
ACH-000576,-0.055393067654099994
ACH-000580,0.11919442319
ACH-000584,-0.0275079034989
ACH-000585,-0.034755304925300004
ACH-000588,-0.14831221834
ACH-000589,-0.0453360952697
ACH-000591,-0.0951696730297
ACH-000593,0.23902097938
ACH-000600,0.0355093459999
ACH-000601,-0.08373835934010002
ACH-000604,0.0729509457372
ACH-000605,-0.0037970897315500003
ACH-000606,0.126982906545
ACH-000608,0.059424453787199995
ACH-000614,0.195340038738
ACH-000616,-0.022912493272099998
ACH-000618,0.12416134723300001
ACH-000619,0.0822824916196
ACH-000620,-0.0029216268648500003
ACH-000621,0.060839207870500005
ACH-000622,0.051863099190499994
ACH-000623,0.0758687922129
ACH-000624,0.0705038195105
ACH-000627,0.283831472449
ACH-000630,-0.0375729614495
ACH-000632,-0.0247724080669
ACH-000633,0.23919513643800003
ACH-000637,0.187268023546
ACH-000638,-0.00256771001114
ACH-000646,0.20399442586599997
ACH-000647,0.16339472630899998
ACH-000648,-0.0436236176934
ACH-000649,0.0725962768426
ACH-000651,0.00399002407771
ACH-000652,-0.0660163464486
ACH-000653,-0.00011482841383499999
ACH-000657,-0.050003010368499995
ACH-000658,0.0441838333942
ACH-000661,0.0267471137594
ACH-000662,-0.521980371867
ACH-000663,0.00882453052953
ACH-000665,0.18596431063700003
ACH-000671,-0.118156587145
ACH-000673,-0.08289558851510001
ACH-000676,-0.005960742271010001
ACH-000677,0.179970335616
ACH-000681,-0.010489362808700001
ACH-000682,0.022968167272900002
ACH-000683,0.109619378979
ACH-000684,-0.271666232183
ACH-000688,0.26909454322
ACH-000693,0.116185980194
ACH-000694,0.104655377648
ACH-000695,0.17062137247
ACH-000696,0.0528561241731
ACH-000697,0.09555794846380002
ACH-000699,-0.14250338509299998
ACH-000701,0.0759318839393
ACH-000706,0.0461238809279
ACH-000711,0.0320635581074
ACH-000713,-0.0669060476282
ACH-000714,-0.043136802334900005
ACH-000718,-0.013124279121399999
ACH-000720,0.011983744876700002
ACH-000721,0.0291509064515
ACH-000724,0.35597012090499996
ACH-000725,-0.285605507807
ACH-000732,-0.170979191098
ACH-000734,0.11447680538899999
ACH-000735,0.0774305907443
ACH-000736,0.0484627664353
ACH-000738,0.0838362408177
ACH-000746,0.21310465565499997
ACH-000747,0.107385273914
ACH-000748,0.14980602626800002
ACH-000753,-0.0143975768435
ACH-000756,-0.139483755444
ACH-000757,-0.112053855489
ACH-000758,-0.0464459585125
ACH-000760,-0.178066085114
ACH-000763,0.10514812506000001
ACH-000764,0.136171972394
ACH-000765,0.0279859279153
ACH-000766,-0.035584967032900004
ACH-000767,0.013278103023299999
ACH-000768,0.018529133517099998
ACH-000769,0.0988892599904
ACH-000770,0.0196908049696
ACH-000771,-0.0769754398045
ACH-000773,0.22331175600699998
ACH-000776,0.0351982431965
ACH-000777,0.0973694608025
ACH-000778,-0.228533512346
ACH-000781,-0.0279742484476
ACH-000782,-0.0783673262813
ACH-000783,0.0993571071259
ACH-000784,0.0668859584487
ACH-000785,0.041841206174699996
ACH-000787,-0.045785060902000005
ACH-000788,-0.048654972422199995
ACH-000791,0.08349061791489999
ACH-000792,0.13060939093
ACH-000794,-0.0480684120573
ACH-000796,0.226039508857
ACH-000799,0.00483716668482
ACH-000800,-0.0598912920136
ACH-000802,0.029851741415499997
ACH-000804,0.00497938472072
ACH-000805,0.231664734947
ACH-000809,0.00498657368638
ACH-000810,0.13925722964
ACH-000811,-0.0116164134586
ACH-000817,0.109165430219
ACH-000819,0.120699162997
ACH-000820,0.048377551781699994
ACH-000821,0.277481319615
ACH-000822,0.0790632534484
ACH-000823,0.162093018138
ACH-000824,0.022918337691099997
ACH-000827,0.026810268430300002
ACH-000829,0.140578038745
ACH-000831,-0.0871604297157
ACH-000832,0.0404018417591
ACH-000833,0.13802630588099998
ACH-000834,0.154345382273
ACH-000835,-0.09508869813729999
ACH-000836,-0.0531640135234
ACH-000837,0.018543308775400003
ACH-000838,0.29818314150499997
ACH-000839,0.0154590123364
ACH-000840,-0.13187575919000002
ACH-000841,0.00626101791724
ACH-000843,0.180448870105
ACH-000846,0.09929426891280001
ACH-000847,0.168060952139
ACH-000848,0.00927645656553
ACH-000849,0.0641475331085
ACH-000851,-0.034216647233599996
ACH-000855,0.09842659389010001
ACH-000856,0.17246545142
ACH-000858,0.124041723943
ACH-000859,0.380278903877
ACH-000861,-0.07560189213650001
ACH-000862,0.18380387145399998
ACH-000865,0.07462908630739999
ACH-000866,0.042935827116400004
ACH-000867,0.0625532631622
ACH-000869,-0.09456604712099999
ACH-000872,-0.112189160491
ACH-000873,0.14409717547
ACH-000876,0.0414647674051
ACH-000878,0.0763958477933
ACH-000880,0.154247570847
ACH-000881,0.17277115739799997
ACH-000882,0.06158008204919999
ACH-000884,-0.20877133539599999
ACH-000885,0.10285536383400001
ACH-000887,0.19513274512
ACH-000888,-0.00921885150349
ACH-000889,-0.0196793316216
ACH-000890,0.151598480239
ACH-000896,-0.12256395249299999
ACH-000898,-0.00505337473121
ACH-000900,-0.07643947060319999
ACH-000901,-0.144301159554
ACH-000905,0.12368437431399999
ACH-000906,0.0825626878201
ACH-000907,-0.20952596015799999
ACH-000910,0.11014175815400001
ACH-000911,-0.0905266508012
ACH-000912,-0.024219142723500002
ACH-000913,-0.0110558572519
ACH-000915,-0.016886576660200003
ACH-000916,-0.0277876818464
ACH-000917,-0.0667691096018
ACH-000921,0.004290084892
ACH-000924,-0.0376219697235
ACH-000926,0.019226094991400003
ACH-000928,0.09141202746060001
ACH-000929,-0.319220906513
ACH-000932,0.06280451000869999
ACH-000935,-0.0199732756574
ACH-000936,-0.055186078343199996
ACH-000937,0.15558513513900002
ACH-000938,0.09587325946979999
ACH-000939,0.0456626097865
ACH-000941,-0.0699584043276
ACH-000943,-0.06418005232520001
ACH-000946,0.08964724435469999
ACH-000947,0.108431462553
ACH-000948,0.0385993662106
ACH-000950,0.0635705384188
ACH-000953,0.013061021893299999
ACH-000957,0.058558705974900004
ACH-000958,0.269397849139
ACH-000960,0.024389659741199998
ACH-000963,0.39407550718
ACH-000968,0.008729982231909999
ACH-000969,0.036763869018900004
ACH-000973,-0.056622708626300006
ACH-000974,0.223230756763
ACH-000975,-0.079311274907
ACH-000976,-0.09765284557949999
ACH-000978,-0.33285482622699997
ACH-000980,0.00299187618172
ACH-000984,0.187833623728
ACH-000986,-0.042590461892400004
ACH-000988,-0.010726300687599999
ACH-000993,-0.0999793793053
ACH-000994,-0.042768526649500004
ACH-000996,-0.199107861054
ACH-001001,0.0367741854698
ACH-001020,0.184286650497
ACH-001028,0.07499788451139999
ACH-001031,-0.0185503811339
ACH-001038,0.0994108848117
ACH-001048,0.139583380043
ACH-001050,-0.08867162876229999
ACH-001053,0.025649070332400003
ACH-001054,0.312785081482
ACH-001061,-0.11681741139
ACH-001067,0.116483067624
ACH-001075,0.09720441203389998
ACH-001096,0.196351806127
ACH-001128,-0.20740018309799998
ACH-001134,0.055123604447499995
ACH-001151,0.13317269435100001
ACH-001163,-0.0342618813974
ACH-001164,-0.0066844143508
ACH-001173,0.0519939589498
ACH-001183,-0.0259246130486
ACH-001184,0.10034810766699999
ACH-001190,-0.0879494387862
ACH-001192,0.014246946450700002
ACH-001193,-0.19170601669
ACH-001196,-0.05985683357030001
ACH-001197,-0.0680762425546
ACH-001205,-0.10353985823999999
ACH-001211,0.24125705479
ACH-001212,0.269450738782
ACH-001228,0.0452641486062
ACH-001232,0.08289997494410001
ACH-001239,-0.044840112218199994
ACH-001274,0.224394187128
ACH-001275,-0.125142292007
ACH-001277,0.198359245894
ACH-001278,0.35889903126199996
ACH-001280,-0.048352192219199994
ACH-001283,0.126241690067
ACH-001289,0.154830114245
ACH-001295,0.029162192257599997
ACH-001300,0.158191824045
ACH-001301,-0.035942377375699996
ACH-001302,0.0519226484019
ACH-001303,-0.156728180386
ACH-001306,0.142792424693
ACH-001318,-0.129080208481
ACH-001322,0.00154785823397
ACH-001328,0.109734831186
ACH-001332,0.0230272204705
ACH-001333,0.19869587504500003
ACH-001336,-0.0064102235859700004
ACH-001340,0.023041688072700003
ACH-001346,-0.30123608340999997
ACH-001353,0.165234176526
ACH-001354,0.41994542644199995
ACH-001367,0.295857062943
ACH-001368,0.0477053483842
ACH-001374,-0.148829923339
ACH-001375,-0.0373356832776
ACH-001377,-0.06503089862309999
ACH-001380,0.15337000830999997
ACH-001391,0.0532045205115
ACH-001407,0.177270316736
ACH-001408,0.15790517591800002
ACH-001413,-0.028652428654400004
ACH-001430,0.229039107148
ACH-001431,0.21816548191500001
ACH-001450,0.18968065186
ACH-001496,0.147310142219
ACH-001500,0.024336479838099997
ACH-001521,0.179510172082
ACH-001523,0.0387369040546
ACH-001532,0.0273747389806
ACH-001536,0.013564775934500001
ACH-001550,0.176121435532
ACH-001552,0.331505808326
ACH-001554,0.107855970699
ACH-001645,0.00787409200493
ACH-001654,0.0505871044791
ACH-001715,-0.10637676749700001
ACH-001735,0.06177065892519999
ACH-001736,0.0665495103608
ACH-001737,0.245888572306
ACH-001740,0.0818208343793
ACH-001745,-0.09783529959
ACH-001750,-0.0170098255063
ACH-001765,-0.025044466455099997
ACH-001956,-0.032890512072
ACH-001957,-0.00053113139274
