,TROAP (10024)
ACH-000234,-0.197973316915
ACH-000235,-0.272073020399
ACH-000237,-0.322769862779
ACH-000238,-0.312963674803
ACH-000243,-0.259698730496
ACH-000244,-0.283428403406
ACH-000246,-0.18621058124099998
ACH-000248,-0.467144353553
ACH-000250,-0.0673106603759
ACH-000251,-0.0918089935798
ACH-000253,-0.33226636954
ACH-000255,-0.287015296375
ACH-000256,-0.22783040579100003
ACH-000257,-0.18332538748500002
ACH-000258,-0.052424370274300004
ACH-000259,-0.159526462751
ACH-000260,-0.347525833041
ACH-000261,-0.591116460396
ACH-000262,-0.179986522244
ACH-000263,-0.252213220271
ACH-000264,-0.420870538223
ACH-000265,-0.287463869867
ACH-000266,-0.301385168998
ACH-000272,-0.0586945721832
ACH-000273,-0.319873231256
ACH-000274,-0.10057886840600001
ACH-000277,-0.163126329688
ACH-000278,-0.536479992662
ACH-000279,-0.31091914136599996
ACH-000280,-0.270609161265
ACH-000281,-0.248924124996
ACH-000288,-0.39364914506899995
ACH-000291,-0.113570855377
ACH-000293,-0.568902262219
ACH-000294,-0.0733164403449
ACH-000295,-0.421870591852
ACH-000296,-0.5253871712129999
ACH-000302,-0.414493075946
ACH-000304,-0.339574177002
ACH-000307,-0.009220147222719998
ACH-000308,-0.284493389773
ACH-000310,-0.220547102671
ACH-000311,-0.0063920318147900005
ACH-000312,-0.287219635538
ACH-000315,-0.42389561648
ACH-000316,-0.274610474002
ACH-000317,-0.23598491004
ACH-000318,-0.326308683051
ACH-000319,-0.196999197027
ACH-000320,-0.394544271224
ACH-000322,-0.45796874676399996
ACH-000323,-0.26291975288
ACH-000324,-0.24924808812600002
ACH-000329,-0.397701136334
ACH-000330,-0.328369384454
ACH-000331,-0.276422648796
ACH-000332,-0.242033370278
ACH-000334,-0.20117935873799997
ACH-000335,-0.490189443753
ACH-000336,-0.324548573763
ACH-000337,-0.0521181912084
ACH-000339,-0.292878879597
ACH-000341,-0.112245393972
ACH-000348,-0.476442608953
ACH-000350,-0.232455231227
ACH-000352,-0.283839026989
ACH-000356,-0.355448110291
ACH-000361,-0.21825756281
ACH-000362,-0.228830521847
ACH-000363,-0.10344294207900001
ACH-000364,-0.389543851284
ACH-000365,-0.378667221995
ACH-000366,-0.16961936165199998
ACH-000368,-0.513883742119
ACH-000374,-0.644478554573
ACH-000375,-0.34511983592600004
ACH-000376,-0.24417632476300002
ACH-000381,-0.319269530709
ACH-000383,-0.141531602686
ACH-000387,-0.634290350205
ACH-000389,-0.406075222072
ACH-000390,-0.151798394058
ACH-000393,-0.23449677799000002
ACH-000395,-0.506927017051
ACH-000397,-0.19781341388700002
ACH-000401,-0.403362686857
ACH-000402,-0.10805401018500001
ACH-000403,-0.196143151692
ACH-000404,-0.21737452126499998
ACH-000406,-0.7596707999369999
ACH-000407,-0.132060100205
ACH-000408,-0.308892712472
ACH-000410,-0.5032420550600001
ACH-000411,-0.270825791304
ACH-000414,-0.110233556424
ACH-000415,-0.326599583754
ACH-000416,-0.29385150594799997
ACH-000420,-0.281997739044
ACH-000421,-0.241199663807
ACH-000424,-0.07221562721810001
ACH-000425,-0.28787596737300003
ACH-000426,-0.481833707081
ACH-000427,-0.525677040765
ACH-000433,-0.404182973843
ACH-000436,-0.334705710242
ACH-000444,-0.345030383253
ACH-000445,-0.42598502633100005
ACH-000448,-0.433530224728
ACH-000450,-0.414529857554
ACH-000452,-0.377881212579
ACH-000454,-0.646224674741
ACH-000458,-0.348827563207
ACH-000459,-0.367547404385
ACH-000460,-0.559567422628
ACH-000461,-0.355242543121
ACH-000463,-0.219152616862
ACH-000464,-0.296629736061
ACH-000466,-0.246782732086
ACH-000467,-0.437263414046
ACH-000468,-0.11297169582800001
ACH-000469,-0.146697731347
ACH-000470,-0.459850682052
ACH-000471,-0.30007827499899997
ACH-000472,-0.38935455898800003
ACH-000473,-0.023150029155299998
ACH-000475,-0.20514957745200002
ACH-000476,-0.41534439029200004
ACH-000477,-0.494225043297
ACH-000480,-0.49870134851400005
ACH-000481,-0.494893938966
ACH-000483,-0.559122208358
ACH-000484,-0.213515580414
ACH-000485,-0.370090240335
ACH-000486,-0.34338043767899995
ACH-000487,-0.0828354416913
ACH-000488,-0.12113681510600001
ACH-000490,-0.24764047211100002
ACH-000491,-0.537255459357
ACH-000495,-0.0500647080913
ACH-000496,-0.250718762641
ACH-000499,-0.37812765225
ACH-000500,-0.560861266184
ACH-000502,-0.0762838439932
ACH-000503,-0.452135070683
ACH-000505,-0.415743328452
ACH-000507,-0.239429523724
ACH-000510,-0.0599352310988
ACH-000511,-0.117886591863
ACH-000512,-0.432769651787
ACH-000516,-0.43597593857600003
ACH-000517,-0.21447872630800002
ACH-000518,0.0681375645658
ACH-000520,-0.504524978534
ACH-000521,-0.11276844942700001
ACH-000522,-0.291116508328
ACH-000524,-0.298577332272
ACH-000527,-0.386806463239
ACH-000528,-0.228754573979
ACH-000537,-0.243515397759
ACH-000541,-0.417174733743
ACH-000542,-0.269289721506
ACH-000544,-0.339996604876
ACH-000545,-0.35598712138899996
ACH-000547,-0.388768690926
ACH-000548,-0.278318436002
ACH-000549,-0.453888652822
ACH-000550,-0.367710861658
ACH-000552,-0.158276498838
ACH-000556,-0.43626594397299995
ACH-000557,-0.31416537483199997
ACH-000570,-0.483686566901
ACH-000571,-0.10492136666200001
ACH-000573,-0.558493977655
ACH-000576,-0.325762237315
ACH-000580,-0.351160743421
ACH-000584,-0.253342882895
ACH-000585,-0.294081261358
ACH-000588,-0.209407294119
ACH-000589,-0.146383360416
ACH-000591,-0.5063212360270001
ACH-000593,-0.41130864051399996
ACH-000600,-0.20924017222199998
ACH-000601,-0.418893260061
ACH-000604,-0.09067882469730001
ACH-000605,-0.11886798365999998
ACH-000606,-0.22091389301999997
ACH-000608,-0.35158486820600005
ACH-000614,-0.422017988522
ACH-000616,-0.605160729548
ACH-000618,-0.571871135941
ACH-000619,-0.478379068177
ACH-000620,-0.262975029891
ACH-000621,-0.618551711469
ACH-000622,-0.472056780171
ACH-000623,-0.557731938275
ACH-000624,-0.32717986862
ACH-000627,-0.45150103322400004
ACH-000630,-0.513822092277
ACH-000632,-0.293876799798
ACH-000633,-0.22687128665
ACH-000637,-0.392682188143
ACH-000638,-0.507551703443
ACH-000646,-0.374973624358
ACH-000647,-0.40068161576300004
ACH-000648,-0.18459394084199998
ACH-000649,-0.284442093924
ACH-000651,-0.398627149623
ACH-000652,-0.09787566896500001
ACH-000653,-0.238969213279
ACH-000657,-0.244121826926
ACH-000658,-0.0368509616139
ACH-000661,-0.40476776455200003
ACH-000662,-0.39645272266500003
ACH-000663,-0.36245527728
ACH-000665,-0.433284431596
ACH-000671,-0.279717938685
ACH-000673,-0.197844812741
ACH-000676,-0.39056405093
ACH-000677,-0.5162677854150001
ACH-000681,-0.208657233078
ACH-000682,-0.41763976908
ACH-000683,-0.162197405474
ACH-000684,-0.23398958253600002
ACH-000688,-0.122481198762
ACH-000693,-0.268280039072
ACH-000694,-0.265252569271
ACH-000695,-0.179486027721
ACH-000696,-0.337214165478
ACH-000697,-0.548906044081
ACH-000699,-0.398923287802
ACH-000701,-0.22727051947299998
ACH-000706,-0.19003888202999997
ACH-000711,-0.26687160168
ACH-000713,-0.019709306914400003
ACH-000714,-0.432369025619
ACH-000718,-0.490063079766
ACH-000720,-0.296033640315
ACH-000721,-0.16730057006
ACH-000724,-0.394301976791
ACH-000725,-0.450791810932
ACH-000732,-0.237723556519
ACH-000734,-0.234614470435
ACH-000735,-0.383920345521
ACH-000736,-0.41814697764700004
ACH-000738,-0.294847669516
ACH-000746,-0.185226206119
ACH-000747,-0.617415132911
ACH-000748,-0.258594636058
ACH-000753,-0.428106971898
ACH-000756,-0.133647411823
ACH-000757,-0.24308528809399998
ACH-000758,-0.29333189541099997
ACH-000760,-0.294659986437
ACH-000763,-0.186911792931
ACH-000764,-0.8787211637019999
ACH-000765,-0.467783061542
ACH-000766,-0.41611355548
ACH-000767,-0.032657650375299996
ACH-000768,-0.386803885929
ACH-000769,-0.301907707811
ACH-000770,-0.252393644385
ACH-000771,-0.21585256493500002
ACH-000773,-0.266714093268
ACH-000776,-0.26996457864900003
ACH-000777,-0.266699146923
ACH-000778,-0.267536246302
ACH-000781,-0.253675365395
ACH-000782,-0.21845935408199998
ACH-000783,-0.499196742328
ACH-000784,-0.320064903183
ACH-000785,-0.425297962746
ACH-000787,-0.49034888838999996
ACH-000788,-0.292717441109
ACH-000791,-0.202673091137
ACH-000792,-0.406760958117
ACH-000794,-0.236681137688
ACH-000796,-0.339683322654
ACH-000799,-0.690761301804
ACH-000800,-0.513136224948
ACH-000802,-0.439172149881
ACH-000804,-0.153023043208
ACH-000805,-0.24779024125
ACH-000809,-0.257117260057
ACH-000810,-0.891309078577
ACH-000811,-0.190193509521
ACH-000817,-0.307615424692
ACH-000819,-0.27666763939800004
ACH-000820,-0.6685786358169999
ACH-000821,-0.262831643251
ACH-000822,-0.44805149636299996
ACH-000823,-0.40170026014399995
ACH-000824,-0.254345294219
ACH-000827,-0.389787144569
ACH-000829,-0.28991270464499996
ACH-000831,-0.425070525207
ACH-000832,-0.22633446932100001
ACH-000833,-0.36589041285999996
ACH-000834,-0.405352302755
ACH-000835,-0.200674673886
ACH-000836,-0.296409343146
ACH-000837,-0.24304458978399998
ACH-000838,-0.130160750909
ACH-000839,-0.33274745001
ACH-000840,-0.31897144242
ACH-000841,-0.325831639565
ACH-000843,-0.250740140333
ACH-000846,-0.384771915343
ACH-000847,-0.297498945374
ACH-000848,-0.461778029046
ACH-000849,-0.147016991041
ACH-000851,-0.634274970211
ACH-000855,-0.527298949143
ACH-000856,-0.40208379778000003
ACH-000858,-0.29414111941599996
ACH-000859,-0.583153135823
ACH-000861,-0.489274822303
ACH-000862,-0.20368647480799998
ACH-000865,-0.486940638586
ACH-000866,-0.269418852639
ACH-000867,-0.332738237726
ACH-000869,-0.142126548835
ACH-000872,-0.297186966021
ACH-000873,-0.304414890984
ACH-000876,-0.50458524852
ACH-000878,-0.414223960377
ACH-000880,-0.409284726757
ACH-000881,-0.294099963359
ACH-000882,-0.394727903102
ACH-000884,-0.475676141715
ACH-000885,-0.346498498333
ACH-000887,-0.345957550999
ACH-000888,-0.23947245654899998
ACH-000889,-0.42271367570699997
ACH-000890,-0.187017615845
ACH-000896,-0.22908883387200002
ACH-000898,-0.413634558699
ACH-000900,-0.676833370624
ACH-000901,-0.37271198709799996
ACH-000905,-0.170633076881
ACH-000906,-0.329611477381
ACH-000907,-0.0840601858482
ACH-000910,-0.146967967841
ACH-000911,-0.380197650449
ACH-000912,-0.161211335261
ACH-000913,-0.278619474651
ACH-000915,-0.39155794273100003
ACH-000916,-0.22632208033000004
ACH-000917,-0.310145303847
ACH-000921,-0.5545541381979999
ACH-000924,-0.42673871965899995
ACH-000926,-0.03681891735330001
ACH-000928,-0.246208194148
ACH-000929,-0.586516265996
ACH-000932,-0.42643401232100003
ACH-000935,-0.369950985945
ACH-000936,-0.233914732122
ACH-000937,-0.11077289114600002
ACH-000938,-0.177539008341
ACH-000939,-0.556389801754
ACH-000941,-0.07431712353589999
ACH-000943,-0.31809324867
ACH-000946,-0.386633586245
ACH-000947,-0.575091463943
ACH-000948,-0.5377627859449999
ACH-000950,0.00305624217252
ACH-000953,-0.202200490884
ACH-000957,-0.378462837202
ACH-000958,-0.520805479963
ACH-000960,-0.160046947629
ACH-000963,-0.454348899514
ACH-000968,-0.481452907983
ACH-000969,-0.8952727928120001
ACH-000973,-0.186138527124
ACH-000974,-0.386192755513
ACH-000975,-0.256827197115
ACH-000976,-0.112472935498
ACH-000978,-0.46574985184100004
ACH-000980,-0.138182693351
ACH-000984,-0.31374854255
ACH-000986,-0.40069680035099997
ACH-000988,-0.172907652832
ACH-000993,-0.37064799322499997
ACH-000994,-0.728695108104
ACH-000996,-0.309116231321
ACH-001001,-0.435709201734
ACH-001020,-0.319747932755
ACH-001028,-0.197220155891
ACH-001031,-0.125568690397
ACH-001038,-0.24557229556200003
ACH-001048,-0.39149181810500006
ACH-001050,-0.363730427342
ACH-001053,-0.519381978009
ACH-001054,-0.461391815514
ACH-001061,-0.191740479095
ACH-001067,-0.152130096265
ACH-001075,-0.0821279935293
ACH-001096,-0.451314020561
ACH-001128,-0.33788414591300003
ACH-001134,-0.47807329662299997
ACH-001151,-0.17235852090300002
ACH-001163,-0.355447911175
ACH-001164,-0.43869051164399997
ACH-001173,-0.19981028630999997
ACH-001183,-0.303525118191
ACH-001184,0.004154526212889999
ACH-001190,-0.314847047289
ACH-001192,-0.18648251623599998
ACH-001193,-0.349060219568
ACH-001196,-0.37739725486599995
ACH-001197,-0.6847279245829999
ACH-001205,-0.165679946456
ACH-001211,-0.187485032588
ACH-001212,-0.063351510023
ACH-001228,-0.0569176488036
ACH-001232,-0.189264467436
ACH-001239,-0.241012021442
ACH-001274,-0.47705546018100004
ACH-001275,-0.171293275356
ACH-001277,-0.0041649275124
ACH-001278,-0.0591038862569
ACH-001280,-0.511121434527
ACH-001283,-0.316005093521
ACH-001289,-0.474689599095
ACH-001295,-0.155811503269
ACH-001300,-0.21854578623799997
ACH-001301,-0.513545288919
ACH-001302,-0.502501829628
ACH-001303,-0.321426120895
ACH-001306,-0.21393328078499999
ACH-001318,-0.239520361543
ACH-001322,-0.370269894722
ACH-001328,-0.229885996734
ACH-001332,-0.563541481242
ACH-001333,-0.367299895417
ACH-001336,-0.42552906632700005
ACH-001340,-0.24929275155699998
ACH-001346,-0.259413633431
ACH-001353,-0.185838795093
ACH-001354,-0.111039196868
ACH-001367,-0.269870388197
ACH-001368,-0.469945299539
ACH-001374,-0.327898365184
ACH-001375,-0.0204545336694
ACH-001377,-0.1929191546
ACH-001380,-0.138368437327
ACH-001391,-0.19950703220899998
ACH-001407,-0.479924527916
ACH-001408,-0.201438573378
ACH-001413,-0.659896678128
ACH-001430,-0.245564924723
ACH-001431,-0.066085248694
ACH-001450,-0.176608831483
ACH-001496,-0.11824800126900001
ACH-001500,-0.43812378166599997
ACH-001521,-0.10847557066400002
ACH-001523,-0.36323605068899995
ACH-001532,-0.305863553889
ACH-001536,-0.130067693294
ACH-001550,-0.241107788829
ACH-001552,-0.6831842702650001
ACH-001554,-0.362845153828
ACH-001645,-0.3555967682
ACH-001654,-0.333272204812
ACH-001715,-0.26491498292800003
ACH-001735,-0.140458719905
ACH-001736,-0.284418780543
ACH-001737,0.12158252423900001
ACH-001740,-0.255871191809
ACH-001745,-0.404617164035
ACH-001750,-0.320647134637
ACH-001765,-0.23771270068599998
ACH-001956,-0.294958060599
ACH-001957,-0.132523571149
