,SMOC1 (64093)
ACH-000227,-0.036850418021199996
ACH-000228,-0.0615478858603
ACH-000231,-0.17629801537599998
ACH-000232,-0.224566267608
ACH-000233,-0.04964181460659999
ACH-000234,0.140971807709
ACH-000235,-0.134250075172
ACH-000237,0.125542920564
ACH-000238,-0.194042109206
ACH-000243,-0.16515915193800002
ACH-000244,-0.12430660035499999
ACH-000246,-0.0304309947268
ACH-000248,-0.0708278155805
ACH-000250,-0.172712515361
ACH-000251,-0.17912124576900001
ACH-000253,-0.039857351390199997
ACH-000255,-0.139887017668
ACH-000256,-0.13160689535599998
ACH-000257,-0.103687777449
ACH-000258,-0.14125463394999999
ACH-000259,-0.19591653605599998
ACH-000260,-0.120699212567
ACH-000261,-0.0900981958251
ACH-000262,-0.066224649115
ACH-000263,-0.160268096453
ACH-000264,-0.246218836532
ACH-000265,-0.028792224533099996
ACH-000266,-0.09865898305289998
ACH-000272,-0.0743195519014
ACH-000273,0.029248682911400002
ACH-000274,-0.0661862070292
ACH-000277,-0.159805736551
ACH-000278,-0.170804036327
ACH-000279,-0.133348830537
ACH-000280,-0.21028531696699998
ACH-000281,-0.13053568618
ACH-000288,-0.0861271872741
ACH-000291,-0.08859433785450001
ACH-000293,-0.170976228943
ACH-000294,-0.22181687670800002
ACH-000295,0.03728226207180001
ACH-000296,-0.04222297848019999
ACH-000302,-0.066854441076
ACH-000304,-0.308502106386
ACH-000307,-0.0677793981327
ACH-000308,-0.0381655224322
ACH-000310,-0.19843744356100002
ACH-000311,-0.0985062498358
ACH-000312,-0.08708229102569999
ACH-000315,-0.110243613276
ACH-000316,0.056176255668599996
ACH-000317,-0.08619696000499999
ACH-000318,0.017447270585
ACH-000319,-0.0266852076982
ACH-000320,-0.07804183572960001
ACH-000322,-0.214817234243
ACH-000323,0.0256126146526
ACH-000324,-0.0737672371786
ACH-000329,-0.10451043039699999
ACH-000330,-0.048397187558
ACH-000331,-0.0865026655314
ACH-000332,-0.12272180435999999
ACH-000334,-0.37361077239699997
ACH-000335,0.149119809229
ACH-000336,-0.181642090131
ACH-000337,-0.2682918461
ACH-000339,-0.186848194489
ACH-000341,-0.0233774753596
ACH-000348,-0.083335891294
ACH-000350,0.145708129375
ACH-000352,-0.049488017815100004
ACH-000356,0.130131640912
ACH-000361,-0.380271738395
ACH-000362,-0.138794455504
ACH-000363,-0.164636468038
ACH-000364,-0.21207563756499997
ACH-000365,-0.180005423381
ACH-000366,-0.19319597268
ACH-000368,0.0625849554552
ACH-000374,0.0385722208631
ACH-000375,-0.290863167893
ACH-000376,-0.238153181714
ACH-000381,-0.190181679851
ACH-000383,-0.114461351566
ACH-000387,-0.0141692450565
ACH-000389,-0.35543890583300003
ACH-000390,-0.25243913092099995
ACH-000393,-0.215451361738
ACH-000395,-0.13215993857799999
ACH-000397,-0.14064782314899998
ACH-000401,0.0264743682257
ACH-000402,-0.301521611098
ACH-000403,-0.118266838245
ACH-000404,0.13099590977
ACH-000406,-0.11998776014799999
ACH-000407,-0.043344071519300004
ACH-000408,-0.18942526662
ACH-000410,-0.122842907488
ACH-000411,-0.0628506470958
ACH-000414,-0.140792227404
ACH-000415,-0.141081269089
ACH-000416,-0.164828975392
ACH-000420,-0.0148001803324
ACH-000421,-0.130017828208
ACH-000424,-0.096978002328
ACH-000425,-0.19153878465500002
ACH-000426,-0.164590361604
ACH-000427,-0.147575832363
ACH-000433,-0.273939246732
ACH-000436,-0.154319432052
ACH-000444,-0.226949924927
ACH-000445,0.04288186883640001
ACH-000448,-0.108226673553
ACH-000450,-0.339288376963
ACH-000452,-0.114394266982
ACH-000454,-0.195665123724
ACH-000458,-0.0816551917109
ACH-000459,-0.19262065506700002
ACH-000460,-0.08461197838850001
ACH-000461,-0.08380527916130001
ACH-000463,-0.0559485525205
ACH-000464,-0.260403364829
ACH-000466,0.012690885375600001
ACH-000467,0.0116243634736
ACH-000468,-0.008249596214
ACH-000469,-0.20524280276299997
ACH-000470,-0.10085706958799999
ACH-000471,-0.08841132026960001
ACH-000472,-0.216046887672
ACH-000473,-0.24635116823000003
ACH-000475,-0.120045176393
ACH-000476,-0.08773221097439998
ACH-000477,-0.203684631563
ACH-000480,-0.231880980739
ACH-000481,-0.226866795284
ACH-000483,-0.019788700760700002
ACH-000484,-0.209446359139
ACH-000485,-0.187683528021
ACH-000486,-0.0550685250411
ACH-000487,-0.188520080244
ACH-000488,-0.08777372585589999
ACH-000490,-0.126988656366
ACH-000491,0.0295831729197
ACH-000495,-0.19793307654199999
ACH-000496,-0.23854845912300002
ACH-000499,-0.437201438248
ACH-000500,-0.19921483919100003
ACH-000502,0.0166672980451
ACH-000503,-0.24907870754500003
ACH-000505,-0.14397955577299998
ACH-000507,-0.216199876401
ACH-000510,-0.0985830500562
ACH-000511,-0.28406733385099997
ACH-000512,-0.20805398045499998
ACH-000516,-0.153526209306
ACH-000517,-0.140624712202
ACH-000518,-0.130305148526
ACH-000520,-0.153774041978
ACH-000521,-0.18700805920699998
ACH-000522,-0.126370367333
ACH-000524,-0.12686455017999998
ACH-000527,-0.143979879862
ACH-000528,-0.201823949435
ACH-000537,-0.0320828441895
ACH-000541,-0.18350235407999999
ACH-000542,-0.0765699007382
ACH-000544,-0.158206212746
ACH-000545,-0.159156967821
ACH-000547,-0.00558646443828
ACH-000548,-0.20095429836800002
ACH-000549,0.0204969405225
ACH-000550,-0.109657115899
ACH-000552,-0.21538991982500003
ACH-000556,-0.027674078801599996
ACH-000557,-0.0332738206599
ACH-000570,-0.183268330717
ACH-000571,-0.230822762771
ACH-000573,-0.124932391084
ACH-000576,-0.145772785287
ACH-000580,0.0253037446808
ACH-000584,-0.17967103905600001
ACH-000585,-0.0767581949962
ACH-000588,-0.060523550074199996
ACH-000589,-0.15987598512
ACH-000591,-0.23279196293999999
ACH-000593,-0.0876422828859
ACH-000600,-0.25256450981199996
ACH-000601,-0.031835791178200006
ACH-000604,-0.175695672986
ACH-000605,0.0496450600289
ACH-000606,-0.10835335941400001
ACH-000608,-0.142623634973
ACH-000614,-0.0032840579753000004
ACH-000616,-0.12156705578299999
ACH-000618,-0.0898694139931
ACH-000619,-0.024495078854099996
ACH-000620,-0.0881686550274
ACH-000621,-0.00611643446993
ACH-000622,-0.337873588661
ACH-000623,-0.14875148076300002
ACH-000624,-0.11891076497000001
ACH-000627,-0.126034076176
ACH-000630,-0.19262773610599998
ACH-000632,-0.16439097032199998
ACH-000633,-0.181063979278
ACH-000637,-0.042020086490599996
ACH-000638,-0.182566063624
ACH-000646,-0.235675712276
ACH-000647,-0.10336596654100001
ACH-000648,-0.08634786905360001
ACH-000649,-0.270820243826
ACH-000651,-0.101635082699
ACH-000652,-0.021176536081099998
ACH-000653,-0.207867390013
ACH-000657,-0.127278482793
ACH-000658,-0.033405789461
ACH-000661,-0.09586013597529999
ACH-000662,-0.205107447832
ACH-000663,-0.09507686215910001
ACH-000665,-0.0704494873823
ACH-000671,0.033648835104400004
ACH-000673,-0.10924681844900001
ACH-000676,-0.22273117565499997
ACH-000677,-0.021329015202599996
ACH-000681,-0.0611264246727
ACH-000682,-0.0342899487253
ACH-000683,-0.0427574652955
ACH-000684,0.0219365879054
ACH-000688,0.0376007607534
ACH-000693,-0.0802389722812
ACH-000694,-0.12157177480900001
ACH-000695,-0.0124524551832
ACH-000696,-0.134096995119
ACH-000697,-0.155398200365
ACH-000699,0.004049406653510001
ACH-000701,0.00872200764505
ACH-000706,-0.23347980695099999
ACH-000711,-0.151975415507
ACH-000713,0.08211917216589999
ACH-000714,-0.116910546534
ACH-000718,-0.336511311716
ACH-000720,-0.0298219219632
ACH-000721,-0.1048667109
ACH-000724,-0.393397740451
ACH-000725,-0.19755453935800002
ACH-000732,-0.150408766051
ACH-000734,-0.09998763823380001
ACH-000735,-0.0610080389387
ACH-000736,-0.17973607502500002
ACH-000738,-0.19518615616
ACH-000746,-0.0793511941129
ACH-000747,-0.131817312589
ACH-000748,0.0209811434658
ACH-000753,-0.10584850670399999
ACH-000756,-0.280672782306
ACH-000757,-0.194292903149
ACH-000758,-0.0798063177453
ACH-000760,-0.353086003794
ACH-000763,0.059226164649999996
ACH-000764,-0.0549536705682
ACH-000765,-0.133213736349
ACH-000766,-0.127003964533
ACH-000767,-0.12381361838400001
ACH-000768,-0.219071565099
ACH-000769,-0.301521092659
ACH-000770,-0.197390438802
ACH-000771,-0.19511127469599998
ACH-000773,-0.147707064073
ACH-000776,-0.146039327215
ACH-000777,-0.106601791741
ACH-000778,-0.251720351948
ACH-000781,-0.109356736028
ACH-000782,-0.207923523461
ACH-000783,-0.0399690004434
ACH-000784,-0.1563422026
ACH-000785,-0.196477102203
ACH-000787,-0.029969783484099996
ACH-000788,-0.080427968
ACH-000791,-0.17668812463599998
ACH-000792,-0.071630046492
ACH-000794,-0.102815589799
ACH-000796,-0.180532021836
ACH-000799,-0.097711220465
ACH-000800,-0.448631220652
ACH-000802,0.0740742523527
ACH-000804,0.0734675711077
ACH-000805,-0.274492491686
ACH-000809,-0.08372601346139999
ACH-000810,-0.510963224107
ACH-000811,-0.036251225426599996
ACH-000817,-0.281649201873
ACH-000819,-0.036821669766300004
ACH-000820,-0.179746897634
ACH-000821,-0.13631724058
ACH-000822,-0.119395982854
ACH-000823,-0.060804923384300005
ACH-000824,-0.12483481134600001
ACH-000827,-0.171607833903
ACH-000829,-0.23588492062600003
ACH-000831,-0.058913187098
ACH-000832,-0.00162633686155
ACH-000833,0.0073357586690600005
ACH-000834,0.0119743249231
ACH-000835,-0.12365794680600001
ACH-000836,-0.08363331791539999
ACH-000837,-0.0608799124548
ACH-000838,-0.199157559736
ACH-000839,-0.38578875104500004
ACH-000840,-0.044738386128799996
ACH-000841,-0.17051662288199998
ACH-000843,0.10702251993100001
ACH-000846,-0.21375288132800002
ACH-000847,-0.145947617049
ACH-000848,-0.108160984343
ACH-000849,-0.154355576001
ACH-000851,-0.102736111449
ACH-000855,-0.08129391056
ACH-000856,-0.0703375391614
ACH-000858,-0.104243082216
ACH-000859,-0.0310402768622
ACH-000861,-0.132016767531
ACH-000862,-0.210351759465
ACH-000865,-0.182098638911
ACH-000866,-0.10037023586
ACH-000867,-0.0752008443539
ACH-000869,-0.142980009824
ACH-000872,-0.0157090903204
ACH-000873,-0.10080263116499999
ACH-000876,-0.132968499103
ACH-000878,-0.28109336151299996
ACH-000880,0.0169637483881
ACH-000881,-0.17210071956700002
ACH-000882,-0.301805487619
ACH-000884,-0.00998613919651
ACH-000885,-0.15202896777
ACH-000887,-0.03807792949180001
ACH-000888,-0.0024615088826999997
ACH-000889,-0.23781444865600002
ACH-000890,-0.210013070334
ACH-000896,-0.172342158572
ACH-000898,-0.155240471674
ACH-000900,-0.49671824467299996
ACH-000901,-0.08321853766139999
ACH-000905,0.0347441485364
ACH-000906,-0.10789359793
ACH-000907,-0.24506757749299998
ACH-000910,-0.18117041691100003
ACH-000911,-0.034366877764800005
ACH-000912,-0.20812663961800001
ACH-000913,-0.123492698234
ACH-000915,-0.0758455341644
ACH-000916,-0.589142420866
ACH-000917,-0.04886380749580001
ACH-000921,-0.0139055851456
ACH-000924,-0.00745956969868
ACH-000926,-0.07302363054760001
ACH-000928,-0.0176194132088
ACH-000929,-0.0596976873592
ACH-000932,-0.08185559407439999
ACH-000935,-0.155781448747
ACH-000936,-0.040526146576900006
ACH-000937,-0.111020980065
ACH-000938,-0.23003536614
ACH-000939,-0.06342924790400001
ACH-000941,-0.22015155295400002
ACH-000943,-0.10694771040500001
ACH-000946,-0.186277389847
ACH-000947,-0.102370768837
ACH-000948,-0.180814936486
ACH-000950,-0.23056924209600002
ACH-000953,-0.194895571435
ACH-000957,-0.13946618165400002
ACH-000958,-0.137791053884
ACH-000960,-0.11724680277
ACH-000963,-0.338969032071
ACH-000968,0.058295858859900004
ACH-000969,-0.0704210555176
ACH-000973,-0.06786923234759999
ACH-000974,-0.035436471156900004
ACH-000975,-0.061114930252599994
ACH-000976,-0.180595962546
ACH-000978,0.29547204778499997
ACH-000980,-0.089884567689
ACH-000984,-0.0950924942905
ACH-000986,-0.27240320169599996
ACH-000988,-0.17379193421599998
ACH-000993,-0.130189125022
ACH-000994,-0.243347793079
ACH-000996,-0.149067161131
ACH-001001,-0.167797091919
ACH-001020,-0.053573504540599996
ACH-001028,-0.195710669241
ACH-001031,-0.106135592247
ACH-001038,-0.218000835297
ACH-001048,-0.114461515921
ACH-001050,-0.10715078413899999
ACH-001053,-0.134315521291
ACH-001054,-0.0946290496316
ACH-001061,-0.215924887372
ACH-001067,-0.104096273435
ACH-001075,-0.213065058189
ACH-001096,-0.0582299012681
ACH-001128,0.0736612928448
ACH-001134,-0.08038788809339999
ACH-001151,-0.10310737516799999
ACH-001163,-0.052084696825400005
ACH-001164,-0.09128668277789999
ACH-001173,-0.152521377649
ACH-001183,-0.08177328494810002
ACH-001184,-0.102260498987
ACH-001190,-0.207249288202
ACH-001192,-0.18469407947299998
ACH-001193,-0.08973536240329999
ACH-001196,-0.135213904528
ACH-001197,-0.102639881413
ACH-001205,-0.0244865884846
ACH-001211,-0.151136891543
ACH-001212,-0.0123529397808
ACH-001228,-0.21689655543900002
ACH-001232,-0.293418506994
ACH-001239,-0.0421833512094
ACH-001274,-0.144590289559
ACH-001275,-0.24446485399700002
ACH-001277,-0.044124089577599994
ACH-001278,-0.018250439527700002
ACH-001280,-0.40512931644199995
ACH-001283,-0.194036197497
ACH-001289,-0.108735129723
ACH-001295,-0.114391780252
ACH-001300,-0.267370309557
ACH-001301,0.21641714612
ACH-001302,0.0163994224574
ACH-001303,0.0421333072526
ACH-001306,-0.122578948059
ACH-001318,-0.0158668601296
ACH-001322,0.0394578964701
ACH-001328,-0.149262059976
ACH-001332,0.035881788323
ACH-001333,-0.162626357597
ACH-001336,-0.289512267703
ACH-001340,-0.0941676551005
ACH-001346,-0.11027366035
ACH-001353,-0.0685252771291
ACH-001354,-0.10090008161399999
ACH-001367,-0.18783371687199998
ACH-001368,0.00658846504039
ACH-001374,-0.00364955265468
ACH-001375,-0.21799875875100003
ACH-001377,0.0366912223414
ACH-001380,-0.187300034173
ACH-001391,0.029043341003400003
ACH-001407,0.028440813985200004
ACH-001408,-0.0714866443759
ACH-001413,-0.250615427203
ACH-001430,-0.0020772440000200003
ACH-001431,-0.14964720617399999
ACH-001450,-0.118662073739
ACH-001496,0.000287104647371
ACH-001500,-0.06009351439399999
ACH-001521,-0.158070674491
ACH-001523,-0.0200253438452
ACH-001532,-0.121712646543
ACH-001536,-0.17097018879099998
ACH-001550,-0.0323322599161
ACH-001552,-0.27554465324
ACH-001554,-0.0265507465732
ACH-001645,-0.0650243485015
ACH-001654,-0.12161667191400001
ACH-001715,-0.18825789924199998
ACH-001735,-0.0785686023233
ACH-001736,-0.06979661993769999
ACH-001737,0.0018509689513099999
ACH-001740,-0.36357178906800003
ACH-001745,-0.0717878854822
ACH-001750,-0.17541426793499998
ACH-001765,-0.13735937610500001
ACH-001956,-0.15571474275699998
ACH-001957,-0.069210432487
