,KDR (3791)
ACH-000251,-0.269594638063
ACH-000253,-0.052491553976600006
ACH-000255,-0.13568519324
ACH-000256,-0.24275398447299998
ACH-000257,-0.017689394124499998
ACH-000258,0.017493981234
ACH-000259,-0.060234777672100004
ACH-000260,-0.124412984271
ACH-000261,-0.16797160299000002
ACH-000262,-0.0389643917817
ACH-000263,-0.9343934078730001
ACH-000264,-0.184225578478
ACH-000265,-0.21394334598200002
ACH-000266,-0.0622933152874
ACH-000272,-0.335021232882
ACH-000273,-0.180674945694
ACH-000274,-0.0400601177352
ACH-000277,0.0259114704121
ACH-000278,-0.0646635900402
ACH-000279,-0.135563887419
ACH-000280,-0.224955363156
ACH-000281,-0.12935065510399998
ACH-000288,-0.104830944659
ACH-000291,-0.0225520112074
ACH-000293,-0.15386160140900002
ACH-000294,-0.352021401081
ACH-000295,-0.40867984408200003
ACH-000296,-0.138414463478
ACH-000302,-0.207275588335
ACH-000304,0.16169947622199998
ACH-000307,-0.286992411033
ACH-000308,-0.115126296538
ACH-000310,-0.191798287599
ACH-000311,-0.0441728754911
ACH-000312,-0.0627089230666
ACH-000315,0.151526021044
ACH-000316,-0.194480631776
ACH-000317,-0.043996067382199994
ACH-000318,-0.356557536067
ACH-000319,-0.226626610896
ACH-000320,-0.018410096396
ACH-000322,-0.15592690674
ACH-000323,-0.436778773763
ACH-000324,-0.122346279658
ACH-000329,-0.22298852165600003
ACH-000330,-0.5167846419200001
ACH-000331,-0.09767326990900001
ACH-000332,-0.076027953023
ACH-000334,-0.401796016712
ACH-000335,-0.185487100234
ACH-000336,0.050438805677300004
ACH-000337,-0.23755642399399998
ACH-000339,-0.222826268994
ACH-000341,-0.207514172608
ACH-000348,-0.187096168105
ACH-000350,-0.147127004527
ACH-000352,-0.155882520217
ACH-000356,-0.265909106396
ACH-000361,-0.17026243177
ACH-000362,-0.20781130269099998
ACH-000363,-0.218387424394
ACH-000364,-0.062101422726699995
ACH-000365,-0.220619159747
ACH-000366,-0.342895437141
ACH-000368,-0.12620159937
ACH-000374,-0.35453483932999996
ACH-000375,-0.0066167294126300005
ACH-000376,-0.130585621416
ACH-000381,-0.442235590951
ACH-000383,-0.200966800349
ACH-000387,-0.16415950337500002
ACH-000389,0.040374497339
ACH-000390,-0.22125401298900002
ACH-000393,-0.194291117658
ACH-000395,-0.341252320219
ACH-000397,-0.381895527231
ACH-000401,0.00473433495093
ACH-000402,-0.5235199993999999
ACH-000403,-0.154763705802
ACH-000404,0.21372946511
ACH-000406,-0.09614525116810002
ACH-000407,-0.12894010743599998
ACH-000408,-0.0423576901974
ACH-000410,-0.07990898337960001
ACH-000411,-0.0666152249015
ACH-000414,0.006272348931119999
ACH-000415,-0.22228834661999997
ACH-000416,-0.242057072892
ACH-000420,-0.085241128614
ACH-000421,-0.20894657181899998
ACH-000424,-0.421208332434
ACH-000425,-0.143396382065
ACH-000426,-0.32063875716999996
ACH-000427,-0.21666527975699998
ACH-000433,-0.0779446846688
ACH-000436,-0.215951862056
ACH-000444,-0.0699816279363
ACH-000445,-0.366252293018
ACH-000448,-0.250325007552
ACH-000450,-0.294094575625
ACH-000452,-0.23985780059999998
ACH-000454,-0.246505036819
ACH-000458,0.0804652619892
ACH-000459,-0.0796073870763
ACH-000460,-0.133045821532
ACH-000461,-0.190332884038
ACH-000463,-0.19395940788899999
ACH-000464,-0.23691100108399998
ACH-000466,-0.105892879091
ACH-000467,-0.202077317866
ACH-000468,-0.143168281651
ACH-000469,-0.0533708140467
ACH-000470,-0.328243536151
ACH-000471,-0.0743060902876
ACH-000472,-0.13724491387499999
ACH-000473,-0.16483064099300002
ACH-000475,-0.231353453316
ACH-000476,-0.0690497704083
ACH-000477,0.0084395221795
ACH-000480,-0.22346459811
ACH-000481,-0.301095385539
ACH-000483,-0.18981988383200002
ACH-000484,0.280503640808
ACH-000485,-0.380602720791
ACH-000486,-0.0805455200079
ACH-000487,-0.15288322373299998
ACH-000488,-0.130181229433
ACH-000490,-0.056700287605599996
ACH-000491,-0.0668199876314
ACH-000495,-0.0470331158664
ACH-000496,-0.272212719054
ACH-000499,-0.0561684610318
ACH-000500,-0.37594739560999996
ACH-000502,-0.160914405825
ACH-000503,-0.5149451038399999
ACH-000505,-0.221690586116
ACH-000507,-0.160228320977
ACH-000510,-0.235153003458
ACH-000511,-0.20658091255
ACH-000512,-0.19698219745200002
ACH-000516,-0.032034102517499996
ACH-000517,-0.173493766216
ACH-000518,0.0114594304737
ACH-000520,-0.0929863165185
ACH-000521,-0.0160208453265
ACH-000522,-0.279080593417
ACH-000524,-0.16660323737
ACH-000527,-0.164728205268
ACH-000528,-0.0757149823608
ACH-000537,-0.228441364926
ACH-000541,-0.162688458778
ACH-000542,-0.15294046979
ACH-000544,-0.010598978230299998
ACH-000545,-0.09291212001289999
ACH-000547,-0.16530039471
ACH-000548,-0.155145336716
ACH-000549,-0.09580140457389999
ACH-000550,-0.04391344241640001
ACH-000552,-0.14929902913899998
ACH-000556,-0.24601508028000002
ACH-000557,-0.24175400598700003
ACH-000570,-0.206127949624
ACH-000571,-0.164956018729
ACH-000573,-0.07144806401439999
ACH-000576,0.00380958043516
ACH-000580,-0.232920943743
ACH-000584,-0.223075028491
ACH-000585,-0.189490398261
ACH-000588,-0.234427149138
ACH-000589,-0.193248461812
ACH-000591,-0.5281126230600001
ACH-000593,-0.08784554004310001
ACH-000600,-0.194649753887
ACH-000601,-0.17637187872
ACH-000604,-0.0917244736152
ACH-000605,-0.0339934860879
ACH-000606,-0.0737135144426
ACH-000608,-0.145897681131
ACH-000614,0.015377697652
ACH-000616,-0.381758871239
ACH-000618,-0.238274946632
ACH-000619,-0.34485603184
ACH-000620,-0.18905552190699998
ACH-000621,-0.222467246506
ACH-000622,-0.055857077323099996
ACH-000623,-0.11496486994300001
ACH-000624,-0.142309301181
ACH-000627,-0.151887519309
ACH-000630,-0.0248689981683
ACH-000632,-0.190182280569
ACH-000633,-0.08853150584899999
ACH-000637,-0.0114887865164
ACH-000638,-0.0460288377815
ACH-000646,-0.0558306735149
ACH-000647,-0.152104988658
ACH-000648,-0.22417633032200002
ACH-000649,-0.28004131357900003
ACH-000651,-0.103932372583
ACH-000652,-0.14030358735600001
ACH-000653,-0.131807786348
ACH-000657,-0.170327991295
ACH-000658,-0.21794238223999998
ACH-000661,-0.0058610281394700006
ACH-000662,0.264914573655
ACH-000663,-0.33577675967
ACH-000665,-0.231484792788
ACH-000671,-0.414619957065
ACH-000673,-0.44354223878700005
ACH-000676,-0.19735638261100003
ACH-000677,-0.0618078039712
ACH-000681,-0.0855732843592
ACH-000682,-0.19369451714699998
ACH-000683,-0.19202877018
ACH-000684,-0.411510982842
ACH-000688,-0.30981114744800003
ACH-000693,-0.171364735397
ACH-000694,-0.212144455473
ACH-000695,-0.10723563111300001
ACH-000696,-0.206981937769
ACH-000697,-0.126407829255
ACH-000699,-0.175698079773
ACH-000701,-0.244911218911
ACH-000706,-0.126564221033
ACH-000711,-0.215968592304
ACH-000713,-0.393455346664
ACH-000714,-0.144917117476
ACH-000718,0.0738872809657
ACH-000720,-0.172972795581
ACH-000721,-0.21114522704100003
ACH-000724,0.0714114746889
ACH-000725,-0.319114339324
ACH-000732,-0.43325504767399997
ACH-000734,-0.24297751243500001
ACH-000735,-0.167151669056
ACH-000736,-0.09955918830330002
ACH-000738,-0.297129581851
ACH-000746,-0.394424277424
ACH-000747,-0.0410740745791
ACH-000748,-0.10100791991699999
ACH-000753,-0.06909677382019999
ACH-000756,-0.22150066126499998
ACH-000757,-0.0793644639264
ACH-000758,0.004722165318
ACH-000760,-0.209271940013
ACH-000763,-0.206268104377
ACH-000764,-0.521899449822
ACH-000765,-0.14052571606699998
ACH-000766,-0.207047950272
ACH-000767,-0.269250417039
ACH-000768,-0.131243033131
ACH-000769,-0.20178833120200002
ACH-000770,-0.249262655886
ACH-000771,-0.155115761001
ACH-000773,0.0160836098928
ACH-000776,-0.254553177056
ACH-000777,-0.142380605736
ACH-000778,-0.121838691471
ACH-000781,-0.175902145046
ACH-000782,-0.035592672341800004
ACH-000783,-0.0007669735827010001
ACH-000784,-0.100660807578
ACH-000785,-0.237558077977
ACH-000787,-0.17937769133
ACH-000788,-0.0912179074341
ACH-000791,-0.111459648147
ACH-000792,-0.155609031344
ACH-000794,-0.41853397870399994
ACH-000796,-0.168132501145
ACH-000799,-0.058686165247900005
ACH-000800,-0.339031945683
ACH-000802,-0.116486352584
ACH-000804,-0.347293481694
ACH-000805,-0.268653661959
ACH-000809,-0.214836427287
ACH-000810,0.127751506388
ACH-000811,-0.14651899017
ACH-000817,-0.0037355778729099994
ACH-000819,-0.18165082945
ACH-000820,0.153506299628
ACH-000821,-0.23944678105
ACH-000822,-0.0957099469492
ACH-000823,-0.198450078501
ACH-000824,-0.197626723032
ACH-000827,-0.206363393542
ACH-000829,-0.217131735205
ACH-000831,-0.126278557958
ACH-000832,-0.228497392275
ACH-000833,-0.187884966307
ACH-000834,-0.35881626649099996
ACH-000835,-0.161871450017
ACH-000836,-0.068949547325
ACH-000837,-0.0342399281666
ACH-000838,0.21435236318
ACH-000839,-0.18415166099
ACH-000840,-0.249401214236
ACH-000841,-0.11456847259000001
ACH-000843,-0.20648572564399997
ACH-000846,-0.17797362947700002
ACH-000847,-0.259334252426
ACH-000848,-0.274840104385
ACH-000849,-0.00514026515517
ACH-000851,-0.144165056942
ACH-000855,-0.367540388095
ACH-000856,-0.274490163909
ACH-000858,-0.14633702134600002
ACH-000859,-0.12213404389900001
ACH-000861,-0.172089710331
ACH-000862,-0.005620113326270001
ACH-000865,-0.220774115543
ACH-000866,-0.16885232231800001
ACH-000867,-0.193173193769
ACH-000869,-0.215385548395
ACH-000872,-0.167401211846
ACH-000873,0.026179226917900002
ACH-000876,-0.267385927513
ACH-000878,-0.234046210682
ACH-000880,-0.130531147803
ACH-000881,-0.10376395342700001
ACH-000882,-0.212981553062
ACH-000884,-0.1430917015
ACH-000885,-0.191982759294
ACH-000887,-0.296578039351
ACH-000888,-0.148494783562
ACH-000889,-0.13890758848200002
ACH-000890,-0.18037935089600002
ACH-000896,-0.161403278717
ACH-000898,-0.151407840486
ACH-000900,-0.0338357355226
ACH-000901,-0.222253962871
ACH-000905,-0.30428067412
ACH-000906,-0.277566495487
ACH-000907,0.034680460515999996
ACH-000910,-0.0153446825508
ACH-000911,-0.137481696474
ACH-000912,-0.162287114025
ACH-000913,-0.1757265409
ACH-000915,-0.10036158410599999
ACH-000916,0.11507071584100001
ACH-000917,-0.268199472281
ACH-000921,-0.244037836607
ACH-000924,-0.303678501363
ACH-000926,-0.207971952694
ACH-000928,0.0153267648022
ACH-000929,-0.045662413236100007
ACH-000932,-0.164892577062
ACH-000935,-0.09940790215260001
ACH-000936,-0.292844219331
ACH-000937,-0.165647543427
ACH-000938,-0.10715385952199999
ACH-000939,-0.0554154415288
ACH-000941,-0.21290754701900003
ACH-000943,-0.08790070921839999
ACH-000946,-0.29084016312600003
ACH-000947,-0.247152943259
ACH-000948,-0.190932136344
ACH-000950,-0.163829808023
ACH-000953,-0.276077810515
ACH-000957,-0.11168277247899999
ACH-000958,-0.154286940255
ACH-000960,-0.206742758142
ACH-000963,-0.0539838858643
ACH-000968,-0.138884879475
ACH-000969,-0.38716409317100003
ACH-000973,-0.0764645854218
ACH-000974,-0.221304109146
ACH-000975,-0.259022989626
ACH-000976,-0.17426979914299998
ACH-000978,0.0875212236891
ACH-000980,-0.0781418697123
ACH-000984,-0.20455809833500002
ACH-000986,-0.34305161731600003
ACH-000988,-0.146949952992
ACH-000993,-0.06252272402560001
ACH-000994,0.008892926662850001
ACH-000996,0.0535191229918
ACH-001001,-0.128343474961
ACH-001020,-0.473562031706
ACH-001028,-0.183099803542
ACH-001031,-0.04783930324419999
ACH-001038,-0.291632974423
ACH-001048,-0.208921573
ACH-001050,-0.215951073078
ACH-001053,-0.0646098638625
ACH-001054,-0.16336260757
ACH-001061,-0.18370508637699998
ACH-001067,-0.13426505826500001
ACH-001075,-0.132408820416
ACH-001096,-0.122767513904
ACH-001128,-0.659764744435
ACH-001134,-0.15798420701
ACH-001151,-0.0404413427929
ACH-001163,-0.456510756991
ACH-001164,-0.10485587309800001
ACH-001173,-0.192942986374
ACH-001183,-0.21350869824700003
ACH-001184,-0.16335743966
ACH-001190,-0.214271674095
ACH-001192,-0.36783771853200004
ACH-001193,-0.029624773949099997
ACH-001196,0.00698562698567
ACH-001197,-0.108150602528
ACH-001205,-0.0741898624805
ACH-001211,0.0856961708871
ACH-001212,-0.30837286374699996
ACH-001228,-0.166112344496
ACH-001232,-0.0700789016539
ACH-001239,-0.18778698813499997
ACH-001274,0.104293305804
ACH-001275,-0.07658630070160001
ACH-001277,0.185908089601
ACH-001278,-0.05048011447049999
ACH-001280,0.048832293592300006
ACH-001283,-0.140124677954
ACH-001289,0.027402012514200002
ACH-001295,-0.0812237645046
ACH-001300,-0.056128600247400004
ACH-001301,-0.13228585427200001
ACH-001302,-0.25082850822299996
ACH-001303,-0.04583194884359999
ACH-001306,-0.26461351064399996
ACH-001318,-0.191978597471
ACH-001322,-0.286517566847
ACH-001328,-0.258497434606
ACH-001332,-0.134866148548
ACH-001333,-0.17064193982
ACH-001336,-0.237626021366
ACH-001340,-0.162641439686
ACH-001346,-0.157813622751
ACH-001353,-0.146891746356
ACH-001354,-0.19109256160500002
ACH-001367,-0.265300568088
ACH-001368,-0.164059103493
ACH-001374,-0.0155362168839
ACH-001375,-0.24039099978300002
ACH-001377,-0.153675809571
ACH-001380,-0.131227103358
ACH-001391,-0.17698329742
ACH-001407,-0.188774161451
ACH-001408,-0.0864118015824
ACH-001413,-0.0948409098274
ACH-001430,-0.274852332823
ACH-001431,-0.10811997052000001
ACH-001450,-0.0292649183453
ACH-001496,-0.0359858970477
ACH-001500,-0.35668258623000004
ACH-001521,0.204461201072
ACH-001523,-0.303345913425
ACH-001532,-0.245658527901
ACH-001536,-0.166383323161
ACH-001550,-0.21781618530400002
ACH-001552,-0.261556579485
ACH-001554,-0.0651070815438
ACH-001645,0.0374199271925
ACH-001654,-0.0558819651554
ACH-001715,-0.209023862188
ACH-001735,-0.141734086152
ACH-001736,-0.170537129556
ACH-001737,-0.35160761625
ACH-001740,-0.014141677086700001
ACH-001745,0.0108167310521
ACH-001750,-0.157156804987
ACH-001765,-0.0530654019905
ACH-001956,-0.170583354295
ACH-001957,-0.0948004333271
