,ECHDC1 (55862)
ACH-000004,0.0323669019536
ACH-000007,0.113009738618
ACH-000009,0.111894878505
ACH-000011,0.235027097167
ACH-000012,0.0309277539287
ACH-000013,0.174288847771
ACH-000014,0.215200725069
ACH-000015,0.150403919399
ACH-000017,-0.012347449624299999
ACH-000018,-0.112252532644
ACH-000019,0.26083001823699997
ACH-000021,-0.15666809379899999
ACH-000022,0.186464361428
ACH-000025,0.0618202603474
ACH-000028,0.0694030177436
ACH-000030,0.0649330023484
ACH-000035,0.291549796476
ACH-000036,-0.113909599922
ACH-000037,0.302241654098
ACH-000039,-0.00219448915677
ACH-000040,-0.054396742379199996
ACH-000041,0.320616197413
ACH-000042,0.0460031684462
ACH-000045,0.162114736516
ACH-000047,0.167650229284
ACH-000052,0.474228393706
ACH-000053,-0.021823217095
ACH-000054,0.023776452216799998
ACH-000055,0.189469483769
ACH-000060,0.059315021316800005
ACH-000067,0.175944540701
ACH-000070,0.199778318605
ACH-000075,0.010068823617299999
ACH-000078,-0.00801283045402
ACH-000082,0.0778365997204
ACH-000085,0.0789355455822
ACH-000086,0.0474056285597
ACH-000087,0.08487824633230001
ACH-000092,-0.0668093945745
ACH-000095,0.0510313225261
ACH-000097,0.147486719802
ACH-000098,0.0643052266856
ACH-000099,0.09453754521369999
ACH-000108,-0.02394643713
ACH-000113,0.056186557441499994
ACH-000115,0.0858322156249
ACH-000116,0.0706738700483
ACH-000118,0.0437143470674
ACH-000120,-0.0544910365618
ACH-000123,0.0037975347161300003
ACH-000127,0.112962249292
ACH-000128,0.0994615754394
ACH-000132,-0.169861539444
ACH-000133,-0.0489762096846
ACH-000137,0.0344426361248
ACH-000138,-0.144014653797
ACH-000142,0.0767910422551
ACH-000143,0.209355608894
ACH-000146,0.0820934806248
ACH-000148,0.251134869904
ACH-000150,0.148174163114
ACH-000152,0.0626788242515
ACH-000153,0.0634657271664
ACH-000159,0.12097781997899999
ACH-000160,-0.0756683665263
ACH-000163,0.00729457511899
ACH-000167,-0.16780057143899998
ACH-000168,-0.032188225504
ACH-000169,0.25784983746
ACH-000178,0.26217828292
ACH-000182,0.210946787983
ACH-000183,0.044928708637699995
ACH-000188,0.0460067536753
ACH-000189,0.20279252672200002
ACH-000190,0.0181564809228
ACH-000198,0.202955996182
ACH-000204,0.153428169291
ACH-000206,0.142629066335
ACH-000207,0.283592263809
ACH-000211,0.0467509127788
ACH-000215,0.222699602198
ACH-000221,0.278610253224
ACH-000222,-0.0644419596572
ACH-000223,0.0201102214545
ACH-000226,0.154929668302
ACH-000227,0.0874466849872
ACH-000228,0.00137527367759
ACH-000231,0.123966861249
ACH-000232,0.14951846571900002
ACH-000233,0.174500925345
ACH-000234,-0.216817493299
ACH-000235,-0.019479302430900004
ACH-000237,-0.00858610016412
ACH-000238,0.0266968243736
ACH-000243,0.0106757571255
ACH-000244,0.458382940769
ACH-000246,0.121333270401
ACH-000248,0.195298017377
ACH-000250,0.10640179021
ACH-000251,0.15125768351399999
ACH-000253,0.175265006823
ACH-000255,0.021512474145299998
ACH-000256,0.0205688408765
ACH-000257,-0.17460359704
ACH-000258,0.186601268236
ACH-000259,0.0547104623487
ACH-000260,0.07327816571700001
ACH-000261,0.0383182598319
ACH-000262,0.27756763419
ACH-000263,0.102460100887
ACH-000264,0.0457350928465
ACH-000265,0.122850100058
ACH-000266,-0.0070451434432499994
ACH-000272,0.053573609650099996
ACH-000273,-0.029561297631500002
ACH-000274,0.0891683151327
ACH-000277,0.10195868462999999
ACH-000278,0.207538309645
ACH-000279,0.18971764211300002
ACH-000280,0.18237501675
ACH-000281,0.0441774988326
ACH-000288,0.148110871526
ACH-000291,-0.0203830268519
ACH-000293,0.172228516443
ACH-000294,0.133383451485
ACH-000295,-0.049644739870300006
ACH-000296,0.201200920088
ACH-000302,0.18377229244100002
ACH-000304,0.119945346708
ACH-000307,0.08533110652489999
ACH-000308,0.11927049602600001
ACH-000310,-0.022107233829299997
ACH-000311,0.15683778867999998
ACH-000312,0.00381062218259
ACH-000315,-0.0950637512858
ACH-000316,0.203755144911
ACH-000317,0.0604311624491
ACH-000318,0.241798959062
ACH-000319,0.138596822278
ACH-000320,-0.20506471735100001
ACH-000322,0.08048781699730001
ACH-000323,0.267111482892
ACH-000324,0.143973092429
ACH-000329,0.028287607513599995
ACH-000330,0.0409450993124
ACH-000331,0.081440022587
ACH-000332,0.0370997938545
ACH-000334,-0.0900332199161
ACH-000335,-0.389160133864
ACH-000336,0.289912833182
ACH-000337,0.266792912026
ACH-000339,0.0204818350319
ACH-000341,0.015162085150799998
ACH-000348,0.021808549216200002
ACH-000350,-0.00836973433044
ACH-000352,0.117764069505
ACH-000356,0.134061972881
ACH-000361,0.16962214034200002
ACH-000362,-0.0198511311501
ACH-000363,0.06344345829959999
ACH-000364,0.202765876319
ACH-000365,0.0939101334083
ACH-000366,0.134649474341
ACH-000368,0.210176957259
ACH-000374,0.1711486684
ACH-000375,-0.0169579828133
ACH-000376,0.047089851277700004
ACH-000381,0.140948490315
ACH-000383,0.0958216331526
ACH-000387,0.0451952007703
ACH-000389,0.169478308708
ACH-000390,0.015812981102599998
ACH-000393,-0.184387650044
ACH-000395,0.00202457535838
ACH-000397,0.0898577959747
ACH-000401,-0.0141640167129
ACH-000402,0.334415643529
ACH-000403,0.0638504711745
ACH-000404,0.022294717188900002
ACH-000406,0.08146125309880001
ACH-000407,0.132690003887
ACH-000408,0.216531200993
ACH-000410,0.0586543009981
ACH-000411,0.185678505178
ACH-000414,-0.0320210304869
ACH-000415,0.0713796881788
ACH-000416,0.11983946650800001
ACH-000420,-0.21369536868500003
ACH-000421,0.09710329022910001
ACH-000424,-0.000683185091789
ACH-000425,0.09122626619439998
ACH-000426,0.251962938521
ACH-000427,0.168414247355
ACH-000433,-0.061395026015099996
ACH-000436,0.225625479721
ACH-000444,0.0740676513991
ACH-000445,-0.00568341048448
ACH-000448,0.038012976312099996
ACH-000450,0.236493713592
ACH-000452,0.0750088279943
ACH-000454,-0.0761355185009
ACH-000458,0.16315758911800002
ACH-000459,0.239826507138
ACH-000460,-0.0026116337312600004
ACH-000461,0.132376306132
ACH-000463,0.166972735985
ACH-000464,0.402493965389
ACH-000466,0.35718061384800004
ACH-000467,0.0461262314135
ACH-000468,0.0211441555253
ACH-000469,0.118277677808
ACH-000470,-0.0031709086446
ACH-000471,0.005497262850020001
ACH-000472,0.129396896469
ACH-000473,0.158194497687
ACH-000475,0.0417949154527
ACH-000476,0.0574583472975
ACH-000477,0.0316844087143
ACH-000480,0.18783539532000001
ACH-000481,0.101130153811
ACH-000483,0.0222071028142
ACH-000484,0.142498384878
ACH-000485,0.0290642411337
ACH-000486,0.08922789628519999
ACH-000487,0.17577269489100003
ACH-000488,0.137189668214
ACH-000490,0.12410656261499999
ACH-000491,0.04875246536669999
ACH-000495,0.09935052366360002
ACH-000496,-0.007483738398439999
ACH-000499,0.218479016206
ACH-000500,0.168913824892
ACH-000502,0.152101494518
ACH-000503,0.16325386998400002
ACH-000505,0.17882399058100001
ACH-000507,0.20789074966899998
ACH-000510,0.0820804664065
