,KHDRBS3 (10656)
ACH-000004,-0.13322290989399999
ACH-000007,-0.25971117934300003
ACH-000009,-0.179717174229
ACH-000011,-0.302684969493
ACH-000012,-0.329472900401
ACH-000013,-0.0741682859699
ACH-000014,-0.23640866087200002
ACH-000015,-0.0388318692226
ACH-000017,-0.0665942828127
ACH-000018,0.0125195086647
ACH-000019,0.10081122820499999
ACH-000021,-0.0285970613112
ACH-000022,-0.27114427319699996
ACH-000025,-0.0180732810683
ACH-000028,-0.0265148869447
ACH-000030,-0.161986596042
ACH-000035,-0.0169039133022
ACH-000036,-0.269287887567
ACH-000037,-0.215368470372
ACH-000039,-0.164904417295
ACH-000040,-0.375738131712
ACH-000041,-0.231194976006
ACH-000042,-0.0796174548411
ACH-000045,-0.0328502268945
ACH-000047,-0.0600504967046
ACH-000052,0.008940944210759999
ACH-000053,-0.0659674583677
ACH-000054,-0.330068848468
ACH-000055,0.0574637550335
ACH-000060,-0.258985677922
ACH-000067,-0.101702889679
ACH-000070,-0.267805924603
ACH-000075,-0.057338499797300005
ACH-000078,-0.16538127789100002
ACH-000082,-0.162952892923
ACH-000085,-0.56191655439
ACH-000086,-0.104430630579
ACH-000087,-0.312853758527
ACH-000092,-0.033680325682
ACH-000095,-0.12021125330099999
ACH-000097,-0.12270819408900001
ACH-000098,-0.176239183378
ACH-000099,-0.12750812421
ACH-000108,0.038349073300199994
ACH-000113,-0.088085536251
ACH-000115,-0.40897991908200004
ACH-000116,-0.142801560119
ACH-000118,-0.294895180253
ACH-000120,-0.0607363874916
ACH-000123,-0.274247290907
ACH-000127,-0.146207630925
ACH-000128,0.033104531713299995
ACH-000132,-0.256869404771
ACH-000133,-0.159143703979
ACH-000137,-0.17519009978
ACH-000138,0.067705855872
ACH-000142,-0.208248034502
ACH-000143,0.20352099499600002
ACH-000146,-0.126548753254
ACH-000148,-0.0410444384835
ACH-000150,-0.435596478388
ACH-000152,-0.0940475283842
ACH-000153,-0.0442654596739
ACH-000159,-0.179653473968
ACH-000160,-0.0226389060321
ACH-000163,-0.0196888296234
ACH-000167,-0.111981635757
