,TEFM (79736)
ACH-000846,-0.523296817367
ACH-000847,-0.46438479235
ACH-000848,-0.35650168845200003
ACH-000849,-0.5536750020269999
ACH-000851,-0.582982746099
ACH-000855,-0.338771906299
ACH-000856,-0.304927876441
ACH-000858,-0.805854214038
ACH-000859,-0.49032463849
ACH-000861,-0.293170107073
ACH-000862,-0.627401159955
ACH-000865,-0.38601862583
ACH-000866,-0.41418531890199994
ACH-000867,-0.472872250096
ACH-000869,-0.462046029089
ACH-000872,-0.524007402377
ACH-000873,-0.27877056921300003
ACH-000876,-0.718064330922
ACH-000878,-0.0282087286484
ACH-000880,-0.330073042162
ACH-000881,-0.451269845159
ACH-000882,-0.46957002954899996
ACH-000884,-0.484445255519
ACH-000885,-0.326191886188
ACH-000887,-0.502087136146
ACH-000888,-0.385651067619
ACH-000889,-0.40271238030100004
ACH-000890,-0.327722220415
ACH-000896,-0.335848668359
ACH-000898,-0.548751400055
ACH-000900,-0.595958120374
ACH-000901,-0.34428091936800004
ACH-000905,-0.258317356502
ACH-000906,-0.408990308909
ACH-000907,-0.378353807907
ACH-000910,-0.454755430082
ACH-000911,-0.50481919249
ACH-000912,-0.429430160689
ACH-000913,-0.5304119154429999
ACH-000915,-0.247228780623
ACH-000916,-0.74949780421
ACH-000917,-0.722831210319
ACH-000921,-0.630850031133
ACH-000924,-0.6120898227880001
ACH-000926,-0.36304008423600004
ACH-000928,-0.545115854975
ACH-000929,-0.457664649295
ACH-000932,-0.45800772526199995
ACH-000935,-0.555798901633
ACH-000936,-0.270788546949
ACH-000937,-0.511716108438
ACH-000938,-0.358440143742
ACH-000939,-0.544964735847
ACH-000941,-0.428467216065
ACH-000943,-0.393863299865
ACH-000946,-0.434477288994
ACH-000947,-0.47936250067100006
ACH-000948,-0.43830067109
ACH-000950,-0.65053481242
ACH-000953,-0.272346337012
ACH-000957,-0.431915146341
ACH-000958,-0.7404246682969999
ACH-000960,-0.44680189712800006
ACH-000963,-0.6186563428630001
ACH-000968,-0.289265017748
ACH-000969,-0.6059880201560001
ACH-000973,-0.5066969805520001
ACH-000974,-0.414661393839
ACH-000975,-0.572854533071
ACH-000976,-0.465636107434
ACH-000978,-0.500165118993
ACH-000980,-0.397837863099
ACH-000984,-0.636929605716
ACH-000986,-0.509905430326
ACH-000988,-0.511072488024
ACH-000993,-0.22495116661200001
ACH-000994,-0.29960270703200004
ACH-000996,-0.589210489573
ACH-001001,-0.683503562829
ACH-001020,-0.422098605545
ACH-001028,-0.354250135505
ACH-001031,-0.366947730964
ACH-001038,-0.674542472518
ACH-001048,-0.42689125086499996
ACH-001050,-0.342781888318
ACH-001053,-0.331403703869
ACH-001054,-0.47761389936000004
ACH-001061,-0.499737672253
ACH-001067,-0.331907367638
ACH-001075,-0.329406110864
ACH-001096,-0.48663662212700004
ACH-001128,-0.705423966673
ACH-001134,-0.475772605171
ACH-001151,-0.20821585010899998
ACH-001163,-0.630642088731
ACH-001164,-0.358124934041
ACH-001173,-0.46158095608499994
ACH-001183,-0.508293868356
ACH-001184,-0.49688409712700005
ACH-001190,-0.309505926134
ACH-001192,-0.439339244855
ACH-001193,-0.12360844544999999
ACH-001196,-0.435521176986
ACH-001197,-0.311789409093
ACH-001205,-0.603954329579
ACH-001211,-0.15812469745
ACH-001212,-0.546671199412
ACH-001228,-0.366567779748
ACH-001232,-0.659745699416
ACH-001239,-0.483977174583
ACH-001274,-0.48145850343900004
ACH-001275,-0.367914419644
ACH-001277,-0.323404882692
ACH-001278,-0.298336124615
ACH-001280,-0.51739895632
ACH-001283,-0.5458784981329999
ACH-001289,-0.24454161891800003
ACH-001295,-0.29511667266999997
ACH-001300,-0.26610252121
ACH-001301,-0.292912631578
ACH-001302,-0.157406675256
ACH-001303,-0.727483224826
ACH-001306,-0.460256650923
ACH-001318,-0.507366001394
ACH-001322,-0.58865997656
ACH-001328,-0.484025715469
ACH-001332,-0.443148013923
ACH-001333,-0.331342052908
ACH-001336,-0.215973797303
ACH-001340,-0.34978293155100004
ACH-001346,-0.546670070444
ACH-001353,-0.437823480521
ACH-001354,-0.642123266424
ACH-001367,-0.161064074759
ACH-001368,-0.592557465637
ACH-001374,-0.753385973161
ACH-001375,-0.266653913694
ACH-001377,-0.646542665527
ACH-001380,-0.434479248956
ACH-001391,-0.44053991036000006
ACH-001407,-0.277978234231
ACH-001408,-0.368613755831
ACH-001413,-0.476854583064
ACH-001430,-0.37433007152099995
ACH-001431,-0.33992501407
ACH-001450,-0.7301350129369999
ACH-001496,-0.5959511906
ACH-001500,-0.503080951005
ACH-001521,-0.467681776677
ACH-001523,-0.607550958496
ACH-001532,-0.41015468417900003
ACH-001536,-0.767890340565
ACH-001550,-0.592989514134
ACH-001552,-0.37294540628300005
ACH-001554,-0.47044488889700004
ACH-001645,-0.38403634678000004
ACH-001654,-0.45248614108400004
ACH-001715,-0.09784268893439999
ACH-001735,-0.452678491862
ACH-001736,-0.624559428856
ACH-001737,-0.242308080885
ACH-001740,-0.158801267168
ACH-001745,-0.11371428563699999
ACH-001750,-0.466349618489
ACH-001765,-0.29796778457600004
ACH-001956,-0.319156318813
ACH-001957,-0.379530586132
