,GIMAP5 (55340)
ACH-000004,0.159162019845
ACH-000007,0.23715440278
ACH-000009,0.08665433602700001
ACH-000011,0.132673500222
ACH-000012,0.187924149912
ACH-000013,0.134682599836
ACH-000014,-0.256799073419
ACH-000015,0.165815494706
ACH-000017,0.15519148111199998
ACH-000018,0.342942272325
ACH-000019,0.214601797567
ACH-000021,-0.0106135937457
ACH-000022,0.130012338172
ACH-000025,0.236551580981
ACH-000028,0.237825171369
ACH-000030,0.224447600896
ACH-000035,0.228238775288
ACH-000036,0.134714615424
ACH-000037,0.10995973248600001
ACH-000039,0.0324643803721
ACH-000040,0.0401534551039
ACH-000041,0.22670214223299998
ACH-000042,0.123254440823
ACH-000045,0.20451943833
ACH-000047,0.163290996081
ACH-000052,-0.12818191641899998
ACH-000053,0.19944125170899998
ACH-000054,0.157611233775
ACH-000055,0.266982694481
ACH-000060,0.0339440640189
ACH-000067,0.211773710274
ACH-000070,-0.015569584042
ACH-000075,0.129525292418
ACH-000078,0.11269757149399999
ACH-000082,0.147185616095
ACH-000085,0.37301819945
ACH-000086,0.283828216675
ACH-000087,0.08820400575449999
ACH-000092,0.0632201797384
ACH-000095,0.0222702741531
ACH-000097,0.09542220114029999
ACH-000098,0.130034565781
ACH-000099,0.262817386956
ACH-000108,0.132095208879
ACH-000113,0.20866988373700002
ACH-000115,0.05132646180380001
ACH-000116,0.0780387969942
ACH-000118,0.235770215431
ACH-000120,0.19806557855
ACH-000123,0.11980403173000001
ACH-000127,0.14302905704000002
ACH-000128,0.0516909755615
ACH-000132,0.34067819598399995
ACH-000133,0.12631509202
ACH-000137,0.09571961673
ACH-000138,0.19910887033799998
ACH-000142,0.22815056845400003
ACH-000143,0.10531631922700001
ACH-000146,0.192641612529
ACH-000148,0.17283947402
ACH-000150,0.0847964565487
ACH-000152,-0.0390900373266
ACH-000153,-0.035046838607300006
ACH-000159,0.173267145268
ACH-000160,0.272476070092
ACH-000163,0.19280081223099998
ACH-000167,0.41173671517899996
ACH-000168,0.21775087273899998
ACH-000169,0.146577433838
ACH-000178,0.0510369608299
ACH-000182,0.175217955141
ACH-000183,0.158508885175
ACH-000188,0.217859693737
ACH-000189,0.266314609791
ACH-000190,0.328922424969
ACH-000198,0.109145276158
ACH-000204,0.10288116095000001
ACH-000206,0.277485748375
ACH-000207,0.09164367961200001
ACH-000211,0.10588015881000001
ACH-000215,0.238273171134
ACH-000221,0.125118834514
ACH-000222,-0.010805640194700001
ACH-000223,0.326315204527
ACH-000226,0.323897521787
ACH-000227,0.388859782705
ACH-000228,0.181690451898
ACH-000231,0.239836092526
ACH-000232,0.0367154658859
ACH-000233,0.249934356447
ACH-000234,0.129988348196
ACH-000235,0.199897622235
ACH-000237,0.081342798364
ACH-000238,0.16303072079199998
ACH-000243,0.174664471248
ACH-000244,0.0119510331837
ACH-000246,0.149560925318
ACH-000248,0.213289856718
ACH-000250,0.0720600557461
ACH-000251,0.19121066234700002
ACH-000253,0.0532802413365
ACH-000255,0.12948641320499998
ACH-000256,0.167096343188
ACH-000257,0.29091094929
ACH-000258,0.17744241831399998
ACH-000259,0.085179603467
ACH-000260,0.10595505549100001
ACH-000261,0.160016816737
ACH-000262,0.174017391362
ACH-000263,0.231371000489
ACH-000264,0.27854405685
ACH-000265,0.306762872046
ACH-000266,0.155980583443
ACH-000272,0.00516386963349
ACH-000273,0.286074608306
ACH-000274,0.20195958458000002
ACH-000277,0.192814468646
ACH-000278,0.34376370681199997
ACH-000279,0.0917766660395
ACH-000280,0.194662809417
ACH-000281,0.09843224798049999
ACH-000288,0.145662055219
ACH-000291,0.186526704082
ACH-000293,0.135042436735
ACH-000294,0.238530734514
ACH-000295,-0.0035981931470599996
ACH-000296,0.191386583708
ACH-000302,0.08160793630039999
ACH-000304,-0.178864957604
ACH-000307,0.147382429768
ACH-000308,0.176558654821
ACH-000310,0.150969734459
ACH-000311,0.15365193437400002
ACH-000312,0.141545511785
ACH-000315,0.108575600964
ACH-000316,0.21320712694200003
ACH-000317,0.164254152728
ACH-000318,0.31602042029800004
ACH-000319,0.193870276544
ACH-000320,0.18699026937399998
ACH-000322,0.299618134747
ACH-000323,0.250230098914
ACH-000324,0.14361423162599998
ACH-000329,0.196054362383
ACH-000330,0.150526875378
