,BASP1 (10409)
ACH-000004,0.408425752531
ACH-000007,0.0820216540267
ACH-000009,0.243573520761
ACH-000011,0.26546438696999997
ACH-000012,0.32734033203699997
ACH-000013,0.31115484628199996
ACH-000014,0.281825837401
ACH-000015,0.425793677178
ACH-000017,0.261835596078
ACH-000018,0.255614168815
ACH-000019,0.412122698661
ACH-000021,0.35446274899400004
ACH-000022,0.0614729542387
ACH-000025,0.34594637942199996
ACH-000028,0.48538454891599997
ACH-000030,0.37516819340700003
ACH-000035,0.176794548731
ACH-000036,0.143052615198
ACH-000037,0.035110220338300004
ACH-000039,0.148840412248
ACH-000040,0.197603523283
ACH-000041,0.258732535781
ACH-000042,0.318801954727
ACH-000045,0.0736083591809
ACH-000047,0.124568125738
ACH-000052,0.20694941964000002
ACH-000053,0.141050035788
ACH-000054,-0.030872837003599995
ACH-000055,0.195418023949
ACH-000060,0.09798774796939999
ACH-000067,0.11381247230000001
ACH-000070,0.13780755524399999
ACH-000075,0.292881685457
ACH-000078,0.18930272870200002
ACH-000082,0.22906176494199998
ACH-000085,0.183417865959
ACH-000086,0.33340336592799996
ACH-000087,0.133565131876
ACH-000092,0.135462337601
ACH-000095,0.174570594075
ACH-000097,0.254957799786
ACH-000098,0.0951307664426
ACH-000099,0.356900063227
ACH-000108,0.18902185948699998
ACH-000113,0.0384325018287
ACH-000115,0.402779193048
ACH-000116,0.167388755164
ACH-000118,0.160048517602
ACH-000120,0.29623012508200003
ACH-000123,0.262041266718
ACH-000127,0.0485419003309
ACH-000128,0.028074938222
ACH-000132,0.197709225622
ACH-000133,0.250320565662
ACH-000137,0.24392253308000003
ACH-000138,0.33995540591
ACH-000142,0.10338766683499999
ACH-000143,0.23384999968000003
ACH-000146,0.0898053567053
ACH-000148,0.182691753308
ACH-000150,0.0641388163513
ACH-000152,0.151952719678
ACH-000153,0.34245843827399997
ACH-000159,0.10289443675400001
ACH-000160,0.342805490426
ACH-000163,0.295962101522
ACH-000167,0.650143100168
ACH-000168,-0.172878758429
ACH-000169,0.32687020741
ACH-000178,0.09388876156469998
ACH-000182,0.171539872727
ACH-000183,0.2628549523
ACH-000188,0.0006962454930720001
ACH-000189,0.229859924299
ACH-000190,0.464989902605
ACH-000198,0.143134162727
ACH-000204,0.23836117704100002
ACH-000206,0.191534491384
ACH-000207,-0.022866642950599998
ACH-000211,0.117857368861
ACH-000215,0.203585195787
ACH-000221,0.283228800451
ACH-000222,0.315815111572
ACH-000223,0.20831181067600002
ACH-000226,0.167965090232
ACH-000227,0.430850592333
ACH-000228,-0.011876929148299999
ACH-000231,0.259553246003
ACH-000232,0.27081699031999995
ACH-000233,0.00023723860814900004
ACH-000234,0.0547716559539
ACH-000235,0.201700201219
ACH-000237,0.12683687541400002
ACH-000238,0.300125224109
ACH-000243,0.259071735352
ACH-000244,0.178575570367
ACH-000246,0.318742161692
ACH-000248,0.289862025062
ACH-000250,0.215022288819
ACH-000251,0.30009865677299996
ACH-000253,0.22066432259399998
ACH-000255,0.23615977760600002
ACH-000256,0.262980799444
ACH-000257,0.288574035366
ACH-000258,0.500740564438
ACH-000259,0.256062311131
ACH-000260,0.24433683443000004
ACH-000261,0.293699984887
ACH-000262,0.115001469017
ACH-000263,0.21858230972399997
ACH-000264,0.155787057348
ACH-000265,0.38091155880800004
ACH-000266,0.213469635715
ACH-000272,0.247937762253
ACH-000273,0.106454554402
ACH-000274,0.288179142283
ACH-000277,0.25203115129500003
ACH-000278,0.331287059129
ACH-000279,0.178027477981
ACH-000280,0.320160870121
ACH-000281,0.0130350901551
ACH-000288,0.23874874722199999
ACH-000291,0.29692334588
ACH-000293,0.362645784616
ACH-000294,0.320951796996
ACH-000295,0.334907419702
ACH-000296,0.34936714860699997
ACH-000302,0.219855532939
ACH-000304,0.22275772737
ACH-000307,0.204099359626
ACH-000308,0.256709371126
ACH-000310,0.238043882495
ACH-000311,-0.200554019992
ACH-000312,0.184556452682
ACH-000315,0.227767243195
ACH-000316,0.188835085204
ACH-000317,0.228870062305
ACH-000318,0.315152328435
ACH-000319,0.16472347577
ACH-000320,0.147858953614
ACH-000322,0.18793451703699998
ACH-000323,0.25397578617100003
ACH-000324,0.12846329585000002
ACH-000329,0.185794194904
ACH-000330,0.336779568807
ACH-000331,-0.012530196739299998
ACH-000332,0.329603556403
