,PIGF (5281)
ACH-000004,0.304821834679
ACH-000007,0.136621324278
ACH-000009,-0.015145381766099999
ACH-000011,-0.0650856758643
ACH-000012,0.155518996824
ACH-000013,0.10774609625
ACH-000014,0.0660815127719
ACH-000015,0.11193451234400001
ACH-000017,0.17150322720800001
ACH-000018,0.036554345777300004
ACH-000019,0.150629512047
ACH-000021,0.0308590226181
ACH-000022,-0.034077357083099995
ACH-000025,0.0328231376209
ACH-000028,0.16103684830999998
ACH-000030,0.0188445584287
ACH-000035,0.12498177103199999
ACH-000036,-0.042534821970600004
ACH-000037,-0.059268002763999995
ACH-000039,0.181250767218
ACH-000040,0.00644837159343
ACH-000041,-0.0158718338721
ACH-000042,-0.0791733843151
ACH-000045,0.262406690522
ACH-000047,-0.12259282665999999
ACH-000052,-0.0661263405165
ACH-000053,0.0510311140487
ACH-000054,-0.0175109634981
ACH-000055,0.0499388672901
ACH-000060,-0.0008628943453639999
ACH-000067,-0.0160885051113
ACH-000070,0.39412640445600006
ACH-000075,0.0824182567883
ACH-000078,-0.312450374267
ACH-000082,0.07925042299710001
ACH-000085,-0.0439715944266
ACH-000086,0.0226636521071
ACH-000087,0.152433330877
ACH-000092,-0.00570678071781
ACH-000095,-0.015139532115
ACH-000097,0.0178273905608
ACH-000098,-0.06563218840030001
ACH-000099,-0.232803557131
ACH-000108,0.0123658543929
ACH-000113,0.069941950658
ACH-000115,0.14742424518799999
ACH-000116,0.09976343884639999
ACH-000118,0.0186101656387
ACH-000120,-0.052089061053099996
ACH-000123,-0.0317785230777
ACH-000127,0.19794926105
ACH-000128,0.0315393472417
ACH-000132,0.00368919116615
ACH-000133,0.0100249292183
ACH-000137,0.297172297716
ACH-000138,0.13195429772700001
ACH-000142,0.281561375145
ACH-000143,-0.0270382938673
ACH-000146,0.0407243829944
ACH-000148,0.0608753776664
ACH-000150,-0.04165341188
ACH-000152,-0.00839690635936
ACH-000153,0.26574841115
ACH-000159,0.0354244384217
ACH-000160,0.0822939121997
ACH-000163,0.357046668947
ACH-000167,0.20349629245499998
ACH-000168,-0.00855579925805
ACH-000169,0.0098888876841
ACH-000178,-0.011408794028799999
ACH-000182,0.224003952667
ACH-000183,0.0715239195102
ACH-000188,0.0632230499218
ACH-000189,0.281890650982
ACH-000190,-0.061736950232100005
ACH-000198,0.212535591161
ACH-000204,0.322054569232
ACH-000206,0.209892752177
ACH-000207,0.119500321195
ACH-000211,0.107269709839
ACH-000215,0.122329404509
ACH-000221,0.11187362460999999
ACH-000222,-0.258318645578
ACH-000223,-0.15184161053099998
ACH-000226,-0.110202673153
ACH-000227,-0.38399757211400004
ACH-000228,0.168220580283
ACH-000231,0.147254777951
ACH-000232,0.029968681610699998
ACH-000233,-0.00542553744392
ACH-000234,-0.0856012473813
ACH-000235,0.0249068455363
ACH-000237,0.046373219518599997
ACH-000238,0.152163510926
ACH-000243,-0.00616141863944
ACH-000244,-0.240586687114
ACH-000246,0.222592987058
ACH-000248,0.126900881885
ACH-000250,0.0619118593118
ACH-000251,0.050912611919200004
ACH-000253,0.025151694163
ACH-000255,0.0529908740411
ACH-000256,0.176341808065
ACH-000257,0.37901573988700005
ACH-000258,0.0072670196670699995
ACH-000259,0.157735207006
ACH-000260,0.057906837256500004
ACH-000261,-0.0253552691744
