,DMGDH (29958)
ACH-000004,0.238565912138
ACH-000007,0.17164007664500003
ACH-000009,0.07564499374919999
ACH-000011,0.456166328512
ACH-000012,0.035288409498199995
ACH-000013,0.20425470179299998
ACH-000014,0.09467971766519999
ACH-000015,-0.043295275588
ACH-000017,0.17919280041900001
ACH-000018,0.20768642643100002
ACH-000019,0.16641795601700002
ACH-000021,-0.133839273083
ACH-000022,0.161169344128
ACH-000025,0.18714100162500003
ACH-000028,0.0942856796527
ACH-000030,0.0770782747107
ACH-000035,0.24557895062100002
ACH-000036,0.315597731888
ACH-000037,0.208699824984
ACH-000039,-0.0027666767586
ACH-000040,0.16788239951699999
ACH-000041,0.125383525174
ACH-000042,0.012000421377399999
ACH-000045,0.184714399313
ACH-000047,0.10669270073300001
ACH-000052,0.115998338652
ACH-000053,-0.007448855881170001
ACH-000054,-0.00512052978741
ACH-000055,0.28374807315
ACH-000060,0.26616917740699997
ACH-000067,0.15455230447
ACH-000070,0.22825009698399998
ACH-000075,0.299255034086
ACH-000078,0.0876775837437
ACH-000082,0.200909802733
ACH-000085,0.175051724445
ACH-000086,0.0812051811204
ACH-000087,0.18088350194699998
ACH-000092,0.105802672084
ACH-000095,0.128178567311
ACH-000097,0.144577056033
ACH-000098,0.122226403184
ACH-000099,0.18541317495
ACH-000108,-0.037338240489300005
ACH-000113,0.108724617432
ACH-000115,0.195243942005
ACH-000116,0.19479709142
ACH-000118,0.113059657784
ACH-000120,0.151258419448
ACH-000123,0.0644793226206
ACH-000127,0.11043494574200001
ACH-000128,0.0824071813717
ACH-000132,0.07954222461339999
ACH-000133,0.184986899056
ACH-000137,0.10383169563
ACH-000138,0.154299198616
ACH-000142,0.116023764823
ACH-000143,0.295647960508
ACH-000146,0.106870874115
ACH-000148,0.13246825684
ACH-000150,0.260386490585
ACH-000152,0.24083022267700002
ACH-000153,0.0729869203888
ACH-000159,0.18830253888300003
ACH-000160,0.058373065220800005
ACH-000163,0.0012252841815
ACH-000167,0.014890838203
ACH-000168,0.18779511946199998
ACH-000169,0.0846402171921
ACH-000178,0.204831102528
ACH-000182,0.0318826653857
ACH-000183,0.123726077138
ACH-000188,0.106451180333
ACH-000189,0.200730552857
ACH-000190,0.0317436628458
ACH-000198,0.148507092462
ACH-000204,0.0789504223893
ACH-000206,0.33174522276
