,FARSA (2193)
ACH-000261,-0.974974279112
ACH-000262,-0.9274777979180001
ACH-000263,-0.5409353921060001
ACH-000264,-0.6923147575190001
ACH-000265,-0.885019941706
ACH-000266,-0.897468585588
ACH-000272,-0.935614519715
ACH-000273,-0.9856164834799999
ACH-000274,-1.26223013055
ACH-000277,-0.925435548661
ACH-000278,-1.05679154202
ACH-000279,-0.71222730118
ACH-000280,-0.973646912033
ACH-000281,-0.993708032057
ACH-000288,-0.977807776958
ACH-000291,-0.926553455897
ACH-000293,-1.23332756203
ACH-000294,-0.7719740437720001
ACH-000295,-1.0196604585
ACH-000296,-0.634718447082
ACH-000302,-0.939735567494
ACH-000304,-0.31535509245
ACH-000307,-0.996906059123
ACH-000308,-0.6956320481620001
ACH-000310,-0.6903719440360001
ACH-000311,-0.725790636928
ACH-000312,-0.887760082742
ACH-000315,-0.650809433249
ACH-000316,-0.7538235271510001
ACH-000317,-0.550638348933
ACH-000318,-0.830388443451
ACH-000319,-0.7683744985879999
ACH-000320,-0.777146219738
ACH-000322,-0.854219668152
ACH-000323,-0.7497105071889999
ACH-000324,-0.980107825445
ACH-000329,-0.95781979371
ACH-000330,-1.01151080441
ACH-000331,-0.904665025054
ACH-000332,-0.793221385015
ACH-000334,-0.46597886238200004
ACH-000335,-0.9496068718690001
ACH-000336,-1.02987375369
ACH-000337,-0.8322907289589999
ACH-000339,-0.810908099323
ACH-000341,-1.34192482341
ACH-000348,-1.06838813781
ACH-000350,-0.7928865173530001
ACH-000352,-0.926909933971
ACH-000356,-0.796231624425
ACH-000361,-0.9653252185619999
ACH-000362,-0.8026846067319999
ACH-000363,-0.523023798404
ACH-000364,-0.930170452931
ACH-000365,-0.645838082192
ACH-000366,-1.00218794031
ACH-000368,-1.09607447295
ACH-000374,-0.9418398983220001
ACH-000375,-1.07155533859
ACH-000376,-0.888639823151
ACH-000381,-1.13117886093
ACH-000383,-1.05904585104
ACH-000387,-0.375432377984
ACH-000389,-0.611756374897
ACH-000390,-0.92702039421
ACH-000393,-1.1060766652299998
ACH-000395,-0.8679307481440001
ACH-000397,-0.714167553839
ACH-000401,-0.7850989566159999
ACH-000402,-0.8578128456309999
ACH-000403,-1.03987587971
ACH-000404,-0.832481439445
ACH-000406,-0.7493094877040001
ACH-000407,-0.80548874276
ACH-000408,-0.920444209182
ACH-000410,-0.874417809804
ACH-000411,-0.9325213390970001
ACH-000414,-1.03824596674
ACH-000415,-0.861707407421
ACH-000416,-0.924044308884
ACH-000420,-0.658557718541
ACH-000421,-0.773846351261
ACH-000424,-1.18119920891
ACH-000425,-0.8303247788529999
ACH-000426,-0.845670110869
ACH-000427,-0.981356165097
ACH-000433,-1.10475088734
ACH-000436,-0.615025452627
ACH-000444,-0.581835095329
ACH-000445,-1.1577314401
ACH-000448,-0.705620753557
ACH-000450,-0.835329727741
ACH-000452,-0.8698106691419999
ACH-000454,-0.748988935769
ACH-000458,-0.9350025112260001
ACH-000459,-0.301060187807
ACH-000460,-0.9303877643009999
ACH-000461,-1.19070668549
ACH-000463,-1.08724908995
ACH-000464,-0.92124410933
ACH-000466,-1.2310656686299999
ACH-000467,-0.723389985983
ACH-000468,-0.96945009655
ACH-000469,-0.754703822136
ACH-000470,-0.831057724766
ACH-000471,-0.877933526364
ACH-000472,-0.8723996302060001
ACH-000473,-0.772520727848
ACH-000475,-0.988442530532
ACH-000476,-1.0007277325200001
ACH-000477,-1.14196086922
ACH-000480,-0.965939744539
ACH-000481,-0.886811585283
ACH-000483,-0.876809557721
ACH-000484,-0.523858752625
ACH-000485,-0.863454189105
ACH-000486,-0.7059597352410001
ACH-000487,-0.6957716118549999
ACH-000488,-0.7785163459100001
ACH-000490,-0.7884636852470001
ACH-000491,-0.8004760922149999
ACH-000495,-1.1234731555
ACH-000496,-0.918677258466
ACH-000499,-0.6088230424050001
ACH-000500,-1.52233855514
ACH-000502,-0.615176868655
ACH-000503,-0.816064560686
ACH-000505,-0.996107043838
ACH-000507,-0.962748184755
ACH-000510,-0.849700720805
ACH-000511,-0.933431841569
ACH-000512,-0.7922880635899999
ACH-000516,-0.791754018228
ACH-000517,-0.9237381726389999
ACH-000518,-0.9032822428560001
ACH-000520,-0.8138379587100001
ACH-000521,-0.771529084742
ACH-000522,-0.979162167442
ACH-000524,-0.8158083242399999
ACH-000527,-0.672562423312
ACH-000528,-0.700859769006
ACH-000537,-0.525148823528
ACH-000541,-1.01965341938
ACH-000542,-0.826934116683
ACH-000544,-0.8508647448569999
ACH-000545,-0.9446010846430001
ACH-000547,-0.556339775376
ACH-000548,-0.843294010478
ACH-000549,-0.943606084878
ACH-000550,-0.812987072797
ACH-000552,-0.980548554203
ACH-000556,-0.841114046652
ACH-000557,-0.799226345869
ACH-000570,-0.926345434199
ACH-000571,-1.06323731953
ACH-000573,-0.682866515158
ACH-000576,-0.6085088823520001
ACH-000580,-0.8267343764210001
ACH-000584,-0.926852095135
ACH-000585,-0.777892723145
ACH-000588,-0.784429856197
ACH-000589,-0.761321068074
ACH-000591,-0.9905819154109999
ACH-000593,-0.750151705906
ACH-000600,-1.2080820561299999
ACH-000601,-0.87707017972
ACH-000604,-0.7753966473980001
ACH-000605,-0.9252329268289999
ACH-000606,-0.8901566385690001
ACH-000608,-1.05472846871
ACH-000614,-0.739689205041
ACH-000616,-0.905675474368
ACH-000618,-0.86554826854
ACH-000619,-1.06217278467
ACH-000620,-0.8578804174529999
ACH-000621,-0.8562980028280001
ACH-000622,-0.66027845836
ACH-000623,-0.9575845345110001
ACH-000624,-0.888706245413
ACH-000627,-0.773281859821
ACH-000630,-0.8407447462559999
ACH-000632,-0.968837417217
ACH-000633,-0.6816481426809999
ACH-000637,-0.680477288872
ACH-000638,-0.840491027444
ACH-000646,-0.8956403181020001
ACH-000647,-0.943267192821
ACH-000648,-0.968431892831
ACH-000649,-0.938791428478
ACH-000651,-0.668549643906
ACH-000652,-0.660257820813
ACH-000653,-0.804843389925
ACH-000657,-0.913298679345
ACH-000658,-0.742288060464
ACH-000661,-0.816734044469
ACH-000662,-0.766554364747
ACH-000663,-0.665417825261
ACH-000665,-0.873855365096
ACH-000671,-0.6936263185780001
ACH-000673,-0.943658609029
ACH-000676,-0.704906092104
ACH-000677,-0.896652435289
ACH-000681,-0.89627577015
ACH-000682,-0.8078707426549999
ACH-000683,-0.752874956211
ACH-000684,-1.02608650716
ACH-000688,-0.95169865966
ACH-000693,-0.7203615516259999
ACH-000694,-0.8879291553299999
ACH-000695,-0.8177940500399999
ACH-000696,-0.9103020075499999
ACH-000697,-0.940673370291
ACH-000699,-0.7242495713089999
ACH-000701,-0.952399946665
ACH-000706,-0.9332186687080001
ACH-000711,-0.91876106105
ACH-000713,-0.764118148345
ACH-000714,-1.06394066556
ACH-000718,-0.7385472481209999
ACH-000720,-0.933122387221
ACH-000721,-1.2452975521
ACH-000724,-1.17349079427
ACH-000725,-0.794219777048
ACH-000732,-1.02202570638
ACH-000734,-1.0079517330299999
ACH-000735,-0.8915767528890001
ACH-000736,-0.9401362409899999
ACH-000738,-0.825690138662
ACH-000746,-0.9365752615649999
ACH-000747,-0.8150131293539999
ACH-000748,-1.21392093862
ACH-000753,-0.7328194144910001
ACH-000756,-0.981351903582
ACH-000757,-0.839557066294
ACH-000758,-0.880118656363
ACH-000760,-1.0516818429600001
ACH-000763,-0.665841910208
ACH-000764,-0.7254849062369999
ACH-000765,-0.78419459215
ACH-000766,-0.950589601916
ACH-000767,-0.8538257488850001
ACH-000768,-0.954479283625
ACH-000769,-0.886594183759
ACH-000770,-0.731424587983
ACH-000771,-0.6896084914920001
ACH-000773,-0.793860071209
ACH-000776,-0.7532340451360001
ACH-000777,-0.788681444758
ACH-000778,-0.7592960149160001
ACH-000781,-0.9238031269149999
ACH-000782,-0.828860605867
ACH-000783,-1.0154906752200001
ACH-000784,-0.88941063536
ACH-000785,-0.658923653562
ACH-000787,-0.644479825784
ACH-000788,-0.980716497985
ACH-000791,-0.882615036964
ACH-000792,-1.0372559320499999
ACH-000794,-0.868779288821
ACH-000796,-0.873836420293
ACH-000799,-0.964399817469
ACH-000800,-0.8103413195479999
ACH-000802,-0.655247393625
ACH-000804,-0.48598048078100003
ACH-000805,-1.08146950453
ACH-000809,-1.07872237119
ACH-000810,-0.67830079523
ACH-000811,-0.993406310186
ACH-000817,-0.897453261111
ACH-000819,-0.8803717501
ACH-000820,-0.585944418451
ACH-000821,-0.7359508519
ACH-000822,-0.966009075545
ACH-000823,-0.9701480370100001
ACH-000824,-1.07939164067
ACH-000827,-1.03226257304
ACH-000829,-1.06884258499
ACH-000831,-0.958328258175
ACH-000832,-0.8940866822210001
ACH-000833,-1.08051049602
ACH-000834,-1.0138103396200002
ACH-000835,-0.656752927345
ACH-000836,-1.0237943489299999
ACH-000837,-0.673329508446
ACH-000838,-0.518423432454
ACH-000839,-1.10247932179
ACH-000840,-1.12171715511
ACH-000841,-1.07428152374
ACH-000843,-0.59338012493
ACH-000846,-0.9378974464380001
ACH-000847,-0.843536786169
ACH-000848,-0.982236079183
ACH-000849,-0.690360864756
ACH-000851,-0.676677046153
ACH-000855,-0.7316759364190001
ACH-000856,-0.995442193388
ACH-000858,-0.960568653405
ACH-000859,-0.8185878723890001
ACH-000861,-0.78473611142
ACH-000862,-0.703941130579
ACH-000865,-0.958713728847
ACH-000866,-0.7686476913879999
ACH-000867,-0.857018842614
ACH-000869,-0.824278916787
ACH-000872,-0.805912275414
ACH-000873,-0.7957157507420001
ACH-000876,-0.714589653893
ACH-000878,-1.07498698479
ACH-000880,-0.9530260112610001
ACH-000881,-1.0677051813
ACH-000882,-0.7629383136329999
ACH-000884,-1.0342785709
ACH-000885,-0.847263419586
ACH-000887,-0.8634133112010001
ACH-000888,-1.05299740033
ACH-000889,-0.812098251736
ACH-000890,-0.7342056589589999
ACH-000896,-0.989233939305
ACH-000898,-0.78397089494
ACH-000900,-0.70243577054
ACH-000901,-0.7654002334960001
ACH-000905,-0.621241607039
ACH-000906,-0.776683860562
ACH-000907,-1.0161809396700001
ACH-000910,-0.75094350076
ACH-000911,-0.7358234715649999
ACH-000912,-0.70890254028
ACH-000913,-0.6821188465219999
ACH-000915,-0.800794260149
ACH-000916,-1.0601339291299998
ACH-000917,-0.907138165115
ACH-000921,-0.8469670569359999
ACH-000924,-0.813554994151
ACH-000926,-0.931307458251
ACH-000928,-0.908389307098
ACH-000929,-0.557210358944
ACH-000932,-0.938870568649
ACH-000935,-0.766928840775
ACH-000936,-0.74664138852
ACH-000937,-0.8328539456209999
ACH-000938,-1.0653941279799999
ACH-000939,-1.1265465349200001
ACH-000941,-1.0920622495899999
ACH-000943,-1.0068988432200001
ACH-000946,-0.9087882157639999
ACH-000947,-0.840549834556
ACH-000948,-0.712691419158
ACH-000950,-0.653143211448
ACH-000953,-1.0305766300900001
ACH-000957,-0.7775953634530001
ACH-000958,-0.956726668971
ACH-000960,-1.2002443524700002
ACH-000963,-0.9318646018790001
ACH-000968,-0.7900597654960001
ACH-000969,-0.494543009661
ACH-000973,-0.913844080529
ACH-000974,-0.945001404393
ACH-000975,-0.749689206947
ACH-000976,-0.8741980313
ACH-000978,-0.614591637901
ACH-000980,-0.808218063847
ACH-000984,-0.8329099744670001
ACH-000986,-0.903079430691
ACH-000988,-0.755282103353
ACH-000993,-1.0201837252600001
ACH-000994,-0.7254578298909999
ACH-000996,-1.16131552115
ACH-001001,-0.7960264213889999
ACH-001020,-1.32989284306
ACH-001028,-1.08785769146
ACH-001031,-0.58466164948
ACH-001038,-0.815048978001
ACH-001048,-0.902665715247
ACH-001050,-0.892134376608
ACH-001053,-0.435077720569
ACH-001054,-0.9342255905239999
ACH-001061,-0.815995494889
ACH-001067,-0.898275295908
ACH-001075,-0.892609713117
ACH-001096,-0.845930040829
ACH-001128,-0.551742386302
ACH-001134,-0.7308851658319999
ACH-001151,-0.790473266367
ACH-001163,-0.624022990052
ACH-001164,-0.886289104218
ACH-001173,-0.9210468064489999
ACH-001183,-0.809783692578
ACH-001184,-0.9264760489700001
ACH-001190,-0.9759234021750001
ACH-001192,-0.88026581817
ACH-001193,-0.778997106859
ACH-001196,-0.845225211885
ACH-001197,-1.1202329556
ACH-001205,-0.953676718492
ACH-001211,-0.879034321958
ACH-001212,-0.848676935089
ACH-001228,-0.8827672707299999
ACH-001232,-0.859655429761
ACH-001239,-0.8158098019910001
ACH-001274,-0.7940473831820001
ACH-001275,-0.689024518715
ACH-001277,-0.425546848045
ACH-001278,-0.921426890112
ACH-001280,-0.757139461926
ACH-001283,-0.843873382969
ACH-001289,-0.625036001544
ACH-001295,-0.855110131769
ACH-001300,-0.625072726136
ACH-001301,-0.991451773084
ACH-001302,-0.415124714721
ACH-001303,-0.908182083057
ACH-001306,-0.9411325491850001
ACH-001318,-1.08981143403
ACH-001322,-0.9933100306470001
ACH-001328,-1.1746815628799998
ACH-001332,-1.09369713106
ACH-001333,-0.7578432994230001
ACH-001336,-0.7050802190109999
ACH-001340,-0.796235719153
ACH-001346,-0.6894719178640001
ACH-001353,-0.973977209988
ACH-001354,-0.429081303491
ACH-001367,-0.953969454675
ACH-001368,-0.893242064591
ACH-001374,-1.03812295714
ACH-001375,-1.07625661662
ACH-001377,-0.782619708568
ACH-001380,-0.866828899271
ACH-001391,-1.10402634914
ACH-001407,-0.8817734260500001
ACH-001408,-1.0312874314
ACH-001413,-1.08240621262
ACH-001430,-1.10418779146
ACH-001431,-0.47581710032499996
ACH-001450,-0.709353319243
ACH-001496,-1.02998268082
ACH-001500,-0.8570151829620001
ACH-001521,-0.924922832828
ACH-001523,-0.7425819341050001
ACH-001532,-0.762013350731
ACH-001536,-0.793613036212
ACH-001550,-0.882401368216
ACH-001552,-1.30498601235
ACH-001554,-0.732345696467
ACH-001645,-0.939319659664
ACH-001654,-0.8031665873289999
ACH-001715,-1.16608375831
ACH-001735,-1.11933931862
ACH-001736,-0.9759810896369999
ACH-001737,-0.747126547794
ACH-001740,-0.917521166221
ACH-001745,-1.0365063861700001
ACH-001750,-0.980959490625
ACH-001765,-0.7833480771439999
ACH-001956,-0.9025805596969999
ACH-001957,-0.9489643186560001
