,USP33 (23032)
ACH-000004,-0.271867740328
ACH-000007,-0.17938178481800002
ACH-000009,-0.372834338408
ACH-000011,-0.204816239588
ACH-000012,-0.235624764032
ACH-000013,-0.22885727389000002
ACH-000014,-0.265821837277
ACH-000015,-0.321881126608
ACH-000017,-0.195777453721
ACH-000018,-0.11596562546499999
ACH-000019,-0.15229828069499998
ACH-000021,-0.509106277118
ACH-000022,-0.18987516734
ACH-000025,-0.329555530625
ACH-000028,-0.239932229575
ACH-000030,-0.0983995857057
ACH-000035,-0.37453293636699997
ACH-000036,-0.261506895291
ACH-000037,0.0301488872347
ACH-000039,-0.340100541101
ACH-000040,-0.228652186167
ACH-000041,-0.23110012871999996
ACH-000042,-0.299151667354
ACH-000045,-0.31402821568399997
ACH-000047,-0.258359181251
ACH-000052,-0.32969339798
ACH-000053,-0.11174090308
ACH-000054,-0.307930169852
ACH-000055,-0.0372280338881
ACH-000060,-0.213279392131
ACH-000067,-0.259416812748
ACH-000070,-0.0261343675812
ACH-000075,-0.234849155757
ACH-000078,-0.553502481099
ACH-000082,-0.123382415832
ACH-000085,-0.249425880576
ACH-000086,-0.37567141480099997
ACH-000087,-0.256886579857
ACH-000092,-0.221744844998
ACH-000095,-0.21527689486499998
ACH-000097,-0.207394811638
ACH-000098,-0.226823141974
ACH-000099,-0.27197211914
ACH-000108,-0.27609583270300003
ACH-000113,-0.225229127557
ACH-000115,-0.21227607124899997
ACH-000116,-0.17926689794
ACH-000118,-0.21189370146699998
ACH-000120,-0.214517093993
ACH-000123,-0.428419815861
ACH-000127,-0.0656417346016
ACH-000128,-0.151215641756
ACH-000132,-0.35547252607600005
ACH-000133,-0.40315634685900004
ACH-000137,-0.41427172109899996
ACH-000138,-0.13981748003799999
ACH-000142,-0.17709415748799998
ACH-000143,-0.20899616161499998
ACH-000146,-0.211269856293
ACH-000148,-0.278874478589
ACH-000150,-0.146678794076
ACH-000152,-0.316674155462
ACH-000153,-0.094848892225
ACH-000159,-0.14297218527
ACH-000160,-0.097252873638
ACH-000163,-0.0931177026826
ACH-000167,0.188185509372
ACH-000168,-0.22805248079999998
ACH-000169,-0.268877302596
ACH-000178,-0.269971540719
ACH-000182,0.0700574661826
ACH-000183,-0.0944306048133
ACH-000188,0.0222071893957
ACH-000189,-0.376305307849
ACH-000190,-0.195784035706
ACH-000198,-0.150675286835
ACH-000204,-0.212775226144
ACH-000206,-0.265857432637
ACH-000207,-0.421391911325
ACH-000211,-0.17369270029300002
ACH-000215,-0.20728828770100002
ACH-000221,-0.071078372268
ACH-000222,-0.333285745504
ACH-000223,-0.226444834822
ACH-000226,-0.35223350069
ACH-000227,-0.04222290557609999
ACH-000228,-0.0954943578627
ACH-000231,-0.168233039459
ACH-000232,-0.283978783665
ACH-000233,-0.19598882359900002
ACH-000234,0.012136318939499999
ACH-000235,-0.319179214217
ACH-000237,-0.271968671238
ACH-000238,0.07874907073580001
ACH-000243,-0.286195271996
ACH-000244,-0.258081988429
ACH-000246,-0.291952432414
ACH-000248,-0.180705752123
ACH-000250,-0.17297473466200003
ACH-000251,-0.30951066444499997
ACH-000253,-0.0377767265766
ACH-000255,-0.249044056635
ACH-000256,-0.155439324175
ACH-000257,-0.144839556576
ACH-000258,-0.0887338154591
ACH-000259,-0.16344616297599998
ACH-000260,-0.20877032378600002
ACH-000261,-0.35062687894
ACH-000262,-0.40302592462
ACH-000263,-0.386352523508
ACH-000264,-0.20558091612999999
ACH-000265,-0.312411687289
ACH-000266,-0.217520435216
ACH-000272,-0.386668717658
ACH-000273,-0.20220701395500001
ACH-000274,-0.15931858649800001
ACH-000277,-0.325000719946
ACH-000278,-0.284975969071
ACH-000279,-0.28267057797899997
ACH-000280,-0.27605932098700003
ACH-000281,-0.275037325204
ACH-000288,-0.311591179913
ACH-000291,-0.154567571978
ACH-000293,0.031102224316199998
ACH-000294,-0.277903882328
ACH-000295,-0.00672891894466
ACH-000296,-0.275909308836
ACH-000302,-0.225124405669
ACH-000304,-0.08723471561809999
