,UBE2E3 (10477)
ACH-000004,-0.6578854793419999
ACH-000007,-0.0948212836968
ACH-000009,-0.256379153145
ACH-000011,-0.31938587388399997
ACH-000012,-0.133537899094
ACH-000013,-0.155491980401
ACH-000014,-0.04960330626019999
ACH-000015,-0.339287215704
ACH-000017,-0.16649111873
ACH-000018,-0.126207193371
ACH-000019,-0.240812425772
ACH-000021,-0.262615275676
ACH-000022,-0.171633777603
ACH-000025,-0.13913010593699998
ACH-000028,-0.207262093592
ACH-000030,-0.457753285015
ACH-000035,-0.191121035829
ACH-000036,0.0421755234794
ACH-000037,-0.25683875349199997
ACH-000039,-0.38365232299
ACH-000040,-0.297572350356
ACH-000041,-0.188839156815
ACH-000042,-0.30755363693300003
ACH-000045,-0.0763494915714
ACH-000047,-0.293092293953
ACH-000052,-0.300864781712
ACH-000053,-0.230517893281
ACH-000054,-0.210803741092
ACH-000055,-0.0332922241302
ACH-000060,-0.182402538554
ACH-000067,-0.0673136570595
ACH-000070,-0.36674029939
ACH-000075,0.0649553173339
ACH-000078,-0.325815794082
ACH-000082,-0.270134175278
ACH-000085,-0.16981454788199998
ACH-000086,-0.10399127357000001
ACH-000087,-0.298467682352
ACH-000092,-0.30843905593000004
ACH-000095,-0.214842599802
ACH-000097,-0.252458372374
ACH-000098,-0.24814435130399998
ACH-000099,-0.43941931544600005
ACH-000108,-0.0634736498183
ACH-000113,-0.16776247202400002
ACH-000115,-0.161791578579
ACH-000116,-0.25055034766600004
ACH-000118,-0.22198436811099997
ACH-000120,-0.22229683287799998
ACH-000123,-0.321956908778
ACH-000127,-0.251439136598
ACH-000128,-0.254266951761
ACH-000132,-0.36910479810099994
ACH-000133,-0.324600649293
ACH-000137,-0.203567343227
ACH-000138,0.0247561768553
ACH-000142,-0.240097274456
ACH-000143,-0.369811683337
ACH-000146,-0.145416547299
ACH-000148,-0.297933015232
ACH-000150,-0.358538239462
ACH-000152,-0.27895046530900003
ACH-000153,-0.555200105573
ACH-000159,-0.210106160217
ACH-000160,-0.201290200903
ACH-000163,-0.313781557864
ACH-000167,0.163418994058
ACH-000168,-0.33996443626
ACH-000169,-0.164689883071
ACH-000178,-0.33580130166100003
ACH-000182,-0.276235370893
ACH-000183,-0.345858107086
ACH-000188,-0.267527084096
ACH-000189,-0.169164124285
ACH-000190,-0.390909096787
ACH-000198,-0.47401237683700004
ACH-000204,-0.234393047474
ACH-000206,-0.11448511217499999
ACH-000207,0.394411208679
ACH-000211,-0.16516119185
ACH-000215,-0.030870652188800002
ACH-000221,-0.310913809458
ACH-000222,-0.173846468719
ACH-000223,-0.551654922047
ACH-000226,-0.28678216459399997
ACH-000227,-0.192069594045
ACH-000228,0.0289089378102
ACH-000231,-0.313472230562
ACH-000232,-0.27122994064399997
ACH-000233,-0.0885403954861
ACH-000234,-0.44503273127099996
ACH-000235,-0.22054927681400002
ACH-000237,-0.326252033581
ACH-000238,-0.188926530133
ACH-000243,-0.244825762399
ACH-000244,-0.128122461724
ACH-000246,-0.157169659295
ACH-000248,-0.134880033815
ACH-000250,-0.298383081734
ACH-000251,-0.338904582864
ACH-000253,-0.131548180542
ACH-000255,-0.18567430347600003
ACH-000256,-0.258593224877
ACH-000257,-0.473777866457
ACH-000258,-0.541719166579
ACH-000259,-0.14632020532
ACH-000260,-0.20857203673799998
ACH-000261,-0.17672033809300003
ACH-000262,-0.20667781169
ACH-000263,0.201874360963
ACH-000264,-0.133541325526
ACH-000265,-0.394805292457
ACH-000266,-0.290001682899
ACH-000272,-0.228572138788
ACH-000273,-0.412173717808
ACH-000274,-0.263797640174
ACH-000277,-0.154991549958
ACH-000278,-0.293777028736
ACH-000279,-0.39258865928000003
ACH-000280,-0.0499492196564
ACH-000281,-0.5397270745880001
ACH-000288,-0.193167245649
ACH-000291,-0.133665412721
ACH-000293,0.141793678732
ACH-000294,-0.180171452436
ACH-000295,-0.184792358018
ACH-000296,-0.124386908056
ACH-000302,-0.11341955714299999
ACH-000304,-0.8979032677159999
ACH-000307,-0.0711001998004
ACH-000308,-0.28434362836
ACH-000310,-0.462553406924
ACH-000311,-0.35005141814499996
ACH-000312,-0.296291094866
ACH-000315,-0.377913172812
ACH-000316,-0.11306074555500001
ACH-000317,-0.21926027087900002
ACH-000318,-0.08751354910800001
ACH-000319,-0.19589188978
ACH-000320,-0.580907684347
ACH-000322,-0.11424291577199999
ACH-000323,-0.210390303115
ACH-000324,-0.37827553822400006
ACH-000329,-0.14819197566700001
ACH-000330,-0.211929425951
ACH-000331,-0.412377298555
ACH-000332,-0.107040003563
ACH-000334,-0.433931848151
ACH-000335,-0.0192709177378
ACH-000336,-0.368625227417
ACH-000337,0.029786706639400005
ACH-000339,-0.14884095891
ACH-000341,-0.253739337671
ACH-000348,-0.27423236602
ACH-000350,-0.294471644615
ACH-000352,-0.290294649846
ACH-000356,-0.320642222762
ACH-000361,-0.13247764357
ACH-000362,-0.249978462982
ACH-000363,-0.271001432137
ACH-000364,-0.0906604194282
ACH-000365,-0.192451116134
ACH-000366,-0.282674451599
ACH-000368,-0.0252804747081
ACH-000374,-0.320167769069
ACH-000375,-0.335336382757
ACH-000376,-0.0765482339878
ACH-000381,-0.20311228793900002
ACH-000383,-0.233011758666
ACH-000387,-0.31774119676
ACH-000389,-0.16604904952299998
ACH-000390,-0.14619306330700002
ACH-000393,-0.10891018984
ACH-000395,-0.275678115369
ACH-000397,-0.107472976195
ACH-000401,-0.0812060922552
ACH-000402,-0.032399302784700004
ACH-000403,-0.237771494778
ACH-000404,-0.135003395769
ACH-000406,-0.36023314961499997
ACH-000407,-0.5800300023439999
ACH-000408,-0.28999516228100003
ACH-000410,-0.16674040968
ACH-000411,-0.40403268740599996
ACH-000414,-0.387886678437
ACH-000415,-0.195176858765
ACH-000416,-0.263450173464
ACH-000420,-0.387562893455
ACH-000421,-0.213952621474
ACH-000424,-0.26884911026999997
ACH-000425,-0.353097889106
ACH-000426,-0.24593185948000001
ACH-000427,-0.159772260451
ACH-000433,-0.224646994243
ACH-000436,-0.249638144996
ACH-000444,-0.339721603632
ACH-000445,-0.287236017196
ACH-000448,-0.325838504344
ACH-000450,-0.477379568625
ACH-000452,-0.258839509632
ACH-000454,-0.099376659101
ACH-000458,-0.203084241998
ACH-000459,-0.262498113825
ACH-000460,-0.399384901625
ACH-000461,-0.23122334668000002
ACH-000463,-0.186317703713
ACH-000464,-0.34842726994199996
