,ABTB2 (25841)
ACH-000004,0.0515239312264
ACH-000007,0.23450588092500002
ACH-000009,0.238187733539
ACH-000011,0.159325248217
ACH-000012,-0.0125903451788
ACH-000013,0.0575025854619
ACH-000014,0.0337186173222
ACH-000015,0.120068544044
ACH-000017,0.208985777254
ACH-000018,-0.17854230133699997
ACH-000019,-0.151858821659
ACH-000021,0.1584325912
ACH-000022,0.039333949547699996
ACH-000025,0.153931198212
ACH-000028,0.035071135173
ACH-000030,0.188983020597
ACH-000035,0.221667677642
ACH-000036,-0.00465957175889
ACH-000037,0.127003826466
ACH-000039,-0.0399795932216
ACH-000040,0.032440724308000005
ACH-000041,-0.0206671759167
ACH-000042,0.026707767402900002
ACH-000045,-0.0784046780787
ACH-000047,0.161689448846
ACH-000052,0.110451421742
ACH-000053,0.160759478769
ACH-000054,0.0344642228236
ACH-000055,-0.0684188094032
ACH-000060,0.09083982118039999
ACH-000067,0.21632873238800002
ACH-000070,-0.051973913992
ACH-000075,-0.0220927103243
ACH-000078,0.307434146873
ACH-000082,0.12790189695
ACH-000085,0.151269338063
ACH-000086,0.111065765526
ACH-000087,0.159860287932
ACH-000092,0.102848991371
ACH-000095,-0.0969461184488
ACH-000097,-0.0739399786856
ACH-000098,0.05026186309090001
ACH-000099,0.138423783583
ACH-000108,0.23555804266199998
ACH-000113,0.0744670580832
ACH-000115,0.124347823945
ACH-000116,0.110413639789
ACH-000118,0.186446284313
ACH-000120,0.09636702268539998
ACH-000123,0.040070334479400005
ACH-000127,0.0875200264724
ACH-000128,0.0299431542348
ACH-000132,0.030923868332
ACH-000133,-0.137168008211
ACH-000137,0.0575458443341
ACH-000138,0.118878653025
ACH-000142,0.00912551015993
ACH-000143,-0.0101256959923
ACH-000146,0.128801946023
ACH-000148,0.015854526342299998
ACH-000150,0.206192476482
ACH-000152,-0.017118374333299997
ACH-000153,0.146797204759
ACH-000159,0.210538005281
ACH-000160,0.161848331942
ACH-000163,0.140287953597
ACH-000167,0.18891175487300002
ACH-000168,0.211192457936
ACH-000169,0.06599562357649999
ACH-000178,0.215335410259
ACH-000182,0.10908607035399999
ACH-000183,0.0163963783368
ACH-000188,0.042713233023300004
ACH-000189,-0.240824947131
ACH-000190,0.16552078395199998
ACH-000198,0.0632177683947
ACH-000204,-0.034707823038400004
ACH-000206,0.136187246754
ACH-000207,-0.0344597053835
ACH-000211,0.08062502759439999
ACH-000215,-0.0077486096525
ACH-000221,-0.265081556943
ACH-000222,0.18493623691199998
ACH-000223,-0.00999264131665
ACH-000226,-0.161178582781
ACH-000227,0.12309557611300001
ACH-000228,0.15283046081499999
ACH-000231,0.0173307848097
ACH-000232,0.0206270991264
ACH-000233,0.17216253818399999
ACH-000234,-0.0492205200215
ACH-000235,0.144297008065
ACH-000237,0.143294329166
ACH-000238,0.134040441604
ACH-000243,0.049692274772899996
ACH-000244,0.15067170822
ACH-000246,-0.0481386191617
ACH-000248,0.20540877326200002
ACH-000250,0.00816578810121
ACH-000251,0.45250423177
ACH-000253,-0.0171473123083
ACH-000255,0.126679014278
ACH-000256,0.152223339234
ACH-000257,0.0417016567052
ACH-000258,0.116092226906
ACH-000259,0.10673643177000001
ACH-000260,0.00293094075098
ACH-000261,0.015012858878
ACH-000262,0.0007347099944439999
ACH-000263,0.171626772818
ACH-000264,0.14762223702500002
ACH-000265,0.174621495101
ACH-000266,0.0553065654306
ACH-000272,0.0623957219207
ACH-000273,0.09388920902660002
ACH-000274,0.127012600409
ACH-000277,-0.0143180246152
ACH-000278,-0.0243604632974
ACH-000279,0.00122062440045
ACH-000280,0.0540239407206
ACH-000281,-0.008617959974270001
ACH-000288,0.026054686973200004
ACH-000291,0.0782821320656
ACH-000293,-0.120992592344
ACH-000294,0.262384244233
ACH-000295,0.0368059852036
ACH-000296,0.043091247541100004
ACH-000302,0.109667694687
ACH-000304,0.417577708441
ACH-000307,0.0857592808557
ACH-000308,0.0551636613944
ACH-000310,0.0208015401543
ACH-000311,0.13707530520400002
ACH-000312,0.123916742366
ACH-000315,0.160787922775
ACH-000316,0.0475612146295
ACH-000317,0.105042785591
ACH-000318,0.17659839945500003
ACH-000319,-0.0247743641672
ACH-000320,0.433481518038
ACH-000322,0.00344070902876
ACH-000323,0.0779346308612
ACH-000324,0.111777330962
ACH-000329,0.0724598845294
ACH-000330,-0.17916682502
ACH-000331,0.07145771287819999
ACH-000332,0.18464779083000002
ACH-000334,0.143855860761
ACH-000335,-0.223667579403
ACH-000336,-0.185988622995
ACH-000337,0.19912955149300002
ACH-000339,0.08183067864400001
ACH-000341,0.588167396615
