,ELP4 (26610)
ACH-000004,-0.396576545512
ACH-000007,-0.40008490358300003
ACH-000009,-0.624441699538
ACH-000011,-0.876022897904
ACH-000012,-0.498139402748
ACH-000013,-0.587733303471
ACH-000014,-0.564773508262
ACH-000015,-0.699568706901
ACH-000017,-0.462325037077
ACH-000018,-0.411295725652
ACH-000019,-0.344128707486
ACH-000021,-0.574829574129
ACH-000022,-0.483419660175
ACH-000025,-0.5638976121779999
ACH-000028,-0.535461225138
ACH-000030,-0.31078092955200004
ACH-000035,-0.482119567142
ACH-000036,-0.57358745527
ACH-000037,-0.298267553972
ACH-000039,-0.057144426368199996
ACH-000040,-0.680151060701
ACH-000041,-0.979641014363
ACH-000042,-0.290627092057
ACH-000045,-0.46082450866700003
ACH-000047,-0.38908518563699995
ACH-000052,-0.08258858700050001
ACH-000053,-0.525847854607
ACH-000054,-0.655160800322
ACH-000055,-0.646157871029
ACH-000060,-0.252380520741
ACH-000067,-0.198016657308
ACH-000070,-0.585243668162
ACH-000075,-0.495105701759
ACH-000078,-0.846599967278
ACH-000082,-0.24058178188499998
ACH-000085,-0.558569832307
ACH-000086,-0.612524021741
ACH-000087,-0.729535288391
ACH-000092,-0.348881143289
ACH-000095,-0.585363169426
ACH-000097,0.038396958277199994
ACH-000098,-0.557105266817
ACH-000099,-0.743168520263
ACH-000108,-0.529389255556
ACH-000113,-0.480119459168
ACH-000115,-0.43408685606200004
ACH-000116,-0.589005896334
ACH-000118,-0.24100717069699998
ACH-000120,-0.891604738144
ACH-000123,-0.455920354113
ACH-000127,-0.472315269252
ACH-000128,-0.188301882796
ACH-000132,-0.584114260721
ACH-000133,-0.474069833915
ACH-000137,-0.7008183645270001
ACH-000138,-0.577147373852
ACH-000142,-0.733584135264
ACH-000143,-0.309494404407
ACH-000146,0.00634265357841
ACH-000148,-0.617203221975
ACH-000150,-0.249316696298
ACH-000152,-0.374426232302
ACH-000153,-0.146115482102
ACH-000159,-0.546421712167
ACH-000160,0.181113431774
ACH-000163,-0.479542966716
ACH-000167,-0.06255093354050001
ACH-000168,-0.437672429799
ACH-000169,-0.511243103239
ACH-000178,-0.47860931204199997
ACH-000182,-0.295708139845
ACH-000183,-0.501120814598
ACH-000188,-0.631799907694
ACH-000189,-0.424873721317
ACH-000190,-0.21381788611299998
ACH-000198,-0.37855972061300003
ACH-000204,-0.13601346652000001
ACH-000206,-0.46610315473700004
ACH-000207,-0.157585854642
ACH-000211,-0.7182153900939999
ACH-000215,-0.44104978094700004
ACH-000221,-0.43525506822899995
ACH-000222,-0.322143945458
ACH-000223,-0.30908760879999997
ACH-000226,-0.40861655570600003
ACH-000227,-0.33563468300800003
ACH-000228,-0.57720230897
ACH-000231,-0.37567764876500004
ACH-000232,-0.24416314971900002
ACH-000233,-0.6833380119760001
ACH-000234,-0.533444414
ACH-000235,-0.279979481052
ACH-000237,-0.7389512038089999
ACH-000238,-0.449748393997
ACH-000243,-0.6305760572519999
ACH-000244,-0.292943541768
ACH-000246,-0.453485378194
ACH-000248,-0.48936517119999995
ACH-000250,-0.25305531294399997
ACH-000251,-0.38687254403000004
ACH-000253,-0.415983186668
ACH-000255,-0.417366648368
ACH-000256,-0.52485628715
ACH-000257,-0.395943986272
ACH-000258,-0.047623838853
ACH-000259,-0.56829624317
ACH-000260,-0.625195789208
ACH-000261,-0.489235852448
ACH-000262,-1.02347325525
