,LCE1C (353133)
ACH-000261,-0.534875370001
ACH-000262,-0.691308073668
ACH-000263,-0.919092635299
ACH-000264,-0.608878775462
ACH-000265,-0.554091883085
ACH-000266,-0.710845970583
ACH-000272,-0.731591248055
ACH-000273,-0.7014676642300001
ACH-000274,-0.63112979111
ACH-000277,-0.7736777196629999
ACH-000278,-0.554894006409
ACH-000279,-0.529737887707
ACH-000280,-0.6716466926540001
ACH-000281,-0.40708794431900003
ACH-000288,-0.711717426901
ACH-000291,-0.630361119924
ACH-000293,-0.8374501110670001
ACH-000294,-0.562874993282
ACH-000295,-0.773231806338
ACH-000296,-0.783682709965
ACH-000302,-0.547000693912
ACH-000304,-0.7602808129999999
ACH-000307,-0.661783220978
ACH-000308,-0.715451967102
ACH-000310,-0.6761188824869999
ACH-000311,-0.541286791146
ACH-000312,-0.515673050101
ACH-000315,-0.43798915739699995
ACH-000316,-0.533545397123
ACH-000317,-0.7050835002879999
ACH-000318,-0.580036643054
ACH-000319,-0.574026700797
ACH-000320,-0.657425526727
ACH-000322,-0.6684861603719999
ACH-000323,-0.629040856488
ACH-000324,-0.6680758488399999
ACH-000329,-0.821162194295
ACH-000330,-0.60881354181
ACH-000331,-0.583981610996
ACH-000332,-0.7350353308930001
ACH-000334,-0.793801952292
ACH-000335,-0.564919795312
ACH-000336,-0.513627970363
ACH-000337,-0.527474136619
ACH-000339,-0.630060527743
ACH-000341,-0.877817936309
ACH-000348,-0.552646147171
ACH-000350,-0.601514391076
ACH-000352,-0.665024138164
ACH-000356,-0.575152167208
ACH-000361,-0.633290818663
ACH-000362,-0.549285297307
ACH-000363,-0.611118373961
ACH-000364,-0.731299352686
ACH-000365,-0.596421999796
ACH-000366,-0.552999290053
ACH-000368,-0.736837581116
ACH-000374,-0.843513208713
ACH-000375,-0.517883183007
ACH-000376,-0.591969196556
ACH-000381,-0.6772480876929999
ACH-000383,-0.7828070063689999
ACH-000387,-0.598651052632
ACH-000389,-0.637599625054
ACH-000390,-0.66738251885
ACH-000393,-0.5436479785849999
ACH-000395,-0.869484093248
ACH-000397,-0.680566522734
ACH-000401,-0.618115003037
ACH-000402,-0.655330749731
ACH-000403,-0.800741188287
ACH-000404,-0.454186351097
ACH-000406,-0.48930834719599997
ACH-000407,-0.756449973162
ACH-000408,-0.640483673561
ACH-000410,-0.731819745045
ACH-000411,-0.704387322217
ACH-000414,-0.581458887151
ACH-000415,-0.44026953449699996
ACH-000416,-0.7577941864290001
ACH-000420,-0.6658611477390001
ACH-000421,-0.514677085752
ACH-000424,-0.739447277968
ACH-000425,-0.8121379916879999
ACH-000426,-0.713555313588
ACH-000427,-0.858226450201
ACH-000433,-0.527715023267
ACH-000436,-0.557166296024
ACH-000444,-0.501418796555
ACH-000445,-0.416229048957
ACH-000448,-0.699648294233
ACH-000450,-0.8733531295479999
ACH-000452,-0.648003403305
ACH-000454,-0.707158050477
ACH-000458,-0.500260305012
ACH-000459,-0.191864616232
ACH-000460,-0.630190079705
ACH-000461,-0.564694742463
ACH-000463,-0.69250282183
ACH-000464,-0.686427328956
ACH-000466,-0.678588647086
ACH-000467,-0.685973720078
ACH-000468,-0.627542667169
ACH-000469,-0.531811072213
ACH-000470,-0.7146747560250001
ACH-000471,-0.579267410503
ACH-000472,-0.666047722055
ACH-000473,-0.549997608807
ACH-000475,-0.641023015334
ACH-000476,-0.695412846222
ACH-000477,-0.494367241968
ACH-000480,-0.571506908445
ACH-000481,-0.601664915847
ACH-000483,-0.43527634242200003
ACH-000484,-0.7689832332100001
ACH-000485,-0.686083076367
ACH-000486,-0.558134543049
ACH-000487,-0.710589222304
ACH-000488,-0.549608088375
ACH-000490,-0.6472610805269999
ACH-000491,-0.57542311245
ACH-000495,-0.651865872814
ACH-000496,-0.50230069672
ACH-000499,-0.418403433927
ACH-000500,-0.514608480798
ACH-000502,-0.633823858659
ACH-000503,-0.896735668743
ACH-000505,-0.781597878223
ACH-000507,-0.739226923052
ACH-000510,-0.7357002529180001
ACH-000511,-0.5247983841439999
ACH-000512,-0.711244621661
ACH-000516,-0.6453162659699999
ACH-000517,-0.653883344043
ACH-000518,-0.566090040898
ACH-000520,-0.660336858904
ACH-000521,-0.584296001477
ACH-000522,-0.67426286362
ACH-000524,-0.560734380142
ACH-000527,-0.472171044508
ACH-000528,-0.49991747630000005
ACH-000537,-0.5380410188229999
ACH-000541,-0.38614046399
ACH-000542,-0.7745498910840001
ACH-000544,-0.671776228416
ACH-000545,-0.626966520234
ACH-000547,-0.7732561021080001
ACH-000548,-0.7065108458470001
ACH-000549,-0.547505231298
ACH-000550,-0.688943573576
ACH-000552,-0.6521463142289999
ACH-000556,-0.7251823472769999
ACH-000557,-0.749414998028
ACH-000570,-0.418791514882
ACH-000571,-0.768156593756
ACH-000573,-0.45344604811300004
ACH-000576,-0.582985199492
ACH-000580,-0.675765109938
ACH-000584,-0.6741996595659999
ACH-000585,-0.596709606175
ACH-000588,-0.631416947371
ACH-000589,-0.585618728341
ACH-000591,-0.408200067707
ACH-000593,-0.5099161203620001
ACH-000600,-0.706350515421
ACH-000601,-0.6421096146149999
ACH-000604,-0.557041352528
ACH-000605,-0.565795760225
ACH-000606,-0.594104601425
ACH-000608,-0.718589792689
ACH-000614,-0.569277242899
ACH-000616,-0.66954562456
ACH-000618,-0.50548497213
ACH-000619,-0.6364699644039999
ACH-000620,-0.72160861161
ACH-000621,-0.525356483987
ACH-000622,-0.587852599184
ACH-000623,-0.596323868912
ACH-000624,-0.619516281253
ACH-000627,-0.891280201453
ACH-000630,-0.7277600186200001
ACH-000632,-0.42978655803599997
ACH-000633,-0.804527737289
ACH-000637,-0.5358168637749999
ACH-000638,-0.6242834798520001
ACH-000646,-0.42044113821699997
ACH-000647,-0.680597967741
ACH-000648,-0.6165783575429999
ACH-000649,-0.626735746618
ACH-000651,-0.467795044317
ACH-000652,-0.643141693488
ACH-000653,-0.657527755936
ACH-000657,-0.646950699778
ACH-000658,-0.7996518600839999
ACH-000661,-0.588871286731
ACH-000662,-0.842750253777
ACH-000663,-0.536914995534
ACH-000665,-0.564253761025
ACH-000671,-0.65853974078
ACH-000673,-0.746834434713
ACH-000676,-0.6903769848129999
ACH-000677,-0.598077278129
ACH-000681,-0.5195405431710001
ACH-000682,-0.540800064097
ACH-000683,-0.815514042192
ACH-000684,-0.800378311608
ACH-000688,-0.700123538292
ACH-000693,-0.571001047657
ACH-000694,-0.5260262341340001
ACH-000695,-0.8317566566
ACH-000696,-0.699883173282
ACH-000697,-0.7575778164270001
ACH-000699,-0.500043749794
ACH-000701,-0.48224349763
ACH-000706,-0.518253458678
ACH-000711,-0.7135370451270001
ACH-000713,-0.5497658690280001
ACH-000714,-0.520526470119
ACH-000718,-0.7694850155699999
ACH-000720,-0.530632054145
ACH-000721,-0.6812394160709999
ACH-000724,-0.80292951302
ACH-000725,-0.835056798985
ACH-000732,-0.565037123651
ACH-000734,-0.739016686952
ACH-000735,-0.6784122840250001
ACH-000736,-0.471776054638
ACH-000738,-0.531109066354
ACH-000746,-0.698197243813
ACH-000747,-0.669318512506
ACH-000748,-0.5251920539980001
ACH-000753,-0.468080309861
ACH-000756,-0.906441499985
ACH-000757,-0.616974629874
ACH-000758,-0.724101373424
ACH-000760,-0.497243149384
ACH-000763,-0.717485951312
ACH-000764,-0.702701246156
ACH-000765,-0.501316807654
ACH-000766,-0.6398413254290001
ACH-000767,-0.784280169372
ACH-000768,-0.5641699349
ACH-000769,-0.659745359399
ACH-000770,-0.590691703341
ACH-000771,-0.528516545533
ACH-000773,-0.647037371758
ACH-000776,-0.471955042192
ACH-000777,-0.538764871428
ACH-000778,-0.467692874859
ACH-000781,-0.474897005783
ACH-000782,-0.561800021087
ACH-000783,-0.896337095802
ACH-000784,-0.483511343591
ACH-000785,-0.6624397435939999
ACH-000787,-0.557413002311
ACH-000788,-0.592436867861
ACH-000791,-0.721514520481
ACH-000792,-0.5810387519169999
ACH-000794,-0.576375146986
ACH-000796,-0.936238916989
ACH-000799,-0.545651293684
ACH-000800,-0.580083417597
ACH-000802,-0.451020929581
ACH-000804,-0.5770286473690001
ACH-000805,-0.7151187325030001
ACH-000809,-0.7774797570559999
ACH-000810,-0.435199878552
ACH-000811,-0.528469818143
ACH-000817,-0.45306124425399996
ACH-000819,-0.688337411388
ACH-000820,-0.44423555084399996
ACH-000821,-0.789808111189
ACH-000822,-0.857454818997
ACH-000823,-0.584326584225
ACH-000824,-0.711365436637
ACH-000827,-0.685456341073
ACH-000829,-0.641536355958
ACH-000831,-0.533417152019
ACH-000832,-0.473960053931
ACH-000833,-0.539283626553
ACH-000834,-0.59774533782
ACH-000835,-0.544907457941
ACH-000836,-0.6503971162969999
ACH-000837,-0.491056938276
ACH-000838,-0.7720650248630001
ACH-000839,-0.559532724565
ACH-000840,-0.738923867788
ACH-000841,-0.622462676828
ACH-000843,-0.541822763029
ACH-000846,-0.6674650538660001
ACH-000847,-0.48202249147200005
ACH-000848,-0.7087763435529999
ACH-000849,-0.6441073966749999
ACH-000851,-0.55761494046
ACH-000855,-0.5186447741319999
ACH-000856,-0.667222261537
ACH-000858,-0.580836270532
ACH-000859,-0.482462177856
ACH-000861,-0.6529227865030001
ACH-000862,-0.682187318969
ACH-000865,-0.5161575423899999
ACH-000866,-0.620686915405
ACH-000867,-0.68047625809
ACH-000869,-0.8235934629180001
ACH-000872,-0.506175953289
ACH-000873,-0.42474426729599996
ACH-000876,-0.885398027353
ACH-000878,-0.513597502342
ACH-000880,-0.539506337214
ACH-000881,-0.408516790317
ACH-000882,-0.578485116462
ACH-000884,-0.580616649602
ACH-000885,-0.62803878118
ACH-000887,-0.71324042294
ACH-000888,-0.68490590264
ACH-000889,-0.599355053336
ACH-000890,-0.9435476885420001
ACH-000896,-0.49981154026600005
ACH-000898,-0.794889848837
ACH-000900,-0.66733880233
ACH-000901,-0.579318772989
ACH-000905,-0.648938234733
ACH-000906,-0.517569499172
ACH-000907,-0.701290027877
ACH-000910,-0.712827795733
ACH-000911,-0.42524638923299996
ACH-000912,-0.458949409146
ACH-000913,-0.564466415536
ACH-000915,-0.542266856015
ACH-000916,-0.36642765633
ACH-000917,-0.566167640115
ACH-000921,-0.69859213463
ACH-000924,-0.647203470196
ACH-000926,-0.7128813309800001
ACH-000928,-0.703748807894
ACH-000929,-0.747029567673
ACH-000932,-0.670576408946
ACH-000935,-0.769122623973
ACH-000936,-0.642650538121
ACH-000937,-0.570094088811
ACH-000938,-0.60766410381
ACH-000939,-0.485866105911
ACH-000941,-0.7033157087369999
ACH-000943,-0.7061356568260001
ACH-000946,-0.702003845186
ACH-000947,-0.603721678592
ACH-000948,-0.56594382686
ACH-000950,-0.61059935062
ACH-000953,-0.822199935266
ACH-000957,-0.755573573139
ACH-000958,-0.603456020261
ACH-000960,-0.735888831669
ACH-000963,-0.736312882997
ACH-000968,-0.666681335945
ACH-000969,-0.636434710636
ACH-000973,-0.836902966671
ACH-000974,-0.8315830540420001
ACH-000975,-0.770707132827
ACH-000976,-0.765296309297
ACH-000978,-0.549841826716
ACH-000980,-0.628772499457
ACH-000984,-1.0695619509999998
ACH-000986,-0.565441487803
ACH-000988,-0.5103715585549999
ACH-000993,-0.610787336753
ACH-000994,-0.53041900486
ACH-000996,-0.7534243662700001
ACH-001001,-0.629753704997
ACH-001020,-0.526570707403
ACH-001028,-0.646562046194
ACH-001031,-0.488089148789
ACH-001038,-0.507116584422
ACH-001048,-0.554269655978
ACH-001050,-0.509965205791
ACH-001053,-0.8004087673520001
ACH-001054,-0.7101661451019999
ACH-001061,-0.5362901956189999
ACH-001067,-0.584134608367
ACH-001075,-0.518655545306
ACH-001096,-0.548656736108
ACH-001128,-0.458951859431
ACH-001134,-0.567852966277
ACH-001151,-0.6958192366789999
ACH-001163,-0.769919408753
ACH-001164,-0.583841729638
ACH-001173,-0.6017088452889999
ACH-001183,-0.5814570071490001
ACH-001184,-0.34751136565499996
ACH-001190,-0.7567555991670001
ACH-001192,-0.346135149826
ACH-001193,-0.854604127533
ACH-001196,-0.5334123664239999
ACH-001197,-0.637029393048
ACH-001205,-0.424873478647
ACH-001211,-0.57129927103
ACH-001212,-0.548486880883
ACH-001228,-0.725417491631
ACH-001232,-0.5157794255479999
ACH-001239,-0.63568504919
ACH-001274,-0.640195283564
ACH-001275,-0.60553010323
ACH-001277,-0.631562810653
ACH-001278,-0.633860828847
ACH-001280,-0.511547446562
ACH-001283,-0.574253234009
ACH-001289,-0.5360135957109999
ACH-001295,-0.625895125687
ACH-001300,-0.560384243914
ACH-001301,-0.6103591761630001
ACH-001302,-0.575698041692
ACH-001303,-0.55540396788
ACH-001306,-0.6958611000470001
ACH-001318,-0.402995619851
ACH-001322,-0.579775430622
ACH-001328,-0.6642894954240001
ACH-001332,-0.7380176196639999
ACH-001333,-0.676945352644
ACH-001336,-0.70522245221
ACH-001340,-0.602998776255
ACH-001346,-0.530673351293
ACH-001353,-0.670665556653
ACH-001354,-0.59169539205
ACH-001367,-0.7537457610259999
ACH-001368,-0.651129236462
ACH-001374,-0.946412369825
ACH-001375,-0.6879969002069999
ACH-001377,-0.591477700598
ACH-001380,-0.742711965893
ACH-001391,-0.59315669091
ACH-001407,-0.544870654809
ACH-001408,-0.6499290215
ACH-001413,-0.548244181088
ACH-001430,-0.768141714798
ACH-001431,-0.64508451533
ACH-001450,-0.478906700741
ACH-001496,-0.46773465291599997
ACH-001500,-0.700901928538
ACH-001521,-0.49229414914700004
ACH-001523,-0.616003488543
ACH-001532,-0.5980948877350001
ACH-001536,-0.6500269226690001
ACH-001550,-0.509472345014
ACH-001552,-0.5700113537179999
ACH-001554,-0.559766638202
ACH-001645,-0.709131757465
ACH-001654,-0.635943804134
ACH-001715,-0.75573123752
ACH-001735,-0.6291639766430001
ACH-001736,-0.769436345365
ACH-001737,-0.7346697317599999
ACH-001740,-0.482055945329
ACH-001745,-0.614412971524
ACH-001750,-0.5497563477449999
ACH-001765,-0.690810878424
ACH-001956,-0.417250420092
ACH-001957,-0.567470153126
