,CRYBA2 (1412)
ACH-000004,-0.451356164943
ACH-000007,0.0624265666209
ACH-000009,-0.0951796696246
ACH-000011,-0.10600838603599999
ACH-000012,0.049199942869
ACH-000013,0.0302356309278
ACH-000014,-0.139738693135
ACH-000015,0.05412766446430001
ACH-000017,0.00718497411503
ACH-000018,-0.148350089608
ACH-000019,-0.0353968342115
ACH-000021,0.0185389279779
ACH-000022,-0.167954626248
ACH-000025,-0.144974313127
ACH-000028,-0.030793164948999998
ACH-000030,-0.11380520510600001
ACH-000035,0.11914821270300001
ACH-000036,-0.035725413135
ACH-000037,-0.16588573703
ACH-000039,-0.0762690712674
ACH-000040,-0.06556557781830001
ACH-000041,-0.0424744543602
ACH-000042,-0.00703533196339
ACH-000045,-0.0480344189011
ACH-000047,-0.115346320398
ACH-000052,0.0399616762943
ACH-000053,-0.067261733056
ACH-000054,-0.108850454724
ACH-000055,-0.0343307162009
ACH-000060,-0.069165275866
ACH-000067,-0.149849061053
ACH-000070,-0.038599686354999996
ACH-000075,-0.052381007827900006
ACH-000078,-0.121824874622
ACH-000082,-0.13696097791
ACH-000085,-0.207448213381
ACH-000086,-0.05281014872690001
ACH-000087,-0.0574744527821
ACH-000092,-0.0823931168635
ACH-000095,-0.0931724716396
ACH-000097,0.00429070411841
ACH-000098,-0.0743297779573
ACH-000099,-0.0269492556262
ACH-000108,0.07381556057869999
ACH-000113,0.00035070432025300003
ACH-000115,-0.114691259785
ACH-000116,-0.0256708925975
ACH-000118,0.08537653768930001
ACH-000120,-0.020456451938900003
ACH-000123,-0.013672795932
ACH-000127,-0.136029021474
ACH-000128,-0.2455251124
ACH-000132,0.08679740395580002
ACH-000133,-0.27751963816799996
ACH-000137,0.0444789883545
ACH-000138,-0.07237228602830001
ACH-000142,-0.05594968012590001
ACH-000143,-0.0774584377197
ACH-000146,-0.00709849177604
ACH-000148,-0.0142429611409
ACH-000150,-0.0525805668397
ACH-000152,-0.0629808997663
ACH-000153,-0.144860527746
ACH-000159,-0.200275050435
ACH-000160,0.049165906205400005
ACH-000163,-0.0651224071254
ACH-000167,-0.19714214130999996
ACH-000168,0.0230706896876
ACH-000169,-0.120203314864
ACH-000178,-0.11468714032999999
ACH-000182,-0.17926964130399997
ACH-000183,-0.0384575598486
ACH-000188,-0.19235909092
ACH-000189,-0.268758822992
ACH-000190,0.0181549422787
ACH-000198,-0.09017694201469999
ACH-000204,-0.262442746683
ACH-000206,0.09432207040830001
ACH-000207,0.27915200783300004
ACH-000211,-0.029904269213099997
ACH-000215,-0.103293509301
ACH-000221,0.0692695914249
ACH-000222,0.0855871309442
ACH-000223,0.0860205389316
ACH-000226,-0.0791210607354
ACH-000227,0.09705017085380001
ACH-000228,-0.04015467098330001
ACH-000231,-0.10460030585
ACH-000232,0.041916740803699996
ACH-000233,-0.0827820996381
ACH-000234,-0.179278788424
ACH-000235,-0.10240305196900001
ACH-000237,-0.0874434258374
ACH-000238,-0.0709271857567
ACH-000243,0.04570692909659999
ACH-000244,-0.142849585471
ACH-000246,0.0290785309945
ACH-000248,-0.125565061566
ACH-000250,-0.194286547953
ACH-000251,-0.282396093361
ACH-000253,-0.231191604835
ACH-000255,-0.134852170944
ACH-000256,-0.059612028812499995
ACH-000257,0.00904032428376
ACH-000258,-0.190067538148
ACH-000259,-0.0044334469928
ACH-000260,-0.171855492736
ACH-000261,-0.14283575536499998
ACH-000262,0.07885928005760001
ACH-000263,-0.41599782180399997
ACH-000264,-0.142359592012
ACH-000265,-0.0321582219918
ACH-000266,0.028032923955599996
ACH-000272,-0.08725200278339999
ACH-000273,-0.0314866061498
ACH-000274,-0.249471373869
ACH-000277,-0.0402959446807
ACH-000278,0.029994955721900002
ACH-000279,0.0173258263127
ACH-000280,0.0307720314785
ACH-000281,0.06543082514489999
ACH-000288,-0.250607128828
ACH-000291,0.0528106858582
ACH-000293,-0.138947730382
ACH-000294,-0.0026824481805500003
ACH-000295,0.23906458851799997
ACH-000296,0.012912128559000001
ACH-000302,-0.137198156286
ACH-000304,-0.0858053474553
ACH-000307,-0.08177018388339999
ACH-000308,-0.09359962648970001
ACH-000310,0.161420951127
ACH-000311,0.0437649981546
ACH-000312,-0.0992794825922
ACH-000315,0.049638078672
ACH-000316,-0.0040901104894
ACH-000317,-0.317790631304
ACH-000318,-0.0315462702022
ACH-000319,-0.14119388873400002
ACH-000320,0.243240238043
ACH-000322,-0.21750636137899998
ACH-000323,0.0246417255579
ACH-000324,-0.10361942043
ACH-000329,-0.247502284358
ACH-000330,0.129799673588
