,IER3IP1 (51124)
ACH-000159,-0.0687346871485
ACH-000160,-0.0017488304829
ACH-000163,-0.36054445888000003
ACH-000167,-0.0265693744178
ACH-000168,-0.12688245966199999
ACH-000169,-0.140378155101
ACH-000178,-0.333130234649
ACH-000182,-0.172103162375
ACH-000183,-0.554921240661
ACH-000188,-0.197186311724
ACH-000189,0.00396189423434
ACH-000190,-0.10202596484099999
ACH-000198,-0.12334717097999999
ACH-000204,-0.333962942843
ACH-000206,-0.282287398471
ACH-000207,-0.606082138371
ACH-000211,-0.246042830214
ACH-000215,0.0157332018505
ACH-000221,-0.166137219274
ACH-000222,-0.163190456501
ACH-000223,-0.290805226923
ACH-000226,-0.533515455541
ACH-000227,-0.24516616259100002
ACH-000228,-0.796868212078
ACH-000231,-0.254679117068
ACH-000232,-0.223428683786
ACH-000233,-1.13189077882
ACH-000234,-0.0964849332105
ACH-000235,-0.15942490154
ACH-000237,-0.18173386746
ACH-000238,-0.17221038642900002
ACH-000243,-0.0152220447554
ACH-000244,-0.081976641062
ACH-000246,-0.21004818547200002
ACH-000248,-0.108585580698
ACH-000250,-0.23605824881999998
ACH-000251,-0.38308816279799995
ACH-000253,-0.291959425138
ACH-000255,-0.71736328386
ACH-000256,-0.111787031286
ACH-000257,-0.622221562267
ACH-000258,0.0695041200634
ACH-000259,-0.985447362454
ACH-000260,-0.0472703654309
ACH-000261,-0.17066896805999998
ACH-000262,-0.0818838200616
ACH-000263,-0.506635879177
ACH-000264,-0.28656270753
ACH-000265,0.019062199475200003
ACH-000266,-0.224141165165
ACH-000272,-0.12033902772199999
ACH-000273,-0.519808153335
ACH-000274,-0.543111741068
ACH-000277,-0.387069370985
ACH-000278,-0.694527883282
ACH-000279,0.055721353642199996
ACH-000280,-0.066262883804
ACH-000281,0.11951740229499999
ACH-000288,-0.497632463791
ACH-000291,-0.141008539701
ACH-000293,-0.161381573362
ACH-000294,-0.0163360690494
ACH-000295,-0.360840019307
ACH-000296,-0.0154743801351
ACH-000302,-0.124893068516
ACH-000304,-0.023658112831700003
ACH-000307,-0.132163766263
ACH-000308,-0.08653763530369998
ACH-000310,-0.187608303635
ACH-000311,-0.631478018238
ACH-000312,-0.14949859083
ACH-000315,-0.719812753451
ACH-000316,0.0854556230619
ACH-000317,-0.36717698373700003
ACH-000318,-0.014746896779200002
ACH-000319,-0.295533067555
ACH-000320,-0.440569143181
ACH-000322,-0.307552604824
ACH-000323,-0.20836563704
ACH-000324,-0.34803388577600003
ACH-000329,-0.011434265736799998
ACH-000330,-0.526749480232
ACH-000331,-0.17565496177
ACH-000332,-0.20295151641399997
ACH-000334,-0.184636991174
ACH-000335,-0.28123469001999996
ACH-000336,-0.20864246462799999
ACH-000337,0.019067360768
ACH-000339,-0.24882873165199998
ACH-000341,0.11837905472100001
ACH-000348,-0.253329692639
ACH-000350,-0.36342076647200006
ACH-000352,-0.31356284518800004
ACH-000356,-0.0897714988014
ACH-000361,-0.243993398941
ACH-000362,-0.402601388001
ACH-000363,-0.506624579765
ACH-000364,-0.21550545609700003
ACH-000365,-0.08231061878769999
ACH-000366,-0.554208029919
ACH-000368,-0.160733128521
ACH-000374,0.103984625467
ACH-000375,-0.299910184153
ACH-000376,-0.131215701011
ACH-000381,0.08801478056600001
ACH-000383,0.0166853248944
ACH-000387,-0.852021962227
ACH-000389,-0.0717796208358
ACH-000390,-0.030504521034400003
ACH-000393,-0.673628692626
ACH-000395,-0.0461671999253
ACH-000397,-0.491633933198
ACH-000401,-0.440014037312
ACH-000402,-0.37509440629199997
ACH-000403,-0.163449265867
ACH-000404,0.180424228052
ACH-000406,-0.6075399545660001
ACH-000407,-0.18425788122200001
ACH-000408,-0.345804328189
ACH-000410,-0.137751577288
ACH-000411,-0.8354530959540001
ACH-000414,-0.047027925941000005
ACH-000415,-0.237366083733
ACH-000416,-0.156835600242
ACH-000420,-0.43539595931599995
ACH-000421,-0.281296847399
ACH-000424,-0.219421611743
ACH-000425,-0.185600464874
ACH-000426,-0.0742068469912
ACH-000427,-0.500464197431
ACH-000433,-0.7337652497480001
ACH-000436,-0.5697123668540001
ACH-000444,0.0079277737659
ACH-000445,0.0754836170125
ACH-000448,-0.372223917836
ACH-000450,-0.282598661804
ACH-000452,-0.210857388757
ACH-000454,-0.47255904979999996
ACH-000458,-0.304207399494
ACH-000459,-0.0408456227631
ACH-000460,-0.41171797323700005
ACH-000461,-0.0766835360519
ACH-000463,-0.688338422213
ACH-000464,-0.18910564833000001
ACH-000466,-0.249769890407
ACH-000467,-0.33856593787100003
ACH-000468,-0.0673142721385
ACH-000469,-0.06765186241240001
ACH-000470,-0.343236449876
ACH-000471,-0.273160924214
ACH-000472,-0.46479919017899995
ACH-000473,-0.0720512828146
ACH-000475,-0.12370662468900001
ACH-000476,-0.0254101030232
ACH-000477,-0.406847560497
ACH-000480,-0.22469383863200001
ACH-000481,-0.316384969297
ACH-000483,-0.291182638253
ACH-000484,-0.101201475425
ACH-000485,-0.07414546955189999
ACH-000486,0.006433536271979999
ACH-000487,-0.726393944446
ACH-000488,-0.131881551442
ACH-000490,-0.235110279503
ACH-000491,-0.378589118627
ACH-000495,-0.00240331524131
ACH-000496,-0.22529035736400002
ACH-000499,-0.318476838882
ACH-000500,-0.00954692833376
ACH-000502,-0.118636818883
ACH-000503,-0.461318684748
ACH-000505,-0.148073194577
ACH-000507,-0.230171895289
ACH-000510,0.17611692584600003
ACH-000511,-0.240921496974
ACH-000512,-0.609487598216
ACH-000516,-0.064072414131
ACH-000517,-0.0922370205518
ACH-000518,-0.152066397322
ACH-000520,-0.0666212202664
ACH-000521,-0.00467241131059
ACH-000522,-0.0294657723287
ACH-000524,-0.0836622336137
ACH-000527,-0.122488195397
ACH-000528,-1.0536319183299998
ACH-000537,-0.861062749411
ACH-000541,-0.162251954242
ACH-000542,-0.201298338691
ACH-000544,-0.254109479538
ACH-000545,-0.292260632207
ACH-000547,-0.137256001346
ACH-000548,-0.92570507405
ACH-000549,-0.132503103836
ACH-000550,-0.141106088639
ACH-000552,-0.125603805962
ACH-000556,-0.151480154592
ACH-000557,-0.310737189269
ACH-000570,-0.7231437262639999
ACH-000571,-0.21317925331300003
ACH-000573,-1.18787170189
ACH-000576,-0.18407396674100002
ACH-000580,0.000371165944495
ACH-000584,-0.218898464815
ACH-000585,-0.649280913883
ACH-000588,0.045513064628400005
ACH-000589,-0.105384963592
ACH-000591,-0.0356795034042
ACH-000593,-0.14947472896800001
ACH-000600,-1.2225300269700001
ACH-000601,-0.238418419331
ACH-000604,-0.24397233821199998
ACH-000605,-0.0743937461649
ACH-000606,-0.938149014816
ACH-000608,-0.160971030426
ACH-000614,0.0657552729942
ACH-000616,-0.611913155833
ACH-000618,-0.202194851098
ACH-000619,-0.647541204095
ACH-000620,-0.226201581871
ACH-000621,-0.847862249948
ACH-000622,-0.051582572118600005
ACH-000623,-0.413094258835
ACH-000624,-0.49387227181500004
ACH-000627,-0.0444913919838
ACH-000630,-0.417962922647
ACH-000632,-0.317037838074
ACH-000633,-0.182821221059
ACH-000637,-0.09164761260399999
ACH-000638,-0.159436343134
ACH-000646,-0.645600665739
ACH-000647,-1.05834045887
ACH-000648,-0.342567401778
ACH-000649,-0.714716245842
ACH-000651,-0.127682971117
ACH-000652,-0.279995412699
ACH-000653,0.0439900142547
ACH-000657,-0.09338760347899999
ACH-000658,-0.5510202134000001
ACH-000661,-0.0367349505777
ACH-000662,-0.28756813276
ACH-000663,-0.0701817892887
ACH-000665,-0.813256569689
ACH-000671,-0.242791307526
ACH-000673,-0.027953352451599998
ACH-000676,-0.0113654627205
ACH-000677,-0.22175585954500002
ACH-000681,-0.335791042338
ACH-000682,-0.238801953005
ACH-000683,-0.598517776558
ACH-000684,-0.020433172146900002
ACH-000688,-0.0742980415538
ACH-000693,0.0387060638319
ACH-000694,0.00848564102682
ACH-000695,-0.492764472826
ACH-000696,-0.192494053145
ACH-000697,-0.6981886635369999
ACH-000699,-0.524240567163
ACH-000701,-0.134011600955
ACH-000706,-0.320690408302
ACH-000711,-0.796256022669
ACH-000713,-0.234179833339
ACH-000714,0.149096602435
ACH-000718,-0.193525118723
ACH-000720,-0.0409357642532
ACH-000721,-0.0292468131329
ACH-000724,-0.41945895308700004
ACH-000725,-0.776041071467
ACH-000732,-0.922473186605
ACH-000734,-0.106849390555
ACH-000735,-1.09451101301
ACH-000736,-0.130571791843
ACH-000738,-0.071183498773
ACH-000746,-0.158956981492
ACH-000747,-0.349782894741
ACH-000748,-0.959858934606
ACH-000753,-0.214976524531
ACH-000756,-0.535993040976
ACH-000757,-0.14506551546399998
ACH-000758,-0.331591081197
ACH-000760,-0.176932636154
ACH-000763,-0.39646148869099995
ACH-000764,-0.0562384843083
ACH-000765,-0.613196829956
ACH-000766,-0.423935406134
ACH-000767,-0.29216964165
ACH-000768,-0.0906992587043
ACH-000769,-0.582330010637
ACH-000770,-0.398704242126
ACH-000771,-0.15625685688899998
ACH-000773,-1.02914531063
ACH-000776,-0.04627402155040001
ACH-000777,-0.0970635129359
ACH-000778,-0.01481441052
ACH-000781,-0.213758737654
ACH-000782,-0.200327766722
ACH-000783,-0.0929047861193
ACH-000784,-0.148265911035
ACH-000785,-0.729047058101
ACH-000787,-0.6740152355310001
ACH-000788,-0.04885648538219999
ACH-000791,-0.0512391673261
ACH-000792,-0.428200430753
ACH-000794,-0.69746822346
ACH-000796,-0.133165924354
ACH-000799,-0.17283825315
ACH-000800,0.0179037587673
ACH-000802,-0.247849865051
ACH-000804,-0.9121964717129999
ACH-000805,-0.22473894256299998
ACH-000809,-0.19521147840599998
ACH-000810,-0.18582698361400002
ACH-000811,-0.0117334427242
ACH-000817,-0.219825036974
ACH-000819,-0.24349333245700003
ACH-000820,-0.676985544757
ACH-000821,-0.0488555833213
ACH-000822,-0.09334381944530001
ACH-000823,-0.0226431929762
ACH-000824,-0.265806992088
ACH-000827,-0.794189962806
ACH-000829,-0.17804073104600002
ACH-000831,-0.121235272721
ACH-000832,-0.8667700960349999
ACH-000833,-0.152308257809
ACH-000834,-0.7681468069930001
ACH-000835,-0.165250726344
ACH-000836,-0.122362004816
ACH-000837,-0.00451056486145
ACH-000838,-0.141986674117
ACH-000839,-0.47598671602700005
ACH-000840,-1.08460086879
ACH-000841,-0.0463076347282
ACH-000843,-0.42060567035400004
ACH-000846,-0.228294672948
ACH-000847,-0.753087829537
ACH-000848,-0.160225101183
ACH-000849,-0.169289023785
ACH-000851,-0.18002324380999998
ACH-000855,-0.39047042724799996
ACH-000856,-0.290738606714
ACH-000858,-0.268099051597
ACH-000859,-0.42625129431000003
ACH-000861,-0.49473460277900005
ACH-000862,-0.0908412890285
ACH-000865,-0.230995107535
ACH-000866,-0.158357255395
ACH-000867,-0.6310093203880001
ACH-000869,-0.831342354948
ACH-000872,-0.00991589950825
ACH-000873,-0.06080278424880001
ACH-000876,-0.142813775309
ACH-000878,0.09806383156649999
ACH-000880,-0.42807887659599997
ACH-000881,-0.0185995693221
ACH-000882,-0.125206389915
ACH-000884,-0.08031848030500001
ACH-000885,-0.107685874212
ACH-000887,-0.371001485244
ACH-000888,-0.27737652335900004
ACH-000889,-0.0522433025288
ACH-000890,0.0983745144189
ACH-000896,-0.116257154388
ACH-000898,-0.22981216738899998
ACH-000900,-0.136122348978
ACH-000901,-0.2715105242
ACH-000905,0.0386873681611
ACH-000906,-0.214821713413
ACH-000907,-0.0329148027357
ACH-000910,-0.00532810079548
ACH-000911,-0.152847327234
ACH-000912,-0.349225511621
ACH-000913,-0.0391544194318
ACH-000915,-0.1093266615
ACH-000916,-0.776427893596
ACH-000917,-0.910875032238
ACH-000921,-0.106599414991
ACH-000924,-0.76161074767
ACH-000926,-0.35762144791999995
ACH-000928,-0.158898904443
ACH-000929,-1.2183776365299999
ACH-000932,-0.0173352120136
ACH-000935,-0.130293327959
ACH-000936,-0.072248974232
ACH-000937,-0.0365868515945
ACH-000938,-0.046570092145
ACH-000939,-0.259879357669
ACH-000941,-0.15537028342700002
ACH-000943,-0.38914564168300003
ACH-000946,-0.0282514545785
ACH-000947,-0.11329057050899999
ACH-000948,0.0327568228656
ACH-000950,-0.39308386594300004
ACH-000953,-0.0407026767965
ACH-000957,-0.39522441854400003
ACH-000958,-0.385379011984
ACH-000960,-0.169408432243
ACH-000963,0.07082838968069999
ACH-000968,-0.37622294999600003
ACH-000969,-0.957045178936
ACH-000973,-0.0511301845426
ACH-000974,-0.7220369528280001
ACH-000975,-0.627206469245
ACH-000976,-0.0624435155971
ACH-000978,-0.206771263246
ACH-000980,-0.214908111517
ACH-000984,-0.23656777777
ACH-000986,-0.130215229332
ACH-000988,-0.985940257192
ACH-000993,-0.08676975293269999
ACH-000994,-0.203606382887
ACH-000996,-0.407373703091
ACH-001001,-0.0886896468538
ACH-001020,-0.776215906321
ACH-001028,-0.0810659164475
ACH-001031,-0.059097361006699996
ACH-001038,-0.12101445102399999
ACH-001048,0.0379065711004
ACH-001050,-0.868784022751
ACH-001053,-0.894635943196
ACH-001054,-0.801436066268
ACH-001061,-0.345591788112
ACH-001067,-0.118508767766
ACH-001075,-0.299902805717
ACH-001096,-0.321564349938
ACH-001128,-0.762539458422
ACH-001134,-0.44909636342200004
ACH-001151,-0.305213582943
ACH-001163,-0.170658333837
ACH-001164,-0.7356075656800001
ACH-001173,-0.04692693433669999
ACH-001183,-0.148458274102
ACH-001184,-0.0588118800665
ACH-001190,-0.16633996331700002
ACH-001192,-0.16393307462200002
ACH-001193,-0.340275076694
ACH-001196,-0.874166965398
ACH-001197,-0.051713532501099994
ACH-001205,-0.207517882243
ACH-001211,-0.355787169803
ACH-001212,-0.0695568363545
ACH-001228,-0.20886102594
ACH-001232,0.028543834737
ACH-001239,-0.0846058950615
ACH-001274,-0.454966505694
ACH-001275,-0.134438784911
ACH-001277,-0.058213203438599995
ACH-001278,-0.22885846195
ACH-001280,0.0472318639635
ACH-001283,-0.25422055289
ACH-001289,-0.300531564915
ACH-001295,-0.220912791415
ACH-001300,-0.236508400793
ACH-001301,-0.0769483525663
ACH-001302,-0.597457548698
ACH-001303,-0.666596539931
ACH-001306,-0.24000005035
ACH-001318,-0.35976400769100003
ACH-001322,-0.30092686953000003
ACH-001328,-0.32088915781800004
ACH-001332,-0.12539087522
ACH-001333,-0.170368167018
ACH-001336,-0.332115243716
ACH-001340,-0.145538312788
ACH-001346,-0.227670703254
ACH-001353,-0.148971154961
ACH-001354,-0.125444612371
ACH-001367,0.051764261359599995
ACH-001368,-0.457872128653
ACH-001374,0.10092342118799999
ACH-001375,-1.35552574597
ACH-001377,-0.703355589268
ACH-001380,-0.128070447053
ACH-001391,-0.012727033891
ACH-001407,-0.22603608955600002
ACH-001408,-0.7507234967470001
ACH-001413,-0.14976716825300002
ACH-001430,0.026112489638
ACH-001431,-0.759230936574
ACH-001450,-0.13910039843
ACH-001496,-0.156773201638
ACH-001500,-0.0186034907972
ACH-001521,-0.355328417314
ACH-001523,-0.45044762967
ACH-001532,-0.294031917726
ACH-001536,-0.23582658114500002
ACH-001550,-0.0620389746717
ACH-001552,-0.458161916778
ACH-001554,-0.617793579717
ACH-001645,-0.38068636453000004
ACH-001654,-0.391723032658
ACH-001715,-0.353688292054
ACH-001735,-0.08295883032200001
ACH-001736,-0.029116268053099997
ACH-001737,0.0376503646219
ACH-001740,-0.000405754254498
ACH-001745,-0.0354465079763
ACH-001750,-0.36289649666999996
ACH-001765,-0.139015444072
ACH-001956,-0.6974263159849999
ACH-001957,-0.768625954137
