,PDK2 (5164)
ACH-000403,-0.272420822319
ACH-000404,0.049387002055599996
ACH-000406,-0.237848566138
ACH-000407,-0.547506779984
ACH-000408,-0.244840956576
ACH-000410,-0.20328325596299998
ACH-000411,-0.412064483289
ACH-000414,-0.35275346988000006
ACH-000415,-0.381075051743
ACH-000416,-0.426204868012
ACH-000420,-0.448848602855
ACH-000421,-0.44392007916000004
ACH-000424,-0.274873849012
ACH-000425,-0.448443016004
ACH-000426,-0.23779748171999998
ACH-000427,-0.581516231947
ACH-000433,-0.5964338393940001
ACH-000436,-0.24844850621300002
ACH-000444,-0.155912292638
ACH-000445,-0.37884797118
ACH-000448,-0.30241293146299997
ACH-000450,-0.14245146234099998
ACH-000452,-0.216499719154
ACH-000454,-0.363595178879
ACH-000458,-0.49831782181100004
ACH-000459,-0.0793533077635
ACH-000460,-0.255475235304
ACH-000461,-0.520118894332
ACH-000463,-0.30098206202
ACH-000464,-0.517876732835
ACH-000466,-0.39987667342200006
ACH-000467,-0.22717015649500003
ACH-000468,-0.342135018914
ACH-000469,-0.42532667281099995
ACH-000470,-0.161100855768
ACH-000471,-0.208221397797
ACH-000472,-0.47537780835199994
ACH-000473,-0.38118250964199996
ACH-000475,-0.30381786863000004
ACH-000476,-0.40989655028800004
ACH-000477,-0.375903490623
ACH-000480,-0.169098187562
ACH-000481,-0.274391872333
ACH-000483,-0.0823124782938
ACH-000484,-0.297589571109
ACH-000485,-0.130167825569
ACH-000486,-0.404925996361
ACH-000487,-0.193896936932
ACH-000488,-0.407615486311
ACH-000490,-0.440502218079
ACH-000491,-0.376051042404
ACH-000495,-0.35322010319200003
ACH-000496,-0.35124479935999997
ACH-000499,-0.10013978961400001
ACH-000500,-0.309572588393
ACH-000502,-0.5840406860399999
ACH-000503,-0.5222590125419999
ACH-000505,-0.311149399886
ACH-000507,-0.310015401781
ACH-000510,-0.46309655287600004
ACH-000511,-0.45407903223000007
ACH-000512,-0.384881307702
ACH-000516,-0.347909206395
ACH-000517,-0.424104412653
ACH-000518,-0.5106033224700001
ACH-000520,-0.423603350005
ACH-000521,-0.504437680434
ACH-000522,-0.387145553604
ACH-000524,-0.309623301365
ACH-000527,-0.299588278266
ACH-000528,-0.312629196349
ACH-000537,-0.322201453768
ACH-000541,-0.41990169449000003
ACH-000542,-0.368713299736
ACH-000544,-0.565797366745
ACH-000545,-0.36165750278000003
ACH-000547,-0.515315507273
ACH-000548,-0.42093389861
ACH-000549,-0.217439287025
ACH-000550,-0.499738709111
ACH-000552,-0.506249233108
ACH-000556,-0.592193406081
ACH-000557,-0.17038346550500003
ACH-000570,-0.581822033131
ACH-000571,-0.29050023834600003
ACH-000573,-0.179084886838
ACH-000576,-0.351244087721
ACH-000580,-0.10138800490800001
ACH-000584,-0.0890786215887
ACH-000585,-0.306948841105
ACH-000588,-0.329409375346
ACH-000589,-0.520212667622
ACH-000591,-0.298957519498
ACH-000593,-0.45594400282200004
ACH-000600,-0.463384549631
ACH-000601,-0.400929805395
ACH-000604,-0.51510398816
ACH-000605,-0.459926432266
ACH-000606,-0.399213710943
ACH-000608,-0.443278099367
ACH-000614,-0.0545935976989
ACH-000616,-0.157627169174
ACH-000618,-0.190350647898
ACH-000619,-0.40496633382200004
ACH-000620,-0.19254691192200002
ACH-000621,-0.144672853585
ACH-000622,-0.687296493205
ACH-000623,-0.35022084640600004
ACH-000624,-0.313349784438
ACH-000627,-0.23592931566999997
ACH-000630,-0.401765564482
ACH-000632,-0.51168256683
ACH-000633,-0.39966103195299996
ACH-000637,-0.464377710056
ACH-000638,-0.4788292237100001
ACH-000646,-0.5401154771109999
ACH-000647,-0.325194706266
ACH-000648,-0.328880370473
ACH-000649,-0.42997825470600004
ACH-000651,-0.417970423006
ACH-000652,-0.40859123234800004
ACH-000653,-0.363530472926
ACH-000657,-0.34194368178999995
ACH-000658,-0.365685850409
ACH-000661,-0.41763930971
ACH-000662,0.0660135729461
ACH-000663,-0.61774537409
ACH-000665,-0.315355568169
ACH-000671,-0.25515856741099996
ACH-000673,-0.41585700547700005
ACH-000676,-0.461506645726
ACH-000677,-0.302615299412
ACH-000681,-0.41604614529100004
ACH-000682,-0.422284635942
ACH-000683,-0.25169898842
ACH-000684,-0.14289231963500001
ACH-000688,-0.542781980328
ACH-000693,-0.279406923132
ACH-000694,-0.301500340609
ACH-000695,-0.390994024956
ACH-000696,-0.44450359439
ACH-000697,-0.255722584171
ACH-000699,-0.337207133477
ACH-000701,-0.652637695733
ACH-000706,-0.19313662063499998
ACH-000711,-0.281465307909
ACH-000713,-0.442098316022
ACH-000714,-0.21772111454999998
ACH-000718,-0.31863300903999997
ACH-000720,-0.475531770584
ACH-000721,-0.489207805387
ACH-000724,-0.577821227945
ACH-000725,-0.437173146358
ACH-000732,-0.5230259525909999
ACH-000734,-0.24897352887
ACH-000735,-0.541562943638
ACH-000736,-0.279004776716
ACH-000738,-0.298310056161
ACH-000746,-0.398695575114
ACH-000747,-0.54521988608
ACH-000748,-0.271676368861
ACH-000753,-0.527334470293
ACH-000756,-0.28281267771699997
ACH-000757,-0.19569673174899999
ACH-000758,-0.49541639699100004
ACH-000760,-0.287431148708
ACH-000763,-0.293356007807
ACH-000764,-0.5012797488090001
ACH-000765,-0.415546751986
ACH-000766,-0.399729889067
ACH-000767,-0.032462158067
ACH-000768,-0.270001193025
ACH-000769,-0.373726155634
ACH-000770,-0.40720671831200006
ACH-000771,-0.5298852427790001
ACH-000773,-0.417247168087
ACH-000776,-0.35543893832900003
ACH-000777,-0.383112726513
ACH-000778,-0.449205266042
ACH-000781,-0.34642719548
ACH-000782,-0.29357831389
ACH-000783,-0.519102847292
ACH-000784,-0.530858133565
ACH-000785,-0.37808997150799994
ACH-000787,-0.45935555662199995
ACH-000788,-0.302423461589
ACH-000791,-0.534230808424
ACH-000792,-0.382294236005
ACH-000794,-0.5148683623979999
ACH-000796,-0.282369610802
ACH-000799,-0.449054354782
ACH-000800,-0.334038706714
ACH-000802,-0.218112725592
ACH-000804,-0.0649138075122
ACH-000805,-0.639009788443
ACH-000809,-0.418280047244
ACH-000810,-0.24836220053599997
ACH-000811,-0.6369704213390001
ACH-000817,-0.39227544561800004
ACH-000819,-0.195838215466
ACH-000820,-0.158135471667
ACH-000821,-0.514897011621
ACH-000822,-0.38136830003399996
ACH-000823,-0.43134610781000005
ACH-000824,-0.26768707893000004
ACH-000827,-0.36516998959700003
ACH-000829,-0.341680054459
ACH-000831,-0.42556836474799997
ACH-000832,-0.46685100961900006
ACH-000833,-0.357163622078
ACH-000834,-0.41681789757
ACH-000835,-0.271414653126
ACH-000836,-0.40144672933799996
ACH-000837,-0.445473103202
ACH-000838,-0.289385175996
ACH-000839,-0.41685458758599997
ACH-000840,-0.35069403556
ACH-000841,-0.475878787482
ACH-000843,-0.452499429512
ACH-000846,-0.45316354045900004
ACH-000847,-0.30856923781999995
ACH-000848,-0.294535467586
ACH-000849,-0.277080139186
ACH-000851,-0.270031693915
ACH-000855,-0.160753042644
ACH-000856,-0.211794393218
ACH-000858,-0.260625313674
ACH-000859,-0.380486131276
ACH-000861,-0.0955577248123
ACH-000862,-0.356486820142
ACH-000865,-0.27944562393100003
ACH-000866,-0.307707643981
ACH-000867,-0.386824926268
ACH-000869,-0.449603047792
ACH-000872,-0.45371857665
ACH-000873,-0.431742613961
ACH-000876,-0.44675646720299994
ACH-000878,-0.406132794412
ACH-000880,-0.35895142072999997
ACH-000881,-0.35311386520599997
ACH-000882,-0.195808055432
ACH-000884,-0.367847193067
ACH-000885,-0.555841888072
ACH-000887,-0.350113602668
ACH-000888,-0.47717318301000006
ACH-000889,-0.403324505249
ACH-000890,-0.22421958312600002
ACH-000896,-0.43018922564499995
ACH-000898,-0.16703337385199998
ACH-000900,-0.519212443161
ACH-000901,-0.34255610118
ACH-000905,-0.441739066571
ACH-000906,-0.281017630338
ACH-000907,-0.244219883492
ACH-000910,-0.331318810154
ACH-000911,-0.557581514889
ACH-000912,-0.48915953624200004
ACH-000913,-0.427452815937
ACH-000915,-0.409932000916
ACH-000916,-0.635053323738
ACH-000917,-0.352876732767
ACH-000921,-0.43661212354900003
ACH-000924,-0.168871613263
ACH-000926,-0.346930398376
ACH-000928,-0.630026461589
ACH-000929,-0.225695078313
ACH-000932,-0.36701654864100003
ACH-000935,-0.341943652602
ACH-000936,-0.292845648222
ACH-000937,-0.536510906193
ACH-000938,-0.5608856123899999
ACH-000939,-0.469192620839
ACH-000941,-0.209059692304
ACH-000943,-0.273364536738
ACH-000946,-0.18920636035799998
ACH-000947,-0.367680639513
ACH-000948,-0.293056103598
ACH-000950,-0.17608077006499998
ACH-000953,-0.24618789939
ACH-000957,0.0452900165101
ACH-000958,-0.230972125114
ACH-000960,-0.323391846114
ACH-000963,-0.526015952838
ACH-000968,-0.40476859820100003
ACH-000969,-0.087325303469
ACH-000973,-0.180337280118
ACH-000974,-0.272133545635
ACH-000975,-0.270205978882
ACH-000976,-0.6581629200729999
ACH-000978,-0.172094964445
ACH-000980,-0.232455211054
ACH-000984,-0.401294794259
ACH-000986,-0.36685491926299996
ACH-000988,-0.434067061013
ACH-000993,-0.473561221437
ACH-000994,-0.378479779155
ACH-000996,-0.324644940145
ACH-001001,-0.443850589448
ACH-001020,-0.6950318913510001
ACH-001028,-0.446645360732
ACH-001031,-0.422372962697
ACH-001038,-0.445201741884
ACH-001048,-0.506629410176
ACH-001050,-0.39780032493699996
ACH-001053,-0.300421459381
ACH-001054,-0.29811333408199997
ACH-001061,-0.38151380884900005
ACH-001067,-0.43529114430200005
ACH-001075,-0.35114871790200003
ACH-001096,-0.40052596753700004
ACH-001128,-0.395722462039
ACH-001134,-0.374008894553
ACH-001151,-0.26753543467700003
ACH-001163,-0.7399721343979999
ACH-001164,-0.117050581532
ACH-001173,-0.35605505276999994
ACH-001183,-0.611877833039
ACH-001184,-0.316866783615
ACH-001190,-0.711097035013
ACH-001192,-0.10243645394300001
ACH-001193,-0.545305643548
ACH-001196,-0.288621421674
ACH-001197,-0.324146394658
ACH-001205,-0.540652528007
ACH-001211,-0.37715637976599997
ACH-001212,-0.35167464303199997
ACH-001228,-0.390532782461
ACH-001232,-0.45386247214500003
ACH-001239,-0.44726223873800003
ACH-001274,-0.311282736023
ACH-001275,-0.529606850566
ACH-001277,-0.22558457088000003
ACH-001278,-0.214819799036
ACH-001280,-0.7215093015719999
ACH-001283,-0.401207135929
ACH-001289,-0.178592399632
ACH-001295,-0.38341611364100003
ACH-001300,-0.298713768867
ACH-001301,-0.29608445014400003
ACH-001302,-0.446263060965
ACH-001303,-0.526858485022
ACH-001306,-0.172241634477
ACH-001318,-0.272682932491
ACH-001322,-0.509693793257
ACH-001328,-0.431341236977
ACH-001332,-0.446737672622
ACH-001333,-0.266026052043
ACH-001336,-0.385248293533
ACH-001340,-0.543696961198
ACH-001346,-0.416161890319
ACH-001353,-0.43876572068
ACH-001354,-0.11085541593800001
ACH-001367,-0.437883137406
ACH-001368,-0.481829104341
ACH-001374,-0.293378731986
ACH-001375,-0.429387343088
ACH-001377,-0.448165144916
ACH-001380,-0.355473696087
ACH-001391,-0.0842873317021
ACH-001407,-0.481614499062
ACH-001408,-0.486204922683
ACH-001413,-0.547000198536
ACH-001430,-0.270747792335
ACH-001431,-0.580191501704
ACH-001450,-0.46604083600900004
ACH-001496,-0.23315555876699998
ACH-001500,-0.503162164016
ACH-001521,-0.7285598145479999
ACH-001523,-0.394143017333
ACH-001532,-0.260137935524
ACH-001536,-0.341861531876
ACH-001550,-0.24939140041700003
ACH-001552,-0.335327305679
ACH-001554,-0.388582623826
ACH-001645,-0.35367274925399994
ACH-001654,-0.423139937662
ACH-001715,-0.243709377146
ACH-001735,-0.43603109463600004
ACH-001736,-0.44155324498099996
ACH-001737,-0.32181003462200003
ACH-001740,-0.281542019945
ACH-001745,-0.227669421265
ACH-001750,-0.674990837146
ACH-001765,-0.37246167270400005
ACH-001956,-0.370408701672
ACH-001957,-0.496276930422
