,RAB8A (4218)
ACH-000004,-0.21011963462900002
ACH-000007,-0.363022371887
ACH-000009,-0.188175060266
ACH-000011,-0.176496519969
ACH-000012,-0.16160750154200001
ACH-000013,-0.117355889903
ACH-000014,-0.059242579781200004
ACH-000015,-0.15682233957800001
ACH-000017,-0.09716692301439998
ACH-000018,-0.0266196608023
ACH-000019,-0.0993229890103
ACH-000021,-0.175368930156
ACH-000022,-0.0091513103521
ACH-000025,-0.00898993824879
ACH-000028,-0.400045995317
ACH-000030,-0.240087526245
ACH-000035,-0.292549628005
ACH-000036,-0.09736162517539998
ACH-000037,-0.34026487166999997
ACH-000039,-0.12398474349300001
ACH-000040,0.038129084637599994
ACH-000041,-0.167431368188
ACH-000042,-0.0795716802938
ACH-000045,-0.022007653957299998
ACH-000047,-0.044790068864699994
ACH-000052,-0.17626484098499998
ACH-000053,-0.10458827574999999
ACH-000054,-0.10960166360300001
ACH-000055,0.205600577622
ACH-000060,0.0022679562534899996
ACH-000067,-0.15870116337999998
ACH-000070,-0.0424841615464
ACH-000075,-0.000973037537908
ACH-000078,-0.0658980416956
ACH-000082,-0.234926523451
ACH-000085,0.029030978881900003
ACH-000086,-0.17483617564399997
ACH-000087,-0.128814249892
ACH-000092,-0.0363381164274
ACH-000095,-0.0730941411237
ACH-000097,-0.192077103787
ACH-000098,-0.12992493811699998
ACH-000099,-0.246884493274
ACH-000108,-0.19789680702799997
ACH-000113,-0.111254484056
ACH-000115,-0.261555700208
ACH-000116,-0.209270542141
ACH-000118,-0.023785390248
ACH-000120,-0.14983131557499998
ACH-000123,-0.126334559837
ACH-000127,-0.147773049292
ACH-000128,-0.119406646763
ACH-000132,-0.0553734392282
ACH-000133,-0.09168231019739999
ACH-000137,-0.116344580733
ACH-000138,-0.11866903232100001
ACH-000142,-0.11285711689099999
ACH-000143,0.09354809514830001
ACH-000146,-0.05944689175369999
ACH-000148,-0.0574369159243
ACH-000150,-0.0583024512907
ACH-000152,-0.15345005222400002
ACH-000153,0.09994702877560001
ACH-000159,-0.08319954920910001
ACH-000160,-0.105298512175
ACH-000163,-0.269952472168
ACH-000167,0.0619573482797
ACH-000168,0.025215327348700002
ACH-000169,-0.00730405089914
ACH-000178,0.000642228002873
ACH-000182,-0.100322114299
ACH-000183,-0.0133687459819
ACH-000188,-0.193601292993
ACH-000189,-0.23533766055999997
ACH-000190,-0.12568707626800002
ACH-000198,0.394244296826
ACH-000204,-0.298041763409
ACH-000206,0.16251895391899998
ACH-000207,-0.106571009605
ACH-000211,-0.031118006181
ACH-000215,-0.005300563095749999
ACH-000221,0.00129005743221
ACH-000222,-0.21905411951499998
ACH-000223,-0.11219725117900001
ACH-000226,-0.0981632615514
