,CERK (64781)
ACH-000427,-0.28633960041400003
ACH-000433,-0.178754301358
ACH-000436,-0.026561011990299997
ACH-000444,-0.122146933894
ACH-000445,-0.109139296239
ACH-000448,-0.281404339369
ACH-000450,-0.315183361359
ACH-000452,-0.124717283548
ACH-000454,-0.00552504142214
ACH-000458,-0.22881048154599998
ACH-000459,-0.195116785777
ACH-000460,-0.309075504958
ACH-000461,-0.297290029098
ACH-000463,-0.14311984841800002
ACH-000464,-0.32798621410900003
ACH-000466,-0.143837183122
ACH-000467,-0.239296727573
ACH-000468,-0.253431504353
ACH-000469,-0.23983904075399998
ACH-000470,-0.23326646131700002
ACH-000471,-0.298859999943
ACH-000472,-0.36238555750100004
ACH-000473,-0.150677288982
ACH-000475,-0.259729387779
ACH-000476,-0.275175992829
ACH-000477,-0.110695514568
ACH-000480,-0.248911148345
ACH-000481,-0.204922305552
ACH-000483,-0.267745506554
ACH-000484,-0.47360378658600005
ACH-000485,-0.261166676044
ACH-000486,-0.489209148326
ACH-000487,-0.285533056655
ACH-000488,-0.22890695402199998
ACH-000490,-0.110247554063
ACH-000491,-0.13104491299100002
ACH-000495,-0.204105490556
ACH-000496,-0.0667411338372
ACH-000499,-0.10815463215900001
ACH-000500,0.161941318925
ACH-000502,-0.19642204287099999
ACH-000503,-0.113149801719
ACH-000505,-0.244244457566
ACH-000507,-0.230352538507
ACH-000510,-0.315669777745
ACH-000511,-0.210252392881
ACH-000512,-0.09931097042989999
ACH-000516,-0.49328749596999993
ACH-000517,-0.283669470576
ACH-000518,-0.192570120813
ACH-000520,-0.32491176361699997
ACH-000521,-0.310948200482
ACH-000522,-0.0812938891163
ACH-000524,-0.244321045666
ACH-000527,-0.245063619639
ACH-000528,-0.217158288867
ACH-000537,-0.270768186047
ACH-000541,-0.134247053602
ACH-000542,-0.113821637864
ACH-000544,-0.058256818262
ACH-000545,-0.148878056019
ACH-000547,-0.265564142775
ACH-000548,-0.101779807281
ACH-000549,-0.08055118264189999
ACH-000550,-0.138450331651
ACH-000552,-0.268424824477
ACH-000556,-0.22350603603900002
ACH-000557,-0.297270262355
ACH-000570,-0.36449026798100004
ACH-000571,-0.38323454213
ACH-000573,-0.27141459704599996
ACH-000576,-0.223768091523
ACH-000580,-0.206630157339
ACH-000584,-0.253862181201
ACH-000585,-0.10476914182800001
ACH-000588,-0.164854574522
ACH-000589,-0.144116383214
ACH-000591,-0.62865057912
ACH-000593,-0.21024728277600002
ACH-000600,-0.189330259884
ACH-000601,-0.267855281398
ACH-000604,-0.0178323439329
ACH-000605,-0.185202449048
ACH-000606,-0.227111230799
ACH-000608,-0.419329151902
ACH-000614,-0.181214680183
ACH-000616,-0.11491323185
ACH-000618,-0.270488780211
ACH-000619,-0.330394431857
ACH-000620,-0.145186271599
ACH-000621,-0.310678197738
ACH-000622,-0.288012633359
ACH-000623,-0.296136936285
ACH-000624,-0.19656554026999998
ACH-000627,-0.171770619022
ACH-000630,-0.125312731082
ACH-000632,-0.16423031189
ACH-000633,-0.46654076948600004
ACH-000637,-0.290905108855
ACH-000638,-0.28130205828
ACH-000646,-0.0185158808252
ACH-000647,-0.185597150017
ACH-000648,-0.400029397041
ACH-000649,-0.327871842013
ACH-000651,-0.284327929047
ACH-000652,-0.359058682399
ACH-000653,-0.045738563855400004
ACH-000657,-0.231735572199
ACH-000658,-0.08829097485889999
ACH-000661,-0.169163246384
ACH-000662,-0.249943922656
ACH-000663,-0.107441143708
ACH-000665,-0.289995727211
ACH-000671,-0.0372320104203
ACH-000673,-0.29021356889899996
ACH-000676,-0.26563020478599997
ACH-000677,-0.329430348097
ACH-000681,-0.159194724767
ACH-000682,-0.3245172897
ACH-000683,-0.192515770845
ACH-000684,-0.40281494846999993
ACH-000688,-0.257367824413
ACH-000693,-0.369939612914
ACH-000694,-0.25391329158799997
ACH-000695,-0.193239141589
ACH-000696,-0.202194771703
ACH-000697,-0.209722088794
ACH-000699,-0.241279603438
ACH-000701,-0.277514552319
ACH-000706,-0.146217612926
ACH-000711,-0.31740712505199997
ACH-000713,-0.231160266312
ACH-000714,-0.128583151553
ACH-000718,-0.387549000592
ACH-000720,-0.178802016135
ACH-000721,-0.304710425204
ACH-000724,-0.201988309477
ACH-000725,-0.334636595015
ACH-000732,-0.21943776876999996
ACH-000734,-0.324015691156
ACH-000735,-0.18123159200800001
ACH-000736,-0.38361895287000003
ACH-000738,-0.147091226675
ACH-000746,-0.19286089728300002
ACH-000747,-0.190163580632
ACH-000748,-0.240414980167
ACH-000753,-0.258104150895
ACH-000756,-0.284683189949
ACH-000757,-0.257482916746
ACH-000758,-0.121847792404
ACH-000760,-0.30284805964
ACH-000763,-0.0869346490841
ACH-000764,-0.224679239459
ACH-000765,-0.20274480062800002
ACH-000766,-0.42993822971999995
ACH-000767,-0.0212290937102
ACH-000768,-0.0222868705237
ACH-000769,-0.22459590968499998
ACH-000770,-0.1879233907
ACH-000771,-0.28505732208900003
ACH-000773,-0.13872554066
ACH-000776,-0.25255598631
ACH-000777,-0.226689241164
ACH-000778,-0.161687782918
ACH-000781,-0.185615667794
ACH-000782,0.0148686080214
ACH-000783,-0.180095099372
ACH-000784,-0.184003390762
ACH-000785,-0.23309734223099998
ACH-000787,-0.33654918627499997
ACH-000788,-0.349154561392
ACH-000791,-0.256369797857
ACH-000792,-0.159687099209
ACH-000794,-0.268009902612
ACH-000796,-0.146750672724
ACH-000799,-0.321592109482
ACH-000800,0.00221019290143
ACH-000802,-0.256407917007
ACH-000804,-0.34749505260700003
ACH-000805,-0.502158254841
ACH-000809,-0.269073971876
ACH-000810,-0.35696495244099996
ACH-000811,-0.245981727595
ACH-000817,-0.10503506383500001
ACH-000819,-0.485773657176
ACH-000820,-0.141334277518
ACH-000821,-0.513393928983
ACH-000822,-0.268208845181
ACH-000823,-0.17318689875399998
ACH-000824,-0.39547125043399994
ACH-000827,-0.15182349981100002
ACH-000829,-0.127219918443
ACH-000831,-0.306624686529
ACH-000832,-0.23501945575599997
ACH-000833,-0.291180554312
ACH-000834,-0.148875203287
ACH-000835,-0.366116632806
ACH-000836,-0.335115418166
ACH-000837,-0.270883913247
ACH-000838,0.00443525765304
ACH-000839,-0.22153765550700003
ACH-000840,-0.08499327022299999
ACH-000841,-0.176997203578
ACH-000843,-0.284429583157
ACH-000846,-0.43761104388800004
ACH-000847,-0.192339309023
ACH-000848,-0.143637930461
ACH-000849,-0.203497920068
ACH-000851,-0.277607702257
ACH-000855,-0.104169837434
ACH-000856,-0.400942003127
ACH-000858,-0.199395979241
ACH-000859,-0.319977014968
ACH-000861,-0.130988652534
ACH-000862,-0.253460300069
ACH-000865,-0.308239112286
ACH-000866,-0.22431621292599999
ACH-000867,-0.238418016556
ACH-000869,-0.286730129249
ACH-000872,-0.23746024934700002
ACH-000873,-0.208733851787
ACH-000876,-0.20258501407
ACH-000878,-0.448735057594
ACH-000880,-0.313834409685
ACH-000881,-0.212167094005
ACH-000882,-0.257364862921
ACH-000884,-0.20553668257100002
ACH-000885,-0.301980485365
ACH-000887,-0.342025369808
ACH-000888,-0.198424994696
ACH-000889,-0.09872581832380001
ACH-000890,-0.47495096013899996
ACH-000896,-0.279706108019
ACH-000898,-0.10319175032299999
ACH-000900,-0.205799140724
ACH-000901,-0.319282461535
ACH-000905,-0.08262556968019999
ACH-000906,-0.337266083876
ACH-000907,-0.26676554434300004
ACH-000910,-0.20931595029
ACH-000911,-0.29452287229400004
ACH-000912,-0.20494215702799998
ACH-000913,-0.146031950982
ACH-000915,-0.08080670962719999
ACH-000916,0.027810396248
ACH-000917,-0.14701488470899998
ACH-000921,-0.381182918256
ACH-000924,-0.271699953446
ACH-000926,-0.315513387983
ACH-000928,-0.300828333088
ACH-000929,-0.645635498645
ACH-000932,-0.22487960667100002
ACH-000935,-0.15291979093
ACH-000936,-0.47908330578900005
ACH-000937,-0.274591975861
ACH-000938,-0.0676062974773
ACH-000939,-0.24469621761100002
ACH-000941,-0.16556720393
ACH-000943,-0.156794006189
ACH-000946,-0.0589093896279
ACH-000947,-0.35227457001900003
ACH-000948,-0.193506568635
ACH-000950,-0.467574745246
ACH-000953,-0.26620886932
ACH-000957,0.0990141339112
ACH-000958,-0.234688655261
ACH-000960,-0.175477022995
ACH-000963,-0.012862197631299999
ACH-000968,-0.19390381203600002
ACH-000969,-0.213915134556
ACH-000973,-0.387223779521
ACH-000974,-0.264206271921
ACH-000975,-0.223194412841
ACH-000976,-0.2055347476
ACH-000978,-0.03802202871990001
ACH-000980,-0.22374406765000002
ACH-000984,-0.186888974933
ACH-000986,-0.259310552115
ACH-000988,-0.103486284296
ACH-000993,-0.0752021780876
ACH-000994,0.0634713133035
ACH-000996,-0.134948260023
ACH-001001,-0.12265143639699999
ACH-001020,-0.262327367372
ACH-001028,-0.197395474808
ACH-001031,-0.34361989939000004
ACH-001038,-0.194101066851
ACH-001048,-0.298458002427
ACH-001050,-0.0227841690776
ACH-001053,-0.26187474130800004
ACH-001054,-0.210613898941
ACH-001061,-0.24787320303899998
ACH-001067,-0.42901857499799995
ACH-001075,-0.127166744236
ACH-001096,-0.214682131348
ACH-001128,-0.245179633084
ACH-001134,-0.499408279184
ACH-001151,-0.19020012815
ACH-001163,-0.328702682367
ACH-001164,-0.107719136793
ACH-001173,-0.247324488939
ACH-001183,-0.0555697504078
ACH-001184,-0.433302202069
ACH-001190,-0.118932221831
ACH-001192,-0.284445024391
ACH-001193,-0.243292797653
ACH-001196,-0.15747384828
ACH-001197,-0.222646986685
ACH-001205,-0.229921863039
ACH-001211,0.156368054162
ACH-001212,-0.241204977297
ACH-001228,-0.30115266929699996
ACH-001232,-0.151577653313
ACH-001239,-0.23080375931299998
ACH-001274,-0.0331033205115
ACH-001275,-0.148945942029
ACH-001277,-0.306259258281
ACH-001278,-0.243557849445
ACH-001280,-0.308455185806
ACH-001283,-0.235154433932
ACH-001289,-0.166525314303
ACH-001295,-0.371713623213
ACH-001300,-0.239984917271
ACH-001301,-0.410771462067
ACH-001302,-0.43891672830300005
ACH-001303,-0.11472816639799999
ACH-001306,-0.17099110937800002
ACH-001318,-0.138322573463
ACH-001322,-0.242648807907
ACH-001328,-0.152542665626
ACH-001332,-0.160149553672
ACH-001333,-0.29845464767499996
ACH-001336,-0.134207071279
ACH-001340,-0.294307396303
ACH-001346,-0.21550553962400001
ACH-001353,-0.19307834883299999
ACH-001354,-0.236796944368
ACH-001367,-0.558338540087
ACH-001368,-0.23418463925500002
ACH-001374,-0.5710331506490001
ACH-001375,-0.256397070453
ACH-001377,-0.175531857084
ACH-001380,-0.052238912769300004
ACH-001391,-0.38804075532399995
ACH-001407,-0.322296146472
ACH-001408,-0.222152540568
ACH-001413,-0.16835545281599998
ACH-001430,-0.43979972335100004
ACH-001431,-0.308075799759
ACH-001450,-0.406818871554
ACH-001496,-0.264650976805
ACH-001500,-0.246953142819
ACH-001521,-0.277776578648
ACH-001523,-0.0921919916646
ACH-001532,-0.184569903057
ACH-001536,-0.456494927768
ACH-001550,-0.183393427903
ACH-001552,-0.264547793717
ACH-001554,-0.234899908176
ACH-001645,-0.324710874812
ACH-001654,-0.24220012420200002
ACH-001715,-0.779535121267
ACH-001735,-0.148335243208
ACH-001736,-0.132581651923
ACH-001737,-0.612084885684
ACH-001740,-0.11819276653699999
ACH-001745,-0.349289306003
ACH-001750,-0.155010745436
ACH-001765,-0.325679545859
ACH-001956,-0.21609756249200002
ACH-001957,-0.24372206390299997
