,MYSM1 (114803)
ACH-000487,-0.048092856383999995
ACH-000488,0.108624906122
ACH-000490,-0.017317734984400004
ACH-000491,-0.27027010327100004
ACH-000495,-0.0385123115577
ACH-000496,-0.17235820607299998
ACH-000499,-0.0658398527861
ACH-000500,0.100692528636
ACH-000502,-0.10652387945399999
ACH-000503,0.327909230014
ACH-000505,-0.00382434727716
ACH-000507,-0.0708851751569
ACH-000510,-0.0880539045704
ACH-000511,-0.106777633791
ACH-000512,0.152174717379
ACH-000516,-0.00730011279512
ACH-000517,-0.08762905389080002
ACH-000518,-0.302547832867
ACH-000520,-0.0845378113125
ACH-000521,-0.0543338912644
ACH-000522,-0.14893284352800001
ACH-000524,-0.0349189339654
ACH-000527,0.0534800271904
ACH-000528,0.051214343091900004
ACH-000537,-0.052828933926800006
ACH-000541,-0.044212938317300006
ACH-000542,-0.388970439168
ACH-000544,-0.306476256341
ACH-000545,-0.136544017642
ACH-000547,-0.0823311561738
ACH-000548,-0.198188591861
ACH-000549,-0.0781086148393
ACH-000550,-0.09692062494660002
ACH-000552,-0.047997603975099994
ACH-000556,-0.163366253474
ACH-000557,-0.156203186966
ACH-000570,-0.178800918251
ACH-000571,0.0314447262673
ACH-000573,-0.12413824835699999
ACH-000576,-0.019878879331900003
ACH-000580,-0.0392110292027
ACH-000584,-0.045646630518
ACH-000585,-0.10175147269300001
ACH-000588,-0.0065832894021
ACH-000589,-0.054431227322199995
ACH-000591,-0.202473979485
ACH-000593,-0.09293220262610001
ACH-000600,-0.24405385144699998
ACH-000601,0.0589063274865
ACH-000604,0.267245512485
ACH-000605,-0.0719995755322
ACH-000606,-0.24062027875300002
ACH-000608,-0.03596527487830001
ACH-000614,-0.11554924692099999
ACH-000616,-0.0618906879413
ACH-000618,0.0533974062529
ACH-000619,-0.014742136142
ACH-000620,-0.0444153306977
ACH-000621,-0.0458575973975
ACH-000622,-0.0351364291261
ACH-000623,-0.021960390468099996
ACH-000624,-0.112696289034
ACH-000627,0.063501413096
ACH-000630,-0.192215910964
ACH-000632,0.00662965916192
ACH-000633,-0.029184781888200003
ACH-000637,-0.137955471068
ACH-000638,-0.123259782506
ACH-000646,-0.188357478561
ACH-000647,0.046774446574800004
ACH-000648,0.0569300431058
ACH-000649,-0.0763808116087
ACH-000651,-0.29492832329
ACH-000652,-0.291837086706
ACH-000653,0.09295259109539998
ACH-000657,-0.175690852405
ACH-000658,-0.12071526950400001
ACH-000661,-0.0177617019569
ACH-000662,-0.0386040305708
ACH-000663,0.101980039356
ACH-000665,-0.214350735075
ACH-000671,-0.37750230300300003
ACH-000673,-0.0166249721652
ACH-000676,-0.12341548139900001
ACH-000677,-0.025353642935700003
ACH-000681,-0.537419718225
ACH-000682,-0.0316481149402
ACH-000683,-0.13289092870400002
ACH-000684,-0.07336358656719999
ACH-000688,0.052181168262
ACH-000693,-0.068269302083
ACH-000694,0.0605384142062
ACH-000695,0.0260689005035
ACH-000696,-0.0317764280936
ACH-000697,-0.336880082
ACH-000699,-0.0895912347538
ACH-000701,0.223116033619
ACH-000706,-0.0520811117655
ACH-000711,-0.184291408841
ACH-000713,-0.23702252873500002
ACH-000714,-0.281290381694
ACH-000718,-0.10950359920999998
ACH-000720,-0.0138965924711
ACH-000721,-0.107075965246
ACH-000724,0.0602449573169
ACH-000725,-0.0500809393191
ACH-000732,0.155834199986
ACH-000734,-0.0635854934502
ACH-000735,-0.228776363429
ACH-000736,-0.169317623075
ACH-000738,0.00629366175737
ACH-000746,0.104513763679
ACH-000747,-0.0415551989776
ACH-000748,-0.18495113559300003
ACH-000753,-0.0519400602353
ACH-000756,-0.0813435963859
ACH-000757,-0.155739759413
ACH-000758,-0.043767670167699994
ACH-000760,-0.17846198475699998
ACH-000763,-0.10731954214299999
ACH-000764,0.0700393098336
ACH-000765,0.113237496115
ACH-000766,-0.144038607585
ACH-000767,-0.007509462906120001
ACH-000768,0.00626722617312
ACH-000769,-0.153866829421
ACH-000770,-0.0837994600659
ACH-000771,-0.023865487300999997
ACH-000773,0.107760346181
ACH-000776,-0.04582030404969999
ACH-000777,0.00384019833717
ACH-000778,-0.270790961896
ACH-000781,-0.0645921044428
ACH-000782,-0.240743784595
ACH-000783,-0.0146297656586
ACH-000784,-0.124120052889
ACH-000785,-0.238994224445
ACH-000787,-0.0255437732224
ACH-000788,-0.09270106515239998
ACH-000791,-0.444235703195
ACH-000792,0.00152843626946
ACH-000794,-0.0654256988067
ACH-000796,-0.00206841323924
ACH-000799,-0.038933495110199993
ACH-000800,0.224317809014
ACH-000802,-0.08206252298910001
ACH-000804,-0.167061045572
ACH-000805,-0.298395948222
ACH-000809,0.0140910132619
ACH-000810,-0.0315838374509
ACH-000811,-0.0194110464907
ACH-000817,-0.06376943205
ACH-000819,-0.034486953694000004
ACH-000820,-0.0538254278231
ACH-000821,0.172248311425
ACH-000822,0.057822593659
ACH-000823,-0.18296526672400001
ACH-000824,0.0558921365783
ACH-000827,0.0682882756481
ACH-000829,0.0172146783773
ACH-000831,-0.238176135524
ACH-000832,-0.221890078977
ACH-000833,-0.0497769673171
ACH-000834,-0.0993047790547
ACH-000835,-0.0539322388975
ACH-000836,0.19339332436099999
ACH-000837,0.012404802643
ACH-000838,-0.20741216156300002
ACH-000839,0.005001755710399999
ACH-000840,0.07204958774669999
ACH-000841,-0.0948636983189
ACH-000843,-0.0033408983712600003
ACH-000846,-0.133425591644
ACH-000847,-0.136148739224
ACH-000848,0.034337553125900006
ACH-000849,0.0222011682478
ACH-000851,-0.145505118322
ACH-000855,-0.0460073143827
ACH-000856,-0.284434486634
ACH-000858,-0.09134232925069999
ACH-000859,0.104315226768
ACH-000861,-0.0793760261004
ACH-000862,0.056419426145699995
ACH-000865,-0.105829275239
ACH-000866,-0.10081173213
ACH-000867,-0.027598221427700003
ACH-000869,-0.100755103645
ACH-000872,-0.230212041325
ACH-000873,-0.05898323731959999
ACH-000876,-0.146341350295
ACH-000878,0.34554211989100003
ACH-000880,-0.41854117336999996
ACH-000881,-0.04631805665
ACH-000882,-0.0544651090163
ACH-000884,-0.0364746815295
ACH-000885,0.039657134128300006
ACH-000887,-0.0319366014058
ACH-000888,-0.0457021242399
ACH-000889,-0.0707748492484
ACH-000890,-0.00268855939404
ACH-000896,-0.0313062933677
ACH-000898,-0.06430924896819999
ACH-000900,0.0055332001148500004
ACH-000901,-0.0602403052006
ACH-000905,-0.046689823716699996
ACH-000906,0.049089151974300006
ACH-000907,-0.029775218176799997
ACH-000910,0.0391474610318
ACH-000911,-0.0814816188693
ACH-000912,-0.0265561260878
ACH-000913,-0.07583196219089999
ACH-000915,-0.156917085835
ACH-000916,0.175994219759
ACH-000917,0.134120407633
ACH-000921,0.0481547117738
ACH-000924,-0.0706143359105
ACH-000926,-0.147223854687
ACH-000928,-0.372255888519
ACH-000929,-0.320909128664
ACH-000932,0.18494987229200002
ACH-000935,-0.313596478381
ACH-000936,0.0599259718186
ACH-000937,0.00641311656966
ACH-000938,-0.019148858007
ACH-000939,0.251362349498
ACH-000941,-0.045484007413
ACH-000943,0.06450154365180001
ACH-000946,0.107098885802
ACH-000947,0.021477764983799996
ACH-000948,0.0644851555903
ACH-000950,-0.055405765986800005
ACH-000953,-0.110698865617
ACH-000957,0.049995411708
ACH-000958,0.18809212260000002
ACH-000960,-0.118970793114
ACH-000963,0.017552719275200003
ACH-000968,0.184459416383
ACH-000969,-0.010459292517700001
ACH-000973,-0.0306151527266
ACH-000974,-0.19427073425000002
ACH-000975,-0.195373237742
ACH-000976,-0.08816209071789999
ACH-000978,0.208297999648
ACH-000980,-0.0156201069875
ACH-000984,-0.246885079263
ACH-000986,0.05830264998219999
ACH-000988,-0.073960650763
ACH-000993,0.112962286953
ACH-000994,0.093655728552
ACH-000996,0.00198602742361
ACH-001001,-0.005537676935189999
ACH-001020,0.09015989956369999
ACH-001028,-0.0294142881494
ACH-001031,-0.17589935408100002
ACH-001038,0.033946480860900005
ACH-001048,-0.0293729169225
ACH-001050,-0.156837454403
ACH-001053,-0.0550170210024
ACH-001054,-0.0808122364923
ACH-001061,0.0064978895701699995
ACH-001067,-0.0406908761722
ACH-001075,-0.33293287849500003
ACH-001096,-0.041176950525099995
ACH-001128,0.602481066294
ACH-001134,0.0361341177573
ACH-001151,-0.077627524775
ACH-001163,0.10227168831
ACH-001164,0.00960718699524
ACH-001173,-0.009512953692360002
ACH-001183,-0.197628379531
ACH-001184,-0.183195815035
ACH-001190,-0.0331879452886
ACH-001192,-0.166694991712
ACH-001193,0.188097935649
ACH-001196,-0.100485238859
ACH-001197,0.0149824726257
ACH-001205,-0.16961328000999998
ACH-001211,-0.473497983246
ACH-001212,-0.144111269332
ACH-001228,-0.106566699928
ACH-001232,-0.0288113368407
ACH-001239,-0.22568068214099998
ACH-001274,-0.0929906263696
ACH-001275,-0.494597093714
ACH-001277,-0.40634844455700003
ACH-001278,-0.144329423762
ACH-001280,-0.020533555896599998
ACH-001283,-0.134994638812
ACH-001289,-0.0070766855377200006
ACH-001295,-0.0740347667712
ACH-001300,-0.0708885490737
ACH-001301,-0.16734335391
ACH-001302,-0.356211858029
ACH-001303,0.0589430682533
ACH-001306,-0.11905985076999999
ACH-001318,-0.191040759465
ACH-001322,-0.0176732891574
ACH-001328,0.009610164946120001
ACH-001332,-0.45599606324299996
ACH-001333,0.191979918162
ACH-001336,0.128732970101
ACH-001340,-0.07791013114560001
ACH-001346,-0.12834879088099999
ACH-001353,-0.0481025082916
ACH-001354,0.0708440146249
ACH-001367,0.109460012785
ACH-001368,-0.00755473424081
ACH-001374,-0.286329392894
ACH-001375,-0.147887662163
ACH-001377,0.110082923665
ACH-001380,0.163978595255
ACH-001391,-0.0655215492946
ACH-001407,-0.087736685111
ACH-001408,-0.038978095637
ACH-001413,-0.030216991987099998
ACH-001430,-0.07199291328639999
ACH-001431,-0.10216794770500001
ACH-001450,0.262749154
ACH-001496,0.187725750835
ACH-001500,-0.11247363844000001
ACH-001521,-0.13905763364600002
ACH-001523,-0.094542042653
ACH-001532,-0.105654469213
ACH-001536,-0.208060359172
ACH-001550,0.172871812819
ACH-001552,0.214846277414
ACH-001554,0.08510828748980001
ACH-001645,-0.057015452347499995
ACH-001654,-0.0934710694682
ACH-001715,-0.153792190875
ACH-001735,-0.0557338794846
ACH-001736,-0.196672167706
ACH-001737,-0.168363352434
ACH-001740,-0.0834794251611
ACH-001745,-0.00465587769145
ACH-001750,0.132463535764
ACH-001765,-0.0818733184929
ACH-001956,0.00212336415207
ACH-001957,-0.19186280347600002
