,SPRR3 (6707)
ACH-000004,-0.181342766094
ACH-000007,-0.0686196812128
ACH-000009,0.0644431060331
ACH-000011,0.128129883561
ACH-000012,-0.050679915405400004
ACH-000013,0.102931600352
ACH-000014,0.275155599003
ACH-000015,0.08798555064680001
ACH-000017,2.65354852898e-05
ACH-000018,0.00620326952313
ACH-000019,0.0900133173266
ACH-000021,0.030286156957400005
ACH-000022,0.149214136112
ACH-000025,0.0880809539978
ACH-000028,0.058401192486300005
ACH-000030,0.051993350181499996
ACH-000035,0.0780454993433
ACH-000036,0.0481746166734
ACH-000037,0.14161598003599998
ACH-000039,0.046899629424800006
ACH-000040,-0.00124880608774
ACH-000041,0.0668612016172
ACH-000042,0.188601756329
ACH-000045,0.193774358671
ACH-000047,-0.0495667399174
ACH-000052,-0.0719488291644
ACH-000053,0.0319825547758
ACH-000054,0.0236096858525
ACH-000055,-0.08457431807489998
ACH-000060,0.09493783837570001
ACH-000067,0.21607400018800002
ACH-000070,0.323511391739
ACH-000075,-0.08478352550889999
ACH-000078,-0.0617721711976
ACH-000082,0.0869434223221
ACH-000085,0.0648324701251
ACH-000086,-0.0208167741877
ACH-000087,0.42883941997100006
ACH-000092,-0.020576073458400002
ACH-000095,0.041491037
ACH-000097,0.0814939413863
ACH-000098,-0.009180970219459999
ACH-000099,0.129155525258
ACH-000108,0.0927649007323
ACH-000113,0.0340384493707
ACH-000115,0.0642806383098
ACH-000116,-0.0030202980183299997
ACH-000118,0.0882791760163
ACH-000120,-0.0931931628315
ACH-000123,0.13855316064
ACH-000127,0.0711337634088
ACH-000128,0.0573402793859
ACH-000132,-0.156216461566
ACH-000133,0.11438560692199999
ACH-000137,0.0514024104301
ACH-000138,0.031572339866
ACH-000142,0.12419386185
ACH-000143,0.212673534149
ACH-000146,0.0601473591148
ACH-000148,-0.062022849962099995
ACH-000150,0.25544223225699997
ACH-000152,0.327743679659
ACH-000153,-0.0673357645939
ACH-000159,0.058276665255899994
ACH-000160,0.293090120823
ACH-000163,0.174123182958
ACH-000167,-0.40532050536200004
ACH-000168,0.104236947296
ACH-000169,0.129540555297
ACH-000178,0.124637169064
ACH-000182,0.122649973004
ACH-000183,0.220618161738
ACH-000188,0.0649115123759
ACH-000189,-0.06764807017180001
ACH-000190,0.09190557212160001
ACH-000198,0.0015775070390500001
ACH-000204,-0.304706136972
ACH-000206,0.08716682945189999
ACH-000207,0.247115806188
ACH-000211,0.16526338746
ACH-000215,0.0037100973905700003
ACH-000221,0.223292005138
ACH-000222,-0.022054843417099998
ACH-000223,-0.0087791665256
ACH-000226,-0.0552215463825
ACH-000227,0.361076470118
ACH-000228,0.144246854177
ACH-000231,0.0039895518751399996
ACH-000232,0.07871756463
ACH-000233,-0.026466158144400002
ACH-000234,0.0904121693572
ACH-000235,0.023287306483299998
ACH-000237,0.0314917460943
ACH-000238,0.10374918524
ACH-000243,0.0668948575535
ACH-000244,-0.33307190573600004
ACH-000246,-0.0358553487514
ACH-000248,0.33800004926700006
ACH-000250,0.0466626416665
ACH-000251,-0.0360384302245
ACH-000253,0.09129349087290001
ACH-000255,0.055515707888799996
ACH-000256,-0.152139462201
ACH-000257,0.126912117608
ACH-000258,-0.103513983863
ACH-000259,-0.022807706796699998
ACH-000260,0.026232420361
ACH-000261,0.22802631934700002
ACH-000262,0.057662655745099996
ACH-000263,-0.020246541288599998
ACH-000264,-0.07811654207310001
ACH-000265,0.0719615888967
ACH-000266,0.0284342754904
ACH-000272,0.08108043046419999
ACH-000273,-0.0167311064674
ACH-000274,0.193052479296
ACH-000277,0.0745170712022
ACH-000278,-0.0027182170877099996
ACH-000279,0.20165391305999997
ACH-000280,0.006818839432419999
ACH-000281,-0.00459971539972
ACH-000288,0.00485029949807
ACH-000291,0.145815422005
ACH-000293,-0.00953821433927
ACH-000294,-0.0925387566168
ACH-000295,-0.0682770189274
ACH-000296,0.0708899798573
ACH-000302,0.159116235588
ACH-000304,0.204656199385
ACH-000307,0.249226286387
ACH-000308,0.108516745859
ACH-000310,0.229109442326
ACH-000311,-0.08152660923110001
ACH-000312,0.0917484938471
ACH-000315,0.055714494422300004
ACH-000316,-0.0234578281841
ACH-000317,0.16429485771400001
ACH-000318,-0.11391212412799999
ACH-000319,-0.0186257988953
ACH-000320,0.257032994243
ACH-000322,-0.0022196248084299995
ACH-000323,0.0341659633676
ACH-000324,-0.0260547573043
ACH-000329,-0.09523044394460001
ACH-000330,0.232013570892
ACH-000331,0.154005275445
ACH-000332,0.0349248368262
ACH-000334,0.14727496281
ACH-000335,0.00713386056234
ACH-000336,0.128549689499
ACH-000337,0.338825049042
ACH-000339,0.09249918729460001
ACH-000341,-0.0470077144617
ACH-000348,0.0327552055185
ACH-000350,0.26702490279
ACH-000352,0.0492848326941
ACH-000356,0.107569280239
ACH-000361,0.21832276531999997
ACH-000362,0.012684977615700001
ACH-000363,-0.011608664215799999
ACH-000364,0.0137475944694
ACH-000365,0.15536885816999998
ACH-000366,0.031217876603900005
ACH-000368,0.0635973785217
ACH-000374,0.1165764953
ACH-000375,0.168719661101
ACH-000376,0.045362894354999996
ACH-000381,-0.126501390233
ACH-000383,-0.0395621411186
ACH-000387,-0.07005109664919999
ACH-000389,0.18826974674199998
ACH-000390,0.0728180641979
ACH-000393,0.22811360555
ACH-000395,0.09610914800180001
ACH-000397,-0.0203651374259
ACH-000401,-0.173277457759
ACH-000402,0.0513605422457
ACH-000403,0.0644249058117
ACH-000404,-0.235895239425
ACH-000406,0.000794134513768
ACH-000407,0.17288724041499998
ACH-000408,0.10922796623
ACH-000410,-0.017162889671
ACH-000411,0.08531503050830001
ACH-000414,0.117532656692
ACH-000415,0.0774557397942
ACH-000416,-0.0503081915713
ACH-000420,-0.06938447481910001
ACH-000421,0.117210483552
ACH-000424,0.231018308251
ACH-000425,0.046583262902199996
ACH-000426,-0.140131552922
ACH-000427,-0.162519523114
ACH-000433,-0.0037894212347399994
ACH-000436,-0.0059794408117999995
ACH-000444,0.14717129399599999
ACH-000445,0.0198291846699
ACH-000448,0.215133534406
ACH-000450,0.123944944792
ACH-000452,-0.0135472997315
ACH-000454,-0.123499021051
ACH-000458,0.0485591231953
ACH-000459,0.245411471736
ACH-000460,0.142808163361
ACH-000461,-0.0652225806703
ACH-000463,0.175797711164
ACH-000464,0.0187434140145
ACH-000466,0.0307479490691
ACH-000467,0.134040225534
ACH-000468,0.104975393458
ACH-000469,0.20485634074099998
ACH-000470,0.061680818772599996
ACH-000471,0.142174655091
ACH-000472,0.043087003743300004
ACH-000473,0.0728468400854
ACH-000475,0.00721953157501
ACH-000476,0.00717757709038
ACH-000477,-0.0252971590978
ACH-000480,-0.0555292290543
ACH-000481,0.0314092873815
ACH-000483,0.0557737376397
ACH-000484,0.0948642384016
ACH-000485,0.10115449950300001
ACH-000486,0.0443911109078
ACH-000487,0.08370602919680001
ACH-000488,0.056093286219600004
ACH-000490,0.17468828954500001
ACH-000491,-0.16464397266
ACH-000495,0.0672967631592
ACH-000496,-0.0187803714628
ACH-000499,0.504463726898
ACH-000500,0.141006062036
ACH-000502,0.0140532542059
ACH-000503,0.0780454902823
ACH-000505,-0.0312530811615
ACH-000507,0.0083869786975
ACH-000510,-0.0283224461359
ACH-000511,0.294364004859
ACH-000512,-0.0908849836958
ACH-000516,-0.054242104530300005
ACH-000517,0.10208799733200001
ACH-000518,0.103592023032
ACH-000520,0.004413716831060001
ACH-000521,-0.00642661929746
ACH-000522,-0.041042424347800005
ACH-000524,0.0154314293472
ACH-000527,0.115555765066
ACH-000528,0.0911547573092
ACH-000537,0.272434524779
ACH-000541,-0.034783322336
ACH-000542,-0.011658648349
ACH-000544,-0.0528553211244
ACH-000545,0.068064396759
ACH-000547,0.104324284661
ACH-000548,0.00583584655231
ACH-000549,-0.0955715666642
ACH-000550,0.11509248547499999
ACH-000552,-0.008720041763360002
ACH-000556,0.0704592033137
ACH-000557,0.032447782546799996
ACH-000570,0.268865421329
ACH-000571,0.0961584044606
ACH-000573,0.129905938753
ACH-000576,0.09195215744419999
ACH-000580,0.0537400755861
ACH-000584,0.09256431589269999
ACH-000585,0.0548581416679
ACH-000588,-0.10600741319700001
ACH-000589,-0.245852383896
ACH-000591,0.24320363696199998
ACH-000593,0.148038990609
ACH-000600,0.125262605503
ACH-000601,0.078449477795
ACH-000604,-0.0040890934625
ACH-000605,0.021970939159300002
ACH-000606,0.102027930259
ACH-000608,-0.020336322829099997
ACH-000614,-0.08670199066989999
ACH-000616,0.056237240719499995
ACH-000618,-0.0189725732423
ACH-000619,0.151433756956
ACH-000620,0.0369783829604
ACH-000621,0.112482412932
ACH-000622,-0.0515837821017
ACH-000623,0.114708464526
ACH-000624,0.0891675644841
ACH-000627,0.040895452727699996
ACH-000630,0.0316739404176
ACH-000632,0.08030988286969999
ACH-000633,0.20178190963
ACH-000637,0.0374165479081
ACH-000638,-0.0757117448069
ACH-000646,0.147152005699
ACH-000647,-0.0129567628412
ACH-000648,0.26114982192200004
ACH-000649,0.068830239657
ACH-000651,0.030135456891900003
ACH-000652,0.0167261006743
ACH-000653,-0.0562011735169
ACH-000657,0.0775531749682
ACH-000658,-0.140283822913
ACH-000661,0.008722622287799998
ACH-000662,0.212666838143
ACH-000663,0.0480107117784
ACH-000665,0.0449524725292
ACH-000671,-0.10023050756799999
ACH-000673,-0.0396678487797
ACH-000676,-0.0909149823002
ACH-000677,-0.0123354508551
ACH-000681,0.0564466190087
ACH-000682,0.0482938507928
ACH-000683,-0.174036293629
ACH-000684,-0.0283522558043
ACH-000688,-0.0197427579468
ACH-000693,0.09510255076780001
ACH-000694,0.11729832254799999
ACH-000695,0.166655157982
ACH-000696,0.0577350539461
ACH-000697,0.27315286465300004
ACH-000699,0.115653857629
ACH-000701,0.0100231854922
