,BIN1 (274)
ACH-000410,-0.0281934728095
ACH-000411,-0.0786590542971
ACH-000414,-0.200820186863
ACH-000415,-0.28682187938000003
ACH-000416,-0.1416617363
ACH-000420,-0.372556677445
ACH-000421,-0.249919710795
ACH-000424,-0.329024184382
ACH-000425,-0.367405573397
ACH-000426,-0.007587754594909999
ACH-000427,-0.25452713429900004
ACH-000433,-0.08649753631899999
ACH-000436,-0.176207217048
ACH-000444,-0.206727718354
ACH-000445,-0.39223442916699996
ACH-000448,-0.0746633476795
ACH-000450,-0.17900964471500003
ACH-000452,-0.18002017305
ACH-000454,-0.319815491267
ACH-000458,-0.16926790920600002
ACH-000459,-0.06922570059449999
ACH-000460,-0.162158785344
ACH-000461,-0.0161446187097
ACH-000463,-0.157147144383
ACH-000464,-0.418245081198
ACH-000466,-0.125105481931
ACH-000467,-0.280310630899
ACH-000468,-0.476041509314
ACH-000469,-0.36243995421400005
ACH-000470,-0.21323486963399998
ACH-000471,-0.253199822387
ACH-000472,-0.24882546973499997
ACH-000473,-0.307727796898
ACH-000475,-0.138124683051
ACH-000476,-0.00043846617516999996
ACH-000477,-0.187971212363
ACH-000480,-0.192140204512
ACH-000481,-0.302988019145
ACH-000483,-0.18538789155299998
ACH-000484,-0.406645371477
ACH-000485,-0.079815956869
ACH-000486,-0.276711058136
ACH-000487,-0.232392358627
ACH-000488,-0.235013122117
ACH-000490,-0.243037351705
ACH-000491,-0.375263342199
ACH-000495,-0.335231826837
ACH-000496,-0.272360656542
ACH-000499,-0.13248496260700002
ACH-000500,-0.146072104759
ACH-000502,-0.319191137836
ACH-000503,-0.338723006558
ACH-000505,-0.25597180671799996
ACH-000507,-0.229415311132
ACH-000510,-0.45644829766999995
ACH-000511,-0.268309807567
ACH-000512,-0.0512360931831
ACH-000516,-0.196997197332
ACH-000517,-0.215219593691
ACH-000518,-0.21000542064
ACH-000520,-0.142975303137
ACH-000521,-0.19999489512200003
ACH-000522,-0.28768597261900003
ACH-000524,-0.230109450512
ACH-000527,-0.100552318357
ACH-000528,-0.231450294053
ACH-000537,-0.30490797466499997
ACH-000541,0.011098145804700001
ACH-000542,-0.166377956755
ACH-000544,-0.311474066388
ACH-000545,-0.266820785025
ACH-000547,0.024836248829799998
ACH-000548,-0.0711436658493
ACH-000549,-0.513256060107
ACH-000550,-0.251566403397
ACH-000552,-0.33280511488200004
ACH-000556,-0.200550661657
ACH-000557,0.030153980547599997
ACH-000570,-0.242441862081
ACH-000571,-0.06549828933780001
ACH-000573,-0.0959007918396
ACH-000576,-0.246214703128
ACH-000580,-0.207761580387
ACH-000584,-0.19241450337299998
ACH-000585,-0.29777332515
ACH-000588,-0.209770860565
ACH-000589,-0.270800113286
ACH-000591,-0.483037626372
ACH-000593,-0.325394671383
ACH-000600,-0.14841526614199999
ACH-000601,-0.272890543528
ACH-000604,0.0116052165549
ACH-000605,-0.228056127315
ACH-000606,-0.20666800316700001
ACH-000608,-0.212697508581
ACH-000614,-0.0847519273329
ACH-000616,-0.293909164084
ACH-000618,-0.301594016755
ACH-000619,-0.475846291294
ACH-000620,-0.0843753837829
ACH-000621,-0.000857261415028
ACH-000622,-0.11860853088500001
ACH-000623,-0.336618959184
ACH-000624,-0.291438783888
ACH-000627,-0.263520117757
ACH-000630,-0.287545061837
ACH-000632,-0.22782274783599998
ACH-000633,-0.215169219331
ACH-000637,-0.21706196968199998
ACH-000638,-0.24258938145700001
ACH-000646,0.0748452365815
ACH-000647,-0.111840420404
ACH-000648,-0.31983715588399997
ACH-000649,-0.128854950169
ACH-000651,-0.238572205945
ACH-000652,-0.40565020438199995
ACH-000653,-0.184925649454
ACH-000657,-0.20923104021400002
ACH-000658,-0.276620321769
ACH-000661,0.0762953357283
ACH-000662,0.156534552081
ACH-000663,-0.0847697522682
ACH-000665,-0.209005853594
ACH-000671,-0.274018501272
ACH-000673,-0.223728791173
ACH-000676,-0.30966814942
ACH-000677,-0.13705405031
ACH-000681,-0.202651469426
ACH-000682,-0.176980808901
ACH-000683,-0.293412318606
ACH-000684,-0.281852978046
ACH-000688,-0.07780606866239999
ACH-000693,-0.18614843718600002
ACH-000694,-0.18498201775400003
ACH-000695,0.009252703529280001
ACH-000696,-0.31284699283399997
ACH-000697,-0.00388552790538
ACH-000699,-0.17253291549600003
ACH-000701,-0.400573172143
ACH-000706,-0.357066399912
ACH-000711,-0.178658143661
ACH-000713,-0.10278478060599999
ACH-000714,-0.173680154506
ACH-000718,-0.273292054955
ACH-000720,-0.201591272445
ACH-000721,-0.45202201676799997
ACH-000724,-0.178840106674
ACH-000725,-0.5735142769129999
ACH-000732,-0.618290372608
ACH-000734,-0.205028367544
ACH-000735,-0.18561461204399998
ACH-000736,-0.07460134750769999
ACH-000738,-0.24232024609000002
ACH-000746,-0.117706118244
ACH-000747,-0.343805961163
ACH-000748,-0.31745556233100003
ACH-000753,-0.10407287504000001
ACH-000756,-0.121997392794
ACH-000757,-0.501895510167
ACH-000758,-0.394752511875
ACH-000760,-0.191254302603
ACH-000763,-0.20845126456000002
ACH-000764,-0.360428312341
ACH-000765,-0.448379880369
ACH-000766,-0.318002897896
ACH-000767,-0.254456705222
ACH-000768,-0.41595102177500004
ACH-000769,-0.305230739054
ACH-000770,-0.14184468622000002
ACH-000771,-0.04966102854119999
ACH-000773,-0.15653697517
ACH-000776,-0.278355671604
ACH-000777,-0.19928452453899997
ACH-000778,-0.255061022001
ACH-000781,-0.219211566162
ACH-000782,-0.161990202832
ACH-000783,-0.17265187742600002
ACH-000784,-0.262000407261
ACH-000785,-0.20015327475900002
ACH-000787,-0.261644013976
ACH-000788,-0.188620380645
ACH-000791,-0.17562200625799998
ACH-000792,-0.120775013614
ACH-000794,-0.153345547196
ACH-000796,-0.231992985077
ACH-000799,-0.306414839735
ACH-000800,0.15931666735400002
ACH-000802,-0.15003109202
ACH-000804,-0.072556339931
ACH-000805,0.105008852575
ACH-000809,-0.19332008006999998
ACH-000810,-0.365859879036
ACH-000811,-0.31530032468
ACH-000817,-0.20662358056299998
ACH-000819,-0.24836189925500002
ACH-000820,-0.260568944215
ACH-000821,-0.061334900192599996
ACH-000822,0.0017095942994200001
ACH-000823,-0.15615434447899998
ACH-000824,-0.0318085952166
ACH-000827,-0.289751100787
ACH-000829,-0.37287760907399997
ACH-000831,-0.369896438262
ACH-000832,-0.30757669549899996
ACH-000833,0.0298067911528
ACH-000834,-0.33998680942299997
ACH-000835,-0.156961427086
ACH-000836,-0.416396979516
ACH-000837,-0.265698289501
ACH-000838,-0.0904909532261
ACH-000839,-0.10823467191299999
ACH-000840,0.022124363323300002
ACH-000841,-0.20786062545200001
ACH-000843,-0.230430380575
ACH-000846,-0.161764275452
ACH-000847,-0.47247747538199997
ACH-000848,-0.129886083683
ACH-000849,-0.24794055593400002
ACH-000851,-0.337685873524
ACH-000855,-0.37722009888999997
ACH-000856,-0.255313156364
ACH-000858,-0.310285313519
ACH-000859,-0.24823574665800002
ACH-000861,-0.109691878959
ACH-000862,-0.279008647037
ACH-000865,-0.130763038981
ACH-000866,-0.255129859826
ACH-000867,-0.148554628909
ACH-000869,-0.110420501293
ACH-000872,-0.172120284474
ACH-000873,-0.122791315908
ACH-000876,-0.330334110392
ACH-000878,-0.34319312127400003
ACH-000880,-0.0332204343256
ACH-000881,-0.33115099854400004
ACH-000882,-0.216384039268
ACH-000884,-0.071729617927
ACH-000885,-0.285832057076
ACH-000887,-0.329688199626
ACH-000888,-0.146247673371
ACH-000889,-0.168270552453
ACH-000890,-0.295260418302
ACH-000896,-0.172035403213
ACH-000898,-0.180312923609
ACH-000900,-0.21489554500900002
ACH-000901,-0.264379564532
ACH-000905,-0.13652039320599998
ACH-000906,-0.178219207209
ACH-000907,-0.209188275248
ACH-000910,-0.419332437715
ACH-000911,-0.27939614633000004
ACH-000912,-0.197105412014
ACH-000913,-0.349547885186
ACH-000915,-0.149337681678
ACH-000916,-0.215990313905
ACH-000917,-0.268072234415
ACH-000921,-0.179418458275
ACH-000924,-0.36288369123400005
ACH-000926,-0.246743227431
ACH-000928,-0.426257615947
ACH-000929,-0.00137371402639
ACH-000932,-0.235311789547
ACH-000935,-0.58691313998
ACH-000936,-0.176482615983
ACH-000937,-0.275890959958
ACH-000938,-0.302565669716
ACH-000939,-0.192591037689
ACH-000941,-0.533147430827
ACH-000943,-0.184443545292
ACH-000946,-0.19991914483800002
ACH-000947,-0.34058547652500004
ACH-000948,-0.157118928105
ACH-000950,-0.332388434642
ACH-000953,-0.32091893907499996
ACH-000957,-0.262215344908
ACH-000958,-0.0463285913033
ACH-000960,-0.110683077027
ACH-000963,-0.257086078024
ACH-000968,-0.231750398624
ACH-000969,-0.357697637644
ACH-000973,-0.186748405388
ACH-000974,-0.18969380428399998
ACH-000975,-0.322761250516
ACH-000976,-0.219831460035
ACH-000978,-0.358222804323
ACH-000980,-0.158749338848
ACH-000984,-0.09314062422160002
ACH-000986,-0.344384968234
ACH-000988,-0.153084027271
ACH-000993,0.09574356615520001
ACH-000994,-0.278160308357
ACH-000996,-0.186534114227
ACH-001001,-0.0687082728771
ACH-001020,-0.23408104996100002
ACH-001028,-0.279638668849
ACH-001031,-0.23511201583299998
ACH-001038,-0.33011037069000004
ACH-001048,-0.34334582383199996
ACH-001050,-0.22549003606999998
ACH-001053,-0.20863023683499998
ACH-001054,-0.18334544538400002
ACH-001061,-0.207407814493
ACH-001067,-0.264842081221
ACH-001075,-0.212456397147
ACH-001096,-0.18173505370999998
ACH-001128,-0.0240796457268
ACH-001134,-0.16265965096100002
ACH-001151,-0.288570475435
ACH-001163,-0.174823237498
ACH-001164,-0.12283254144099999
ACH-001173,-0.37709938773100005
ACH-001183,-0.22436685290600003
ACH-001184,-0.353146463361
ACH-001190,-0.29456944649300004
ACH-001192,-0.17920338769699998
ACH-001193,-0.167731466911
ACH-001196,0.00774004698221
ACH-001197,-0.242226469109
ACH-001205,-0.35869661782300005
ACH-001211,-0.299766036465
ACH-001212,-0.22115830986999999
ACH-001228,-0.163916043337
ACH-001232,-0.184490627958
ACH-001239,-0.21546052605500002
ACH-001274,-0.436816969178
ACH-001275,-0.170972071253
ACH-001277,-0.444386064626
ACH-001278,-0.138650177903
ACH-001280,-0.189375865816
ACH-001283,-0.27235226949700003
ACH-001289,-0.293090504048
ACH-001295,-0.16676420941700001
ACH-001300,-0.284780975664
ACH-001301,-0.326047190707
ACH-001302,-0.36577982199500003
ACH-001303,-0.0723883210425
ACH-001306,-0.464945470599
ACH-001318,-0.168408671525
ACH-001322,-0.6247596534759999
ACH-001328,-0.205664033908
ACH-001332,-0.502219696887
ACH-001333,-0.303432588383
ACH-001336,-0.258120970265
ACH-001340,-0.25957772016999997
ACH-001346,-0.0568536982522
ACH-001353,-0.24571974582800002
ACH-001354,-0.162073546994
ACH-001367,-0.5823347870319999
ACH-001368,-0.206914301385
ACH-001374,-0.5490024608690001
ACH-001375,-0.0818062284283
ACH-001377,-0.294412751184
ACH-001380,-0.143418760949
ACH-001391,0.00648221738992
ACH-001407,-0.221017323706
ACH-001408,-0.210118707467
ACH-001413,-0.149048526853
ACH-001430,-0.216876629104
ACH-001431,-0.20534031617600002
ACH-001450,-0.32627142161600003
ACH-001496,-0.23060619757
ACH-001500,-0.061328895364600004
ACH-001521,-0.678680452158
ACH-001523,-0.1822884837
ACH-001532,-0.276389006793
ACH-001536,-0.21719770948199998
ACH-001550,-0.09191456553960001
ACH-001552,-0.07729893800160001
ACH-001554,-0.139457284668
ACH-001645,-0.07133775066539999
ACH-001654,-0.0812638835462
ACH-001715,-0.380094549489
ACH-001735,-0.0811950729995
ACH-001736,-0.25269931299000004
ACH-001737,-0.42214647251599996
ACH-001740,-0.198266370517
ACH-001745,-0.16658962601900001
ACH-001750,-0.22932863542399998
ACH-001765,-0.16337782131200002
ACH-001956,-0.295294831372
ACH-001957,-0.0947139463075
