,CNN1 (1264)
ACH-000693,-0.35979940200599997
ACH-000694,0.009872833910600001
ACH-000695,-0.169227394223
ACH-000696,-0.1654126929
ACH-000697,-0.120285736642
ACH-000699,-0.20808680147
ACH-000701,-0.245849447013
ACH-000706,-0.34766242003
ACH-000711,-0.18798671002999998
ACH-000713,-0.225829395905
ACH-000714,-0.114130217608
ACH-000718,-0.11790232262700001
ACH-000720,-0.22222667004299998
ACH-000721,-0.234936138126
ACH-000724,-0.259562336486
ACH-000725,-0.323940726171
ACH-000732,-0.124945205198
ACH-000734,-0.508763036905
ACH-000735,-0.18294414733300002
ACH-000736,-0.041411861746699995
ACH-000738,-0.182795498567
ACH-000746,0.04114499488869999
ACH-000747,-0.29868741011100003
ACH-000748,-0.0740706098107
ACH-000753,-0.045259056127899995
ACH-000756,-0.285197871111
ACH-000757,-0.25475501101
ACH-000758,-0.199321304675
ACH-000760,-0.163520607382
ACH-000763,0.0663079077948
ACH-000764,-0.417369331366
ACH-000765,-0.17300777583299998
ACH-000766,-0.15212002004699998
ACH-000767,-0.11884290908
ACH-000768,-0.370407535908
ACH-000769,-0.331825293528
ACH-000770,-0.11132672861300001
ACH-000771,0.0182543585132
ACH-000773,-0.178906930234
ACH-000776,-0.36269778074000003
ACH-000777,-0.10636870140799999
ACH-000778,-0.392573398879
ACH-000781,-0.20475112835499998
ACH-000782,-0.08943406570790001
ACH-000783,-0.07912690693919999
ACH-000784,-0.221150418929
ACH-000785,-0.302634589824
ACH-000787,-0.0766636807191
ACH-000788,-0.226808994954
ACH-000791,-0.118332876468
ACH-000792,-0.15786729510800002
ACH-000794,-0.237778723276
ACH-000796,-0.0472316158
ACH-000799,-0.226764019194
ACH-000800,-0.22052333954199999
ACH-000802,-0.378169068956
ACH-000804,-0.423997017518
ACH-000805,-0.149117894058
ACH-000809,-0.212507581086
ACH-000810,0.246182292593
ACH-000811,-0.199790886157
ACH-000817,-0.172894753772
ACH-000819,-0.21477975379900002
ACH-000820,-0.32207733484400003
ACH-000821,-0.303267890569
ACH-000822,-0.17730417649500002
ACH-000823,-0.26192555518000005
ACH-000824,-0.0118016931312
ACH-000827,-0.18163870155
ACH-000829,-0.026391210905299996
ACH-000831,-0.101996931301
ACH-000832,-0.314386466625
ACH-000833,-0.26873797025699997
ACH-000834,-0.13402432214999999
ACH-000835,-0.19789381614
ACH-000836,-0.29358336314399996
ACH-000837,-0.307116292339
ACH-000838,-0.15393390927300002
ACH-000839,-0.013798349945100001
ACH-000840,0.0723072794781
ACH-000841,-0.130257976348
ACH-000843,-0.151440813213
ACH-000846,-0.123271322625
ACH-000847,-0.0931710716234
ACH-000848,-0.20587815147799998
ACH-000849,-0.234727204503
ACH-000851,-0.27825068444699996
ACH-000855,-0.0460829492505
ACH-000856,-0.368381135367
ACH-000858,-0.28198148264
ACH-000859,-0.44243878359800004
ACH-000861,-0.216126267685
ACH-000862,-0.214305775994
ACH-000865,-0.24140642831099998
ACH-000866,-0.109693283721
ACH-000867,-0.253310165338
ACH-000869,-0.16909393818799998
ACH-000872,-0.191159342136
ACH-000873,-0.460525053578
ACH-000876,-0.142073091346
ACH-000878,-0.209966101281
ACH-000880,-0.000716069601244
ACH-000881,-0.151446521506
ACH-000882,-0.0808667156037
ACH-000884,-0.11666920007099998
ACH-000885,-0.256202444688
ACH-000887,-0.255808457787
ACH-000888,-0.0328552826382
ACH-000889,-0.188479030622
ACH-000890,-0.11725345797
ACH-000896,-0.15160016981799998
ACH-000898,-0.352773213716
ACH-000900,-0.119135649323
ACH-000901,-0.227377887414
ACH-000905,-0.14878349149
ACH-000906,-0.17956849170400002
ACH-000907,-0.131883036075
ACH-000910,-0.08499267881780001
ACH-000911,-0.211876031335
ACH-000912,-0.11630590996
ACH-000913,0.030787517477000002
ACH-000915,-0.09868682124089999
ACH-000916,0.31286768054499997
ACH-000917,-0.041829426011
ACH-000921,-0.09159627288200001
ACH-000924,-0.0771779096469
ACH-000926,-0.0702939538753
ACH-000928,-0.199717211309
ACH-000929,-0.276832272855
ACH-000932,-0.141698346964
ACH-000935,0.020172831222
ACH-000936,-0.196625344173
ACH-000937,-0.142527867819
ACH-000938,-0.141771409084
ACH-000939,-0.459698345078
ACH-000941,-0.43380592166299997
ACH-000943,-0.219145596654
ACH-000946,-0.21344483989100002
ACH-000947,-0.274393441919
ACH-000948,-0.026828677574999998
ACH-000950,-0.164403769527
ACH-000953,-0.202928032152
ACH-000957,-0.380166565792
ACH-000958,-0.0652595289627
ACH-000960,-0.0210861362049
ACH-000963,-0.0573011107262
ACH-000968,-0.0416890920655
ACH-000969,-0.225991952483
ACH-000973,-0.06594695694319999
ACH-000974,-0.17097105987999997
ACH-000975,-0.21324964561
ACH-000976,-0.0945184500427
ACH-000978,-0.43196828721
ACH-000980,-0.178783564173
ACH-000984,-0.00892920866813
ACH-000986,-0.135020807565
ACH-000988,-0.203354916046
ACH-000993,-0.0965626788912
ACH-000994,-0.1037530535
ACH-000996,-0.16481013530400002
ACH-001001,-0.199121430691
ACH-001020,-0.34347095974200004
ACH-001028,-0.25838963754
ACH-001031,-0.23598403125300002
ACH-001038,-0.0417101166844
ACH-001048,-0.12023652865800001
ACH-001050,-0.39885026885700003
ACH-001053,-0.277131232337
ACH-001054,-0.15767902013
ACH-001061,-0.10334949393899999
ACH-001067,-0.35728970437700003
ACH-001075,-0.280734594123
ACH-001096,-0.06598528221059999
ACH-001128,-0.195240318846
ACH-001134,-0.164151026955
ACH-001151,-0.049160122866500004
ACH-001163,-0.09957762281169999
ACH-001164,-0.0932778253378
ACH-001173,-0.259135966696
ACH-001183,-0.209390151263
ACH-001184,-0.336828821527
ACH-001190,-0.0066094777587899995
ACH-001192,-0.259259575557
ACH-001193,0.17266341418499997
ACH-001196,-0.220932164228
ACH-001197,-0.07394351445839999
ACH-001205,-0.037697303559
ACH-001211,0.014093144103899998
ACH-001212,-0.563878058237
ACH-001228,-0.281098279886
ACH-001232,-0.155043400033
ACH-001239,0.016042619771399997
ACH-001274,-0.07811857828669999
ACH-001275,-0.175608471398
ACH-001277,-0.35590091810900004
ACH-001278,-0.152955269048
ACH-001280,-0.134371278737
ACH-001283,-0.145771065995
ACH-001289,-0.18263067810800002
ACH-001295,-0.18285908593400002
ACH-001300,-0.0911573429061
ACH-001301,-0.233073676004
ACH-001302,-0.36989894475
ACH-001303,-0.515474171652
ACH-001306,-0.340223459726
ACH-001318,-0.194180748852
ACH-001322,-0.0008217958718
ACH-001328,-0.22896173013300003
ACH-001332,0.0964361422462
ACH-001333,-0.139192448479
ACH-001336,-0.0800901500925
ACH-001340,-0.13740908649800002
ACH-001346,-0.20954519293999999
ACH-001353,-0.263642688307
ACH-001354,0.0146150517765
ACH-001367,-0.011909168593299999
ACH-001368,-0.273538791613
ACH-001374,-0.323779956305
ACH-001375,-0.268408817249
ACH-001377,-0.26481567597
ACH-001380,-0.152609658288
ACH-001391,-0.129788606254
ACH-001407,-0.434731038771
ACH-001408,-0.0532357168331
ACH-001413,-0.175618878105
ACH-001430,0.00482801799141
ACH-001431,-0.14439814452
ACH-001450,-0.0262731260287
ACH-001496,-0.2243008448
ACH-001500,-0.269138246478
ACH-001521,-0.108866365651
ACH-001523,-0.21506917258400002
ACH-001532,-0.12519710132099998
ACH-001536,-0.251946655429
ACH-001550,0.0446748160826
ACH-001552,-0.021461642916
ACH-001554,-0.118094777142
ACH-001645,-0.08172896782200001
ACH-001654,-0.2284205922
ACH-001715,-0.121324269274
ACH-001735,-0.32921293684
ACH-001736,-0.0562700535757
ACH-001737,-0.12844849722
ACH-001740,-0.10511121311899999
ACH-001745,-0.249434275932
ACH-001750,-0.328536611685
ACH-001765,-0.110509112794
ACH-001956,-0.099902025964
ACH-001957,-0.028389708176599998
