,AMICA1 (120425)
ACH-000436,-0.0410932275111
ACH-000444,-0.294275502109
ACH-000445,-0.0245823973583
ACH-000448,-0.12683828204000003
ACH-000450,-0.146521583894
ACH-000452,-0.15282382762900001
ACH-000454,-0.225882163138
ACH-000458,-0.0395035307274
ACH-000459,-0.153351967399
ACH-000460,-0.07429922873219999
ACH-000461,-0.536691925754
ACH-000463,-0.030104841812499998
ACH-000464,-0.061571199625399996
ACH-000466,0.17824342185199998
ACH-000467,-0.11227187408299999
ACH-000468,0.159538046791
ACH-000469,-0.437401614634
ACH-000470,-0.030575348907499997
ACH-000471,-0.118382542575
ACH-000472,-0.129614537543
ACH-000473,-0.0285421615085
ACH-000475,-0.0808556298742
ACH-000476,-0.285376465515
ACH-000477,-0.253727510456
ACH-000480,0.0509988830611
ACH-000481,-0.0332644019335
ACH-000483,0.18968928274900002
ACH-000484,-0.17440686630199997
ACH-000485,0.0546539043073
ACH-000486,-0.280706292148
ACH-000487,-0.21519597445500002
ACH-000488,-0.07543140326789999
ACH-000490,0.0378111006982
ACH-000491,-0.018665698754
ACH-000495,-0.0685114115333
ACH-000496,-0.0498537975122
ACH-000499,-0.46128398509900004
ACH-000500,-0.738851312251
ACH-000502,0.00659823392142
ACH-000503,0.048620216701300005
ACH-000505,-0.0324612752345
ACH-000507,-0.000556218627766
ACH-000510,-0.09070340970450001
ACH-000511,-0.145072628594
ACH-000512,-0.044284158481
ACH-000516,-0.0854975070665
ACH-000517,-0.170144078345
ACH-000518,-0.287651706909
ACH-000520,-0.202121018356
ACH-000521,-0.196707309012
ACH-000522,-0.175819028915
ACH-000524,-0.183678641432
ACH-000527,-0.09646680225960001
ACH-000528,-0.24120574117899998
ACH-000537,-0.159917708772
ACH-000541,-0.21125366560699999
ACH-000542,-0.17424565673099998
ACH-000544,-0.26559955306099997
ACH-000545,-0.084564955439
ACH-000547,-0.47483335583499997
ACH-000548,-0.0673107394005
ACH-000549,-0.22273938112799999
ACH-000550,-0.0525689422503
ACH-000552,-0.11083543504799999
ACH-000556,-0.032277300792
ACH-000557,-0.262383859931
ACH-000570,-0.390888666407
ACH-000571,-0.0189494161187
ACH-000573,-0.040720302933000004
ACH-000576,-0.0219985915625
ACH-000580,-0.0664531797166
ACH-000584,0.000113522810209
ACH-000585,-0.198285833513
ACH-000588,0.103374201709
ACH-000589,-0.201668841419
ACH-000591,-0.36992413663
ACH-000593,-0.0144013804058
ACH-000600,-0.132031114581
ACH-000601,-0.131372730445
ACH-000604,-0.0341089703928
ACH-000605,-0.0188199469834
ACH-000606,-0.0288885980467
ACH-000608,-0.301168711856
ACH-000614,0.076608786746
ACH-000616,-0.104982327106
ACH-000618,-0.07095467725039999
ACH-000619,-0.040340317157900006
ACH-000620,0.0977471358852
ACH-000621,-0.104427610661
ACH-000622,0.0198943325373
ACH-000623,-0.0785009520516
ACH-000624,-0.10542553416099999
ACH-000627,-0.16316249490999998
ACH-000630,-0.225336498165
ACH-000632,-0.0987997565958
ACH-000633,-0.0796463929483
ACH-000637,-0.284273550667
ACH-000638,-0.072145882738
ACH-000646,0.0527933623166
ACH-000647,-0.0951076705003
ACH-000648,-0.07825543180889999
ACH-000649,-0.17597862593
ACH-000651,-0.159982504869
ACH-000652,-0.14988174206399998
ACH-000653,-0.36835965328500003
ACH-000657,-0.186167304829
ACH-000658,-0.0642235444958
ACH-000661,-0.0538011066687
ACH-000662,-0.037522597782099994
ACH-000663,-0.20279297951900002
ACH-000665,-0.135439852616
ACH-000671,-0.147156097494
ACH-000673,-0.0554234909892
ACH-000676,-0.150419144037
ACH-000677,-0.0652580041536
ACH-000681,-0.154335600838
ACH-000682,-0.17899429388500002
ACH-000683,-0.0870566225037
ACH-000684,0.0902295599415
ACH-000688,-0.018858126212
ACH-000693,-0.152353702822
ACH-000694,-0.09228793679069999
ACH-000695,-0.254925376743
ACH-000696,-0.00571909175067
ACH-000697,-0.146998550048
ACH-000699,-0.12263121206800001
ACH-000701,-0.34641056344000004
ACH-000706,-0.16254053020300002
ACH-000711,-0.029566339793700002
ACH-000713,-0.0781577561119
ACH-000714,-0.45311811303800004
ACH-000718,0.0447577939164
ACH-000720,-0.184624929848
ACH-000721,-0.113424557306
ACH-000724,-0.23502919355500002
ACH-000725,0.184231388357
ACH-000732,0.189573262438
ACH-000734,-0.08667212002360002
ACH-000735,-0.134991241973
ACH-000736,0.0180329082932
ACH-000738,-0.0473261999053
ACH-000746,-0.146884731678
ACH-000747,-0.24320363917100002
ACH-000748,-0.0588163211661
ACH-000753,-0.213113332059
ACH-000756,-0.22411480410100001
ACH-000757,-0.101107424023
ACH-000758,-0.08806482080039998
ACH-000760,-0.0616374315813
ACH-000763,-0.10865610829700001
ACH-000764,-0.09438817221960001
ACH-000765,-0.273699622672
ACH-000766,-0.027183251275900003
ACH-000767,-0.20352237560199998
ACH-000768,-0.11378053634000002
ACH-000769,-0.23103567377599998
ACH-000770,-0.264433474041
ACH-000771,-0.0671702263671
ACH-000773,-0.0688838757835
ACH-000776,-0.24940674766899998
ACH-000777,-0.058184671380900006
ACH-000778,-0.47541181701000007
ACH-000781,-0.235024775786
ACH-000782,-0.253412670545
ACH-000783,-0.263703376442
ACH-000784,-0.0413584161843
ACH-000785,-0.10039440436899999
ACH-000787,-0.17635941479400002
ACH-000788,-0.14515200565199998
ACH-000791,-0.0952425546834
ACH-000792,-0.00237071720902
ACH-000794,-0.195495219631
ACH-000796,-0.08429193663180001
ACH-000799,-0.0867033275289
ACH-000800,-0.138162165942
ACH-000802,-0.165064473978
ACH-000804,-0.211838208369
ACH-000805,-0.149493412659
ACH-000809,0.08357563237030001
ACH-000810,-0.19988820904399998
ACH-000811,0.0559144095136
ACH-000817,-0.366937263083
ACH-000819,-0.254823491884
ACH-000820,-0.0749510311329
ACH-000821,0.0847450317606
ACH-000822,-0.258013804302
ACH-000823,0.046276987631199994
ACH-000824,-0.16847461630600002
ACH-000827,-0.12745059552899998
ACH-000829,-0.454208291674
ACH-000831,-0.151471808506
ACH-000832,-0.0622299319319
ACH-000833,0.013344951637999999
ACH-000834,0.020984971022
ACH-000835,-0.102706496938
ACH-000836,0.0188225049286
ACH-000837,-0.039090794630900004
ACH-000838,-0.475411102691
ACH-000839,-0.11501365808599999
ACH-000840,-0.311310578323
ACH-000841,-0.137595932607
ACH-000843,-0.154136054059
ACH-000846,0.0012279033120799999
ACH-000847,-0.19974092276900002
ACH-000848,-0.08162574235060001
ACH-000849,-0.164518236833
ACH-000851,-0.145182754381
ACH-000855,0.0601779131625
ACH-000856,-0.265552158891
ACH-000858,-0.0188339371861
ACH-000859,-0.249050134236
ACH-000861,-0.344245130919
ACH-000862,-0.0725316925808
ACH-000865,-0.146588947874
ACH-000866,-0.054459945298199995
ACH-000867,-0.189617398089
ACH-000869,-0.173584542956
ACH-000872,-0.23988766574700002
ACH-000873,-0.029128050024500002
ACH-000876,-0.140177947176
ACH-000878,-0.235677261412
ACH-000880,0.0573972046899
ACH-000881,-0.172755800262
ACH-000882,0.039232331706
ACH-000884,-0.24609674516399999
ACH-000885,-0.21633393608100002
ACH-000887,-0.109865440548
ACH-000888,-0.11914978537200001
ACH-000889,-0.180726634872
ACH-000890,-0.10826455175699999
ACH-000896,-0.22863585919399998
ACH-000898,-0.052940827415399995
ACH-000900,-0.0521121775818
ACH-000901,-0.0843687588822
ACH-000905,-0.00637236147424
ACH-000906,-0.10591740439899999
ACH-000907,-0.0664890957644
ACH-000910,-0.06882088459710001
ACH-000911,-0.188071057798
ACH-000912,0.0529316615073
ACH-000913,-0.08063868120069999
ACH-000915,-0.16466566209300001
ACH-000916,-0.385380076589
ACH-000917,-0.23755199228799997
ACH-000921,0.0495933765616
ACH-000924,-0.0685548751676
ACH-000926,-0.0386759568722
ACH-000928,-0.349458605797
ACH-000929,0.271430093468
ACH-000932,0.07111000555750001
ACH-000935,0.0734356938241
ACH-000936,-0.07508562964599999
ACH-000937,-0.226052855601
ACH-000938,0.0185298824604
ACH-000939,-0.17685292882
ACH-000941,-0.308632424715
ACH-000943,-0.0926635540483
ACH-000946,-0.334246326937
ACH-000947,-0.24864283950399999
ACH-000948,-0.232541939766
ACH-000950,0.0197954307452
ACH-000953,-0.10964570135099999
ACH-000957,0.233047446236
ACH-000958,-0.0907675441372
ACH-000960,-0.08727912557919999
ACH-000963,-0.051353602383699994
ACH-000968,-0.0378668387459
ACH-000969,-0.25506957991900003
ACH-000973,-0.06838960697980001
ACH-000974,-0.0746209223273
ACH-000975,-0.0439614669595
ACH-000976,-0.0287526110483
ACH-000978,-0.673378804014
ACH-000980,-0.209479085712
ACH-000984,-0.132027064245
ACH-000986,-0.0918139367162
ACH-000988,-0.262590837949
ACH-000993,-0.17456281379799998
ACH-000994,-0.012543985131899998
ACH-000996,0.14407537957699998
ACH-001001,-0.0912643931804
ACH-001020,-0.140881080796
ACH-001028,-0.196686270876
ACH-001031,-0.110302308918
ACH-001038,-0.0837710978962
ACH-001048,-0.08279064873339999
ACH-001050,-0.18107805194899998
ACH-001053,-0.29672202004000003
ACH-001054,-0.184127900988
ACH-001061,-0.010696151038500001
ACH-001067,-0.0844148714576
ACH-001075,-0.398033776812
ACH-001096,-0.17327030054900003
ACH-001128,-0.0215869407172
ACH-001134,-0.13883192995
ACH-001151,-0.036976663083900005
ACH-001163,-0.134189772455
ACH-001164,-0.23626824937
ACH-001173,-0.07188409819910001
ACH-001183,0.028944964628800002
ACH-001184,-0.0036277043687800003
ACH-001190,-0.0439461981424
ACH-001192,-0.035484247979199995
ACH-001193,-0.0495075404216
ACH-001196,0.0375125996209
ACH-001197,-0.165051073503
ACH-001205,-0.326940772406
ACH-001211,-0.15986521733
ACH-001212,0.174492149164
ACH-001228,-0.179986842904
ACH-001232,-0.26379212701099997
ACH-001239,-0.060824465587
ACH-001274,-0.233919347292
ACH-001275,0.0369652504479
ACH-001277,-0.039055519677
ACH-001278,-0.10015376795499999
ACH-001280,-0.26062761203
ACH-001283,-0.13461729337099998
ACH-001289,-0.0834869830264
ACH-001295,-0.19165046256299997
ACH-001300,-0.190571050516
ACH-001301,-0.11250271486300001
ACH-001302,0.251794239572
ACH-001303,-0.0971338345668
ACH-001306,-0.015865569657100002
ACH-001318,-0.09568453357750001
ACH-001322,-0.330023784558
ACH-001328,-0.0687432087728
ACH-001332,-0.0926422573543
ACH-001333,-0.0066013911352
ACH-001336,-0.157541530953
ACH-001340,-0.14204794704600002
ACH-001346,-0.327975712845
ACH-001353,-0.18316748722399998
ACH-001354,-0.17755410072799999
ACH-001367,-0.029434238157799997
ACH-001368,-0.0685122485121
ACH-001374,-0.203053608965
ACH-001375,-0.268072279171
ACH-001377,-0.181740860219
ACH-001380,-0.182369270991
ACH-001391,-0.149753207819
ACH-001407,-0.117632537229
ACH-001408,-0.288765918414
ACH-001413,-0.100164204639
ACH-001430,-0.198259699341
ACH-001431,0.0336745244209
ACH-001450,0.08646813444439999
ACH-001496,-0.100757042563
ACH-001500,0.010486728177
ACH-001521,0.0389821214116
ACH-001523,0.134741664134
ACH-001532,-0.105311759066
ACH-001536,-0.19901852087299998
ACH-001550,-0.0537332583121
ACH-001552,-0.382552116985
ACH-001554,-0.123805326614
ACH-001645,-0.0581223585063
ACH-001654,-0.10048438635700001
ACH-001715,-0.0196022565937
ACH-001735,-0.169020487286
ACH-001736,0.0103076487697
ACH-001737,0.256471631189
ACH-001740,-0.09935228403060001
ACH-001745,0.193938967042
ACH-001750,-0.23993798378000003
ACH-001765,-0.0671243031303
ACH-001956,-0.10236825478299999
ACH-001957,-0.14721743973200002
