,ROPN1B (152015)
ACH-000228,0.11396617739600001
ACH-000231,0.0394761648084
ACH-000232,0.16631601405
ACH-000233,0.191771830043
ACH-000234,0.0227668378737
ACH-000235,0.0798360054455
ACH-000237,0.20945481422
ACH-000238,0.153650317473
ACH-000243,0.271724458229
ACH-000244,0.18409479030200002
ACH-000246,0.231384485773
ACH-000248,0.19539685329599998
ACH-000250,0.09359518133479999
ACH-000251,0.09208866928659999
ACH-000253,0.056732984533699994
ACH-000255,0.165596502606
ACH-000256,0.134521478465
ACH-000257,0.175583969077
ACH-000258,0.247301971239
ACH-000259,0.09172508020410002
ACH-000260,0.134448926964
ACH-000261,0.0481245841715
ACH-000262,0.30998199876
ACH-000263,0.30670991625599997
ACH-000264,0.131122008268
ACH-000265,0.198392959826
ACH-000266,0.146236986785
ACH-000272,0.0593400282624
ACH-000273,0.07810523915510001
ACH-000274,0.130402235962
ACH-000277,0.233878200704
ACH-000278,0.08123187091569999
ACH-000279,0.119122298585
ACH-000280,-0.028892330865700002
ACH-000281,0.132652451225
ACH-000288,0.0514259730269
ACH-000291,0.118599581163
ACH-000293,0.134716369461
ACH-000294,-0.008887702371030001
ACH-000295,0.19167160619100002
ACH-000296,0.107175217176
ACH-000302,-0.0233733467492
ACH-000304,0.148424898498
ACH-000307,0.156384224062
ACH-000308,0.0812607242023
ACH-000310,0.139665832686
ACH-000311,0.220541875338
ACH-000312,0.192824841038
ACH-000315,-0.0016697008355099998
ACH-000316,0.211279546358
ACH-000317,0.237188215304
ACH-000318,0.117103785392
ACH-000319,0.195490563785
ACH-000320,0.00807197890759
ACH-000322,-0.0316717594214
ACH-000323,0.07157729591180001
ACH-000324,0.156014282235
ACH-000329,0.10817934853599999
ACH-000330,0.177572201769
ACH-000331,0.0547712957875
ACH-000332,0.07908372981169999
ACH-000334,0.33853275062399996
ACH-000335,-0.0406412432099
ACH-000336,0.151346721367
ACH-000337,0.0670044132099
ACH-000339,0.0586317898967
ACH-000341,0.0742209794225
ACH-000348,0.152077515292
ACH-000350,-0.0939948281487
ACH-000352,-0.05647855119609999
ACH-000356,0.0653281130116
ACH-000361,0.08210114278089999
ACH-000362,0.0461744765799
ACH-000363,0.17439195685800002
ACH-000364,0.11552961263
ACH-000365,0.0965607137059
ACH-000366,0.0906903965367
ACH-000368,-0.018165489379599997
ACH-000374,0.159980657338
ACH-000375,-0.00857227096286
ACH-000376,-0.004358425409350001
ACH-000381,0.0784650669775
ACH-000383,0.029818091633200004
ACH-000387,0.336239460079
ACH-000389,0.108414066452
ACH-000390,0.0393980597571
ACH-000393,-0.0040133999298
ACH-000395,0.185884003344
ACH-000397,0.0347766502612
ACH-000401,0.252477463528
ACH-000402,0.13054556204
ACH-000403,0.0693256259278
ACH-000404,-0.0529165512261
ACH-000406,0.137457434886
ACH-000407,-0.0309133722186
ACH-000408,0.162403105396
ACH-000410,0.138101709637
ACH-000411,0.16370228617799998
ACH-000414,0.185972001527
ACH-000415,0.103995341703
ACH-000416,0.123319396463
ACH-000420,0.20554679462499997
ACH-000421,0.12152431026300001
ACH-000424,0.0570471989509
ACH-000425,0.024303391667400004
ACH-000426,0.320420683438
ACH-000427,0.245662494973
ACH-000433,0.0154664291873
ACH-000436,-0.174391875066
ACH-000444,0.198337286305
ACH-000445,0.314739604875
ACH-000448,0.20528564173500002
ACH-000450,0.0133491569058
ACH-000452,0.0246823510648
ACH-000454,0.22734079040199998
ACH-000458,0.153897255225
ACH-000459,0.151971742223
ACH-000460,-0.024058366990400003
ACH-000461,0.0802305155215
ACH-000463,0.240040882702
ACH-000464,-0.051207773661900005
ACH-000466,0.118950301599
ACH-000467,0.26870698989999997
ACH-000468,0.23460160368799998
ACH-000469,0.142584956205
ACH-000470,0.035716266428
ACH-000471,-0.0298599977131
ACH-000472,0.032274816008
ACH-000473,-0.0213607354265
ACH-000475,0.0348976348951
ACH-000476,0.032099505559099996
ACH-000477,0.0943619824839
ACH-000480,-0.019691552317900003
ACH-000481,-0.0308946007435
ACH-000483,0.00911472367092
ACH-000484,0.385729104187
ACH-000485,0.20112405020799998
ACH-000486,0.106876361568
ACH-000487,0.289917363581
ACH-000488,0.167487383916
ACH-000490,0.037067790679699994
ACH-000491,0.059318905487500004
ACH-000495,-0.114488928031
ACH-000496,0.11774499356599999
ACH-000499,0.018614832991200002
ACH-000500,0.570527290561
ACH-000502,0.186328596825
ACH-000503,0.024024463417500003
ACH-000505,0.12999959071699999
ACH-000507,0.028480724931
ACH-000510,0.260181702555
ACH-000511,0.13418700897500002
ACH-000512,0.159189303524
ACH-000516,0.07097865508
ACH-000517,0.08942413500060001
ACH-000518,0.218795836094
ACH-000520,0.165543270972
ACH-000521,0.22591348215999998
ACH-000522,0.0737818543793
ACH-000524,-0.0551472495964
ACH-000527,0.107050666212
ACH-000528,0.120508260787
ACH-000537,0.133205537325
ACH-000541,0.25101757355
ACH-000542,0.10070325312999999
ACH-000544,0.0513359139566
ACH-000545,0.149755955444
ACH-000547,0.192869219555
ACH-000548,0.239183818237
ACH-000549,0.214760602568
ACH-000550,0.0608066873582
ACH-000552,0.25380712036499997
ACH-000556,0.125002231115
ACH-000557,0.275220077732
ACH-000570,0.0328328001816
ACH-000571,0.27187321694899996
ACH-000573,0.141871812293
ACH-000576,0.059803122400699994
ACH-000580,0.00528204749511
ACH-000584,0.09223469442309999
ACH-000585,0.061126517300300005
ACH-000588,0.333341768992
ACH-000589,0.0826206212322
ACH-000591,0.07150620074260002
ACH-000593,-0.130703123486
ACH-000600,0.09448695135719999
ACH-000601,0.09218308638900001
ACH-000604,0.13351937289000002
ACH-000605,0.048933350783400005
ACH-000606,0.22916280722
ACH-000608,-0.040446655722800005
ACH-000614,-0.007158037589210001
ACH-000616,0.15977756717
ACH-000618,0.259460151853
ACH-000619,0.176697475862
ACH-000620,0.028802042894000002
ACH-000621,0.0184382782176
ACH-000622,-0.011174874012299999
ACH-000623,0.25298290189100003
ACH-000624,0.104117897466
ACH-000627,0.204140996319
ACH-000630,-0.0790285756627
ACH-000632,0.15008481267999998
ACH-000633,0.212273590058
ACH-000637,0.0642476890089
ACH-000638,0.0866188054479
ACH-000646,-0.0351461880574
ACH-000647,0.039197214876300006
ACH-000648,0.41134335776000003
ACH-000649,0.122480200288
ACH-000651,0.153544203932
ACH-000652,0.10608471157299999
ACH-000653,0.0016801812859
ACH-000657,0.0857323987193
ACH-000658,0.19849877543299999
ACH-000661,0.059810712555099996
ACH-000662,0.05673628668740001
ACH-000663,0.26526327484400003
ACH-000665,0.0877463099749
ACH-000671,0.07013736620489999
ACH-000673,0.14047052232999999
ACH-000676,0.0803774805427
ACH-000677,0.164823762425
ACH-000681,0.175906702127
ACH-000682,0.0699656495335
ACH-000683,0.127478896561
ACH-000684,0.159680073205
ACH-000688,0.17588256356899998
ACH-000693,0.139191355358
ACH-000694,0.167836719869
ACH-000695,0.0938338379751
ACH-000696,-0.01733824917
ACH-000697,0.398278872359
ACH-000699,0.20191290390099997
ACH-000701,0.231674147397
ACH-000706,0.125993956883
ACH-000711,0.11722775718100001
ACH-000713,-0.10097771386
ACH-000714,-0.0243331630421
ACH-000718,0.14980971068399998
ACH-000720,0.0886045558024
ACH-000721,0.142805266326
ACH-000724,0.238006043363
ACH-000725,0.0827885728591
ACH-000732,-0.05019106440280001
ACH-000734,0.155001711166
ACH-000735,-0.0117244319335
ACH-000736,-0.13386116739700002
ACH-000738,0.0389622078816
ACH-000746,0.172974975718
ACH-000747,0.0186697966618
ACH-000748,0.0611931172234
ACH-000753,0.17289107069499998
ACH-000756,0.0571655588193
ACH-000757,-0.0398579306023
ACH-000758,-0.0157668778302
ACH-000760,0.045656499760999995
ACH-000763,0.3271062367
ACH-000764,0.06239868578319999
ACH-000765,0.415995305615
ACH-000766,0.1102817067
ACH-000767,0.120194277951
ACH-000768,0.0239052601039
ACH-000769,0.162883258356
ACH-000770,0.144824487962
ACH-000771,0.18147395953200002
ACH-000773,0.0387145493609
ACH-000776,-0.0937884484753
ACH-000777,0.212595419465
ACH-000778,0.095730591249
ACH-000781,0.11466385112
ACH-000782,0.22787313281899998
ACH-000783,0.106574094614
ACH-000784,0.08403933950410002
ACH-000785,-0.018787772801
ACH-000787,0.158541569302
ACH-000788,0.19432164740200003
ACH-000791,0.103198067674
ACH-000792,0.053202435803699995
ACH-000794,0.185272026279
ACH-000796,0.039095878487199996
ACH-000799,-0.009369028353770001
ACH-000800,-0.24932116656599998
ACH-000802,0.0031745566468699997
ACH-000804,0.06002352068
ACH-000805,0.3249254445
ACH-000809,0.184588340488
ACH-000810,-0.217907421184
ACH-000811,0.0828094782062
ACH-000817,-0.0651136328299
ACH-000819,0.163460139751
ACH-000820,0.0329693628516
ACH-000821,0.0550487857153
ACH-000822,0.194852685997
ACH-000823,0.198552597177
ACH-000824,0.0918139229821
ACH-000827,0.07104942664689999
ACH-000829,0.158262525486
ACH-000831,0.004742368214699999
ACH-000832,0.0248943911484
ACH-000833,0.09068081555980001
ACH-000834,0.08183568452619999
ACH-000835,0.0829567911368
ACH-000836,0.0572086359504
ACH-000837,0.183053867934
ACH-000838,0.169816282257
ACH-000839,0.0873329192474
ACH-000840,0.15101097940199998
ACH-000841,0.0729862193995
ACH-000843,0.07155771560719999
ACH-000846,0.061611227143400005
ACH-000847,0.150564411009
ACH-000848,0.06354022243929999
ACH-000849,0.05818889382669999
ACH-000851,0.0309268368364
ACH-000855,0.147714025031
ACH-000856,0.117156742081
ACH-000858,0.146271588134
ACH-000859,0.329342350057
ACH-000861,0.142785098112
ACH-000862,0.0940327459311
ACH-000865,0.0954726141495
ACH-000866,0.18743197104200002
ACH-000867,0.0636044790357
ACH-000869,0.056137648161199996
ACH-000872,0.14151785073200002
ACH-000873,0.165867087789
ACH-000876,-0.0684131546957
ACH-000878,-0.0745729321187
ACH-000880,0.0710819256392
ACH-000881,0.24821261140099998
ACH-000882,0.171733637009
ACH-000884,0.174787530854
ACH-000885,0.180093597076
ACH-000887,0.0321879089385
ACH-000888,0.11337642806600001
ACH-000889,0.12706854350299998
ACH-000890,0.23584972213199998
ACH-000896,0.009360078475190001
ACH-000898,0.0302976338148
ACH-000900,0.03827950303580001
ACH-000901,0.190806366694
ACH-000905,0.08385305506610001
ACH-000906,0.11182991862299999
ACH-000907,0.123590435183
ACH-000910,0.252792112635
ACH-000911,0.11914074392200001
ACH-000912,0.068449235514
ACH-000913,-0.0373374420635
ACH-000915,0.00520169603702
ACH-000916,0.111098870078
ACH-000917,-0.0203801966374
ACH-000921,0.0138709222175
ACH-000924,0.159476706657
ACH-000926,0.209511005052
ACH-000928,0.13508071982
ACH-000929,0.24937780053300002
ACH-000932,0.0349462915317
ACH-000935,0.04560297341019999
ACH-000936,0.0436366294367
ACH-000937,0.16988439236400002
ACH-000938,0.296413017318
ACH-000939,0.015821829832899998
ACH-000941,0.11155759406099999
ACH-000943,0.11333874904999999
ACH-000946,0.138145922813
ACH-000947,0.189349214
ACH-000948,0.264112640013
ACH-000950,0.185773816223
ACH-000953,0.271103764256
ACH-000957,-0.18950466949900002
ACH-000958,0.460799831436
ACH-000960,0.18689821796
ACH-000963,0.00195495299193
ACH-000968,0.27079174546
ACH-000969,0.0342759389714
ACH-000973,0.0776758658897
ACH-000974,0.21835284273400002
ACH-000975,0.0885518512536
ACH-000976,-0.08725091429479999
ACH-000978,0.321022029228
ACH-000980,0.159997012324
ACH-000984,0.248268626694
ACH-000986,0.05207249832809999
ACH-000988,0.101931093049
ACH-000993,0.23212396413199998
ACH-000994,-0.128297704134
ACH-000996,0.233584099864
ACH-001001,0.140713588027
ACH-001020,0.198184872985
ACH-001028,0.167334049359
ACH-001031,0.100610260462
ACH-001038,0.0795435458061
ACH-001048,0.160135244909
ACH-001050,0.11151243149599999
ACH-001053,0.157778447641
ACH-001054,0.0160615038043
ACH-001061,0.0653923023554
ACH-001067,0.161245050232
ACH-001075,0.203871965094
ACH-001096,0.169518482715
ACH-001128,0.263721747876
ACH-001134,0.057076666005600005
ACH-001151,0.16178020897
ACH-001163,0.26214409438499997
ACH-001164,0.210190702941
ACH-001173,0.145222692322
ACH-001183,0.018990149908400002
ACH-001184,0.190879291477
ACH-001190,0.0884261276583
ACH-001192,0.14719006603499998
ACH-001193,0.034843014374199996
ACH-001196,0.0520476702502
ACH-001197,-0.14687992874800002
ACH-001205,0.052347585982
ACH-001211,0.07876497672039999
ACH-001212,0.07445094958580001
ACH-001228,0.0940392640687
ACH-001232,0.0727291206364
ACH-001239,-0.0645845807714
ACH-001274,0.137903760283
ACH-001275,-0.00460990989232
ACH-001277,-0.129892529284
ACH-001278,0.0022852213571900003
ACH-001280,0.13595125230799998
ACH-001283,0.116248552457
ACH-001289,-0.00184774641288
ACH-001295,0.08039997743310001
ACH-001300,-0.0423482807162
ACH-001301,0.10065884376
ACH-001302,0.341130027146
ACH-001303,-0.0989505270276
ACH-001306,-0.0281161056043
ACH-001318,0.054843897281
ACH-001322,0.025519474004799998
ACH-001328,0.28388362303000003
ACH-001332,0.118594988252
ACH-001333,-0.018485561535900003
ACH-001336,0.041195137527699995
ACH-001340,0.0603965027593
ACH-001346,0.29122821687
ACH-001353,0.0728017232972
ACH-001354,0.09551355479389999
ACH-001367,-0.031805834804199996
ACH-001368,0.101636821196
ACH-001374,0.209724131051
ACH-001375,0.0366424487445
ACH-001377,0.0254814727607
ACH-001380,-0.0358290211163
ACH-001391,0.10976738742
ACH-001407,0.143117964368
ACH-001408,0.12972071621200001
ACH-001413,0.0416778384426
ACH-001430,-0.274585733613
ACH-001431,0.0562763522181
ACH-001450,0.00848675958447
ACH-001496,0.09073341579489999
ACH-001500,0.04435345848569999
ACH-001521,-0.0657612687731
ACH-001523,-0.09887536535060001
ACH-001532,0.0593877465702
ACH-001536,-0.127902391865
ACH-001550,0.153736327855
ACH-001552,-0.043415271725199996
ACH-001554,0.153898608957
ACH-001645,0.24263021661800002
ACH-001654,0.104495952586
ACH-001715,-0.167823844427
ACH-001735,0.315989554646
ACH-001736,0.19834638626899997
ACH-001737,-0.25590912266399996
ACH-001740,0.216378500755
ACH-001745,0.126379702083
ACH-001750,0.149930957528
ACH-001765,0.128881559463
ACH-001956,-0.056843725931599996
ACH-001957,-0.216759283385
