,KCNN1 (3780)
ACH-000004,-0.17103164617400002
ACH-000007,-0.501449321827
ACH-000009,-0.115420014851
ACH-000011,-0.053038424057900005
ACH-000012,-0.113125517347
ACH-000013,-0.211075359004
ACH-000014,-0.106709574209
ACH-000015,-0.305138115407
ACH-000017,-0.0579620639387
ACH-000018,-0.317228777463
ACH-000019,-0.35297009719899997
ACH-000021,-0.264265932767
ACH-000022,-0.286342382373
ACH-000025,-0.111165706049
ACH-000028,-0.357327583133
ACH-000030,-0.392460696233
ACH-000035,-0.254359221054
ACH-000036,-0.286938205682
ACH-000037,-0.295247313056
ACH-000039,-0.277007934764
ACH-000040,-0.41015662098899996
ACH-000041,-0.45919839325499995
ACH-000042,-0.313474815678
ACH-000045,-0.42366047567299997
ACH-000047,-0.2835463505
ACH-000052,-0.367843396843
ACH-000053,-0.319178591566
ACH-000054,-0.25297921311099997
ACH-000055,-0.24253134082199998
ACH-000060,-0.163597069112
ACH-000067,-0.271263027476
ACH-000070,-0.15185050283
ACH-000075,-0.187984950218
ACH-000078,-0.173050152718
ACH-000082,-0.37151089873599996
ACH-000085,-0.0542606996452
ACH-000086,-0.235562291008
ACH-000087,-0.271556592145
ACH-000092,-0.22696972266899998
ACH-000095,-0.17652671277399998
ACH-000097,-0.323192170386
ACH-000098,-0.220527373397
ACH-000099,-0.0404722693061
ACH-000108,-0.355731124084
ACH-000113,-0.179919686104
ACH-000115,-0.5006549635090001
ACH-000116,-0.443204621747
ACH-000118,-0.155159546628
ACH-000120,-0.147334449872
ACH-000123,-0.192784093396
ACH-000127,-0.20785135542599997
ACH-000128,-0.06302367122290001
ACH-000132,-0.338460380429
ACH-000133,-0.23500511568000004
ACH-000137,-0.542622438575
ACH-000138,-0.164526687748
ACH-000142,0.0555147047719
ACH-000143,-0.430179745984
ACH-000146,-0.274834543655
ACH-000148,-0.232932227365
ACH-000150,-0.23237059167500002
ACH-000152,0.134133507487
ACH-000153,-0.247415247865
ACH-000159,-0.326234404948
ACH-000160,-0.23430516141999996
ACH-000163,-0.21386694048000002
ACH-000167,-0.42921163743900004
ACH-000168,-0.04317731201219999
ACH-000169,-0.16941585628400002
ACH-000178,-0.08468823975839998
ACH-000182,-0.197491683211
ACH-000183,-0.189293704066
ACH-000188,-0.431423622602
ACH-000189,-0.218168626921
ACH-000190,-0.246936974734
ACH-000198,-0.185240683736
ACH-000204,-0.305308460768
ACH-000206,-0.310288414534
ACH-000207,-0.581883583841
ACH-000211,-0.24202158790300002
ACH-000215,-0.168248015808
ACH-000221,-0.228440398126
ACH-000222,-0.0174147479044
ACH-000223,-0.129536031162
ACH-000226,-0.208941639555
ACH-000227,-0.0681607726631
ACH-000228,-0.26267167484000004
ACH-000231,-0.08445375681350001
ACH-000232,-0.17218642708299997
ACH-000233,-0.248591652832
ACH-000234,-0.427805687255
ACH-000235,-0.183583202967
ACH-000237,-0.260744984529
ACH-000238,-0.0335321949758
ACH-000243,-0.167668135813
ACH-000244,-0.160311679107
ACH-000246,-0.2768655887
ACH-000248,-0.602608164908
ACH-000250,-0.149332907682
ACH-000251,-0.405564187857
ACH-000253,-0.31263805320599997
ACH-000255,-0.29261000969900003
ACH-000256,-0.0761787188723
ACH-000257,-0.321653226589
ACH-000258,-0.180742439201
ACH-000259,-0.0113804404099
ACH-000260,-0.200072468345
ACH-000261,-0.389226151738
ACH-000262,-0.180669741372
ACH-000263,-0.457453226539
ACH-000264,-0.09249714310820001
ACH-000265,-0.0840855582738
ACH-000266,-0.198021956668
ACH-000272,-0.199535442527
ACH-000273,-0.20212415200599998
ACH-000274,-0.46600551796800005
ACH-000277,-0.30183645937
ACH-000278,0.0338055989047
ACH-000279,-0.0176224821851
ACH-000280,-0.0390542661534
ACH-000281,0.0344114895442
ACH-000288,-0.050461525315
ACH-000291,-0.038215364865000004
ACH-000293,-0.35781387247
ACH-000294,-0.235422985218
ACH-000295,-0.34217970641400003
ACH-000296,-0.115505304734
ACH-000302,-0.36004557446099994
ACH-000304,-0.16292778537900002
ACH-000307,-0.33789846330799994
ACH-000308,-0.284842697609
ACH-000310,-0.0388084979192
ACH-000311,-0.153977409047
ACH-000312,-0.11211279882000001
ACH-000315,-0.0814885696931
ACH-000316,-0.208049110578
ACH-000317,-0.0497516848312
ACH-000318,-0.520147374944
ACH-000319,0.051946017719900005
ACH-000320,-0.0524398859392
ACH-000322,0.0981449255263
ACH-000323,-0.212953875447
ACH-000324,-0.264800715591
ACH-000329,-0.118747599912
ACH-000330,-0.31061465277
ACH-000331,-0.036496556853900006
ACH-000332,-0.20550464020300002
ACH-000334,-0.312367453847
ACH-000335,-0.203605138355
ACH-000336,-0.594248179957
ACH-000337,-0.32248701229000004
ACH-000339,-0.0979284666733
ACH-000341,-0.317399203638
ACH-000348,-0.17517619579399998
ACH-000350,-0.0917838243477
ACH-000352,0.0434202043403
ACH-000356,-0.20807629069000003
ACH-000361,-0.16894065067699998
ACH-000362,-0.18949507066
ACH-000363,-0.202918216778
ACH-000364,-0.246673161161
ACH-000365,-0.253015993918
ACH-000366,-0.142860437077
ACH-000368,-0.38656587035499995
ACH-000374,-0.33363894903700003
ACH-000375,-0.199846868618
ACH-000376,0.0228530345745
ACH-000381,-0.183749129979
ACH-000383,-0.17562111055
ACH-000387,-0.0836744864269
ACH-000389,-0.08634329462910001
ACH-000390,-0.250980810713
ACH-000393,-0.207683547297
ACH-000395,-0.008696276720500001
ACH-000397,-0.164592347998
ACH-000401,-0.421513931193
ACH-000402,-0.292613585281
ACH-000403,-0.315024712444
ACH-000404,-0.344684693354
ACH-000406,-0.17735263072299998
ACH-000407,-0.268971332398
ACH-000408,-0.351085829794
ACH-000410,-0.385846873294
ACH-000411,-0.155393661966
ACH-000414,-0.0206207453334
ACH-000415,-0.45295958598499997
ACH-000416,-0.34339232822
ACH-000420,-0.11525129394099999
ACH-000421,-0.236990151756
ACH-000424,-0.328430043777
ACH-000425,-0.106111826773
ACH-000426,-0.407457564008
ACH-000427,-0.426814372349
ACH-000433,-0.184766089278
ACH-000436,-0.35451022356600004
ACH-000444,-0.0732415065184
ACH-000445,-0.0909776499552
ACH-000448,-0.20442959762000001
ACH-000450,-0.290362907301
ACH-000452,-0.350698400828
ACH-000454,-0.454723516369
ACH-000458,-0.33297802964400003
ACH-000459,-0.23954219405000002
