,ADCY3 (109)
ACH-000004,-0.527838697078
ACH-000007,-0.311716355873
ACH-000009,-0.302170649307
ACH-000011,-0.43180312293799994
ACH-000012,-0.190796557343
ACH-000013,-0.37164716884000004
ACH-000014,-0.367559895985
ACH-000015,-0.20442223286800001
ACH-000017,-0.422781346302
ACH-000018,-0.269196759908
ACH-000019,-0.21731308810400002
ACH-000021,-0.217937801498
ACH-000022,-0.42487059735
ACH-000025,-0.467847859351
ACH-000028,-0.34783510617200003
ACH-000030,-0.386003526404
ACH-000035,-0.36544036639399996
ACH-000036,-0.38412235481
ACH-000037,-0.5752863178509999
ACH-000039,-0.288535017321
ACH-000040,-0.46193031323600003
ACH-000041,-0.36587269293200003
ACH-000042,-0.32875778294
ACH-000045,-0.33381081781399996
ACH-000047,-0.480098400359
ACH-000052,-0.49836530026299997
ACH-000053,-0.257961584157
ACH-000054,-0.34536385647100004
ACH-000055,-0.14319080257000003
ACH-000060,-0.442146333291
ACH-000067,-0.556950754378
ACH-000070,-0.30786114498000006
ACH-000075,-0.740083345206
ACH-000078,-0.337518485762
ACH-000082,-0.185697341206
ACH-000085,-0.506969200348
ACH-000086,-0.364945685475
ACH-000087,-0.399677279125
ACH-000092,-0.512727992665
ACH-000095,-0.483167775992
ACH-000097,-0.408198151694
ACH-000098,-0.250801359305
ACH-000099,-0.338666954568
ACH-000108,-0.42691840880500004
ACH-000113,-0.37616506929399995
ACH-000115,-0.494329448014
ACH-000116,-0.384925027429
ACH-000118,-0.216754829742
ACH-000120,-0.42564291858900005
ACH-000123,-0.218893445871
ACH-000127,-0.256427362424
ACH-000128,-0.35462905109
ACH-000132,-0.161398034674
ACH-000133,-0.44851045693999997
ACH-000137,-0.322122045631
ACH-000138,-0.20925114530900002
ACH-000142,-0.328971744122
ACH-000143,-0.275243073997
ACH-000146,-0.34087595403899995
ACH-000148,-0.398387598546
ACH-000150,-0.12039540231899999
ACH-000152,-0.550615564546
ACH-000153,-0.560788012441
ACH-000159,-0.23705615579999997
ACH-000160,-0.11562108394300001
ACH-000163,-0.31010040125
ACH-000167,-0.598110137549
ACH-000168,-0.49436046847
ACH-000169,-0.312295638793
ACH-000178,-0.18415632977000002
ACH-000182,-0.376591233489
ACH-000183,-0.48997181818700003
ACH-000188,-0.457143432574
ACH-000189,-0.5727315021530001
ACH-000190,-0.101718125985
ACH-000198,-0.38539114564099997
ACH-000204,-0.258591812304
ACH-000206,-0.628450324413
ACH-000207,-0.39261813010200003
ACH-000211,-0.32979160709399996
ACH-000215,-0.31346726711100004
ACH-000221,-0.08464064734559999
ACH-000222,-0.407584508458
ACH-000223,-0.38380038785099996
ACH-000226,-0.45213820573299995
ACH-000227,-0.82593085531
ACH-000228,-0.41436986688199995
ACH-000231,-0.409884892342
ACH-000232,-0.457304243169
ACH-000233,-0.143881911729
ACH-000234,-0.503138782483
ACH-000235,-0.297137293385
ACH-000237,-0.311304352067
ACH-000238,-0.370505619832
ACH-000243,-0.47599889069
ACH-000244,-0.508861883407
ACH-000246,-0.202358880377
ACH-000248,-0.19039661782
ACH-000250,-0.401098571473
ACH-000251,0.113753809996
ACH-000253,-0.43920328017099997
ACH-000255,-0.288455207944
ACH-000256,-0.501456502156
ACH-000257,-0.260518944807
ACH-000258,-0.37659308243699996
ACH-000259,-0.42932059171
ACH-000260,-0.399848059983
ACH-000261,-0.362204477149
ACH-000262,-0.30944021100200003
ACH-000263,-0.45031139388700003
ACH-000264,-0.451935701031
ACH-000265,-0.273784510526
ACH-000266,-0.247370283405
ACH-000272,-0.25436657178000005
ACH-000273,-0.3870796582
ACH-000274,-0.404064613891
ACH-000277,-0.332371905435
ACH-000278,-0.49240790143
ACH-000279,-0.43718339165200004
ACH-000280,-0.33206719906
ACH-000281,-0.132458803816
ACH-000288,-0.331665247405
ACH-000291,-0.535316393665
ACH-000293,-0.295262558188
ACH-000294,-0.22855525001999996
ACH-000295,-0.21795897443300002
ACH-000296,-0.37953052006
ACH-000302,-0.49377155786700005
ACH-000304,-0.704590642147
ACH-000307,-0.38850543310400004
ACH-000308,-0.35299585124399996
ACH-000310,-0.185771742119
ACH-000311,-0.268345142602
ACH-000312,-0.3767817978
ACH-000315,-0.350607865315
ACH-000316,-0.21787892885899998
ACH-000317,-0.48654964846
ACH-000318,-0.311485567065
ACH-000319,-0.309518938726
ACH-000320,-0.120646849058
ACH-000322,-0.32513468105300003
ACH-000323,-0.412495905405
ACH-000324,-0.415071117772
ACH-000329,-0.44330440686399997
ACH-000330,-0.37438059436399995
ACH-000331,-0.545657411794
ACH-000332,-0.308707609019
ACH-000334,-0.657394438779
ACH-000335,-0.676816160482
ACH-000336,-0.35370424619400004
ACH-000337,-0.408784971995
ACH-000339,-0.233319824997
ACH-000341,-0.384348974219
ACH-000348,-0.43101756712800005
ACH-000350,-0.152350755138
ACH-000352,-0.40635767412699997
ACH-000356,-0.261968922193
ACH-000361,-0.352528170263
ACH-000362,-0.30622607697500004
ACH-000363,-0.311661688359
ACH-000364,-0.413651235723
ACH-000365,-0.437193888285
ACH-000366,-0.533015028753
ACH-000368,-0.301450358487
ACH-000374,-0.125115951242
