,SELO (83642)
ACH-000178,-0.08181617959710001
ACH-000182,0.0475792495003
ACH-000183,-0.09928849201449999
ACH-000188,0.00600412158346
ACH-000189,0.00551118219757
ACH-000190,-0.0892596228737
ACH-000198,-0.0846565371946
ACH-000204,0.0339160727268
ACH-000206,-0.123323094945
ACH-000207,-0.158760920697
ACH-000211,-0.0756761356477
ACH-000215,-0.168943270799
ACH-000221,-0.13051663850099998
ACH-000222,-0.031305681163
ACH-000223,-0.07063862104460002
ACH-000226,-0.135377940826
ACH-000227,-0.330671117914
ACH-000228,0.015888231214
ACH-000231,-0.344871963038
ACH-000232,-0.10598996244999999
ACH-000233,-0.279119491868
ACH-000234,-0.0562513454516
ACH-000235,-0.0727705439174
ACH-000237,-0.240692243132
ACH-000238,-0.376832076134
ACH-000243,0.00248142772484
ACH-000244,-0.265188193516
ACH-000246,-0.16024993641
ACH-000248,-0.19994518939599998
ACH-000250,-0.14739359520300002
ACH-000251,0.061741330510999996
ACH-000253,-0.104298411783
ACH-000255,0.0148947872875
ACH-000256,-0.32503784965599997
ACH-000257,-0.109236578818
ACH-000258,-0.0031257027184
ACH-000259,-0.027886414210599998
ACH-000260,-0.22162991542100002
ACH-000261,-0.064424269718
ACH-000262,-0.0402764298922
ACH-000263,0.10609257486700001
ACH-000264,-0.240729229342
ACH-000265,0.0909896333261
ACH-000266,-0.09729397827689999
ACH-000272,-0.043595178950100004
ACH-000273,-0.14015729541400002
ACH-000274,-0.060085662398499995
ACH-000277,0.120795048646
ACH-000278,-0.198871952687
ACH-000279,-0.029654255832099997
ACH-000280,0.0667932125944
ACH-000281,0.0604475402625
ACH-000288,-0.258544649903
ACH-000291,-0.00931021246224
ACH-000293,-0.129176861339
ACH-000294,-0.0360702324037
ACH-000295,0.115922867698
ACH-000296,-0.12180750224999999
ACH-000302,-0.178554023831
ACH-000304,-0.154640194623
ACH-000307,-0.062224598838300005
ACH-000308,-0.015999134254900002
ACH-000310,-0.027727166991
ACH-000311,-0.009271106071819999
ACH-000312,-0.146185489824
ACH-000315,0.153383801718
ACH-000316,-0.00933035456707
ACH-000317,0.022682251604299996
ACH-000318,-0.028771316187400003
ACH-000319,-0.16587168605799998
ACH-000320,-0.0687540616169
ACH-000322,-0.10272006527899999
ACH-000323,0.04549629380319999
ACH-000324,-0.11634371234400001
ACH-000329,-0.126967519146
ACH-000330,-0.060339232293
ACH-000331,0.0424414112024
ACH-000332,-0.0671526836336
ACH-000334,-0.21217001309
ACH-000335,-0.029081205784999998
ACH-000336,0.0149207321698
ACH-000337,-0.22835700219900001
ACH-000339,-0.13808537647900002
ACH-000341,0.0333151977856
ACH-000348,-0.111533332925
ACH-000350,-0.0295494096483
ACH-000352,-0.226074125458
ACH-000356,0.122980357204
ACH-000361,0.0686509870973
ACH-000362,0.058888501618300004
ACH-000363,-0.23524631687300002
ACH-000364,-0.0784408897464
ACH-000365,-0.11662778477800001
ACH-000366,-0.14168489337600002
ACH-000368,-0.173998186029
ACH-000374,-0.042610663458699995
ACH-000375,0.0380416619449
ACH-000376,-0.151090811414
ACH-000381,-0.030774492083200003
ACH-000383,-0.015615799310899998
ACH-000387,-0.165444435504
ACH-000389,-0.220736307477
ACH-000390,-0.076774181413
ACH-000393,-0.04044128212130001
ACH-000395,-0.0902158542363
ACH-000397,-0.1807497227
ACH-000401,-0.0770922121221
ACH-000402,-0.20441296064800002
ACH-000403,-0.04700726806009999
ACH-000404,-0.0292198448793
ACH-000406,-0.08446430793700001
ACH-000407,0.051716109558399996
ACH-000408,-0.054658849086300004
ACH-000410,0.0336313808977
ACH-000411,-0.028983893729
ACH-000414,0.00396404602706
ACH-000415,0.050605526310599995
ACH-000416,-0.0626458358039
ACH-000420,0.0162553555061
ACH-000421,-0.0476387851224
ACH-000424,0.0597170495655
ACH-000425,-0.0837222641062
ACH-000426,-0.0455929572122
ACH-000427,-0.103802914037
ACH-000433,-0.129367491073
ACH-000436,0.016373498726600003
ACH-000444,-0.025669341547500002
ACH-000445,-0.028666458173700005
ACH-000448,-0.22330011504
ACH-000450,-0.373762322125
ACH-000452,0.0388504719801
ACH-000454,-0.165770871723
ACH-000458,-0.127390010344
ACH-000459,-0.436568059891
ACH-000460,-0.0943879256866
ACH-000461,-0.154683381166
ACH-000463,-0.052829701133699995
ACH-000464,-0.354397989495
ACH-000466,-0.064533918726
ACH-000467,-0.0003948577681040001
ACH-000468,-0.0412889872376
ACH-000469,-0.15675925381300002
ACH-000470,0.00027733179390400007
ACH-000471,-0.248140278707
ACH-000472,-0.159701967266
ACH-000473,-0.18985321973299998
ACH-000475,-0.11996103869100001
ACH-000476,-0.263886562949
ACH-000477,-0.287413121496
ACH-000480,0.0279678502032
ACH-000481,-0.19274962494000003
ACH-000483,-0.232664384804
ACH-000484,0.159315962479
ACH-000485,0.111601617885
ACH-000486,-0.0801900230303
ACH-000487,-0.09000397668929999
ACH-000488,-0.09024042036289999
ACH-000490,-0.13603149444499998
ACH-000491,-0.0060575345755699995
ACH-000495,0.0768967763341
ACH-000496,-0.00784300238775
ACH-000499,-0.353246746331
ACH-000500,0.146152182251
ACH-000502,-0.140450617345
ACH-000503,-0.30454791586
ACH-000505,-0.041188159179400004
ACH-000507,-0.0589632028846
ACH-000510,-0.10349035216800001
ACH-000511,-0.0854290012964
ACH-000512,-0.268515916606
ACH-000516,-0.09961179597860001
ACH-000517,-0.17628955618099998
ACH-000518,-0.07047829902760001
ACH-000520,-0.15398898596
ACH-000521,-0.0802972238932
ACH-000522,0.0497420434149
ACH-000524,-0.22562985200599997
ACH-000527,-0.198631433775
ACH-000528,-0.08325911992710001
ACH-000537,-0.20035552116
ACH-000541,-0.0878684105028
ACH-000542,-0.10745150258
ACH-000544,0.00033405368142699996
ACH-000545,-0.0617042690613
ACH-000547,-0.294109637897
ACH-000548,-0.0703657525847
ACH-000549,0.028632630786900003
ACH-000550,-0.15068616492200002
ACH-000552,-0.104803415278
ACH-000556,-0.221975650056
ACH-000557,-0.23796344832400002
ACH-000570,-0.14567288994000002
ACH-000571,-0.178845026515
ACH-000573,-0.112310022881
ACH-000576,-0.165125609405
ACH-000580,-0.11665348517100001
ACH-000584,-0.13279222686
ACH-000585,-0.028408579448
ACH-000588,-0.183458786761
ACH-000589,-0.149189149755
ACH-000591,-0.381661321196
ACH-000593,0.0646130782931
ACH-000600,-0.0388714016199
ACH-000601,-0.164500118896
ACH-000604,0.061486213286800005
ACH-000605,-0.11297282796399999
ACH-000606,0.033486956254099996
ACH-000608,-0.212625773249
ACH-000614,-0.121307440692
ACH-000616,-0.256037847161
ACH-000618,-0.109081951079
ACH-000619,-0.206719542693
ACH-000620,-0.0479276233026
ACH-000621,-0.12551606765
ACH-000622,0.026194821721700002
ACH-000623,-0.24523006331500002
ACH-000624,-0.129167566397
ACH-000627,0.0464174288586
ACH-000630,-0.0506025713478
ACH-000632,-0.0465921018528
ACH-000633,-0.091446463977
ACH-000637,-0.258774160215
ACH-000638,0.010319272325600001
ACH-000646,0.08280130336689999
ACH-000647,-0.0239103936883
ACH-000648,0.0338086620078
ACH-000649,-0.104217524011
ACH-000651,0.027211710352599998
ACH-000652,-0.328280443938
ACH-000653,0.06278364836080001
ACH-000657,-0.0480441341108
ACH-000658,-0.0375279309335
ACH-000661,0.120790344094
ACH-000662,-0.296590368908
ACH-000663,-0.21487176364500002
ACH-000665,-0.111666022359
ACH-000671,0.0978442424581
ACH-000673,-0.259538547735
ACH-000676,-0.007305071859189999
ACH-000677,-0.0547432070378
ACH-000681,-0.010355878388299999
ACH-000682,-0.053956639238300005
ACH-000683,-0.0165230895117
ACH-000684,0.0491622364358
ACH-000688,-0.0781800798789
ACH-000693,-0.08254088094539999
ACH-000694,0.011687656041700002
ACH-000695,-0.193542218566
ACH-000696,-0.092714945601
ACH-000697,0.0479125783807
ACH-000699,-0.20136911084800002
ACH-000701,-0.0984469684483
ACH-000706,-0.128770559869
ACH-000711,-0.08197822822
ACH-000713,-0.00857238723809
ACH-000714,-0.107820384011
ACH-000718,-0.009762547143809999
ACH-000720,-0.20440377654300002
ACH-000721,-0.125434111903
ACH-000724,-0.181514948257
ACH-000725,-0.259060718734
ACH-000732,-0.115815842029
ACH-000734,-0.19318178672800002
ACH-000735,-0.13227991327299998
ACH-000736,-0.12234184015900001
ACH-000738,-0.0451492468065
ACH-000746,-0.0450673658177
ACH-000747,0.0084398349709
ACH-000748,-0.0449868422002
ACH-000753,-0.023087895328500002
ACH-000756,-0.130521206144
ACH-000757,0.05203192075069999
ACH-000758,-0.0643047557224
ACH-000760,-0.0661635081696
ACH-000763,-0.00364980647373
ACH-000764,0.22447259176800002
ACH-000765,-0.08688879509019999
ACH-000766,-0.206666066701
ACH-000767,-0.0590353250918
ACH-000768,-0.110700301172
ACH-000769,-0.145118427729
ACH-000770,-0.103504975304
ACH-000771,-0.159539272339
ACH-000773,-0.32124793545499997
ACH-000776,-0.11317778987600001
ACH-000777,-0.175537517832
ACH-000778,-0.015886974916700002
ACH-000781,-0.00022090136345500003
ACH-000782,0.0273815883592
ACH-000783,-0.234886767326
ACH-000784,-0.0556989989832
ACH-000785,0.0860271094578
ACH-000787,-0.17894132522700001
ACH-000788,-0.183697093107
ACH-000791,-0.148992848778
ACH-000792,-0.06643679295
ACH-000794,-0.0055343792740000005
ACH-000796,0.0182417849946
ACH-000799,0.0339304507938
ACH-000800,-0.129160349204
ACH-000802,-0.057850478868300005
ACH-000804,-0.293254526315
ACH-000805,-0.373685552592
ACH-000809,-0.219880588885
ACH-000810,-0.249372357683
ACH-000811,-0.133195072927
ACH-000817,-0.18680136109
ACH-000819,-0.0833406525183
ACH-000820,-0.15576357409000002
ACH-000821,0.13818688047
ACH-000822,-0.253586124751
ACH-000823,-0.12351453031300001
ACH-000824,-0.0619006590154
ACH-000827,-0.213010497814
ACH-000829,-0.08514195657439999
ACH-000831,-0.122067083084
ACH-000832,0.039564262612
ACH-000833,-0.33880330205700004
ACH-000834,-0.0011885934153900001
ACH-000835,-0.11037367914200001
ACH-000836,-0.21397440295200001
ACH-000837,-0.119275064107
ACH-000838,0.05606014886940001
ACH-000839,-0.19950076131299999
ACH-000840,0.116883489376
ACH-000841,-0.0477355457725
ACH-000843,-0.07654600745830001
ACH-000846,-0.0594081448998
ACH-000847,0.19473338978399998
ACH-000848,0.073671455916
ACH-000849,-0.20725609313299997
ACH-000851,-0.11571665341199999
ACH-000855,-0.039579133510599995
ACH-000856,-0.187220545344
ACH-000858,-0.0137016094432
ACH-000859,-0.342129778367
ACH-000861,0.00496348407728
ACH-000862,-0.122937846758
ACH-000865,-0.043869293083800005
ACH-000866,-0.0230212058577
ACH-000867,-0.11902365548900001
ACH-000869,-0.278098592866
ACH-000872,-0.167823472962
ACH-000873,0.10495639359200001
ACH-000876,-0.21745345816300002
ACH-000878,-0.178991322395
ACH-000880,0.0030570749187399998
ACH-000881,-0.058207291737900006
ACH-000882,0.10213324225400001
ACH-000884,-0.07351156250719999
ACH-000885,-0.0926170511173
ACH-000887,-0.0395145956787
ACH-000888,-0.0605697396674
ACH-000889,0.0299453724086
ACH-000890,-0.217429902753
ACH-000896,-0.09793748162900001
ACH-000898,-0.128846613386
ACH-000900,-0.0108405573162
ACH-000901,-0.117345726919
ACH-000905,0.014826533324899999
ACH-000906,-0.123090251546
ACH-000907,-0.088498805312
ACH-000910,-0.20291444374200002
ACH-000911,-0.0681456538208
ACH-000912,-0.47004582756700003
ACH-000913,-0.123718459191
ACH-000915,-0.20204534715
ACH-000916,-0.005637954467770001
ACH-000917,-0.16781376149099997
ACH-000921,-0.131403071538
ACH-000924,-0.055062800749500006
ACH-000926,-0.275462054227
ACH-000928,-0.15773514906
ACH-000929,-0.277399531767
ACH-000932,-0.07035495752160001
ACH-000935,-0.07399892672160001
ACH-000936,0.014411072659200002
ACH-000937,-0.132625927443
ACH-000938,-0.0993827118989
ACH-000939,-0.357040162271
ACH-000941,0.026087049399900003
ACH-000943,-0.0024587627169
ACH-000946,0.0367361165085
ACH-000947,-0.018016095098700002
ACH-000948,0.11369322799
ACH-000950,-0.225272207988
ACH-000953,-0.062122580395300005
ACH-000957,-0.177693616261
ACH-000958,-0.303228938917
ACH-000960,-0.316230246366
ACH-000963,-0.009706169233680001
ACH-000968,-0.0102632278865
ACH-000969,0.0862837914542
ACH-000973,-0.07231774433299999
ACH-000974,-0.204195522868
ACH-000975,-0.0918362418303
ACH-000976,-0.0775465731249
ACH-000978,0.19798420087699997
ACH-000980,-0.23183337058800002
ACH-000984,-0.0997587362489
ACH-000986,-0.284390834384
ACH-000988,0.074794509513
ACH-000993,-0.142850124167
ACH-000994,-0.398023695295
ACH-000996,-0.18029774526099998
ACH-001001,-0.16691171621
ACH-001020,-0.104382336634
ACH-001028,-0.0775704323097
ACH-001031,-0.0442153828735
ACH-001038,-0.07304515754860001
ACH-001048,-0.0908348058423
ACH-001050,-0.159430048002
ACH-001053,0.0312416131029
ACH-001054,-0.0788217197248
ACH-001061,-0.13957732266200001
ACH-001067,-0.17924601236499998
ACH-001075,-0.0518042717709
ACH-001096,-0.287348758295
ACH-001128,-0.22692210962499998
ACH-001134,-0.171699321676
ACH-001151,-0.217407685321
ACH-001163,-0.128835695462
ACH-001164,-0.20264139913899998
ACH-001173,-0.148024685913
ACH-001183,-0.0874554138479
ACH-001184,-0.603173033442
ACH-001190,-0.204531141878
ACH-001192,-0.190770254251
ACH-001193,-0.18377199314399997
ACH-001196,-0.290250979365
ACH-001197,-0.0652567338968
ACH-001205,-0.27888367768000005
ACH-001211,0.0468781536404
ACH-001212,-0.159994771637
ACH-001228,-0.0534426605358
ACH-001232,-0.23822401826900003
ACH-001239,-0.102448153196
ACH-001274,-0.190495154989
ACH-001275,0.0190183485057
ACH-001277,-0.235869289063
ACH-001278,-0.0178892677729
ACH-001280,-0.661292818019
ACH-001283,-0.09943056673139998
ACH-001289,-0.11051856796199999
ACH-001295,-0.381950384807
ACH-001300,-0.19262954196600002
ACH-001301,-0.23006609239
ACH-001302,0.019391549353000002
ACH-001303,-0.44747046187899997
ACH-001306,-0.0363318827859
ACH-001318,0.0334624468432
ACH-001322,-0.337879092654
ACH-001328,-0.120737829817
ACH-001332,-0.207667836995
ACH-001333,-0.0164955231263
ACH-001336,-0.124334796575
ACH-001340,-0.0853608155958
ACH-001346,-0.152525121948
ACH-001353,-0.08510665994939999
ACH-001354,-0.36042706559
ACH-001367,-0.11254014159499999
ACH-001368,-0.0584229457627
ACH-001374,-0.423444216289
ACH-001375,-0.12641728318099998
ACH-001377,0.0414744805753
ACH-001380,-0.054956926368500005
ACH-001391,-0.0652557686965
ACH-001407,-0.264992558885
ACH-001408,-0.0247990714123
ACH-001413,-0.0449422886134
ACH-001430,-0.0184950311968
ACH-001431,-0.00354199300292
ACH-001450,-0.164082174055
ACH-001496,-0.121435252471
ACH-001500,-0.07259053423810001
ACH-001521,0.07353662118760002
ACH-001523,-0.00504012876614
ACH-001532,0.0401413999665
ACH-001536,-0.164275797261
ACH-001550,-0.0228333921819
ACH-001552,0.0442270891223
ACH-001554,-0.0458053348201
ACH-001645,-0.123398624921
ACH-001654,-0.051805013395999994
ACH-001715,-0.269445921543
ACH-001735,-0.18646377660100003
ACH-001736,-0.19952377548500003
ACH-001737,-4.23755344891e-05
ACH-001740,-0.19904099074499998
ACH-001745,-0.0671685562483
ACH-001750,-0.310931947073
ACH-001765,-0.0692919916305
ACH-001956,-0.319064854183
ACH-001957,-0.0625149407957
