,MALSU1 (115416)
ACH-000467,-0.560770700084
ACH-000468,-0.24038030679900002
ACH-000469,-0.38116613365400004
ACH-000470,-0.0900505150319
ACH-000471,-0.246934903995
ACH-000472,-0.20303556648200002
ACH-000473,-0.402042122683
ACH-000475,-0.36640204249700004
ACH-000476,-0.549185036101
ACH-000477,-0.272398916855
ACH-000480,-0.511590889757
ACH-000481,-0.35264335335
ACH-000483,-0.36125940098000003
ACH-000484,-0.236209845011
ACH-000485,-0.305373460265
ACH-000486,-0.24290089432700002
ACH-000487,-0.584039201509
ACH-000488,-0.505155162506
ACH-000490,-0.505649466536
ACH-000491,-0.42359638962499996
ACH-000495,-0.13050161347
ACH-000496,-0.152741813938
ACH-000499,-0.37794647852799995
ACH-000500,-0.736172320604
ACH-000502,-0.0261126055494
ACH-000503,-0.45089492772699996
ACH-000505,-0.0809007161159
ACH-000507,-0.651966722042
ACH-000510,-0.44253224619099996
ACH-000511,-0.10042544829399999
ACH-000512,-0.6077053372919999
ACH-000516,-0.19748217510299998
ACH-000517,-0.08533036677549999
ACH-000518,-0.292385069056
ACH-000520,-0.00705296158746
ACH-000521,-0.24308239702799997
ACH-000522,-0.423392581714
ACH-000524,-0.400341028643
ACH-000527,-0.305696567549
ACH-000528,-0.39947663213600004
ACH-000537,-0.253977100135
ACH-000541,-0.39694547901199995
ACH-000542,-0.159897407514
ACH-000544,-0.547398689691
ACH-000545,-0.504241288993
ACH-000547,-0.79478736869
ACH-000548,-0.235496334169
ACH-000549,-0.488849721194
ACH-000550,-0.30217538404399996
ACH-000552,-0.32517087460599997
ACH-000556,-0.254967866506
ACH-000557,-0.234795114284
ACH-000570,-0.28202783403299997
ACH-000571,-0.463257549851
ACH-000573,-0.314514342499
ACH-000576,-0.212876638946
ACH-000580,-0.485393108036
ACH-000584,-0.20696997141399998
ACH-000585,-0.21013901859900003
ACH-000588,-0.608612414691
ACH-000589,-0.570771506853
ACH-000591,-0.326361504994
ACH-000593,-0.404002261504
ACH-000600,-0.398233595589
ACH-000601,-0.206904102885
ACH-000604,-0.541297789857
ACH-000605,-0.557453461634
ACH-000606,-0.34682584855
ACH-000608,-0.35196688991999997
ACH-000614,-0.48683671672
ACH-000616,-0.295480683845
ACH-000618,-0.561866246518
ACH-000619,-0.353924213748
ACH-000620,-0.297624437236
ACH-000621,-0.35254405767999997
ACH-000622,-0.27735036968800003
ACH-000623,-0.27291374806999996
ACH-000624,-0.047199976151300005
ACH-000627,-0.26787476216600004
ACH-000630,-0.43659863779799996
ACH-000632,-0.426998984465
ACH-000633,-0.486775179032
ACH-000637,-0.5907335205950001
ACH-000638,-0.220548646492
ACH-000646,-0.552481220388
ACH-000647,-0.400805534071
ACH-000648,-0.330150444228
ACH-000649,-0.195531455248
ACH-000651,-0.647028973975
ACH-000652,-0.48681153649
ACH-000653,-0.474086587712
ACH-000657,-0.37128077614
ACH-000658,-0.225679938627
ACH-000661,-0.386914437829
ACH-000662,-0.466915977377
ACH-000663,-0.314582337329
ACH-000665,-0.183878028524
ACH-000671,-0.632825213224
ACH-000673,-0.165371916786
ACH-000676,-0.564196026476
ACH-000677,-0.815163772373
ACH-000681,-0.45294630463200003
ACH-000682,-0.350912613729
ACH-000683,-0.334218882512
ACH-000684,-0.286484688068
ACH-000688,-0.354920709665
ACH-000693,-0.39229145217
ACH-000694,-0.673747603779
ACH-000695,-0.43519819550300004
ACH-000696,-0.444313476838
ACH-000697,-0.411094042234
ACH-000699,-0.207969458035
ACH-000701,-0.254987921273
ACH-000706,-0.47707266566699996
ACH-000711,-0.294868878755
ACH-000713,-0.40679574063100005
ACH-000714,-0.19641734999699997
ACH-000718,-0.133868386622
ACH-000720,-0.43290806313
ACH-000721,-0.39575524009999996
ACH-000724,-0.47064439497599997
ACH-000725,-0.006413063349689999
ACH-000732,-0.600700078587
ACH-000734,-0.262154912134
ACH-000735,-0.33997676450000003
ACH-000736,-0.20924374794599998
ACH-000738,-0.421886998058
ACH-000746,-0.21068007459600002
ACH-000747,-0.48416253926200004
ACH-000748,-0.26674432254
ACH-000753,-0.383374353856
ACH-000756,-0.0183035529945
ACH-000757,-0.5033005767100001
ACH-000758,-0.960791533084
ACH-000760,-0.41012061396899996
ACH-000763,-0.334931595758
ACH-000764,-0.125421069838
ACH-000765,-0.304179866871
ACH-000766,-0.253140416646
ACH-000767,-0.45855178259999996
ACH-000768,-0.316247890724
ACH-000769,-0.219409672463
ACH-000770,-0.348790366949
ACH-000771,-0.413213603425
ACH-000773,0.045829566792
ACH-000776,-0.34674382655100006
ACH-000777,-0.344279373052
ACH-000778,-0.35298736395999997
ACH-000781,-0.243897065573
ACH-000782,-0.37187302616400003
ACH-000783,-0.0727598001907
ACH-000784,-0.431407438904
ACH-000785,-0.361480121658
ACH-000787,-0.380575293145
ACH-000788,-0.23222255053100002
ACH-000791,-0.16103724738800002
ACH-000792,-0.08299538447039999
ACH-000794,-0.230281661355
ACH-000796,-0.27734521153999997
ACH-000799,-0.43470319516500006
ACH-000800,-0.704827447428
ACH-000802,-0.25280372377599997
ACH-000804,-0.317427791714
ACH-000805,-0.11975247461100001
ACH-000809,-0.368623557413
ACH-000810,-0.630948916136
ACH-000811,-0.27881549956999996
ACH-000817,-0.23793892881499998
ACH-000819,-0.31142666712699996
ACH-000820,-0.332649768972
ACH-000821,-0.518560986511
ACH-000822,-0.164615089312
ACH-000823,-0.21987650057500002
ACH-000824,-0.138475602667
ACH-000827,-0.175263714701
ACH-000829,-0.0808354914859
ACH-000831,-0.636911312913
ACH-000832,-0.21911616538800002
ACH-000833,-0.49758582383100003
ACH-000834,-0.5654686225100001
ACH-000835,-0.158977625464
ACH-000836,-0.378418350651
ACH-000837,-0.261900941743
ACH-000838,-0.197393067174
ACH-000839,-0.23501667408399998
ACH-000840,-0.25847076800999996
ACH-000841,-0.025890808711900002
ACH-000843,-0.5199793569560001
ACH-000846,-0.239175151027
ACH-000847,-0.460566792882
ACH-000848,-0.6964053440989999
ACH-000849,-0.444149904962
ACH-000851,-0.371217223993
ACH-000855,-0.5503775427
ACH-000856,-0.47122332546499995
ACH-000858,-0.676695983202
ACH-000859,-0.290840340176
ACH-000861,-0.237800131269
ACH-000862,-0.481585401852
ACH-000865,-0.413881943959
ACH-000866,-0.41469198039800004
ACH-000867,-0.189449132024
ACH-000869,-0.271284087058
ACH-000872,-0.405346593617
ACH-000873,-0.274428208252
ACH-000876,-0.59399451561
ACH-000878,-0.155366602582
ACH-000880,-0.191763334238
ACH-000881,-0.198909419611
ACH-000882,-0.655502536176
ACH-000884,-0.46215703693599997
ACH-000885,-0.670716447679
ACH-000887,-0.213820897257
ACH-000888,-0.389779398439
ACH-000889,-0.359755814841
ACH-000890,-0.429815800585
ACH-000896,-0.061347950962699994
ACH-000898,-0.315923395279
ACH-000900,-0.474871624307
ACH-000901,-0.281824380443
ACH-000905,-0.32013389841699996
ACH-000906,-0.39216044169799996
ACH-000907,-0.294052357932
ACH-000910,-0.689605225085
ACH-000911,-0.43833600653300003
ACH-000912,-0.28192000203400003
ACH-000913,-0.31441202253199996
ACH-000915,-0.529269696164
ACH-000916,0.420500219918
ACH-000917,-0.426283940017
ACH-000921,-0.358092533729
ACH-000924,-0.442616438666
ACH-000926,-0.10511921862700001
ACH-000928,-0.233720395982
ACH-000929,-0.23283788076900003
ACH-000932,-0.369469075805
ACH-000935,-0.371890794424
ACH-000936,-0.49382196950499996
ACH-000937,-0.279218370256
ACH-000938,-0.5766287095329999
ACH-000939,-0.363298529846
ACH-000941,-0.43057926816299996
ACH-000943,-0.665851839348
ACH-000946,-0.377520076736
ACH-000947,-0.689794590749
ACH-000948,-0.590325097825
ACH-000950,-0.406732971101
ACH-000953,-0.0808389469638
ACH-000957,-0.644686454485
ACH-000958,-0.39826533940700004
ACH-000960,-0.29073775523400003
ACH-000963,-0.15859295484000002
ACH-000968,-0.6008245927570001
ACH-000969,-0.675652619744
ACH-000973,-0.194018784463
ACH-000974,-0.299782724771
ACH-000975,-0.45484339492700004
ACH-000976,-0.229954538057
ACH-000978,-0.466853318242
ACH-000980,-0.474976974606
ACH-000984,-0.328898472494
ACH-000986,-0.24411375582699998
ACH-000988,-0.44494379174599996
ACH-000993,-0.0450078863916
ACH-000994,-0.8623095240109999
ACH-000996,-0.34931450579499995
ACH-001001,-0.5976074253939999
ACH-001020,-0.133324676611
ACH-001028,-0.441740817979
ACH-001031,-0.566355398414
ACH-001038,-0.318030323054
ACH-001048,-0.313645978365
ACH-001050,-0.028395465586700003
ACH-001053,-0.22420487737199998
ACH-001054,-0.548485537962
ACH-001061,-0.460093052378
ACH-001067,-0.22642221403
ACH-001075,-0.23093909894099998
ACH-001096,-0.566872490534
ACH-001128,-0.382516270677
ACH-001134,-0.418695043772
ACH-001151,-0.0890446483165
ACH-001163,-0.420233051274
ACH-001164,-0.733733322721
ACH-001173,-0.497774933542
ACH-001183,-0.177215206279
ACH-001184,-0.0622211061823
ACH-001190,-0.252397225511
ACH-001192,-0.170074421813
ACH-001193,-0.265012331373
ACH-001196,-0.330286166499
ACH-001197,-0.30369493245
ACH-001205,-0.0559577473852
ACH-001211,0.082365415276
ACH-001212,-0.118294278147
ACH-001228,-0.303382890171
ACH-001232,-0.173648969681
ACH-001239,-0.442945811282
ACH-001274,-0.301559104269
ACH-001275,-0.41515187856799995
ACH-001277,-0.240275733228
ACH-001278,-0.665198214339
ACH-001280,-0.19932061302
ACH-001283,-0.451699519312
ACH-001289,-0.159237954187
ACH-001295,-0.029280649752700002
ACH-001300,-0.39904138817900003
ACH-001301,-0.283799755625
ACH-001302,-0.19727688599399998
ACH-001303,0.169850033968
ACH-001306,-0.37933081924400003
ACH-001318,-0.555614143203
ACH-001322,-0.507270718232
ACH-001328,-0.23707935688999998
ACH-001332,-0.283232261147
ACH-001333,-0.450258560252
ACH-001336,-0.529025105397
ACH-001340,-0.19065262175
ACH-001346,-0.0823343932229
ACH-001353,0.00430791087637
ACH-001354,-0.261069252509
ACH-001367,-0.198028163417
ACH-001368,-0.500740212565
ACH-001374,-0.12428344100500001
ACH-001375,-0.317139453952
ACH-001377,-0.624041364923
ACH-001380,-0.316948690412
ACH-001391,-0.475668005038
ACH-001407,-0.219437038647
ACH-001408,-0.14036421128499998
ACH-001413,-0.19925720913
ACH-001430,-0.256152781487
ACH-001431,-0.292370078874
ACH-001450,-0.565605588433
ACH-001496,-0.23661150637800002
ACH-001500,-0.270087033649
ACH-001521,-0.52888405284
ACH-001523,-0.5819490728710001
ACH-001532,-0.348024298921
ACH-001536,-0.0858084169452
ACH-001550,-0.609240898597
ACH-001552,-0.324058972517
ACH-001554,-0.375636934256
ACH-001645,-0.338933991483
ACH-001654,-0.15080143793700002
ACH-001715,-0.45967961177
ACH-001735,-0.34577835741400004
ACH-001736,-0.393516096946
ACH-001737,-0.326106690967
ACH-001740,-0.304990102034
ACH-001745,0.00478309326565
ACH-001750,-0.28398039488800003
ACH-001765,-0.303497395722
ACH-001956,0.0232207763732
ACH-001957,-0.203776187203
