,HAUS8 (93323)
ACH-000004,-0.334952299058
ACH-000007,-0.831226966754
ACH-000009,-0.6943685655060001
ACH-000011,-0.721514892718
ACH-000012,-0.7402217928589999
ACH-000013,-0.98373616315
ACH-000014,-0.8848230681110001
ACH-000015,-0.7931921861069999
ACH-000017,-0.9298738904549999
ACH-000018,-0.623635128552
ACH-000019,-0.9049807996670001
ACH-000021,-0.8141722257289999
ACH-000022,-0.814707576153
ACH-000025,-0.832411048707
ACH-000028,-0.825363806434
ACH-000030,-0.89308140078
ACH-000035,-0.810350464058
ACH-000036,-0.8829710052230001
ACH-000037,-0.44617412780599996
ACH-000039,-0.565949364981
ACH-000040,-0.61097640155
ACH-000041,-0.665267838008
ACH-000042,-0.8930601231190001
ACH-000045,-0.386844503114
ACH-000047,-0.7359738247669999
ACH-000052,-0.849012954737
ACH-000053,-0.683771040201
ACH-000054,-1.10668885196
ACH-000055,-0.533259190109
ACH-000060,-0.421206609959
ACH-000067,-0.808933192844
ACH-000070,-0.819698197643
ACH-000075,-1.12434718906
ACH-000078,-0.675425349409
ACH-000082,-0.619595914723
ACH-000085,-0.9054824030609999
ACH-000086,-0.967816189726
ACH-000087,-0.551849232674
ACH-000092,-0.542325091463
ACH-000095,-0.64310165041
ACH-000097,-0.867406974161
ACH-000098,-0.774937789004
ACH-000099,-0.643846921707
ACH-000108,-0.9468019604889999
ACH-000113,-0.813447327581
ACH-000115,-0.633944706774
ACH-000116,-0.847212295705
ACH-000118,-0.7285118163959999
ACH-000120,-0.480915436588
ACH-000123,-0.823437578636
ACH-000127,-0.8700793167280001
ACH-000128,-0.48057931303999996
ACH-000132,-0.647469535785
ACH-000133,-0.660793286537
ACH-000137,-1.35820366849
ACH-000138,-0.65088553868
ACH-000142,-0.970785013689
ACH-000143,-0.7799722697879999
ACH-000146,-0.765527356666
ACH-000148,-0.610086572584
ACH-000150,-0.6876209467319999
ACH-000152,-0.7364070202869999
ACH-000153,-0.7224646152390001
ACH-000159,-0.889572289438
ACH-000160,-1.09663362662
ACH-000163,-0.42500354976300003
ACH-000167,-1.11445324743
ACH-000168,-0.804985561188
ACH-000169,-0.695902089751
ACH-000178,-0.816542125493
ACH-000182,-0.786254104385
ACH-000183,-0.7275547701549999
ACH-000188,-0.911281316499
ACH-000189,-0.235342274691
ACH-000190,-0.783602643814
ACH-000198,-0.8649199263930001
ACH-000204,-0.922363455766
ACH-000206,-0.805748064362
ACH-000207,-0.756426108115
ACH-000211,-0.850719180482
ACH-000215,-0.8573778286399999
ACH-000221,-1.04613001268
ACH-000222,-0.639591356072
ACH-000223,-0.9380143297560001
ACH-000226,-0.777623568223
ACH-000227,-0.8919483610760001
ACH-000228,-1.0477971665
ACH-000231,-0.675340440398
ACH-000232,-0.629198919459
ACH-000233,-0.7508970310259999
ACH-000234,-1.16440652239
ACH-000235,-0.752102607376
ACH-000237,-1.08910911298
ACH-000238,-0.665557695583
ACH-000243,-0.858906114422
ACH-000244,-0.524972347619
ACH-000246,-0.891997381435
ACH-000248,-0.816378011281
ACH-000250,-0.888172794924
ACH-000251,-0.961714486643
ACH-000253,-0.811356986607
ACH-000255,-0.789932034283
ACH-000256,-0.5426875367899999
ACH-000257,-0.688720582028
ACH-000258,-0.66905054331
ACH-000259,-0.8049485720049999
