,SENP8 (123228)
ACH-000004,-0.0831118059744
ACH-000007,-0.0968699145129
ACH-000009,-0.382870197374
ACH-000011,0.16874284234099998
ACH-000012,-0.21590865113899999
ACH-000013,-0.19487880948199998
ACH-000014,-0.19464757987300002
ACH-000015,-0.12348660775
ACH-000017,-0.219968507993
ACH-000018,-0.0351634996498
ACH-000019,-0.19075748304499998
ACH-000021,-0.107455703174
ACH-000022,-0.372495382726
ACH-000025,0.0180749524223
ACH-000028,-0.0354406116325
ACH-000030,-0.9156927399160001
ACH-000035,0.0663895451433
ACH-000036,-0.0437443376225
ACH-000037,-0.29304298060899997
ACH-000039,-0.152941330821
ACH-000040,-0.11708194642400001
ACH-000041,-0.17588933633
ACH-000042,-0.135672161105
ACH-000045,-0.0987527567361
ACH-000047,0.013164695319700001
ACH-000052,-0.21753539352600001
ACH-000053,-0.14859611282500002
ACH-000054,-0.132081694345
ACH-000055,-0.20632126224199998
ACH-000060,-0.0246205904348
ACH-000067,-0.311209185747
ACH-000070,-0.058327228336899996
ACH-000075,-0.33481128206599997
ACH-000078,-0.268150830703
ACH-000082,-0.103219715532
ACH-000085,-0.269614178976
ACH-000086,-0.147511643254
ACH-000087,-0.136888119112
ACH-000092,-0.0449976411784
ACH-000095,-0.147192943271
ACH-000097,-0.1376545034
ACH-000098,0.340742566437
ACH-000099,-0.220743556684
ACH-000108,-0.0313775626425
ACH-000113,-0.11906895863500001
ACH-000115,-0.435382307911
ACH-000116,-0.36653381906800003
ACH-000118,-0.161910203224
ACH-000120,-0.22586272898200002
ACH-000123,-0.22553448186500002
ACH-000127,0.00992272953888
ACH-000128,-0.365643171033
ACH-000132,-0.051330015063899996
ACH-000133,-0.07587190648389999
ACH-000137,-0.0369295883294
ACH-000138,-0.125699917513
ACH-000142,-0.20529753092099998
ACH-000143,-0.0016329172626199998
ACH-000146,-0.26668739244199996
ACH-000148,-0.0360448850124
ACH-000150,-0.057471910843000004
ACH-000152,-0.100340332634
ACH-000153,0.0258220255821
ACH-000159,-0.10065905480000001
ACH-000160,-0.26864714681999996
ACH-000163,-0.011206562580600002
ACH-000167,0.061555374080300006
ACH-000168,-0.197911094483
ACH-000169,0.09452693548930001
ACH-000178,-0.366168319642
ACH-000182,-0.14260501442600002
ACH-000183,-0.253490930898
ACH-000188,-0.221206974726
ACH-000189,-0.36526054681599995
ACH-000190,-0.228587283691
ACH-000198,-0.182507628397
ACH-000204,-0.47643367442900003
ACH-000206,-0.0985725749382
ACH-000207,-0.129206361889
ACH-000211,0.0382505024366
ACH-000215,0.144980756487
ACH-000221,-0.20516555750999999
