,MLH1 (4292)
ACH-000182,-0.00874708884558
ACH-000183,-0.13903868052
ACH-000188,-0.330697539625
ACH-000189,-0.18080878535999997
ACH-000190,-0.426307887976
ACH-000198,-0.16959709133900003
ACH-000204,-0.401617748966
ACH-000206,-0.485277709656
ACH-000207,-0.0553731806848
ACH-000211,-0.297987157056
ACH-000215,-0.232320053618
ACH-000221,-0.21833907929699997
ACH-000222,-0.29349507797200003
ACH-000223,-0.300760707398
ACH-000226,-0.011151887962599999
ACH-000227,-0.32636172309
ACH-000228,-0.36507262126199996
ACH-000231,-0.211283170803
ACH-000232,-0.12906370944
ACH-000233,-0.213914057776
ACH-000234,-0.28086096261
ACH-000235,-0.24843729455299998
ACH-000237,-0.21858225434999998
ACH-000238,-0.266216473313
ACH-000243,-0.210118226857
ACH-000244,-0.161657822715
ACH-000246,-0.36055106879500004
ACH-000248,-0.42644515553499995
ACH-000250,-0.220548125283
ACH-000251,-0.29302364093
ACH-000253,-0.20665257317699998
ACH-000255,-0.23720832134599998
ACH-000256,-0.0705334552605
ACH-000257,-0.474758399959
ACH-000258,-0.014679848773499999
ACH-000259,-0.12460700933499999
ACH-000260,-0.240498962503
ACH-000261,-0.25366776773899996
ACH-000262,-0.329465221439
ACH-000263,-0.03706424394
ACH-000264,-0.253270344887
ACH-000265,-0.151167761158
ACH-000266,-0.214627994769
ACH-000272,-0.30936791628800003
ACH-000273,-0.280353077122
ACH-000274,-0.214506657595
ACH-000277,-0.114037600569
ACH-000278,-0.288877444569
ACH-000279,-0.303291126733
ACH-000280,-0.19223052703200003
ACH-000281,-0.261006224638
ACH-000288,-0.196657864959
ACH-000291,-0.229061998193
ACH-000293,-0.230371723965
ACH-000294,-0.21197411735399999
ACH-000295,-0.212894372375
ACH-000296,-0.30166128422899996
ACH-000302,-0.35986923678099997
ACH-000304,-0.186675555433
ACH-000307,-0.272572186877
ACH-000308,-0.192545868807
ACH-000310,-0.230077770343
ACH-000311,-0.19404229537599998
ACH-000312,-0.155697650093
ACH-000315,-0.286103962889
ACH-000316,-0.589583900759
ACH-000317,-0.132699299657
ACH-000318,-0.18848065935199998
ACH-000319,0.036822814337
ACH-000320,0.012767412276000001
ACH-000322,-0.147492342848
ACH-000323,-0.303123978877
ACH-000324,-0.223326846752
ACH-000329,-0.219633088873
ACH-000330,-0.363250463717
ACH-000331,-0.318189507272
ACH-000332,-0.235555049914
ACH-000334,-0.260279295528
ACH-000335,0.0884580457253
ACH-000336,-0.27537295382
ACH-000337,-0.23942906245
ACH-000339,-0.26549916747499996
ACH-000341,-0.46688833361000004
ACH-000348,-0.262452901546
ACH-000350,-0.107961375712
ACH-000352,-0.11522588517999999
ACH-000356,-0.367659059116
ACH-000361,-0.21348504182
ACH-000362,-0.32239200366099996
ACH-000363,-0.20695112950199998
ACH-000364,-0.26245290715799996
ACH-000365,-0.147251750635
ACH-000366,-0.0596776076851
ACH-000368,-0.205828296338
ACH-000374,-0.188567660665
ACH-000375,-0.153037372549
ACH-000376,-0.115247092983
ACH-000381,-0.39821906284
ACH-000383,-0.226050889022
ACH-000387,-0.26225227787
ACH-000389,-0.431530288373
ACH-000390,-0.310544605535
ACH-000393,-0.317775259854
ACH-000395,-0.300012418776
ACH-000397,-0.027990304884900005
ACH-000401,-0.028066240117900005
ACH-000402,-0.077267914852
ACH-000403,-0.11684029187100001
ACH-000404,-0.688537941516
ACH-000406,-0.117986825285
ACH-000407,-0.11935316402599999
ACH-000408,-0.08129705882110001
ACH-000410,-0.146169320593
ACH-000411,-0.149639805741
ACH-000414,-0.11327583500600001
ACH-000415,-0.280064083566
ACH-000416,-0.285490377348
ACH-000420,-0.203409851201
ACH-000421,-0.0537492067461
ACH-000424,-0.100901858465
ACH-000425,-0.29241148617400003
ACH-000426,-0.118110601575
ACH-000427,-0.08776114139239999
ACH-000433,-0.408362184076
ACH-000436,-0.30263705751200004
ACH-000444,-0.234016105049
ACH-000445,-0.16901313572700002
ACH-000448,-0.300192617116
ACH-000450,-0.12688224701
ACH-000452,-0.19947781486699998
ACH-000454,-0.276546417872
ACH-000458,-0.206616063617
ACH-000459,-0.214592756977
ACH-000460,-0.192349115837
ACH-000461,-0.232479658679
ACH-000463,-0.459608956943
ACH-000464,-0.225673016072
ACH-000466,-0.11716310748099999
ACH-000467,-0.126961035405
ACH-000468,-0.300920044842
ACH-000469,-0.163798584708
ACH-000470,-0.354393691425
ACH-000471,-0.129782669943
ACH-000472,-0.136975153341
ACH-000473,-0.274706183485
ACH-000475,-0.16019634843299999
ACH-000476,-0.123078583024
ACH-000477,-0.00580742839021
ACH-000480,-0.191155277031
ACH-000481,-0.208616305732
ACH-000483,0.0354942291536
ACH-000484,-0.376707212299
ACH-000485,-0.10101148342499999
ACH-000486,-0.09612587850530001
ACH-000487,-0.130436170117
ACH-000488,-0.146000510634
ACH-000490,-0.18944861452999998
ACH-000491,0.059220480574400006
ACH-000495,-0.19224993610399999
ACH-000496,-0.15424743377
ACH-000499,-0.045405934649300005
ACH-000500,-0.144100274503
ACH-000502,-0.18622053735999997
ACH-000503,-0.28917919367199996
ACH-000505,-0.184593782852
ACH-000507,-0.158631634568
ACH-000510,-0.108713924746
ACH-000511,-0.179843142101
ACH-000512,-0.0637305397816
ACH-000516,-0.118086941376
ACH-000517,-0.179032499454
ACH-000518,-0.132561289516
ACH-000520,0.024588279893
ACH-000521,-0.261849371898
ACH-000522,-0.154704006393
ACH-000524,-0.261785438903
ACH-000527,-0.0622125879128
ACH-000528,-0.13024991432299998
ACH-000537,-0.209730802954
ACH-000541,0.036442196471
ACH-000542,-0.10004870410399999
ACH-000544,-0.128893693428
ACH-000545,-0.161100476583
ACH-000547,-0.448016755339
ACH-000548,-0.0607550709131
ACH-000549,-0.266010659382
ACH-000550,-0.315342278373
ACH-000552,-0.159127303646
ACH-000556,-0.18623922017099998
ACH-000557,-0.00818617651878
ACH-000570,-0.18505752939
ACH-000571,-0.0975805134041
ACH-000573,-0.017195600365400004
ACH-000576,-0.290549428431
ACH-000580,-0.258862852386
ACH-000584,-0.0452406239614
ACH-000585,-0.150180190972
ACH-000588,-0.041810084175400004
ACH-000589,-0.236998397828
ACH-000591,-0.382704155062
ACH-000593,-0.24826790548500002
ACH-000600,-0.0746219350578
ACH-000601,-0.18461341554000002
ACH-000604,0.18347242225699997
ACH-000605,-0.144446393245
ACH-000606,-0.21566892205
ACH-000608,-0.208165063334
ACH-000614,-0.149668171082
ACH-000616,-0.181567493149
ACH-000618,-0.25132918928000003
ACH-000619,-0.371011219811
ACH-000620,-0.25064920865400003
ACH-000621,-0.178647787016
ACH-000622,-0.194407733928
ACH-000623,0.07612360949710001
ACH-000624,-0.300346804384
ACH-000627,-0.42093722346699997
ACH-000630,-0.263467302632
ACH-000632,-0.053160322246
ACH-000633,-0.160658739522
ACH-000637,0.0455936182703
ACH-000638,-0.0814681007443
ACH-000646,-0.10584547343299999
ACH-000647,-0.0200303865035
ACH-000648,-0.07546000080910001
ACH-000649,-0.250407901332
ACH-000651,-0.157656432994
ACH-000652,-0.626281671569
ACH-000653,0.0125324865715
ACH-000657,-0.162941498244
ACH-000658,-0.210022340719
ACH-000661,-0.133921016506
ACH-000662,-0.583867993478
ACH-000663,-0.304869029906
ACH-000665,-0.0794371756707
ACH-000671,-0.054220013703300006
ACH-000673,-0.274377676385
ACH-000676,-0.17396951040199998
ACH-000677,-0.144959811283
ACH-000681,-0.07457917258510001
ACH-000682,-0.17945171115800002
ACH-000683,-0.17852779172299998
ACH-000684,-0.20625715737300002
ACH-000688,-0.246707500922
ACH-000693,-0.20190843923300003
ACH-000694,-0.23488818271899997
ACH-000695,-0.191391730065
ACH-000696,-0.210492691017
ACH-000697,-0.653205940548
ACH-000699,-0.199396371597
ACH-000701,-0.176334889252
ACH-000706,-0.206481775368
ACH-000711,-0.120019552686
ACH-000713,-0.249761700251
ACH-000714,-0.0771839244272
ACH-000718,-0.265349739253
ACH-000720,-0.19903800362399998
ACH-000721,-0.308655358742
ACH-000724,-0.336572709198
ACH-000725,0.154546979388
ACH-000732,-0.25075306077599996
ACH-000734,-0.25992914818199997
ACH-000735,-0.444065257682
ACH-000736,-0.102357002261
ACH-000738,-0.281503146723
ACH-000746,0.0853760285145
ACH-000747,-0.18578059411800002
ACH-000748,-0.18212249953899998
ACH-000753,-0.14301740907
ACH-000756,-0.149888553357
ACH-000757,-0.0133068954615
ACH-000758,-0.06302905266030001
ACH-000760,-0.117122564992
ACH-000763,-0.230544980093
ACH-000764,-0.130957068079
ACH-000765,-0.09804247291549999
ACH-000766,-0.33147063293900003
ACH-000767,-0.19006098584800002
ACH-000768,-0.227635123677
ACH-000769,-0.26242312251
ACH-000770,-0.327563128163
ACH-000771,-0.326657092526
ACH-000773,-0.273672792888
ACH-000776,-0.126610481291
ACH-000777,-0.305357329632
ACH-000778,-0.219984551541
ACH-000781,-0.18164883803399998
ACH-000782,-0.0460445087131
ACH-000783,-0.270208257436
ACH-000784,-0.236634812337
ACH-000785,-0.18467692410999997
ACH-000787,-0.155619249148
ACH-000788,-0.125596596294
ACH-000791,-0.19846103519299998
ACH-000792,-0.225787844186
ACH-000794,-0.381904867174
ACH-000796,-0.3459382721
ACH-000799,-0.30528545843800003
ACH-000800,-0.246052264724
ACH-000802,-0.230209548788
ACH-000804,-0.25367899662300003
ACH-000805,-0.285493797803
ACH-000809,-0.244708680565
ACH-000810,-0.261302614395
ACH-000811,-0.185968605776
ACH-000817,-0.172999725268
ACH-000819,-0.23970811786999996
ACH-000820,0.19154413817699997
ACH-000821,0.00032568943317299996
ACH-000822,-0.34062523840000003
ACH-000823,-0.163502253615
ACH-000824,-0.20914109184799998
ACH-000827,-0.20007433350499998
ACH-000829,-0.375057037249
ACH-000831,-0.026882922053799996
ACH-000832,-0.290090976032
ACH-000833,-0.058369420637800006
ACH-000834,-0.045436205257
ACH-000835,-0.24769064824200002
ACH-000836,-0.269324701402
ACH-000837,-0.19976812544199998
ACH-000838,-0.101542015404
ACH-000839,-0.21513393988899998
ACH-000840,-0.39290041632100003
ACH-000841,-0.349873959788
ACH-000843,-0.120102614703
ACH-000846,-0.130665966015
ACH-000847,-0.214195277981
ACH-000848,-0.20083737065699997
ACH-000849,-0.0632626262687
ACH-000851,-0.322182501695
ACH-000855,0.16194100809599998
ACH-000856,-0.058754866024400006
ACH-000858,-0.06902131427699999
ACH-000859,0.00928043186242
ACH-000861,-0.10163849318
ACH-000862,-0.265686148395
ACH-000865,-0.239798700588
ACH-000866,-0.23089955319400002
ACH-000867,-0.17056459313900002
ACH-000869,-0.19946481402600003
ACH-000872,-0.157757089806
ACH-000873,0.007064848132299999
ACH-000876,-0.260757954254
ACH-000878,-0.405778743068
ACH-000880,-0.074038317757
ACH-000881,-0.162873719524
ACH-000882,-0.15350281786599998
ACH-000884,-0.0517275014044
ACH-000885,-0.270935989957
ACH-000887,-0.174187761229
ACH-000888,-0.0594545829213
ACH-000889,-0.037121723975
ACH-000890,0.0697301437109
ACH-000896,-0.153055231098
ACH-000898,-0.325144492473
ACH-000900,-0.100087858232
ACH-000901,-0.127216968944
ACH-000905,-0.148471268122
ACH-000906,-0.22322220817299998
ACH-000907,-0.396344430259
ACH-000910,-0.345456257565
ACH-000911,-0.207863381393
ACH-000912,-0.255957050876
ACH-000913,-0.25240628948000005
ACH-000915,-0.283165891561
ACH-000916,-0.7157847032729999
ACH-000917,-0.22720916093199997
ACH-000921,-0.149662542758
ACH-000924,-0.056148370453900004
ACH-000926,-0.09031211783700001
ACH-000928,-0.258568760691
ACH-000929,0.0721313955633
ACH-000932,0.024576641893000004
ACH-000935,-0.200197675322
ACH-000936,-0.329886742761
ACH-000937,-0.15142781587200002
ACH-000938,-0.225607716024
ACH-000939,-0.0248753675428
ACH-000941,-0.160606932687
ACH-000943,-0.192622093051
ACH-000946,-0.233719711667
ACH-000947,-0.227402135076
ACH-000948,-0.0824194531394
ACH-000950,-0.317035731582
ACH-000953,-0.129211576463
ACH-000957,-0.0169887838063
ACH-000958,-0.343209820719
ACH-000960,-0.145982588632
ACH-000963,0.133413001498
ACH-000968,-0.19625530832199997
ACH-000969,-0.13155454321499999
ACH-000973,-0.14219379697999998
ACH-000974,-0.267641455741
ACH-000975,-0.197687269277
ACH-000976,-0.302107418921
ACH-000978,-0.071351406018
ACH-000980,-0.131190845546
ACH-000984,-0.196689459846
ACH-000986,-0.343440877173
ACH-000988,-0.357603478734
ACH-000993,-0.31772464000399997
ACH-000994,-0.27236189149900003
ACH-000996,-0.470800462831
ACH-001001,-0.18689884465999998
ACH-001020,-0.271478582167
ACH-001028,-0.245916182524
ACH-001031,-0.125131508571
ACH-001038,-0.204628922318
ACH-001048,-0.224542009211
ACH-001050,-0.207797049051
ACH-001053,-0.28096261997
ACH-001054,-0.249628398429
ACH-001061,-0.184630223885
ACH-001067,-0.451512938679
ACH-001075,-0.127002591034
ACH-001096,-0.227436446336
ACH-001128,-0.290266673599
ACH-001134,-0.300013393573
ACH-001151,-0.0893137600087
ACH-001163,-0.258683785775
ACH-001164,-0.223170281076
ACH-001173,-0.322693106284
ACH-001183,-0.19994019922000003
ACH-001184,-0.00610846434319
ACH-001190,-0.030102594504299997
ACH-001192,-0.012757350206799998
ACH-001193,-0.36689766311399996
ACH-001196,0.026726664183299997
ACH-001197,-0.10374082331800001
ACH-001205,-0.20326216666900002
ACH-001211,-0.189907922834
ACH-001212,-0.263337617539
ACH-001228,-0.116654676085
ACH-001232,-0.141868341111
ACH-001239,-0.257359811193
ACH-001274,-0.2922422036
ACH-001275,0.0143101838169
ACH-001277,0.0820791057278
ACH-001278,-0.491918007949
ACH-001280,0.06912321652869999
ACH-001283,-0.205947018107
ACH-001289,0.0588425796879
ACH-001295,-0.09512267188100001
ACH-001300,-0.0919311333629
ACH-001301,-0.296649359166
ACH-001302,0.23902684500500002
ACH-001303,-0.0655759459962
ACH-001306,-0.21582852974199998
ACH-001318,-0.268164760341
ACH-001322,-0.382177676269
ACH-001328,-0.34356491214900003
ACH-001332,-0.127966287389
ACH-001333,0.154446012513
ACH-001336,-0.159473647939
ACH-001340,-0.0821591556453
ACH-001346,-0.23202771919100001
ACH-001353,-0.20126916957000002
ACH-001354,0.08308122014560002
ACH-001367,-0.466841558437
ACH-001368,-0.205809674406
ACH-001374,-0.555443272496
ACH-001375,-0.299643632615
ACH-001377,-0.162907403518
ACH-001380,-0.225817278393
ACH-001391,-0.314889514165
ACH-001407,-0.11098975347500001
ACH-001408,-0.12521615472
ACH-001413,-0.31227522367
ACH-001430,-0.429428462736
ACH-001431,-0.175237307344
ACH-001450,-0.150468352698
ACH-001496,-0.09112032431560001
ACH-001500,-0.129996881027
ACH-001521,-0.20849619871800001
ACH-001523,-0.22194649077300002
ACH-001532,-0.18027103730900002
ACH-001536,-0.111942197233
ACH-001550,-0.188720161783
ACH-001552,-0.113435162998
ACH-001554,-0.12995874232899998
ACH-001645,-0.254765213005
ACH-001654,-0.159441679817
ACH-001715,-0.19375898391600002
ACH-001735,-0.208872477354
ACH-001736,-0.103213394191
ACH-001737,-0.18644462888799998
ACH-001740,-0.182679346078
ACH-001745,-0.192945520225
ACH-001750,-0.21093142527699998
ACH-001765,-0.109061324553
ACH-001956,-0.22999757034899998
ACH-001957,-0.23743110124000003
