,ERP44 (23071)
ACH-000004,-0.0216620586175
ACH-000007,-0.357396967315
ACH-000009,-0.56066415943
ACH-000011,-0.432924901501
ACH-000012,-0.428432840604
ACH-000013,-0.164410766339
ACH-000014,-0.137883579232
ACH-000015,-0.38988394517499997
ACH-000017,-0.166090266056
ACH-000018,-0.497381919007
ACH-000019,-0.0807558689902
ACH-000021,-0.496005128191
ACH-000022,-0.27370000366700004
ACH-000025,-0.470572531884
ACH-000028,-0.24440602253899998
ACH-000030,-0.185717656639
ACH-000035,-0.19576298545899998
ACH-000036,-0.0043958230088100006
ACH-000037,-0.167680825438
ACH-000039,-0.6469109781019999
ACH-000040,-0.329076474949
ACH-000041,-0.345828905982
ACH-000042,-0.398863348661
ACH-000045,-0.0336948775226
ACH-000047,-0.24890046276900002
ACH-000052,-0.35247827227300005
ACH-000053,-0.271195717487
ACH-000054,-0.477766627716
ACH-000055,-0.291444176588
ACH-000060,-0.299163748972
ACH-000067,-0.12824594227
ACH-000070,-0.100486312271
ACH-000075,-0.136351512695
ACH-000078,-0.499822266656
ACH-000082,-0.31405662645300003
ACH-000085,-0.216065297311
ACH-000086,-0.315888941301
ACH-000087,-0.31683783006
ACH-000092,-0.462513009247
ACH-000095,-0.24709875841099999
ACH-000097,-0.28052874101999997
ACH-000098,-0.28004139321
ACH-000099,-0.250288028002
ACH-000108,-0.6859018486
ACH-000113,-0.141897685597
ACH-000115,-0.527077250888
ACH-000116,0.0135268114732
ACH-000118,-0.417043415809
ACH-000120,-0.114733706392
ACH-000123,-0.465220264517
ACH-000127,-0.38739856199699996
ACH-000128,-0.389716900998
ACH-000132,-0.29328333693799996
ACH-000133,-0.19658805026099999
ACH-000137,-0.293679892362
ACH-000138,-0.5918244524140001
ACH-000142,0.0976788526938
ACH-000143,-0.19741344281599998
ACH-000146,-0.39571959723399996
ACH-000148,-0.22191009628199998
ACH-000150,-0.30303164595800003
ACH-000152,-0.10382528901900001
ACH-000153,-0.20414400692200002
ACH-000159,-0.193433126358
ACH-000160,-0.268651676801
ACH-000163,-0.223796598049
ACH-000167,-0.144836430898
ACH-000168,-0.313925319447
ACH-000169,-0.313218962269
ACH-000178,-0.34196130884099996
ACH-000182,-0.383495627701
ACH-000183,0.022103207694700002
ACH-000188,-0.125425131402
ACH-000189,-0.375080179706
ACH-000190,-0.320227857182
ACH-000198,-0.17691176318399998
ACH-000204,0.0676215093171
ACH-000206,-0.352268050284
ACH-000207,-0.232099105446
ACH-000211,-0.134609439025
ACH-000215,-0.252700331713
ACH-000221,-0.231753794299
ACH-000222,-0.6828360883140001
ACH-000223,-0.224576484595
ACH-000226,-0.335163837654
ACH-000227,-0.310355697901
ACH-000228,-0.314116538824
ACH-000231,-0.1839183686
ACH-000232,-0.295074413822
ACH-000233,-0.028699377576999998
ACH-000234,-0.264013413533
ACH-000235,-0.32508819318599996
ACH-000237,-0.422815732041
ACH-000238,-0.144562343396
ACH-000243,-0.164170175305
ACH-000244,0.10552515169299999
ACH-000246,-0.292358288208
ACH-000248,-0.225678692078
ACH-000250,-0.230812329382
ACH-000251,-0.22769582669100003
ACH-000253,-0.12981064774599999
ACH-000255,-0.448449624186
ACH-000256,-0.251033292098
ACH-000257,-0.254099828155
ACH-000258,-0.24518362412500003
ACH-000259,-0.356099957665
ACH-000260,-0.284403291727
ACH-000261,-0.241154643863
ACH-000262,-0.47277858634
ACH-000263,0.0247206444007
ACH-000264,-0.16470994731
ACH-000265,-0.36089666369900003
ACH-000266,-0.45961567599799996
ACH-000272,-0.301691038811
ACH-000273,-0.194585997053
ACH-000274,-0.363988063408
ACH-000277,-0.09369855185489999
ACH-000278,-0.21587663894499998
ACH-000279,-0.10900207905300001
ACH-000280,-0.167230302205
ACH-000281,-0.44226943821599995
ACH-000288,-0.21044793642
ACH-000291,-0.47661967680100004
ACH-000293,-0.0375932388191
ACH-000294,-0.40759942831699997
ACH-000295,-0.10232240320000001
ACH-000296,-0.312287575443
ACH-000302,-0.24113225971000002
ACH-000304,-0.16669291267300002
ACH-000307,-0.319959685665
ACH-000308,-0.34564760982299997
ACH-000310,-0.5806322961829999
ACH-000311,-0.489027720236
ACH-000312,-0.47575226203500004
ACH-000315,0.017784155821900002
ACH-000316,-0.332566405218
ACH-000317,-0.19940499445300003
ACH-000318,-0.277782454734
ACH-000319,-0.139607253547
ACH-000320,-0.607530570586
ACH-000322,-0.37314073982600005
ACH-000323,-0.0972421766891
ACH-000324,-0.272333805398
ACH-000329,-0.156965323159
ACH-000330,-0.204222045427
ACH-000331,-0.425288927988
ACH-000332,-0.39636296416699995
ACH-000334,-0.140731830253
ACH-000335,-0.552510408798
ACH-000336,-0.233315442413
ACH-000337,-0.28909089039700003
ACH-000339,-0.343906645138
ACH-000341,0.0245640641993
ACH-000348,-0.343261627265
ACH-000350,-0.34747927077
ACH-000352,-0.219697648475
ACH-000356,-0.237060493796
ACH-000361,-0.185664382493
ACH-000362,-0.296785561097
ACH-000363,-0.424677052909
ACH-000364,-0.296532776505
ACH-000365,-0.09274215403370001
ACH-000366,-0.24676679485999997
ACH-000368,-0.232699100592
ACH-000374,-0.250509824559
ACH-000375,-0.562547885662
ACH-000376,-0.165171157417
ACH-000381,-0.30371928180700003
ACH-000383,-0.6190191655899999
ACH-000387,-0.307255120481
ACH-000389,-0.166105467754
ACH-000390,-0.36142924279
ACH-000393,-0.150344926137
ACH-000395,-0.367172207489
ACH-000397,-0.218113379155
ACH-000401,-0.211274736642
ACH-000402,-0.28374310482799997
ACH-000403,-0.355632353455
ACH-000404,-0.1786040031
ACH-000406,-0.271237753358
ACH-000407,-0.176079934674
ACH-000408,-0.178445150624
ACH-000410,-0.196030588656
ACH-000411,-0.325415408036
ACH-000414,-0.526324620332
ACH-000415,-0.0344589894208
ACH-000416,-0.301764337804
ACH-000420,-0.140178755475
ACH-000421,-0.212857495629
ACH-000424,-0.361865231157
ACH-000425,-0.214020751418
ACH-000426,-0.398174507452
ACH-000427,-0.18211365812199998
ACH-000433,-0.414779886265
ACH-000436,-0.26462434714899996
ACH-000444,-0.388676926084
ACH-000445,-0.499742756682
ACH-000448,-0.32802346111200004
ACH-000450,-0.17510605909899998
ACH-000452,-0.170240122891
ACH-000454,-0.354606799589
ACH-000458,-0.400886397217
ACH-000459,-0.105255256691
ACH-000460,-0.213730885924
ACH-000461,-0.263266215553
ACH-000463,-0.599392089687
ACH-000464,0.03972984404030001
ACH-000466,-0.573751851057
ACH-000467,-0.331892463365
ACH-000468,-0.339460558855
ACH-000469,-0.411117669747
ACH-000470,-0.30517159333099997
ACH-000471,-0.33426926194699996
ACH-000472,-0.257101836056
ACH-000473,-0.089330981695
ACH-000475,-0.264006677378
ACH-000476,0.07183555510689998
ACH-000477,-0.358105026733
ACH-000480,-0.321437400168
ACH-000481,0.014180974265700001
ACH-000483,-0.0936613704414
ACH-000484,-0.119210157137
ACH-000485,-0.113335609253
ACH-000486,-0.22844453830699998
ACH-000487,-0.25893188704
ACH-000488,-0.192899126354
ACH-000490,-0.18854003074
ACH-000491,-0.347556971027
ACH-000495,-0.241356269416
ACH-000496,-0.139158612851
ACH-000499,0.09644792230789999
ACH-000500,-0.36631864396499997
ACH-000502,-0.429616138847
ACH-000503,0.0230771403215
ACH-000505,-0.273559329992
ACH-000507,-0.332212286505
ACH-000510,-0.156422024504
ACH-000511,-0.257170047941
ACH-000512,0.0592645225515
ACH-000516,-0.103623328322
ACH-000517,-0.405447128266
ACH-000518,-0.237597675571
ACH-000520,-0.275739357601
ACH-000521,-0.86285167123
ACH-000522,-0.496764338083
ACH-000524,-0.267607107969
ACH-000527,-0.203779866633
ACH-000528,-0.229299185611
ACH-000537,-0.279134420647
ACH-000541,-0.33679334505
ACH-000542,-0.24344938257800003
ACH-000544,0.034901866896099996
ACH-000545,-0.116512489387
ACH-000547,-0.197192666582
ACH-000548,-0.0246585135091
ACH-000549,-0.21569553522100002
ACH-000550,-0.20603736334199999
ACH-000552,-0.293041976359
ACH-000556,-0.20966704468699998
ACH-000557,-0.0427969885568
ACH-000570,-0.21384409749000002
ACH-000571,-0.140431124971
ACH-000573,-0.287846673848
ACH-000576,-0.0530891321584
ACH-000580,-0.17298652954399998
ACH-000584,-0.207179884965
ACH-000585,-0.24749859655900003
ACH-000588,-0.0203901914712
ACH-000589,-0.26262813641
ACH-000591,-0.052357511162
ACH-000593,-0.249202365595
ACH-000600,-0.157695381262
ACH-000601,-0.40671466505099996
ACH-000604,-0.0514024681352
ACH-000605,-0.296997325683
ACH-000606,-0.22333732960799998
ACH-000608,-0.29775738173099997
ACH-000614,-0.466222122839
ACH-000616,-0.170498322234
ACH-000618,-0.26467940260699996
ACH-000619,-0.0753627133384
ACH-000620,-0.17588929572700002
ACH-000621,-0.270970299361
ACH-000622,-0.353200409612
ACH-000623,-0.203131097672
ACH-000624,-0.224921769366
ACH-000627,-0.41969607410099996
ACH-000630,-0.611378621732
ACH-000632,-0.347102067124
ACH-000633,-0.19872326131499998
ACH-000637,-0.31220525987799996
ACH-000638,-0.414293469855
ACH-000646,0.118253064268
ACH-000647,-0.275323114271
ACH-000648,-0.292798384458
ACH-000649,-0.146598382913
ACH-000651,-0.367051007072
ACH-000652,-0.23203772415100002
ACH-000653,-0.109898730569
ACH-000657,-0.233753310516
ACH-000658,-0.44527837089100003
ACH-000661,-0.23416317212499999
ACH-000662,-0.246374155143
ACH-000663,-0.342008235078
ACH-000665,-0.10340328287100001
ACH-000671,-0.345377750854
ACH-000673,-0.19182208421500002
ACH-000676,-0.321836407926
ACH-000677,-0.366165488958
ACH-000681,-0.42411366811800005
ACH-000682,-0.22203374763
ACH-000683,-0.23139104501200003
ACH-000684,-0.33214042445999997
ACH-000688,-0.354049716956
ACH-000693,-0.15184924876599998
ACH-000694,-0.261500626674
ACH-000695,-0.0984430784305
ACH-000696,-0.238170837123
ACH-000697,-0.0727274994599
ACH-000699,-0.347188909812
ACH-000701,-0.17820394618500002
ACH-000706,-0.262950847304
ACH-000711,-0.215615433365
ACH-000713,-0.255911697693
ACH-000714,-0.624262121092
ACH-000718,-0.39169987112300003
ACH-000720,-0.205981228113
ACH-000721,-0.6402488632850001
ACH-000724,-0.260887163592
ACH-000725,0.274255709716
