,CHL1 (10752)
ACH-000004,0.095778061056
ACH-000007,0.0234775108359
ACH-000009,-0.00350522286968
ACH-000011,0.12904009369
ACH-000012,0.0988984446813
ACH-000013,0.149971302617
ACH-000014,0.166594427172
ACH-000015,0.107615995794
ACH-000017,0.155016913541
ACH-000018,0.198406765759
ACH-000019,0.0388266335387
ACH-000021,0.0882984168598
ACH-000022,0.09976652208660002
ACH-000025,-0.00528820764463
ACH-000028,0.100206180581
ACH-000030,0.00349832159002
ACH-000035,0.0904689200044
ACH-000036,0.0709366389587
ACH-000037,0.114489797025
ACH-000039,-0.0410568349857
ACH-000040,0.07504931476160001
ACH-000041,0.165791541487
ACH-000042,0.00013753341509399998
ACH-000045,0.0299930843608
ACH-000047,0.154895778149
ACH-000052,0.0765321725939
ACH-000053,0.0923357832062
ACH-000054,0.012598944754800001
ACH-000055,0.201336858481
ACH-000060,0.134170861584
ACH-000067,0.20072409414500003
ACH-000070,0.22874060292800003
ACH-000075,0.125695554961
ACH-000078,0.229228258033
ACH-000082,0.215993893355
ACH-000085,-0.204437152225
ACH-000086,0.0488162101671
ACH-000087,0.261689080933
ACH-000092,0.0511087838468
ACH-000095,0.0352867351708
ACH-000097,0.0041149272360600005
ACH-000098,0.146778314419
ACH-000099,0.112463428959
ACH-000108,0.037121860111300004
ACH-000113,0.0710762967113
ACH-000115,0.204616370504
ACH-000116,0.252289593669
ACH-000118,0.116338138541
ACH-000120,0.255286422971
ACH-000123,0.09926198200160001
ACH-000127,0.185399139458
ACH-000128,0.034014901220999996
ACH-000132,0.107834922359
ACH-000133,-0.00858579460311
ACH-000137,0.33399044987300003
ACH-000138,0.019913103585
ACH-000142,0.0450797982264
ACH-000143,0.141490748349
ACH-000146,0.127074879301
ACH-000148,0.18704049206
ACH-000150,0.126673959959
ACH-000152,0.107069411549
ACH-000153,0.36598055393600004
ACH-000159,0.0920005344538
ACH-000160,0.0974833128789
ACH-000163,0.07260282665130001
ACH-000167,-0.106384950363
ACH-000168,-0.0984778412619
ACH-000169,0.0507632275775
ACH-000178,0.106956074928
ACH-000182,0.0509615741411
ACH-000183,0.222042801239
ACH-000188,0.0476424944522
ACH-000189,0.250708342272
ACH-000190,0.148077066663
ACH-000198,0.0575832234115
ACH-000204,0.26801634130199997
ACH-000206,0.0296355125181
ACH-000207,0.339653229467
ACH-000211,0.09254186781479999
ACH-000215,0.095269302245
ACH-000221,0.279430383916
ACH-000222,0.12088831505200001
ACH-000223,0.121932032569
ACH-000226,0.0771504815729
ACH-000227,-0.06889217989039999
ACH-000228,0.12008627937300001
ACH-000231,0.123106364094
ACH-000232,0.121661485746
ACH-000233,0.143576693906
ACH-000234,-0.0759288768592
ACH-000235,0.0203841295466
ACH-000237,0.06898359675860001
ACH-000238,0.09653202961780001
ACH-000243,0.08622951145189998
