,LAMTOR1 (55004)
ACH-000004,-0.289783371389
ACH-000007,-0.307587863839
ACH-000009,-0.273859240227
ACH-000011,-0.602915017127
ACH-000012,-0.358250038766
ACH-000013,-0.44135158476400005
ACH-000014,-0.06119396418050001
ACH-000015,-0.314610459174
ACH-000017,-0.786506575342
ACH-000018,-0.634953873159
ACH-000019,-0.31920490478700003
ACH-000021,-0.47371517198799995
ACH-000022,-0.0957436169192
ACH-000025,-0.296051351973
ACH-000028,-0.211984808469
ACH-000030,-0.579859386999
ACH-000035,-0.370365867427
ACH-000036,-0.659223013363
ACH-000037,-0.8648867819499999
ACH-000039,-0.561741552748
ACH-000040,0.136504761119
ACH-000041,-0.5065754045449999
ACH-000042,-0.298077738262
ACH-000045,-0.34441155212499996
ACH-000047,-0.49177530673000003
ACH-000052,-0.520745768477
ACH-000053,-0.7127008428470001
ACH-000054,-0.317496867798
ACH-000055,-0.37686826434799997
ACH-000060,-0.420509378361
ACH-000067,0.028766131318099998
ACH-000070,-0.823786094434
ACH-000075,-0.8607998866850001
ACH-000078,-0.184973278273
ACH-000082,-0.48251835942000004
ACH-000085,-0.630286688912
ACH-000086,-0.33608007343400004
ACH-000087,-0.33033376778900003
ACH-000092,-0.567072820659
ACH-000095,-0.726961389524
ACH-000097,-0.297257350462
ACH-000098,0.46410226037
ACH-000099,-0.683984109805
ACH-000108,-0.478529143855
ACH-000113,-0.547842654718
ACH-000115,-0.0237412682615
ACH-000116,-0.610069011522
ACH-000118,-0.225196632424
ACH-000120,-0.514555067402
ACH-000123,-0.474377996398
ACH-000127,-0.39575606916100003
ACH-000128,-0.145951839006
ACH-000132,-0.65641934818
ACH-000133,-0.29157577796100004
ACH-000137,-0.512939021621
ACH-000138,-0.46556028340899996
ACH-000142,-0.607115772094
ACH-000143,-0.40980132375600004
ACH-000146,-0.09840718603389999
ACH-000148,-0.323807007265
ACH-000150,-0.718270664528
ACH-000152,-0.27813465142
ACH-000153,-0.352769229551
ACH-000159,-0.695044516767
ACH-000160,-0.46986401449500004
ACH-000163,-0.147506160238
ACH-000167,-0.380046817066
ACH-000168,-0.480969363443
ACH-000169,-0.757908172411
ACH-000178,-0.529204261642
ACH-000182,-0.054773605492099996
ACH-000183,-0.476890145765
ACH-000188,-0.418538145621
ACH-000189,-0.556438435518
ACH-000190,-0.395818398477
ACH-000198,-0.5563498788800001
ACH-000204,-0.511896882883
ACH-000206,-0.517604444798
ACH-000207,-0.565449395981
ACH-000211,-0.33697969310500003
ACH-000215,0.015494197394
ACH-000221,-0.130702487163
ACH-000222,-0.304677518555
