,CATSPER3 (347732)
ACH-000004,-0.0723083592192
ACH-000007,-0.222298684219
ACH-000009,-0.36363643946099994
ACH-000011,-0.219845249263
ACH-000012,-0.171465018329
ACH-000013,-0.244602062753
ACH-000014,-0.036664100878400004
ACH-000015,-0.37159039230999996
ACH-000017,-0.0631932695452
ACH-000018,-0.517453297799
ACH-000019,0.0178963795734
ACH-000021,-0.388795550793
ACH-000022,-0.21599506209000002
ACH-000025,-0.17602938277600003
ACH-000028,-0.23934160001600002
ACH-000030,-0.263316810464
ACH-000035,-0.22798328961800002
ACH-000036,-0.296684837015
ACH-000037,-0.274679958319
ACH-000039,-0.411188149199
ACH-000040,-0.392648916193
ACH-000041,-0.34554466358499997
ACH-000042,-0.521501264601
ACH-000045,-0.18123816072700002
ACH-000047,-0.17745982735
ACH-000052,-0.198232289934
ACH-000053,-0.268435005873
ACH-000054,-0.44870611426600004
ACH-000055,-0.282391556288
ACH-000060,-0.434851128542
ACH-000067,-0.027075740640199998
ACH-000070,-0.24334441047699998
ACH-000075,-0.367687996323
ACH-000078,-0.21164834930100002
ACH-000082,-0.422574405251
ACH-000085,-0.520238390614
ACH-000086,-0.255446847376
ACH-000087,0.193708148772
ACH-000092,-0.219698970429
ACH-000095,-0.27132247950399996
ACH-000097,-0.16296454213
ACH-000098,-0.35382631159199995
ACH-000099,-0.19102588254
ACH-000108,-0.479148648271
ACH-000113,-0.123149811123
ACH-000115,-0.310451924662
ACH-000116,-0.221190052633
ACH-000118,-0.254714023257
ACH-000120,-0.378166312113
ACH-000123,-0.262441613312
ACH-000127,-0.217463378579
ACH-000128,-0.13758111647600002
ACH-000132,-0.218542299509
ACH-000133,-0.319461402838
ACH-000137,-0.250415199257
ACH-000138,-0.267272101129
ACH-000142,-0.146560399556
ACH-000143,-0.35638783921800005
ACH-000146,-0.20452326712000002
ACH-000148,-0.313117900425
ACH-000150,-0.37387335006899997
ACH-000152,-0.288520927416
ACH-000153,-0.09172800488389998
ACH-000159,-0.204179437795
ACH-000160,-0.211231199635
ACH-000163,-0.25082002689399996
ACH-000167,-0.29823006287500003
ACH-000168,-0.330108174105
ACH-000169,-0.211320758897
ACH-000178,-0.279489381754
ACH-000182,-0.194125102946
ACH-000183,-0.22452476193100002
ACH-000188,-0.10651507622400001
ACH-000189,-0.141386414854
ACH-000190,-0.32354281600400003
ACH-000198,-0.291103250927
ACH-000204,-0.362711793868
ACH-000206,-0.12873256529899998
ACH-000207,-0.10243682545499999
ACH-000211,-0.22751769665999996
ACH-000215,-0.224886163656
ACH-000221,-0.32631043606800003
ACH-000222,-0.280078538589
ACH-000223,-0.030545153903600002
ACH-000226,-0.201803015219
ACH-000227,-0.46381285174500003
ACH-000228,-0.132641114444
ACH-000231,-0.289333256674
ACH-000232,-0.23515105332699998
ACH-000233,-0.30037926823000005
ACH-000234,-0.299726622634
ACH-000235,-0.256539915587
ACH-000237,-0.25994496371
ACH-000238,-0.55685322669
ACH-000243,-0.321943487968
ACH-000244,-0.184692187965
ACH-000246,-0.21636898327399998
ACH-000248,-0.0536638687136
ACH-000250,-0.235794230689
ACH-000251,-0.39038376355300003
ACH-000253,-0.261665443725
ACH-000255,-0.33168492568700003
ACH-000256,-0.386438048575
ACH-000257,-0.296232671803
ACH-000258,-0.564838941224
ACH-000259,-0.306985359751
ACH-000260,-0.23554130045699997
ACH-000261,-0.312920027374
ACH-000262,-0.17139188612999998
ACH-000263,-0.215211977132
ACH-000264,-0.40809040251999995
ACH-000265,-0.22933700094700002
ACH-000266,-0.368357088875
ACH-000272,-0.157052180055
ACH-000273,-0.319269273806
ACH-000274,-0.468953313767
ACH-000277,-0.304692415524
ACH-000278,-0.23184069183800002
ACH-000279,-0.32183876085499996
ACH-000280,-0.24244125311
ACH-000281,-0.427169916215
ACH-000288,-0.31617711540300003
ACH-000291,-0.297464259111
ACH-000293,-0.250776098833
ACH-000294,-0.151750009904
ACH-000295,-0.422934901234
ACH-000296,-0.207894620777
ACH-000302,-0.308964762134
ACH-000304,-0.21357749032
ACH-000307,-0.31334171257300003
ACH-000308,-0.248274480405
ACH-000310,-0.33573656655
ACH-000311,-0.187603389093
ACH-000312,-0.39344391392
ACH-000315,-0.304735560244
ACH-000316,-0.449783099314
ACH-000317,-0.165976412444
ACH-000318,-0.341930945431
ACH-000319,-0.34106199061
ACH-000320,-0.364347105524
ACH-000322,-0.167587895461
ACH-000323,-0.22547135189800002
ACH-000324,-0.303500608434
ACH-000329,-0.28848047956
ACH-000330,-0.19352708145599998
ACH-000331,-0.36594642952
ACH-000332,-0.324349941381
ACH-000334,0.0150161402644
ACH-000335,-0.0159637882064
ACH-000336,-0.156533102599
ACH-000337,-0.5549759598189999
ACH-000339,-0.27618188690400003
ACH-000341,-0.350699668908
ACH-000348,-0.34917423706100004
ACH-000350,-0.422093974988
ACH-000352,-0.267840346104
ACH-000356,-0.289307053669
ACH-000361,-0.328607567624
ACH-000362,-0.180839002673
ACH-000363,-0.29727656290300003
ACH-000364,-0.249573317751
ACH-000365,-0.3277598787
ACH-000366,-0.30543606461
ACH-000368,-0.317473424381
ACH-000374,-0.0942536874922
ACH-000375,-0.175011239266
ACH-000376,-0.34066224920599997
ACH-000381,-0.316334703968
ACH-000383,-0.23515689790199998
ACH-000387,-0.28357325037799996
ACH-000389,-0.33557132615099994
ACH-000390,-0.21783211440900002
ACH-000393,-0.408393669081
ACH-000395,-0.308358415837
ACH-000397,-0.279060759954
ACH-000401,-0.251613591114
ACH-000402,-0.114379644258
ACH-000403,-0.21090652176199998
ACH-000404,0.025277345135400003
ACH-000406,-0.29894155943100004
ACH-000407,-0.225354591431
ACH-000408,-0.173451918167
ACH-000410,-0.255094219065
ACH-000411,-0.11194362707000001
ACH-000414,-0.309373560153
ACH-000415,-0.262223104741
ACH-000416,-0.294945805063
ACH-000420,-0.18537298042199998
ACH-000421,-0.329935030752
ACH-000424,-0.258846422166
ACH-000425,-0.241857995878
ACH-000426,-0.08849702203
ACH-000427,-0.448242486679
ACH-000433,-0.269557911681
ACH-000436,-0.47207449581699995
ACH-000444,-0.353681565142
ACH-000445,-0.665399006977
ACH-000448,-0.197128777967
ACH-000450,-0.411860542718
ACH-000452,-0.239407037776
ACH-000454,-0.483881262744
ACH-000458,-0.15956781072100001
ACH-000459,0.00855209236055
ACH-000460,-0.220002250907
ACH-000461,-0.270612676529
ACH-000463,-0.119812953687
ACH-000464,-0.243914823808
ACH-000466,-0.57078302791
ACH-000467,-0.21591434641100002
ACH-000468,-0.35477013165700005
ACH-000469,-0.354192719595
ACH-000470,-0.287355571713
ACH-000471,-0.12423583276399999
ACH-000472,-0.2315866015
ACH-000473,-0.132405351991
ACH-000475,-0.35935721138800003
ACH-000476,-0.42868477824699996
ACH-000477,-0.236032763332
ACH-000480,-0.193959418704
ACH-000481,-0.0826466278997
ACH-000483,-0.201362461223
ACH-000484,-0.158912597343
ACH-000485,-0.379943674701
ACH-000486,-0.243034131194
ACH-000487,-0.302019482494
ACH-000488,-0.23369820196999996
ACH-000490,-0.21438352955499998
ACH-000491,-0.39402528681599996
ACH-000495,-0.0683766683966
ACH-000496,-0.249465143961
ACH-000499,-0.37204388417499995
ACH-000500,-0.471563675879
ACH-000502,-0.24738421055399998
ACH-000503,-0.473557859023
ACH-000505,-0.40108603430100004
ACH-000507,-0.11860767179199999
ACH-000510,-0.255624278016
ACH-000511,-0.363279125204
ACH-000512,-0.294369906884
ACH-000516,-0.22304655992199998
ACH-000517,-0.28887571269400003
ACH-000518,-0.436290781421
ACH-000520,-0.326142384896
ACH-000521,-0.34772099425999997
ACH-000522,-0.21217952216400002
ACH-000524,-0.302867190398
ACH-000527,-0.218634385493
ACH-000528,-0.253754649533
ACH-000537,-0.444824402375
ACH-000541,-0.27656937862
ACH-000542,-0.209338720018
ACH-000544,-0.207022505559
ACH-000545,-0.22772336408100002
ACH-000547,-0.325799270989
ACH-000548,-0.307771926033
ACH-000549,-0.0773367346259
ACH-000550,-0.300317006122
ACH-000552,-0.25244365870499996
ACH-000556,-0.300726527309
ACH-000557,-0.0955894392196
ACH-000570,-0.295227949718
ACH-000571,-0.288971085141
ACH-000573,-0.0395918020068
ACH-000576,-0.392700870687
ACH-000580,-0.155511983589
ACH-000584,-0.20596617744000004
ACH-000585,-0.26807289161
ACH-000588,-0.028605755697900002
ACH-000589,-0.235926656457
ACH-000591,-0.328444817994
ACH-000593,-0.36038894541999994
ACH-000600,-0.241471457394
ACH-000601,-0.33692494494
ACH-000604,-0.167360800945
ACH-000605,-0.27764773789
ACH-000606,-0.388155236082
ACH-000608,-0.27372908686
ACH-000614,-0.28607945023200004
ACH-000616,-0.38260829505099997
ACH-000618,-0.268518067086
ACH-000619,-0.385610595317
ACH-000620,-0.300611667301
ACH-000621,-0.224071243417
ACH-000622,-0.33056925557100003
ACH-000623,-0.29733132121800004
ACH-000624,-0.238671678974
ACH-000627,-0.37508991010700005
ACH-000630,-0.253824110888
ACH-000632,-0.25602680192
ACH-000633,-0.374924475286
ACH-000637,-0.0872598744331
