,AKIRIN2 (55122)
ACH-000339,-0.7740362150300001
ACH-000341,-0.9476112594670001
ACH-000348,-1.0309111259100001
ACH-000350,-1.40507396627
ACH-000352,-1.11118825522
ACH-000356,-0.8409306531980001
ACH-000361,-1.22675343953
ACH-000362,-0.947695512896
ACH-000363,-1.17705848702
ACH-000364,-1.20688219815
ACH-000365,-0.923168402456
ACH-000366,-0.8217806518709999
ACH-000368,-0.931199872871
ACH-000374,-0.618657416354
ACH-000375,-0.9072969136769999
ACH-000376,-1.0478701586399999
ACH-000381,-0.649768504891
ACH-000383,-0.664304351185
ACH-000387,-0.9272324079090001
ACH-000389,-1.152946891
ACH-000390,-1.0570020495899999
ACH-000393,-0.7614083625270001
ACH-000395,-0.525060614831
ACH-000397,-0.9839268274690001
ACH-000401,-1.14276450652
ACH-000402,-0.652842592409
ACH-000403,-0.933832241374
ACH-000404,-0.9293604425900001
ACH-000406,-0.8736494236700001
ACH-000407,-1.08182525574
ACH-000408,-0.7572780417880001
ACH-000410,-0.9674739934569999
ACH-000411,-0.926380716808
ACH-000414,-0.7618848354309999
ACH-000415,-1.06839385479
ACH-000416,-1.06330083141
ACH-000420,-1.2719466829100001
ACH-000421,-1.10597657314
ACH-000424,-0.6795839561049999
ACH-000425,-0.897542367306
ACH-000426,-1.54332215905
ACH-000427,-1.09310261689
ACH-000433,-0.794065042353
ACH-000436,-1.4421537833200002
ACH-000444,-1.14068235226
ACH-000445,-0.8907841155220001
ACH-000448,-0.8317044304819999
ACH-000450,-1.21684502016
ACH-000452,-0.643103636732
ACH-000454,-0.9040940521200002
ACH-000458,-0.7896290656739999
ACH-000459,-0.9787666667470001
ACH-000460,-0.81016754964
ACH-000461,-1.1052923291399999
ACH-000463,-0.7788872040970001
ACH-000464,-0.8367046399570001
ACH-000466,-0.878737060402
ACH-000467,-1.04355753441
ACH-000468,-0.84044156919
ACH-000469,-0.8095446620479999
ACH-000470,-0.998896430333
ACH-000471,-1.0053458238200002
ACH-000472,-0.835822332271
ACH-000473,-0.867472422555
ACH-000475,-0.9891092844249999
ACH-000476,-1.0733729679000001
ACH-000477,-0.87230421097
ACH-000480,-1.02431586021
ACH-000481,-0.641001300511
ACH-000483,-1.15011812487
ACH-000484,-0.661583780978
ACH-000485,-1.14175607433
ACH-000486,-0.7647186901690001
ACH-000487,-0.8458107306559999
ACH-000488,-0.9028085579170001
ACH-000490,-1.0149074625299999
ACH-000491,-0.687329176318
ACH-000495,-0.742109081803
ACH-000496,-1.04200678077
ACH-000499,-0.600899793718
ACH-000500,-1.09903354765
ACH-000502,-0.9134418429350001
ACH-000503,-0.704651260984
ACH-000505,-1.05375609342
ACH-000507,-1.0170627242899999
ACH-000510,-0.639514202429
ACH-000511,-0.931077267771
ACH-000512,-0.7454864647730001
ACH-000516,-0.8135820487209999
ACH-000517,-1.1438118423499999
ACH-000518,-0.9422581575040001
ACH-000520,-0.907313803064
ACH-000521,-0.827543827938
ACH-000522,-0.9126431901019999
ACH-000524,-0.8275166107549999
ACH-000527,-0.872650105705
ACH-000528,-1.1159977274500001
ACH-000537,-1.01607881245
ACH-000541,-1.61944000719
ACH-000542,-0.829365598652
ACH-000544,-0.9445121488700001
ACH-000545,-0.831320058459
ACH-000547,-1.05132039472
ACH-000548,-1.0097553614
ACH-000549,-0.651440253899
ACH-000550,-1.09328755612
ACH-000552,-0.9902962103540001
ACH-000556,-0.8854324316680001
ACH-000557,-1.0352060891
ACH-000570,-0.942837581356
ACH-000571,-1.06228397024
ACH-000573,-0.936412505863
ACH-000576,-1.3278879897600002
ACH-000580,-1.3160477197700002
ACH-000584,-0.956316191476
ACH-000585,-1.17120286635
ACH-000588,-1.11300247771
ACH-000589,-0.981662346442
ACH-000591,-1.03939242994
ACH-000593,-0.9191133126350001
ACH-000600,-0.777473673948
ACH-000601,-0.810919907007
ACH-000604,-0.977261200836
ACH-000605,-0.7810646082899999
ACH-000606,-0.865829954972
ACH-000608,-1.23634731135
ACH-000614,-0.9073921533660001
ACH-000616,-0.648679575807
ACH-000618,-1.37206748606
ACH-000619,-0.6867101373610001
ACH-000620,-1.0323890222499998
ACH-000621,-0.7719488174410001
ACH-000622,-1.10581892363
ACH-000623,-0.6970356056139999
ACH-000624,-0.853742945337
ACH-000627,-1.15047029085
ACH-000630,-0.770247098765
ACH-000632,-0.753844838406
ACH-000633,-0.69501329889
ACH-000637,-0.771999328311
ACH-000638,-0.8444115444560001
ACH-000646,-0.973836786953
ACH-000647,-1.06522740085
ACH-000648,-0.660187221272
ACH-000649,-0.888241884507
ACH-000651,-0.800156165847
ACH-000652,-0.908844287868
ACH-000653,-0.424483777051
ACH-000657,-0.977875307201
ACH-000658,-1.24082294641
ACH-000661,-1.01444952033
ACH-000662,-1.1744358866
ACH-000663,-0.7810173147130001
ACH-000665,-0.986458965859
ACH-000671,-0.819815240579
ACH-000673,-0.769696810062
ACH-000676,-0.9270987171610001
ACH-000677,-0.982662487336
ACH-000681,-0.9152668800229999
ACH-000682,-0.835103157762
ACH-000683,-0.645930737706
ACH-000684,-0.75261884509
ACH-000688,-0.501100135147
ACH-000693,-1.0056685005200001
ACH-000694,-0.829975121475
ACH-000695,-0.866856977187
ACH-000696,-0.859964509906
ACH-000697,-1.0433165737
ACH-000699,-1.71251930796
ACH-000701,-1.05446176359
ACH-000706,-0.9310075788050001
ACH-000711,-0.9332586764059999
ACH-000713,-0.8141433709029999
ACH-000714,-1.3337005260700001
ACH-000718,-0.814256106544
ACH-000720,-1.0819974656
ACH-000721,-0.955424391884
ACH-000724,-0.792857511884
ACH-000725,-1.5018511436300002
ACH-000732,-1.10890010995
ACH-000734,-0.9007661570290001
ACH-000735,-0.786040934205
ACH-000736,-0.896531238249
ACH-000738,-1.1019076852
ACH-000746,-1.02460166998
ACH-000747,-0.7056496966320001
ACH-000748,-1.1366944177
ACH-000753,-0.7759982570899999
ACH-000756,-0.633988867854
ACH-000757,-0.7323351691359999
ACH-000758,-0.85158810397
ACH-000760,-0.8343980377060001
ACH-000763,-1.527678914
ACH-000764,-0.517888473444
ACH-000765,-0.9537034336929999
ACH-000766,-0.958650553439
ACH-000767,-0.875277570781
ACH-000768,-1.02774676111
ACH-000769,-0.969027158029
ACH-000770,-1.0131047830500002
ACH-000771,-0.928996835117
ACH-000773,-0.824100569234
ACH-000776,-0.9053582379389999
ACH-000777,-0.759633064848
ACH-000778,-1.2784347617
ACH-000781,-0.949177539281
ACH-000782,-1.07509899976
ACH-000783,-1.24026521307
ACH-000784,-0.805914982202
ACH-000785,-1.06584421116
ACH-000787,-0.966390299762
ACH-000788,-0.78858721308
ACH-000791,-0.840676759674
ACH-000792,-0.965774732982
ACH-000794,-0.7963095460490001
ACH-000796,-0.9840928166959999
ACH-000799,-1.25208843786
ACH-000800,-0.5466532914760001
ACH-000802,-0.793311436732
ACH-000804,-0.7546859590639999
ACH-000805,-0.7746676535070001
ACH-000809,-0.672768186104
ACH-000810,-1.22326945113
ACH-000811,-0.75034479347
ACH-000817,-1.1477926934
ACH-000819,-0.749064177436
ACH-000820,-0.980612943319
ACH-000821,-1.3853859929899999
ACH-000822,-0.947469337959
ACH-000823,-1.10509254163
ACH-000824,-0.6722018163
ACH-000827,-1.0191772736700002
ACH-000829,-1.0742089417899998
ACH-000831,-1.0248501113500001
ACH-000832,-0.735115795368
ACH-000833,-1.10451055627
ACH-000834,-0.993081895477
ACH-000835,-0.850151388988
ACH-000836,-0.714398042524
ACH-000837,-0.7626062387129999
ACH-000838,-1.03497809481
ACH-000839,-0.808713869244
ACH-000840,-0.879593023777
ACH-000841,-0.8819837081759999
ACH-000843,-1.00419573637
ACH-000846,-0.826029594285
ACH-000847,-0.770220767705
ACH-000848,-0.734843845845
ACH-000849,-0.784653039903
ACH-000851,-0.8046072754970001
ACH-000855,-0.756860961119
ACH-000856,-0.699096690747
ACH-000858,-0.83189135227
ACH-000859,-0.774399763275
ACH-000861,-0.849525562569
ACH-000862,-1.28177241135
ACH-000865,-0.938199310125
ACH-000866,-0.8627257648540001
ACH-000867,-0.9578264287360001
ACH-000869,-1.01764386351
ACH-000872,-1.02374413611
ACH-000873,-0.648630650998
ACH-000876,-0.847747599164
ACH-000878,-0.6348071623899999
ACH-000880,-0.906385257631
ACH-000881,-0.9892450192
ACH-000882,-0.958500161055
ACH-000884,-1.02285589546
ACH-000885,-0.908970035706
ACH-000887,-0.8963691385179999
ACH-000888,-0.947886327456
ACH-000889,-0.9296482664139999
ACH-000890,-0.7877182529410001
ACH-000896,-0.746213956313
ACH-000898,-0.934498537241
ACH-000900,-1.0303599823899998
ACH-000901,-0.7102431538230001
ACH-000905,-0.844472826319
ACH-000906,-0.814001018257
ACH-000907,-1.18939014195
ACH-000910,-0.570371328737
ACH-000911,-0.7958258321960001
ACH-000912,-1.0239790958700001
ACH-000913,-1.02315946588
ACH-000915,-0.902486603927
ACH-000916,-1.4119098320899999
ACH-000917,-1.02139955488
ACH-000921,-0.7597222538699999
ACH-000924,-1.00305624729
ACH-000926,-0.512903292663
ACH-000928,-0.7475634324699999
ACH-000929,-0.7139431866320001
ACH-000932,-0.852566955668
ACH-000935,-0.957058155748
ACH-000936,-0.753835349251
ACH-000937,-0.804401255846
ACH-000938,-0.7951922350309999
ACH-000939,-0.7601160397210001
ACH-000941,-0.878893508771
ACH-000943,-0.9960163495379999
ACH-000946,-0.985816805757
ACH-000947,-0.8590530989730001
ACH-000948,-1.10544311268
ACH-000950,-0.731700818303
ACH-000953,-0.830874335059
ACH-000957,-0.8772582248980001
ACH-000958,-1.04985837274
ACH-000960,-1.09247318439
ACH-000963,-0.943968014752
ACH-000968,-1.04810434059
ACH-000969,-0.873390963365
ACH-000973,-0.858423929157
ACH-000974,-0.8039307197930001
ACH-000975,-1.0311394232200002
ACH-000976,-0.866391904305
ACH-000978,-0.4719967521399999
ACH-000980,-1.0645253508299999
ACH-000984,-0.8123735841399999
ACH-000986,-0.884164961691
ACH-000988,-1.0391247885100001
ACH-000993,-0.8858119614669999
ACH-000994,-0.961415736518
ACH-000996,-1.16531787176
ACH-001001,-0.6944445942659999
ACH-001020,-0.63633615461
ACH-001028,-0.7390354460699999
ACH-001031,-0.704151363966
ACH-001038,-1.00616925983
ACH-001048,-0.689153196041
ACH-001050,-0.7438574114319999
ACH-001053,-0.76815330353
ACH-001054,-0.620919568638
ACH-001061,-0.83428597537
ACH-001067,-1.0051752862799999
ACH-001075,-1.11395410456
ACH-001096,-0.9608542814579999
ACH-001128,-0.0347374793323
ACH-001134,-1.0304555984200001
ACH-001151,-1.1031518882200002
ACH-001163,-0.6981659435169999
ACH-001164,-1.0385140788
ACH-001173,-0.833213564217
ACH-001183,-1.06311889166
ACH-001184,-1.08429020724
ACH-001190,-0.86963857589
ACH-001192,-0.7141866152799999
ACH-001193,-1.00996721252
ACH-001196,-1.1071182392299999
ACH-001197,-0.963296201132
ACH-001205,-0.919557988415
ACH-001211,-1.0177846225700002
ACH-001212,-0.8621804990459999
ACH-001228,-0.740840384458
ACH-001232,-0.650497937461
ACH-001239,-0.971711290968
ACH-001274,-0.8613889152159999
ACH-001275,-0.9758115941509999
ACH-001277,-0.82112993501
ACH-001278,-0.904257667035
ACH-001280,-1.43730455848
ACH-001283,-1.15694472076
ACH-001289,-0.7522924281550001
ACH-001295,-0.7706973379180001
ACH-001300,-1.04498560621
ACH-001301,-0.914943200422
ACH-001302,-0.8125669791940001
ACH-001303,-1.3188625967
ACH-001306,-0.753533263544
ACH-001318,-0.715846554647
ACH-001322,-0.903915351948
ACH-001328,-0.713790325373
ACH-001332,-0.9112552979009999
ACH-001333,-0.879179484965
ACH-001336,-0.8049471874840001
ACH-001340,-0.9065508981999999
ACH-001346,-0.7854500406630001
ACH-001353,-0.912000614482
ACH-001354,-1.01669044845
ACH-001367,-1.1428675739899998
ACH-001368,-0.836276252773
ACH-001374,-0.6858396625409999
ACH-001375,-0.868034563582
ACH-001377,-0.959332438544
ACH-001380,-1.19590926424
ACH-001391,-0.7651364000399999
ACH-001407,-0.830270579994
ACH-001408,-0.838478909487
ACH-001413,-1.03290636388
ACH-001430,-0.884145945007
ACH-001431,-1.07158188314
ACH-001450,-0.704818618366
ACH-001496,-0.79697943732
ACH-001500,-0.610187003216
ACH-001521,-0.59449390142
ACH-001523,-0.7376125463619999
ACH-001532,-0.9574246985420001
ACH-001536,-0.959272669763
ACH-001550,-0.547609256511
ACH-001552,-0.992733683456
ACH-001554,-0.9055760305230001
ACH-001645,-0.951367078949
ACH-001654,-0.8588546366650001
ACH-001715,-0.99933676596
ACH-001735,-0.91544478892
ACH-001736,-1.07216904788
ACH-001737,-0.248663012685
ACH-001740,-1.24535216039
ACH-001745,-1.19933239784
ACH-001750,-1.01664834634
ACH-001765,-0.9122378536839999
ACH-001956,-1.1307570485299998
ACH-001957,-0.790916202934
