,TAS1R1 (80835)
ACH-000004,0.0190395575135
ACH-000007,-0.008073283531569999
ACH-000009,-0.194798126538
ACH-000011,-0.054389739666999996
ACH-000012,-0.0484696692623
ACH-000013,0.0264793970005
ACH-000014,-0.36331246805
ACH-000015,0.0630054002993
ACH-000017,-0.127285016492
ACH-000018,-0.162390863051
ACH-000019,-0.226792892386
ACH-000021,-0.10628189484799999
ACH-000022,-0.09879544330939999
ACH-000025,-0.0636175562356
ACH-000028,0.0686694963186
ACH-000030,0.0350298965399
ACH-000035,-0.269414014173
ACH-000036,-0.137046985175
ACH-000037,-0.31715546500999997
ACH-000039,0.0312951666877
ACH-000040,-0.0803134348178
ACH-000041,-0.13483836988700001
ACH-000042,-0.22361630107299998
ACH-000045,-0.10595386794
ACH-000047,-0.19649352962699998
ACH-000052,0.182259790365
ACH-000053,-0.019407760238599997
ACH-000054,-0.0780649522582
ACH-000055,-0.199909307432
ACH-000060,-0.21777328281199998
ACH-000067,-0.115729587726
ACH-000070,-0.337403179532
ACH-000075,-0.335515224479
ACH-000078,0.0164075444938
ACH-000082,-0.156795402728
ACH-000085,-0.41959294767800004
ACH-000086,-0.0302613693938
ACH-000087,-0.18777961430100001
ACH-000092,-0.370698824669
ACH-000095,-0.285136485304
ACH-000097,-0.274088081267
ACH-000098,-0.113852796447
ACH-000099,-0.20975076915999996
ACH-000108,-0.25668756108199997
ACH-000113,-0.202500728956
ACH-000115,-0.004524321870310001
ACH-000116,-0.0281592312575
ACH-000118,-0.09075369990630001
ACH-000120,0.037581240130800005
ACH-000123,0.036147692881599996
ACH-000127,-0.13332994446799998
ACH-000128,-0.161637178693
ACH-000132,-0.136525918507
ACH-000133,-0.10249369213500001
ACH-000137,-0.218041297939
ACH-000138,-0.22086733606400002
ACH-000142,-0.12694942647399998
ACH-000143,-0.11923016409600001
ACH-000146,-0.0540489382372
ACH-000148,-0.180538896483
ACH-000150,-0.194659813065
ACH-000152,-0.14325957021500002
ACH-000153,0.175403361537
ACH-000159,-0.331737457549
ACH-000160,-0.171884164146
ACH-000163,0.161782926224
ACH-000167,-0.0237870382651
ACH-000168,-0.285556481323
ACH-000169,-0.0117057867466
ACH-000178,-0.0406383789242
ACH-000182,0.011674845545000001
ACH-000183,-0.266188607063
ACH-000188,0.053701601073199996
ACH-000189,-0.0722705528872
ACH-000190,0.0080876950561
ACH-000198,-0.0472633074193
ACH-000204,-0.351483506428
ACH-000206,-0.13903633439899998
ACH-000207,0.0676142274789
ACH-000211,-0.0544180399541
ACH-000215,-0.134736370118
ACH-000221,0.041264064139300005
ACH-000222,-0.153798850644
ACH-000223,-0.205255172181
ACH-000226,-0.04306454411999999
ACH-000227,-0.198044538853
ACH-000228,-0.207624906651
ACH-000231,-0.11386685159900001
ACH-000232,-0.0015629676516099999
ACH-000233,-0.07071666929380001
ACH-000234,-0.131730571347
ACH-000235,-0.16995987708299998
ACH-000237,-0.31946657583099997
ACH-000238,-0.17236130695799998
ACH-000243,-0.0323015046692
ACH-000244,-0.369556944644
ACH-000246,-0.17340533984
ACH-000248,-0.159765987292
ACH-000250,-0.146082846469
ACH-000251,-0.17781756411
ACH-000253,-0.184265149557
ACH-000255,-0.22699817782499998
ACH-000256,-0.20355079548
ACH-000257,-0.0585635223329
ACH-000258,-0.22464189719799998
ACH-000259,-0.113432350475
ACH-000260,-0.0660262220615
ACH-000261,-0.115448993774
ACH-000262,0.105344579791
ACH-000263,0.0728692266027
ACH-000264,-0.017013277003600003
ACH-000265,0.111176210135
ACH-000266,-0.204345974647
ACH-000272,-0.136393635134
ACH-000273,-0.2275575191
ACH-000274,-0.17828733718400003
ACH-000277,-0.225198032012
ACH-000278,-0.05887885111669999
ACH-000279,-0.2573831736
ACH-000280,-0.0405332642727
ACH-000281,-0.109092984036
ACH-000288,-0.201201009414
ACH-000291,0.0757526677697
ACH-000293,-0.147010881722
ACH-000294,-0.00683169831328
ACH-000295,-0.308667945363
ACH-000296,0.0722272903669
ACH-000302,-0.315028608066
ACH-000304,-0.256256437783
ACH-000307,-0.071636338961
ACH-000308,-0.0814375070316
ACH-000310,-0.157671950506
ACH-000311,-0.06026469965200001
ACH-000312,-0.193040315165
ACH-000315,0.0810975473997
ACH-000316,-0.14194720977199998
ACH-000317,-0.08061846688730001
ACH-000318,-0.18046550658500002
ACH-000319,-0.0659356297296
ACH-000320,-0.045016253417300006
ACH-000322,-0.0431867424971
ACH-000323,-0.025937779932200002
ACH-000324,-0.110766451317
ACH-000329,-0.18547315421799998
