,GRIN2B (2904)
ACH-000004,0.14464021242300001
ACH-000007,0.38427746000600005
ACH-000009,0.10226688628599999
ACH-000011,0.35022567006599997
ACH-000012,0.19590956034499998
ACH-000013,0.163153261814
ACH-000014,0.248831673431
ACH-000015,0.0722031653097
ACH-000017,0.3537386684800001
ACH-000018,0.17781272814399998
ACH-000019,-0.0300073510488
ACH-000021,0.217265536349
ACH-000022,0.151367339721
ACH-000025,0.128985107621
ACH-000028,0.249672381069
ACH-000030,0.0904055785368
ACH-000035,0.138468195909
ACH-000036,0.22086064396400001
ACH-000037,0.16058215915100002
ACH-000039,0.0976668219595
ACH-000040,0.019369157158
ACH-000041,0.0657052126646
ACH-000042,0.0789970243195
ACH-000045,0.243179844237
ACH-000047,0.150843360923
ACH-000052,-0.176032345759
ACH-000053,0.112536019243
ACH-000054,0.134895237909
ACH-000055,0.0453503152919
ACH-000060,0.0640473178261
ACH-000067,0.308372350922
ACH-000070,0.159522554895
ACH-000075,0.291936608104
ACH-000078,0.258234440158
ACH-000082,0.118541595293
ACH-000085,0.139490934087
ACH-000086,0.133392056792
ACH-000087,0.186883991591
ACH-000092,0.183020299114
ACH-000095,0.0823484614334
ACH-000097,0.15478624803899999
ACH-000098,0.187680159672
ACH-000099,0.178983437071
ACH-000108,0.314546664248
ACH-000113,0.181200505049
ACH-000115,0.0742921402015
ACH-000116,0.16043683775999998
ACH-000118,0.150491615277
ACH-000120,-0.0210424172205
ACH-000123,0.146073242973
ACH-000127,0.184463231344
ACH-000128,0.140404876819
ACH-000132,0.138200371759
ACH-000133,0.0422237555786
ACH-000137,0.249470645927
ACH-000138,0.06479795800259999
ACH-000142,0.131044006215
ACH-000143,0.0430120005957
ACH-000146,0.0733128469329
ACH-000148,0.20098087122900002
ACH-000150,0.27838206619600003
ACH-000152,0.177965108628
ACH-000153,-0.037842036992699994
ACH-000159,0.358962474335
ACH-000160,-0.0161435293992
ACH-000163,0.103544945746
ACH-000167,0.331559437187
ACH-000168,0.34962084827
ACH-000169,-0.005784906800920001
ACH-000178,0.160000217752
ACH-000182,0.285376140029
ACH-000183,0.0651538875775
ACH-000188,0.197855343594
ACH-000189,-0.0148442957301
ACH-000190,0.213997548226
ACH-000198,0.015218266844799998
ACH-000204,0.132879907283
ACH-000206,0.23079149651500003
ACH-000207,0.273666347645
ACH-000211,0.0844436145471
ACH-000215,-0.0555137323065
ACH-000221,0.10589208281700001
ACH-000222,0.17428100458
ACH-000223,-0.0975155066784
ACH-000226,0.0202932023297
ACH-000227,-0.114712166522
ACH-000228,-0.026591344723200003
ACH-000231,0.0364637269517
ACH-000232,0.009881991382290001
ACH-000233,0.231547209491
