,LTA (4049)
ACH-000317,-0.0876553055012
ACH-000318,-0.235446904354
ACH-000319,-0.106257908693
ACH-000320,-0.498996983099
ACH-000322,-0.18814089605999998
ACH-000323,-0.208966108625
ACH-000324,-0.138637294688
ACH-000329,-0.316360738581
ACH-000330,-0.18202133289900002
ACH-000331,-0.207608016818
ACH-000332,-0.18838845495499998
ACH-000334,-0.174206014143
ACH-000335,-0.214961436119
ACH-000336,0.0958641950518
ACH-000337,-0.210665044641
ACH-000339,-0.007551962577579999
ACH-000341,0.038743746582400006
ACH-000348,-0.036268810047499996
ACH-000350,-0.039001072589
ACH-000352,-0.255332665572
ACH-000356,-0.13971132304
ACH-000361,-0.248558873645
ACH-000362,-0.266132507673
ACH-000363,-0.191290592808
ACH-000364,-0.441895434624
ACH-000365,-0.19219908370799998
ACH-000366,-0.0960712647682
ACH-000368,-0.112149629008
ACH-000374,-0.307917209238
ACH-000375,-0.254220484322
ACH-000376,-0.06966711131089999
ACH-000381,-0.184516389536
ACH-000383,-0.17129209370999998
ACH-000387,-0.280708845961
ACH-000389,-0.0843884795144
ACH-000390,-0.340954537758
ACH-000393,-0.413314370561
ACH-000395,-0.31945078406
ACH-000397,-0.21655637063900002
ACH-000401,-0.07471371806089999
ACH-000402,-0.208721482261
ACH-000403,-0.214348657123
ACH-000404,-0.0916275712266
ACH-000406,-0.19317029358600002
ACH-000407,-0.160838768155
ACH-000408,0.0190221518206
ACH-000410,-0.198311203154
ACH-000411,-0.25321100388900003
ACH-000414,-0.223615908274
ACH-000415,-0.214059011435
ACH-000416,-0.09462607664039999
ACH-000420,-0.0611054804205
ACH-000421,-0.151610966842
ACH-000424,-0.165133078878
ACH-000425,0.01263547173
ACH-000426,-0.12918204509
ACH-000427,-0.153635914472
ACH-000433,-0.174353879402
ACH-000436,-0.36861587092
ACH-000444,-0.070738557407
ACH-000445,-0.00214343035382
ACH-000448,-0.117097874382
ACH-000450,-0.311463620394
ACH-000452,-0.232820819841
ACH-000454,-0.323271517741
ACH-000458,-0.24086205469500002
ACH-000459,-0.276794855885
ACH-000460,-0.152685680568
ACH-000461,-0.184857551217
ACH-000463,-0.189890763268
ACH-000464,0.0042649791311799995
ACH-000466,-0.06982005311360001
ACH-000467,-0.25262622452399996
ACH-000468,-0.17279731542500001
ACH-000469,0.032742705786200005
ACH-000470,-0.20983728382800002
ACH-000471,-0.09500081223860002
ACH-000472,-0.144007977631
ACH-000473,-0.237639789489
ACH-000475,-0.10315882862199999
ACH-000476,-0.348827153031
ACH-000477,-0.288326088026
ACH-000480,-0.13001723790300002
ACH-000481,-0.20676063862500002
ACH-000483,-0.292626156316
ACH-000484,0.18110357296399998
ACH-000485,-0.25575890782099997
ACH-000486,-0.14893263396
ACH-000487,-0.225538716309
ACH-000488,-0.23587824301999996
ACH-000490,-0.313309458336
ACH-000491,-0.267176841208
ACH-000495,0.0997265541386
ACH-000496,-0.0680418322139
ACH-000499,-0.350071484425
ACH-000500,-0.22398185104
ACH-000502,-0.366213765317
ACH-000503,-0.15812534746200002
ACH-000505,-0.0851327654037
ACH-000507,-0.179519348596
ACH-000510,-0.184988817731
ACH-000511,-0.120485654853
ACH-000512,-0.029701368443
ACH-000516,-0.262425582855
ACH-000517,-0.137094895346
ACH-000518,0.0450754126128
ACH-000520,-0.39657629099299996
ACH-000521,-0.42329948800800005
ACH-000522,-0.08413686839330001
ACH-000524,-0.298179431874
ACH-000527,-0.09269721210349999
ACH-000528,-0.186454487093
ACH-000537,0.0194892237724
ACH-000541,0.0015524195874
ACH-000542,-0.124727033454
ACH-000544,-0.18068252154199999
ACH-000545,-0.27928677698300003
ACH-000547,-0.210743685473
ACH-000548,-0.30618775741500004
ACH-000549,-0.34174385814999997
ACH-000550,-0.07075865479289999
ACH-000552,-0.0959066853165
ACH-000556,-0.302488876193
ACH-000557,-0.14885687322399999
ACH-000570,-0.0453867942035
ACH-000571,-0.279034540291
ACH-000573,-0.224854540874
ACH-000576,-0.356521769269
ACH-000580,-0.122854975029
ACH-000584,-0.16727415889699998
ACH-000585,-0.218955239717
ACH-000588,-0.22009297973499997
ACH-000589,-0.234294400677
ACH-000591,-0.212442141901
ACH-000593,-0.124757898879
ACH-000600,-0.361412915885
ACH-000601,-0.102706617212
ACH-000604,-0.554258062347
ACH-000605,-0.260740313946
ACH-000606,-0.369942764029
ACH-000608,-0.245013213141
ACH-000614,-0.044408232475500006
ACH-000616,-0.00595474748996
ACH-000618,-0.24362735394699997
ACH-000619,-0.120101869783
ACH-000620,0.09163918678750001
ACH-000621,-0.09178121312529999
ACH-000622,0.033406285784
ACH-000623,-0.103209068212
ACH-000624,-0.17491315712400002
ACH-000627,-0.202025688369
ACH-000630,-0.21118174388
ACH-000632,-0.20195535720899999
ACH-000633,-0.0679336629409
ACH-000637,-0.194397516674
ACH-000638,-0.342154700911
ACH-000646,-0.22662180858300002
ACH-000647,-0.223448525944
ACH-000648,-0.21212753762800002
ACH-000649,-0.167588461045
ACH-000651,-0.146510155467
ACH-000652,-0.22282878810400003
ACH-000653,-0.09910851078230001
ACH-000657,-0.135511036596
ACH-000658,-0.21311588167800002
ACH-000661,-0.189308420925
ACH-000662,-0.045307157511499996
ACH-000663,-0.055537922693
ACH-000665,-0.14266352701999999
ACH-000671,0.03828068818
ACH-000673,-0.167175132386
ACH-000676,-0.196541005554
ACH-000677,0.10399232961799999
ACH-000681,-0.128692939074
ACH-000682,-0.320988180481
ACH-000683,-0.239582558829
ACH-000684,0.12653785881
ACH-000688,-0.196911576516
ACH-000693,-0.110605874573
ACH-000694,-0.143890585134
ACH-000695,-0.166641181375
ACH-000696,-0.15305206220200002
ACH-000697,-0.45802532488000003
ACH-000699,-0.0278023911741
ACH-000701,-0.283292995367
ACH-000706,-0.07546635822339999
ACH-000711,-0.286047604519
ACH-000713,-0.18500377232
ACH-000714,-0.206017216385
ACH-000718,-0.254793752346
ACH-000720,-0.23812070820300002
ACH-000721,-0.209707661395
ACH-000724,-0.0501314590399
ACH-000725,0.0651272833937
ACH-000732,-0.1985889366
ACH-000734,-0.09652784533610001
ACH-000735,-0.163580344221
ACH-000736,-0.211176112001
ACH-000738,-0.230025406527
ACH-000746,-0.0932403197681
ACH-000747,-0.0425291838252
ACH-000748,-0.198923941279
ACH-000753,-0.237672599496
ACH-000756,-0.216814925686
ACH-000757,-0.149227409828
ACH-000758,-0.102833617872
ACH-000760,-0.163898804791
ACH-000763,-0.0635075294101
ACH-000764,-0.48824680803000003
ACH-000765,-0.0765924653481
ACH-000766,-0.294121098117
ACH-000767,-0.261461524322
ACH-000768,-0.11658100265999999
ACH-000769,-0.180764036597
ACH-000770,-0.0614334100615
ACH-000771,0.0651793139512
ACH-000773,-0.252533582426
ACH-000776,0.014087525956200001
ACH-000777,-0.249053577421
ACH-000778,-0.00048132152651999996
ACH-000781,-0.156597897758
ACH-000782,-0.021940396546700002
ACH-000783,-0.21080613579
ACH-000784,-0.157080958751
ACH-000785,-0.231952570635
ACH-000787,-0.0440204259397
ACH-000788,-0.126120917662
ACH-000791,-0.18844834624499998
ACH-000792,-0.0168122351061
ACH-000794,-0.266752865063
ACH-000796,-0.134118574929
ACH-000799,0.052254481048800004
ACH-000800,-0.302147387159
ACH-000802,-0.100723801555
ACH-000804,-0.11915954950200001
ACH-000805,-0.0374883420941
ACH-000809,-0.17776530114999997
ACH-000810,-0.33783961970799997
ACH-000811,-0.162034829724
ACH-000817,-0.118511227693
ACH-000819,-0.139146755002
ACH-000820,-0.206589574003
ACH-000821,-0.41450543319300004
ACH-000822,-0.245307817404
ACH-000823,-0.06140735372140001
ACH-000824,-0.101601192421
ACH-000827,-0.130570526138
ACH-000829,-0.0711772728472
ACH-000831,-0.267062097199
ACH-000832,-0.0681854323549
ACH-000833,-0.302717192108
ACH-000834,-0.158555385847
ACH-000835,-0.0515456245973
ACH-000836,-0.11233027664
ACH-000837,-0.104799599036
ACH-000838,-0.12318765510600001
ACH-000839,-0.498112196944
ACH-000840,-0.209716107755
ACH-000841,-0.205782295284
ACH-000843,-0.152976903801
ACH-000846,-0.0962660290996
ACH-000847,-0.31230469220400003
ACH-000848,-0.306627073385
ACH-000849,-0.0249086763485
ACH-000851,-0.08860562516689999
ACH-000855,-0.27940298665999996
ACH-000856,-0.275361590995
ACH-000858,-0.158836413367
ACH-000859,-0.26824084535799997
ACH-000861,-0.111505715797
ACH-000862,-0.258187767711
ACH-000865,-0.289724904928
ACH-000866,-0.269410160507
ACH-000867,-0.18648885188099998
ACH-000869,-0.0722846750804
ACH-000872,-0.057296920570400006
ACH-000873,-0.196254471168
ACH-000876,-0.082201445103
ACH-000878,-0.183252439458
ACH-000880,-0.14476871693
ACH-000881,0.0417815757267
ACH-000882,-0.19380340287
ACH-000884,-0.226502970216
ACH-000885,-0.0696067270178
ACH-000887,-0.106689613879
ACH-000888,-0.270555922939
ACH-000889,-0.344437100441
ACH-000890,-0.172242145017
ACH-000896,-0.149811416451
ACH-000898,-0.366923912157
ACH-000900,-0.176422327234
ACH-000901,-0.259669679543
ACH-000905,-0.13821075545
ACH-000906,-0.0842143593302
ACH-000907,-0.135395729195
ACH-000910,-0.152848930975
ACH-000911,-0.21774256056400002
ACH-000912,-0.172767143698
ACH-000913,-0.13842551865299998
ACH-000915,-0.161180976008
ACH-000916,-0.642814076184
ACH-000917,-0.17207613898200003
ACH-000921,-0.097862922556
ACH-000924,-0.160797809299
ACH-000926,-0.355928464621
ACH-000928,-0.191682948536
ACH-000929,0.0635961687796
ACH-000932,-0.06809811883019999
ACH-000935,-0.212315544713
ACH-000936,-0.249166717817
ACH-000937,-0.0820887809935
ACH-000938,-0.0782348898445
ACH-000939,-0.17787460261399998
ACH-000941,-0.23548915151799998
ACH-000943,-0.19358848813299998
ACH-000946,-0.09078965935830001
ACH-000947,-0.011247012055899999
ACH-000948,-0.255989598666
ACH-000950,-0.236251136006
ACH-000953,-0.0715683108955
ACH-000957,-0.0746689450572
ACH-000958,-0.260281798888
ACH-000960,-0.131726792057
ACH-000963,-0.167998202213
ACH-000968,-0.112827265998
ACH-000969,-0.04677032865899999
ACH-000973,-0.17581124205899998
ACH-000974,-0.266270037892
ACH-000975,-0.178306232137
ACH-000976,-0.021272926946400005
ACH-000978,-0.390358004581
ACH-000980,-0.09011445995039999
ACH-000984,-0.0272980929289
ACH-000986,-0.231411437298
ACH-000988,-0.220781430176
ACH-000993,-0.0857720116969
ACH-000994,-0.046190759542699994
ACH-000996,-0.451860322956
ACH-001001,-0.110372222896
ACH-001020,-0.47409629414899995
ACH-001028,-0.109772507349
ACH-001031,-0.148062465128
ACH-001038,-0.06381128282569999
ACH-001048,-0.10435458179300001
ACH-001050,-0.277016124584
ACH-001053,-0.131993561527
ACH-001054,-0.10438968419500001
ACH-001061,-0.282108033121
ACH-001067,-0.0519948063478
ACH-001075,-0.0593740597891
ACH-001096,-0.150160999882
ACH-001128,-0.0520351082392
ACH-001134,-0.21474414927000002
ACH-001151,-0.06274825267369999
ACH-001163,-0.17735098120999998
ACH-001164,0.0740507549018
ACH-001173,-0.154783013977
ACH-001183,-0.278547145704
ACH-001184,-0.164083268414
ACH-001190,-0.16265568705
ACH-001192,-0.328863200387
ACH-001193,-0.00496158049408
ACH-001196,0.017430338708200002
ACH-001197,-0.135970723686
ACH-001205,-0.043696329155699994
ACH-001211,-0.0736865023602
ACH-001212,-0.0666628575851
ACH-001228,-0.204953763382
ACH-001232,-0.10669951096899999
ACH-001239,-0.152496960715
ACH-001274,-0.144680162257
ACH-001275,0.22302409985
ACH-001277,0.028547810799699997
ACH-001278,-0.0836638071398
ACH-001280,0.174511602317
ACH-001283,-0.218218406739
ACH-001289,-0.18361438874299998
ACH-001295,-0.19744516150400002
ACH-001300,-0.214919116961
ACH-001301,-0.0267599214434
ACH-001302,-0.026592041118400005
ACH-001303,0.0251694127457
ACH-001306,-0.0594122645321
ACH-001318,-0.037398902904800004
ACH-001322,-0.359057145921
ACH-001328,-0.32461370583099997
ACH-001332,-0.119462440877
ACH-001333,-0.08541117583720001
ACH-001336,-0.36857253861199996
ACH-001340,-0.311647799516
ACH-001346,-0.204396970378
ACH-001353,-0.21661842551
ACH-001354,0.184285840372
ACH-001367,0.155741799642
ACH-001368,-0.16739252413
ACH-001374,-0.297599802237
ACH-001375,-0.104008447832
ACH-001377,-0.069681485246
ACH-001380,-0.108274887677
ACH-001391,-0.09542605290719999
ACH-001407,-0.147540782458
ACH-001408,-0.278216173031
ACH-001413,-0.225590845355
ACH-001430,-0.227263853715
ACH-001431,-0.10859106872999999
ACH-001450,0.0678703792832
ACH-001496,-0.102068658456
ACH-001500,-0.18903228412099998
ACH-001521,-0.281971632794
ACH-001523,-0.127537779709
ACH-001532,-0.172919690021
ACH-001536,-0.051925203980199994
ACH-001550,-0.228806742921
ACH-001552,-0.032101696102999996
ACH-001554,-0.217188113308
ACH-001645,0.146416441894
ACH-001654,-0.22132077699000002
ACH-001715,-0.0764830887016
ACH-001735,-0.23716720409800002
ACH-001736,-0.142645147505
ACH-001737,-0.436258580769
ACH-001740,0.0371427328431
ACH-001745,-0.24992870002700002
ACH-001750,-0.306220400599
ACH-001765,-0.31841086550700004
ACH-001956,-0.200533338592
ACH-001957,-0.0810567795302
