,PVR (5817)
ACH-000004,-0.160199247676
ACH-000007,0.050622804458
ACH-000009,-0.0265897025696
ACH-000011,-0.0177901230305
ACH-000012,-0.07259278055210001
ACH-000013,-0.161820234713
ACH-000014,-0.0533631781579
ACH-000015,-0.21747330325199998
ACH-000017,-0.0732473298727
ACH-000018,0.0052675843961
ACH-000019,-0.21769098430300002
ACH-000021,-0.23739549875799998
ACH-000022,-0.057240763402
ACH-000025,-0.0227889315864
ACH-000028,-0.20331378520799998
ACH-000030,-0.104944123663
ACH-000035,-0.17061288649
ACH-000036,-0.0513196745787
ACH-000037,-0.0284213004017
ACH-000039,0.14542294104599998
ACH-000040,0.18364067806899997
ACH-000041,-0.128091109302
ACH-000042,-0.112049166598
ACH-000045,-0.228543916638
ACH-000047,-0.10342130120200001
ACH-000052,-0.31946264051600004
ACH-000053,-0.20453721568100003
ACH-000054,0.0131237713824
ACH-000055,-0.12244321687000001
ACH-000060,-0.11676040941600001
ACH-000067,0.230997672394
ACH-000070,-0.0536933674646
ACH-000075,-0.22051696576699997
ACH-000078,-0.09894616054870001
ACH-000082,-0.006286205188600001
ACH-000085,-0.234627411353
ACH-000086,-0.225805235964
ACH-000087,0.0412995908182
ACH-000092,-0.119022368388
ACH-000095,0.0079974059713
ACH-000097,0.0141153674145
ACH-000098,-0.227734214023
ACH-000099,-0.200912188878
ACH-000108,-0.04869321981580001
ACH-000113,-0.12991980784600002
ACH-000115,-0.185420390764
ACH-000116,-0.049354288045899995
ACH-000118,-0.0659406485011
ACH-000120,-0.14545518608799998
ACH-000123,-0.111186522984
ACH-000127,-0.08917452729969999
ACH-000128,-0.17449104205
ACH-000132,-0.0840065608668
ACH-000133,-0.0157555844539
ACH-000137,-0.09399450050760001
ACH-000138,-0.11805269580999998
ACH-000142,-0.104903858685
ACH-000143,0.110430872862
ACH-000146,-0.022832061278300002
ACH-000148,-0.012750195748199999
ACH-000150,-0.132099416947
ACH-000152,-0.011927356230600001
ACH-000153,-0.0008040794778360001
ACH-000159,-0.0721824694835
ACH-000160,-0.0986300666616
ACH-000163,-0.140706961663
ACH-000167,-0.0320489077251
ACH-000168,-0.304397863619
ACH-000169,9.68424903901e-05
ACH-000178,-0.0252390902984
ACH-000182,-0.045540295212199995
ACH-000183,-0.019969010834700002
ACH-000188,0.021251525092199998
ACH-000189,-0.325911161565
ACH-000190,-0.24529263457199998
ACH-000198,-0.019803490713
ACH-000204,-0.00614356949624
ACH-000206,-0.142155919199
ACH-000207,-0.260171883306
ACH-000211,-0.0604306097828
ACH-000215,-0.11420502691500001
ACH-000221,-0.22427245749400002
ACH-000222,-0.00226101260425
ACH-000223,0.027516495030900003
ACH-000226,-0.034930651876
ACH-000227,-0.148308502423
ACH-000228,0.035472705295599996
ACH-000231,-0.124473207709
ACH-000232,-0.050658773079699994
ACH-000233,0.00843985090461
ACH-000234,0.0423775873659
ACH-000235,-0.0631457365832
ACH-000237,-0.108290193638
ACH-000238,0.042637983531800004
ACH-000243,-0.053254808307999994
ACH-000244,-0.0687496986388
ACH-000246,-0.05900173996730001
ACH-000248,-0.161474073738
ACH-000250,-0.0932386409801
ACH-000251,0.0924683588822
ACH-000253,-0.055025767357199995
ACH-000255,-0.15429980054300002
ACH-000256,-0.25936545614900003
ACH-000257,-0.128878511897
ACH-000258,-0.158558517514
ACH-000259,-0.06508715632
ACH-000260,-0.119938489155
ACH-000261,-0.09072750179580001
ACH-000262,-0.26994582058899996
ACH-000263,0.0729603983039
ACH-000264,-0.0780386665697
ACH-000265,-0.110905632944
ACH-000266,-0.198949608233
ACH-000272,-0.0232908639684
ACH-000273,-0.06171426219719999
ACH-000274,-0.04004963011130001
ACH-000277,-0.000641762872151
ACH-000278,-0.07799891983769999
ACH-000279,-0.0539509244895
ACH-000280,-0.190595253078
ACH-000281,-0.0388016921088
ACH-000288,0.011123626138899998
ACH-000291,-0.17846253601599998
ACH-000293,-0.190618314046
ACH-000294,-0.0765982420777
ACH-000295,0.051988581155000005
ACH-000296,-0.0406987068853
ACH-000302,-0.394427989348
ACH-000304,-0.0151353105128
ACH-000307,-0.100852116254
ACH-000308,-0.14469779534000002
ACH-000310,0.055238877740799996
ACH-000311,-0.0697931177663
ACH-000312,-0.058690031441000004
ACH-000315,-0.215983193416
ACH-000316,0.0434019172454
ACH-000317,0.22133032499299998
ACH-000318,-0.20388392219
ACH-000319,-0.17425526713199999
ACH-000320,-0.0593834895683
ACH-000322,-0.0336125460212
ACH-000323,-0.121980866992
ACH-000324,-0.018623600745400003
ACH-000329,-0.181531811354
ACH-000330,-0.08600255536660001
ACH-000331,0.0976198369087
ACH-000332,-0.137842426696
ACH-000334,0.0612550959879
ACH-000335,-0.028724358020900002
ACH-000336,0.040601108245900006
ACH-000337,0.0535058502415
ACH-000339,-0.0343561447255
ACH-000341,0.0609195707204
ACH-000348,-0.049073171135
ACH-000350,-0.0544421120229
ACH-000352,0.0341659791713
ACH-000356,-0.0229750022817
ACH-000361,-0.00905338080659
ACH-000362,-0.0283848429493
ACH-000363,-0.08107226993410001
ACH-000364,-0.32796344059300003
ACH-000365,-0.05711632716080001
ACH-000366,-0.32089433346
ACH-000368,0.034437698494300006
ACH-000374,0.0680222464579
ACH-000375,-0.162880430382
ACH-000376,-0.132670500184
ACH-000381,-0.015131683418399999
ACH-000383,-0.108261835977
ACH-000387,0.0310937476304
ACH-000389,0.0256391443759
ACH-000390,-0.1883833807
ACH-000393,-0.177019302551
ACH-000395,-0.159967697275
ACH-000397,-0.00434493032552
ACH-000401,-0.09059422570360001
ACH-000402,-0.05591014427680001
ACH-000403,-0.0543821413744
ACH-000404,-0.244062062232
ACH-000406,0.020382893526700002
ACH-000407,-0.137830544756
ACH-000408,-0.361349684856
ACH-000410,-0.047449277066199995
ACH-000411,-0.104155344484
ACH-000414,-0.128201967742
ACH-000415,-0.11983734464700001
ACH-000416,-0.0749913206479
ACH-000420,0.028541396080900002
ACH-000421,-0.0668959898769
ACH-000424,0.0152690775834
ACH-000425,-0.152797826929
ACH-000426,0.044180676080300005
ACH-000427,0.0245082220301
ACH-000433,0.00139564919111
ACH-000436,-0.0973455113949
ACH-000444,-0.035954045796800005
ACH-000445,-0.17435985888799999
ACH-000448,-0.174108411851
ACH-000450,-0.168926301928
ACH-000452,-0.190623831546
ACH-000454,0.0681262058766
ACH-000458,-0.043073207678699994
ACH-000459,0.097659151851
ACH-000460,-0.099463547482
ACH-000461,-0.13405889076
ACH-000463,-0.0346926480929
ACH-000464,0.0748913382356
ACH-000466,0.060955743911600004
ACH-000467,-0.03623924876969999
ACH-000468,-0.121115096084
ACH-000469,-0.127213899636
ACH-000470,-0.0816834104064
ACH-000471,0.0009615454070130001
ACH-000472,-0.19548544645399998
ACH-000473,-0.0438217718707
ACH-000475,-0.0359137024874
ACH-000476,-0.06794289839869999
ACH-000477,-0.0186962742824
ACH-000480,0.0780020077142
ACH-000481,-0.15017166469
ACH-000483,0.205228436426
ACH-000484,-0.200124565207
ACH-000485,-0.0416706985913
ACH-000486,-0.182071404454
ACH-000487,-0.07835403810449999
ACH-000488,0.0267862341934
ACH-000490,-0.0981219820397
ACH-000491,-0.10353792576300001
ACH-000495,0.0401739440921
ACH-000496,-0.0120657384934
ACH-000499,-0.179203010024
ACH-000500,-0.3736567013
ACH-000502,-0.09561924091260002
ACH-000503,0.0836647829193
ACH-000505,-0.00589552551161
ACH-000507,-0.0332674621349
ACH-000510,-0.316935127993
ACH-000511,-0.138813495934
ACH-000512,-0.0931465116364
ACH-000516,-0.06281653236240001
ACH-000517,-0.227794593202
ACH-000518,-0.20550887763700001
ACH-000520,-0.133070301113
ACH-000521,-0.014476999717999999
ACH-000522,-0.0593341468265
ACH-000524,-0.0651026912467
ACH-000527,-0.10458031890000001
ACH-000528,-0.021716807113
ACH-000537,-0.07032358180930001
ACH-000541,-0.46968129008500004
ACH-000542,0.025697263301900003
ACH-000544,-0.049615979355499995
ACH-000545,-0.15847858389900002
ACH-000547,-0.187040486181
ACH-000548,-0.07385492132669999
ACH-000549,-0.114768385237
ACH-000550,0.0683107916708
ACH-000552,-0.265095908574
ACH-000556,-0.272451460212
ACH-000557,-0.20736206293200002
ACH-000570,-0.184467794854
ACH-000571,-0.15093539200699999
ACH-000573,-0.0800501105565
ACH-000576,-0.0933820265505
ACH-000580,-0.0509736908632
ACH-000584,-0.055106114472699995
ACH-000585,-0.139584976822
ACH-000588,0.0419320922964
ACH-000589,-0.206346191785
ACH-000591,-0.00741980429258
ACH-000593,-0.13078504098
ACH-000600,-0.0340052513628
ACH-000601,-0.070196246016
ACH-000604,0.014807093722000002
ACH-000605,-0.15704450856799998
ACH-000606,-0.0993456484997
ACH-000608,-0.23859898991599998
ACH-000614,-0.035373030454000004
ACH-000616,-0.230639292092
ACH-000618,-0.06469455105960001
ACH-000619,0.162155774952
ACH-000620,-0.21591719105999999
ACH-000621,-0.17338526117199998
ACH-000622,-0.0417537715342
ACH-000623,-0.114630352745
ACH-000624,-0.058635315657199996
ACH-000627,-0.108403207854
ACH-000630,-0.09873686042379999
ACH-000632,-0.0291016102729
ACH-000633,-0.058399215622
ACH-000637,-0.329193848336
ACH-000638,-0.0412062835635
ACH-000646,0.0239184641273
ACH-000647,-0.030990006821599997
ACH-000648,-0.10144591972999999
ACH-000649,-0.0862353809847
ACH-000651,-0.129143770725
ACH-000652,-0.20638167450999997
ACH-000653,-0.395250864233
ACH-000657,0.010023669154000001
ACH-000658,-0.0813238477237
ACH-000661,-0.0177413072215
ACH-000662,-0.41588455938100005
ACH-000663,-0.0932196194072
ACH-000665,-0.012309689746299998
ACH-000671,0.027121791107000002
ACH-000673,-0.10584100397900001
ACH-000676,-0.09790066453960002
ACH-000677,-0.0823440882665
ACH-000681,-0.21418350036800002
ACH-000682,-0.138484604623
ACH-000683,-0.12994966406300001
ACH-000684,0.22953774981699998
