,TSSK3 (81629)
ACH-000277,-0.34834714499200004
ACH-000278,-0.355618682584
ACH-000279,-0.36326730395400003
ACH-000280,-0.35030307333000005
ACH-000281,-0.325764752907
ACH-000288,-0.565771139028
ACH-000291,-0.36444776995800005
ACH-000293,-0.442104313403
ACH-000294,-0.245027660605
ACH-000295,-0.27972622643899997
ACH-000296,-0.436802937818
ACH-000302,-0.434988261965
ACH-000304,-0.127629957851
ACH-000307,-0.398762976885
ACH-000308,-0.327066448206
ACH-000310,-0.46290352577
ACH-000311,-0.37557809861599994
ACH-000312,-0.526623385238
ACH-000315,-0.236053034983
ACH-000316,-0.468866356789
ACH-000317,-0.498963439745
ACH-000318,-0.511188562238
ACH-000319,-0.33709861229099997
ACH-000320,-0.7348933983079999
ACH-000322,-0.360564176405
ACH-000323,-0.7318615326890001
ACH-000324,-0.598850386668
ACH-000329,-0.38939188339100006
ACH-000330,-0.40127821137900005
ACH-000331,-0.39810267940800004
ACH-000332,-0.40718473676399997
ACH-000334,-0.249064111592
ACH-000335,-0.44869411072300003
ACH-000336,-0.00309662457048
ACH-000337,-0.526388110154
ACH-000339,-0.264857737447
ACH-000341,-0.5255543332429999
ACH-000348,-0.440021185128
ACH-000350,-0.5104669778140001
ACH-000352,-0.5720500370189999
ACH-000356,-0.307209348017
ACH-000361,-0.478521819344
ACH-000362,-0.31697278645599997
ACH-000363,-0.21792982684
ACH-000364,-0.527208196491
ACH-000365,-0.434811424141
ACH-000366,-0.414274063811
ACH-000368,-0.67163180973
ACH-000374,-0.37804127599
ACH-000375,-0.503670634172
ACH-000376,-0.34077075256399997
ACH-000381,-0.5783624820859999
ACH-000383,-0.48722774751500003
ACH-000387,-0.197624161284
ACH-000389,-0.45162885305699996
ACH-000390,-0.39829046813600005
ACH-000393,-0.278672931869
ACH-000395,-0.43116610797
ACH-000397,-0.329209119718
ACH-000401,-0.307466608038
ACH-000402,-0.521957268597
ACH-000403,-0.44980728660400005
ACH-000404,-0.416566811066
ACH-000406,-0.30675255749200003
ACH-000407,-0.370281186426
ACH-000408,-0.37470263395400005
ACH-000410,-0.5001998449
ACH-000411,-0.46926392399899997
ACH-000414,-0.500637918195
ACH-000415,-0.493408480849
ACH-000416,-0.254388961509
ACH-000420,-0.360983725247
ACH-000421,-0.341233917602
ACH-000424,-0.512044595013
ACH-000425,-0.40744921173
ACH-000426,-0.277238523282
ACH-000427,-0.376243679775
ACH-000433,-0.555089026601
ACH-000436,-0.350356791542
ACH-000444,-0.26342358199099997
ACH-000445,-0.467524026429
ACH-000448,-0.6005283080789999
ACH-000450,-0.263375349554
ACH-000452,-0.414590360386
ACH-000454,-0.366937034791
ACH-000458,-0.533120382117
ACH-000459,-0.229326891349
ACH-000460,-0.320805274095
ACH-000461,-0.546102419238
ACH-000463,-0.332553504755
ACH-000464,-0.609661378319
ACH-000466,-0.372475854991
ACH-000467,-0.422071196777
ACH-000468,-0.42319698843099995
ACH-000469,-0.532957629297
ACH-000470,-0.173535194254
ACH-000471,-0.369841063943
ACH-000472,-0.22270924692400001
ACH-000473,-0.434580832382
ACH-000475,-0.45613138196099995
ACH-000476,-0.24797969349500001
ACH-000477,-0.454782116673
ACH-000480,-0.36995512262900004
ACH-000481,-0.19866502670800001
ACH-000483,-0.4676567273100001
ACH-000484,-0.401920824964
ACH-000485,-0.506023995473
ACH-000486,-0.46088034540899997
ACH-000487,-0.251932936211
ACH-000488,-0.439444406465
ACH-000490,-0.313420035154
ACH-000491,-0.326199588043
ACH-000495,-0.5435864512259999
ACH-000496,-0.482219491172
ACH-000499,-0.182150025576
ACH-000500,-0.872185400342
ACH-000502,-0.356735014445
ACH-000503,-0.197315754923
ACH-000505,-0.446792520762
ACH-000507,-0.413797490866
ACH-000510,-0.251368557103
ACH-000511,-0.33917634486599996
ACH-000512,-0.168024155387
ACH-000516,-0.26865344643000005
ACH-000517,-0.297737664706
ACH-000518,-0.304563859464
ACH-000520,-0.48136110404
ACH-000521,-0.6010710339
ACH-000522,-0.44480454434199995
ACH-000524,-0.44111427215000004
ACH-000527,-0.420878270219
ACH-000528,-0.39973517266099995
ACH-000537,-0.39258784422
ACH-000541,-0.535015763886
ACH-000542,-0.353970547486
ACH-000544,-0.46901756380599996
ACH-000545,-0.415180461967
ACH-000547,-0.483049959014
ACH-000548,-0.271740849725
ACH-000549,-0.231134109457
ACH-000550,-0.8643706939270001
ACH-000552,-0.197367060185
ACH-000556,-0.3728957143
ACH-000557,-0.17442992059999998
ACH-000570,-0.28701163734
ACH-000571,-0.176010800871
ACH-000573,-0.37889026248400004
ACH-000576,-0.485952869992
ACH-000580,-0.350911829828
ACH-000584,-0.405777083136
ACH-000585,-0.41976921047399995
ACH-000588,-0.290806153811
ACH-000589,-0.583357789532
ACH-000591,-0.291227318018
ACH-000593,-0.501025508699
ACH-000600,-0.722783508687
ACH-000601,-0.51142379641
ACH-000604,-0.499233246193
ACH-000605,-0.37737760899899997
ACH-000606,-0.432072568481
ACH-000608,-0.243636045471
ACH-000614,-0.415371443768
ACH-000616,-0.5616972813710001
ACH-000618,-0.310263962716
ACH-000619,-0.288889461861
ACH-000620,-0.5306789491780001
ACH-000621,-0.56250835944
ACH-000622,-0.251877335137
ACH-000623,-0.304204089777
ACH-000624,-0.388597150932
ACH-000627,-0.555680430258
ACH-000630,-0.50318246119
ACH-000632,-0.411526251855
ACH-000633,-0.487015176501
ACH-000637,-0.11253966646199999
ACH-000638,-0.642855291473
ACH-000646,-0.5703007983739999
ACH-000647,-0.25538280846
ACH-000648,-0.8207923460359999
ACH-000649,-0.327630226924
ACH-000651,-0.33815320953
ACH-000652,-0.36743313650200005
ACH-000653,-0.410417919838
ACH-000657,-0.443602930074
ACH-000658,-0.282612485999
ACH-000661,-0.322695149225
ACH-000662,-0.6169327949719999
ACH-000663,-0.34922989037600005
ACH-000665,-0.42104839985299997
ACH-000671,-0.372804069731
ACH-000673,-0.5650691957280001
ACH-000676,-0.537264233798
ACH-000677,-0.50290967947
ACH-000681,-0.584862326575
ACH-000682,-0.479805385654
ACH-000683,-0.393010728951
ACH-000684,-0.43751688149400003
ACH-000688,-0.549819115132
ACH-000693,-0.326189211686
ACH-000694,-0.42639418011999997
ACH-000695,-0.6624537577130001
ACH-000696,-0.36553917018
ACH-000697,-0.5763312075029999
ACH-000699,-0.45032687590899995
ACH-000701,-0.545704083126
ACH-000706,-0.323328929778
ACH-000711,-0.473506536237
ACH-000713,-0.366565683654
ACH-000714,-0.33950586641900005
ACH-000718,-0.45783322187700004
ACH-000720,-0.481679716172
ACH-000721,-0.312750243772
ACH-000724,-0.390607918398
ACH-000725,-0.378977544199
ACH-000732,-0.588204200963
ACH-000734,-0.446764802478
ACH-000735,-0.5063037281080001
ACH-000736,-0.6152498014109999
ACH-000738,-0.278462410898
ACH-000746,-0.402549922789
ACH-000747,-0.420431630032
ACH-000748,-0.420296592069
ACH-000753,-0.39183798773100004
ACH-000756,-0.383727670143
ACH-000757,-0.606351736476
ACH-000758,-0.520288235689
ACH-000760,-0.408639049983
ACH-000763,-0.22291020734099998
ACH-000764,-0.276743801716
ACH-000765,-0.319848254889
ACH-000766,-0.364358055282
ACH-000767,-0.562319920652
ACH-000768,-0.22191387090599998
ACH-000769,-0.505655161783
ACH-000770,-0.28147957343400004
ACH-000771,-0.368435839938
ACH-000773,-0.303495841917
ACH-000776,-0.405137536935
ACH-000777,-0.432944253496
ACH-000778,-0.499200694149
ACH-000781,-0.363012889708
ACH-000782,-0.5542550222899999
ACH-000783,-0.628412932443
ACH-000784,-0.412508323798
ACH-000785,-0.512975744281
ACH-000787,-0.451362104463
ACH-000788,-0.36144971250200003
ACH-000791,-0.548665657597
ACH-000792,-0.316468572607
ACH-000794,-0.35785014135
ACH-000796,-0.331332137812
ACH-000799,-0.431070709595
ACH-000800,-0.326436231566
ACH-000802,-0.543410189891
ACH-000804,-0.18024857896899998
ACH-000805,-0.342893337561
ACH-000809,-0.179349189557
ACH-000810,-0.40166044743900003
ACH-000811,-0.413223932407
ACH-000817,-0.300863645196
ACH-000819,-0.370639300756
ACH-000820,-0.495721877256
ACH-000821,-0.150968520448
ACH-000822,-0.19232059803800003
ACH-000823,-0.35648459729599996
ACH-000824,-0.34415343173600005
ACH-000827,-0.458263689895
ACH-000829,-0.360562351434
ACH-000831,-0.438357972162
ACH-000832,-0.32304714472600005
ACH-000833,-0.277294923799
ACH-000834,-0.31430054009799996
ACH-000835,-0.325783254041
ACH-000836,-0.277134392878
ACH-000837,-0.5430592058420001
ACH-000838,-0.206719649142
ACH-000839,-0.5255838921270001
ACH-000840,-0.198816313918
ACH-000841,-0.58599946456
ACH-000843,-0.36991031626000004
ACH-000846,-0.334364491369
ACH-000847,-0.305853453923
ACH-000848,-0.351975898954
ACH-000849,-0.510741689039
ACH-000851,-0.600915838991
ACH-000855,-0.38898914824
ACH-000856,-0.39121250071
ACH-000858,-0.41687439493699996
ACH-000859,-0.215987366519
ACH-000861,-0.414891511744
ACH-000862,-0.269895759914
ACH-000865,-0.432828929132
ACH-000866,-0.349983328973
ACH-000867,-0.28576159871999995
ACH-000869,-0.343211961359
ACH-000872,-0.442343909155
ACH-000873,-0.514900752797
ACH-000876,-0.24876153001200002
ACH-000878,0.0911881214371
ACH-000880,-0.270884724832
ACH-000881,-0.24499057351700002
ACH-000882,-0.5329748422680001
ACH-000884,-0.4504941779300001
ACH-000885,-0.42914504933799996
ACH-000887,-0.460667761962
ACH-000888,-0.5593895186810001
ACH-000889,-0.32288268360100003
ACH-000890,-0.288042879793
ACH-000896,-0.32639929852899996
ACH-000898,-0.255168843588
ACH-000900,-0.593591962386
ACH-000901,-0.648693980336
ACH-000905,-0.361569025949
ACH-000906,-0.337882226166
ACH-000907,-0.706192603886
ACH-000910,-0.426521874511
ACH-000911,-0.457574929236
ACH-000912,-0.42431816946
ACH-000913,-0.425575106645
ACH-000915,-0.394130494381
ACH-000916,-0.42357064019
ACH-000917,-0.45421174238799994
ACH-000921,-0.36707595286899997
ACH-000924,-0.388135263548
ACH-000926,-0.49281747141300003
ACH-000928,-0.552336586501
ACH-000929,-0.46104279266599996
ACH-000932,-0.316726229383
ACH-000935,-0.40185013647100004
ACH-000936,-0.34397818687299997
ACH-000937,-0.497921215762
ACH-000938,-0.214135996972
ACH-000939,-0.370489691476
ACH-000941,-0.290536055565
ACH-000943,-0.38906387656999997
ACH-000946,-0.492746409953
ACH-000947,-0.424750588756
ACH-000948,-0.356539202917
ACH-000950,-0.318249392512
ACH-000953,-0.48547847951000006
ACH-000957,-0.36109516540200004
ACH-000958,-0.21028147634799998
ACH-000960,-0.292155452158
ACH-000963,-0.321522857421
ACH-000968,-0.475400639129
ACH-000969,-0.277537159367
ACH-000973,-0.401861207557
ACH-000974,-0.315610390515
ACH-000975,-0.393817219763
ACH-000976,-0.517981589675
ACH-000978,-0.34605798115099995
ACH-000980,-0.390013450976
ACH-000984,-0.381615389926
ACH-000986,-0.43386906215899995
ACH-000988,-0.335320260957
ACH-000993,-0.471256321934
ACH-000994,-0.440147834226
ACH-000996,-0.5936293377790001
ACH-001001,-0.353000257887
ACH-001020,-0.563097758581
ACH-001028,-0.41377116544
ACH-001031,-0.594362477795
ACH-001038,-0.49647992837
ACH-001048,-0.317381350136
ACH-001050,-0.264381806962
ACH-001053,-0.449115830259
ACH-001054,-0.252251162647
ACH-001061,-0.375497996663
ACH-001067,-0.481691846873
ACH-001075,-0.312406816243
ACH-001096,-0.28322690761999997
ACH-001128,-0.33918099254199996
ACH-001134,-0.346590960738
ACH-001151,-0.2991658562
ACH-001163,-0.514304058544
ACH-001164,-0.333766244471
ACH-001173,-0.319376256017
ACH-001183,-0.40529359091399997
ACH-001184,-0.38836604473999997
ACH-001190,-0.275328426573
ACH-001192,-0.524622829964
ACH-001193,-0.576577483535
ACH-001196,-0.28728913504000003
ACH-001197,-0.531236234301
ACH-001205,-0.484380042135
ACH-001211,-0.406148303437
ACH-001212,-0.383564415312
ACH-001228,-0.424353744888
ACH-001232,-0.506537057757
ACH-001239,-0.35017270106799997
ACH-001274,-0.429909105704
ACH-001275,-0.545592004903
ACH-001277,-0.44586231492
ACH-001278,-0.355179577572
ACH-001280,-0.343714260006
ACH-001283,-0.36646272820299997
ACH-001289,-0.678417973707
ACH-001295,-0.307764549254
ACH-001300,-0.33720947331999995
ACH-001301,-0.238713572335
ACH-001302,0.0669642309836
ACH-001303,-0.0773503497893
ACH-001306,-0.494120196228
ACH-001318,-0.338834033914
ACH-001322,-0.25088908721000003
ACH-001328,-0.459353095508
ACH-001332,-0.22395386976999998
ACH-001333,-0.320174789471
ACH-001336,-0.22368967786999996
ACH-001340,-0.564451083195
ACH-001346,-0.34442700505
ACH-001353,-0.251843900524
ACH-001354,-0.70943588383
ACH-001367,-0.41330756378300004
ACH-001368,-0.34916946434699997
ACH-001374,-0.34553271696800003
ACH-001375,-0.432334059027
ACH-001377,-0.42715906448200003
ACH-001380,-0.40438836743900003
ACH-001391,-0.189651409258
ACH-001407,-0.388471114125
ACH-001408,-0.552989006442
ACH-001413,-0.427882621093
ACH-001430,-0.325993738164
ACH-001431,-0.388821482808
ACH-001450,-0.204731833409
ACH-001496,-0.301180950423
ACH-001500,-0.658969594134
ACH-001521,-0.432507316927
ACH-001523,-0.260711753883
ACH-001532,-0.416925646674
ACH-001536,-0.270919128361
ACH-001550,-0.42829230084700004
ACH-001552,-0.322379060966
ACH-001554,-0.328317314217
ACH-001645,-0.36165735221699996
ACH-001654,-0.35360351338600005
ACH-001715,-0.320047957769
ACH-001735,-0.47081100002899995
ACH-001736,-0.267436078537
ACH-001737,-0.34110771550200003
ACH-001740,-0.0950818955116
ACH-001745,-0.439315167111
ACH-001750,-0.639893727532
ACH-001765,-0.527489351418
ACH-001956,-0.304798809493
ACH-001957,-0.376155003257
