,SPRED3 (399473)
ACH-000004,-0.082828767548
ACH-000007,-0.363672345281
ACH-000009,-0.288559914124
ACH-000011,0.0741557818128
ACH-000012,-0.00661894739481
ACH-000013,-0.523643058065
ACH-000014,0.07277617074
ACH-000015,-0.0699748184577
ACH-000017,-0.08837368941639999
ACH-000018,-0.543709109151
ACH-000019,-0.136817245819
ACH-000021,-0.11050226579299999
ACH-000022,-0.24637729679499998
ACH-000025,0.040742559711099996
ACH-000028,-0.0286031122876
ACH-000030,-0.208001420814
ACH-000035,-0.437998166187
ACH-000036,-0.268324176525
ACH-000037,-0.179557561261
ACH-000039,-0.0979459342003
ACH-000040,-0.13163174604800001
ACH-000041,-0.234352608772
ACH-000042,-0.0507108012538
ACH-000045,0.0491366464932
ACH-000047,-0.09367211712189999
ACH-000052,-0.0627659760008
ACH-000053,-0.156368189182
ACH-000054,-0.009965613571110001
ACH-000055,-0.322561902808
ACH-000060,-0.051837296698599995
ACH-000067,-0.15988447970300002
ACH-000070,-0.109289788884
ACH-000075,-0.387740748982
ACH-000078,-0.0618586999268
ACH-000082,-0.10994761274
ACH-000085,0.0551026264982
ACH-000086,-0.147528488008
ACH-000087,-0.021304521939699998
ACH-000092,-0.17590465192200003
ACH-000095,-0.170801803665
ACH-000097,-0.224417736908
ACH-000098,-0.0470941208249
ACH-000099,-0.0213982691012
ACH-000108,-0.109516024396
ACH-000113,-0.00458699441953
ACH-000115,-0.20514232021899997
ACH-000116,-0.08373229586900001
ACH-000118,-0.024825587305900003
ACH-000120,-0.156487627541
ACH-000123,-0.16574909176
ACH-000127,0.0037665025930500003
ACH-000128,-0.235715817202
ACH-000132,-0.0130988633249
ACH-000133,-0.166056507312
ACH-000137,-0.23438435491700002
ACH-000138,-0.13735646353599998
ACH-000142,-0.150921752545
ACH-000143,-0.0576356357063
ACH-000146,0.0360388250167
ACH-000148,-0.062233415994499997
ACH-000150,-0.026084711166
ACH-000152,-0.342067877324
ACH-000153,-0.207581811136
ACH-000159,0.0147140957321
ACH-000160,-0.134573511325
ACH-000163,-0.283618751303
ACH-000167,0.472334973346
ACH-000168,-0.23372044157900002
ACH-000169,-0.06378644891419999
ACH-000178,-0.012765334862799998
ACH-000182,-0.00592408040116
ACH-000183,-0.16839453964099999
ACH-000188,-0.276015534946
ACH-000189,-0.0617009196507
ACH-000190,-0.42392173367200003
ACH-000198,0.0641905740973
ACH-000204,-0.23707213958299997
ACH-000206,0.012864420990899999
