,THEM4 (117145)
ACH-000004,0.0283106084636
ACH-000007,0.0427327601841
ACH-000009,-0.318015979379
ACH-000011,-0.13843283087400002
ACH-000012,-0.09093253707
ACH-000013,-0.158462664488
ACH-000014,0.062325213950699995
ACH-000015,-0.186188886905
ACH-000017,-0.07315876169369999
ACH-000018,-0.162694676831
ACH-000019,-0.379493922454
ACH-000021,-0.15356681501299999
ACH-000022,0.0156947959381
ACH-000025,-0.204445561114
ACH-000028,-0.166571052645
ACH-000030,-0.10479735958999999
ACH-000035,-0.152217859339
ACH-000036,-0.09136530165069999
ACH-000037,-0.0346157884386
ACH-000039,-0.07037590064789999
ACH-000040,-0.10943192924699999
ACH-000041,-0.216778741283
ACH-000042,-0.221623870311
ACH-000045,-0.198706845675
ACH-000047,-0.0909656574056
ACH-000052,-0.0935976946779
ACH-000053,-0.295533665096
ACH-000054,0.0788886709243
ACH-000055,-0.0332452873331
ACH-000060,0.0841507713997
ACH-000067,-0.19849731105500001
ACH-000070,-0.0508088832875
ACH-000075,0.0407189544952
ACH-000078,-0.114372260394
ACH-000082,-0.07433469218489999
ACH-000085,-0.0655867176109
ACH-000086,-0.43867099988200003
ACH-000087,0.165285893373
ACH-000092,-0.340663032052
ACH-000095,-0.0610642969376
ACH-000097,-0.203282960204
ACH-000098,-0.18225263107099998
ACH-000099,-0.132371839926
ACH-000108,-0.329858054623
ACH-000113,-0.179765360095
ACH-000115,-0.206722981972
ACH-000116,-0.0973730282817
ACH-000118,-0.122391198656
ACH-000120,-0.345068036832
ACH-000123,-0.026121279163700002
ACH-000127,-0.0743527554853
ACH-000128,-0.19080847718199997
ACH-000132,-0.29182602711800004
ACH-000133,-0.0553111058873
ACH-000137,-0.21949009583
ACH-000138,-0.12436642625199999
ACH-000142,-0.160970191878
ACH-000143,-0.117321208938
ACH-000146,-0.006995524483899999
ACH-000148,-0.18081402547400002
ACH-000150,-0.0440907893172
ACH-000152,-0.134150468817
ACH-000153,0.0419371669199
ACH-000159,-0.06473838711919999
ACH-000160,-0.121784710086
ACH-000163,-0.023958312708799997
ACH-000167,-0.042599349026300005
ACH-000168,0.0684785672996
ACH-000169,0.011204810465599999
ACH-000178,-0.136246520136
ACH-000182,-0.0506875165434
ACH-000183,-0.259381194159
ACH-000188,-0.155025735188
ACH-000189,-0.0624497559416
ACH-000190,-0.262223218027
ACH-000198,-0.0311580107138
ACH-000204,-0.34254584847499997
ACH-000206,-0.33202086219
ACH-000207,0.13081880096100001
ACH-000211,-0.10330935118899999
ACH-000215,-0.08761949929570001
ACH-000221,-0.110300692011
ACH-000222,-0.148225814841
ACH-000223,-0.147338380312
ACH-000226,-0.221003159331
ACH-000227,0.09060420409610001
ACH-000228,-0.323754171514
ACH-000231,-0.172426571921
ACH-000232,-0.159374759985
ACH-000233,-0.154217610592
ACH-000234,-0.184092402581
ACH-000235,-0.13942632012800002
ACH-000237,-0.17801154640900002
ACH-000238,0.0006321255718049999
ACH-000243,-0.266232736969
ACH-000244,0.12313601934
ACH-000246,-0.17536690452300002
ACH-000248,-0.0790997979992
ACH-000250,-0.155255321188
ACH-000251,-0.22319714316199998
ACH-000253,-0.158430739112
ACH-000255,-0.255231098398
ACH-000256,-0.183237647308
ACH-000257,0.109388085834
ACH-000258,-0.3919857217
ACH-000259,-0.219397969077
ACH-000260,-0.15587926104
ACH-000261,-0.048617992365300004
ACH-000262,0.055027177248800005
ACH-000263,-0.322504590383
ACH-000264,-0.183249519231
ACH-000265,-0.156329339834
ACH-000266,-0.223517201483
ACH-000272,-0.248003949172
ACH-000273,-0.21816472603300002
ACH-000274,-0.11755486820999998
ACH-000277,-0.0646854489852
ACH-000278,-0.122015224607
ACH-000279,-0.190367894317
ACH-000280,-0.207311539928
ACH-000281,-0.116922035209
ACH-000288,-0.124663953467
ACH-000291,-0.127822648636
ACH-000293,-0.218481646541
ACH-000294,-0.152773804597
ACH-000295,-0.152542356138
ACH-000296,-0.07251909617260001
ACH-000302,-0.19636194699099999
ACH-000304,-0.241176859683
ACH-000307,-0.0623537443831
ACH-000308,-0.20353690625
ACH-000310,0.0515175691509
ACH-000311,-0.338116794547
ACH-000312,-0.334891553825
ACH-000315,0.0010618453072100001
ACH-000316,0.140512938355
ACH-000317,-0.21719412358600002
ACH-000318,-0.266277555435
ACH-000319,-0.213203131585
ACH-000320,-0.461250347723
ACH-000322,-0.0704851532815
ACH-000323,-0.04452369235090001
ACH-000324,-0.16250315106899998
ACH-000329,-0.309547929826
ACH-000330,-0.08847716905139999
ACH-000331,-0.112115481812
ACH-000332,-0.20690465743
ACH-000334,0.0038908796977199997
ACH-000335,-0.232498056734
ACH-000336,-0.46829189915700004
ACH-000337,-0.35229247636100003
ACH-000339,-0.127932216407
ACH-000341,-0.153928162978
ACH-000348,-0.042891731760900005
ACH-000350,-0.163216224169
ACH-000352,-0.12896273762
ACH-000356,-0.22869440051999998
ACH-000361,-0.308818159736
ACH-000362,-0.07168878139330001
ACH-000363,-0.08938292755079999
ACH-000364,-0.115721790736
ACH-000365,-0.0868518369032
ACH-000366,-0.22242161824
ACH-000368,-0.08512219641460002
ACH-000374,-0.044244437601
ACH-000375,0.109696545317
ACH-000376,-0.178300268933
ACH-000381,-0.110579424957
ACH-000383,-0.10011556667799999
ACH-000387,-0.3052056231
ACH-000389,-0.036415364452
ACH-000390,-0.294281487045
ACH-000393,-0.0897140412914
ACH-000395,0.0203354515125
ACH-000397,0.012768018220500001
ACH-000401,-0.0363070139799
ACH-000402,-0.240345359308
ACH-000403,-0.10413897836300001
ACH-000404,-0.18174018501699998
ACH-000406,-0.11213977625299999
ACH-000407,-0.27801677525400004
ACH-000408,-0.020556720879
ACH-000410,-0.176075071325
ACH-000411,-0.111488347949
ACH-000414,-0.154884845841
ACH-000415,-0.22808182999499999
ACH-000416,-0.233157312619
ACH-000420,0.0986230749111
ACH-000421,-0.11153547893600001
ACH-000424,-0.25268047529300003
ACH-000425,-0.0690557358125
ACH-000426,-0.251783698684
ACH-000427,-0.256461930388
ACH-000433,-0.385308716896
ACH-000436,-0.25005062735100003
ACH-000444,-0.045880506456
ACH-000445,-0.25507007481
ACH-000448,-0.21059635783599998
ACH-000450,0.17979660896400002
ACH-000452,-0.0611227507058
ACH-000454,-0.176622041034
ACH-000458,-0.29567887826
ACH-000459,0.0387197037694
ACH-000460,-0.021677692003099998
ACH-000461,-0.111925523276
ACH-000463,0.142491171999
ACH-000464,-0.00642861571459
ACH-000466,-0.052152366103300006
ACH-000467,-0.135587908964
ACH-000468,-0.254869460081
ACH-000469,-0.032825489747
ACH-000470,-0.054471523341899995
ACH-000471,0.07725612310039999
ACH-000472,-0.0270859417717
ACH-000473,-0.121198844693
ACH-000475,-0.17420219497
ACH-000476,-0.130994353905
ACH-000477,0.0743211015637
ACH-000480,-0.073297573417
ACH-000481,-0.152907179975
ACH-000483,-0.277372972007
ACH-000484,-0.480663756435
ACH-000485,-0.0785267639075
ACH-000486,-0.18530762410799997
ACH-000487,0.0383380093664
ACH-000488,-0.115769245845
ACH-000490,-0.20662585602800002
ACH-000491,0.0187277257206
ACH-000495,0.012060939716700001
ACH-000496,-0.0762523754132
ACH-000499,-0.176374898863
ACH-000500,-0.427093387307
ACH-000502,-0.125539412405
ACH-000503,-0.009347185356430001
ACH-000505,-0.169649218758
ACH-000507,-0.144897082562
ACH-000510,-0.207749013084
ACH-000511,-0.142453789096
ACH-000512,0.176766576249
ACH-000516,-0.044987149932199995
ACH-000517,-0.11716556498
ACH-000518,-0.13107351170700002
ACH-000520,-0.149109193924
ACH-000521,-0.350862302408
ACH-000522,-0.162500966899
ACH-000524,-0.166576241578
ACH-000527,-0.0890848527589
ACH-000528,-0.121031450773
ACH-000537,-0.07826106760030001
ACH-000541,-0.303426365438
ACH-000542,-0.0756508403043
ACH-000544,-0.175405459929
ACH-000545,-0.134423184098
ACH-000547,0.230826709828
ACH-000548,-0.20053529735999998
ACH-000549,-0.143351237776
ACH-000550,-0.150852049986
ACH-000552,-0.281719881127
ACH-000556,-0.282953739792
ACH-000557,-0.303199256855
ACH-000570,-0.017703937594599997
ACH-000571,-0.106869090752
ACH-000573,-0.278396995713
ACH-000576,-0.142376655129
ACH-000580,-0.166809704275
ACH-000584,0.017390550581200002
ACH-000585,-0.26237440946699997
ACH-000588,-0.106056561382
ACH-000589,-0.385133175112
ACH-000591,0.219732959479
ACH-000593,-0.14681940538899999
ACH-000600,-0.0950971744366
ACH-000601,-0.209041643778
ACH-000604,-0.37848414719000006
ACH-000605,-0.110049516108
ACH-000606,-0.341385336949
ACH-000608,-0.055884962518100004
ACH-000614,-0.041710831716
ACH-000616,-0.18560489748599998
ACH-000618,-0.21889110801199999
ACH-000619,-0.172103784754
ACH-000620,-0.142621564596
ACH-000621,-0.0011835792976199998
ACH-000622,-0.0345885576463
ACH-000623,-0.07371857836410001
ACH-000624,-0.179627899078
ACH-000627,-0.16715932969900002
ACH-000630,-0.167634016706
ACH-000632,-0.245879384046
ACH-000633,0.040736974230499996
ACH-000637,-0.0645096037973
ACH-000638,-0.0011367291433900001
ACH-000646,-0.44178244326099997
ACH-000647,-0.32900873709
ACH-000648,-0.165650964657
ACH-000649,-0.144304886511
ACH-000651,-0.0181645123438
ACH-000652,-0.0383111341843
