,SCAI (286205)
ACH-000004,-0.042902212507499995
ACH-000007,-0.18305238815699998
ACH-000009,-0.15366161187000002
ACH-000011,0.151451867844
ACH-000012,0.10138039386299999
ACH-000013,-0.0639605209415
ACH-000014,-0.06482636504480001
ACH-000015,0.00523546090823
ACH-000017,0.288991620526
ACH-000018,-0.020690307524299997
ACH-000019,-0.132241619541
ACH-000021,-0.0684311537986
ACH-000022,-0.00467908247503
ACH-000025,0.15785094696799998
ACH-000028,0.20053423530099998
ACH-000030,0.05752828931059999
ACH-000035,-0.11281235532600001
ACH-000036,0.046612676218600005
ACH-000037,0.136614889068
ACH-000039,0.16771137436300002
ACH-000040,0.23913275529800002
ACH-000041,-0.119519872424
ACH-000042,-0.17006362448100001
ACH-000045,0.0465989370548
ACH-000047,0.114513984716
ACH-000052,-0.206837731528
ACH-000053,0.155373198947
ACH-000054,0.0302008045456
ACH-000055,0.0852119512136
ACH-000060,-0.116597802277
ACH-000067,0.0291739797401
ACH-000070,-0.0602008034125
ACH-000075,0.191383682232
ACH-000078,0.0602425594202
ACH-000082,0.0619979284473
ACH-000085,0.101670113259
ACH-000086,-0.0969189460516
ACH-000087,-0.13260723546599998
ACH-000092,0.0523942161762
ACH-000095,0.055149145526099994
ACH-000097,0.007812040222649999
ACH-000098,0.072420966267
ACH-000099,0.0294841677349
ACH-000108,-0.07412116343339999
ACH-000113,0.11324655099000001
ACH-000115,-0.071321675481
ACH-000116,0.024382654534
ACH-000118,-0.141157864099
ACH-000120,0.0509981224215
ACH-000123,0.08802381819760001
ACH-000127,0.09627456209210002
ACH-000128,0.192868098126
ACH-000132,-0.017773429368400002
ACH-000133,-0.09695997208900001
ACH-000137,0.252515710173
ACH-000138,-0.047694986811
ACH-000142,0.119883479222
ACH-000143,0.108539585143
ACH-000146,0.06281692814159999
ACH-000148,0.06364175492869999
ACH-000150,0.10788590562599999
ACH-000152,0.074038021166
ACH-000153,0.0359806650519
ACH-000159,0.110463815308
ACH-000160,0.624836159057
ACH-000163,-0.328396151473
ACH-000167,0.725535860887
ACH-000168,-0.180397720273
ACH-000169,0.0905673283778
ACH-000178,0.11185530459000001
ACH-000182,-0.09859173733960001
ACH-000183,-0.15528663972999998
ACH-000188,-0.0585912523785
ACH-000189,0.360951677324
ACH-000190,0.486990135604
ACH-000198,0.142067305118
ACH-000204,0.148424768519
ACH-000206,-0.00338020723246
ACH-000207,0.229794784424
ACH-000211,0.037302011515900006
ACH-000215,0.042799621639599994
ACH-000221,-0.06737451271850001
ACH-000222,0.158084500937
ACH-000223,-0.0862076192028
ACH-000226,0.0378881503881
ACH-000227,0.0647569762608
ACH-000228,0.0128666860479
ACH-000231,0.0101759212282
ACH-000232,-0.19110742904800002
ACH-000233,0.0332212900268
ACH-000234,0.0894674868499
ACH-000235,0.046015909278499995
ACH-000237,0.0543123328349
ACH-000238,0.152047832988
ACH-000243,0.08495171119270001
ACH-000244,-0.152542545761
ACH-000246,0.249834899692
ACH-000248,0.009705844510440001
ACH-000250,0.1455787261
ACH-000251,0.075505585355
ACH-000253,-0.0181803204148
ACH-000255,-0.0135391213175
ACH-000256,-0.0146570658261
ACH-000257,0.374244928436
ACH-000258,0.331200914065
ACH-000259,-0.006410543924489999
ACH-000260,0.139636607103
ACH-000261,0.142226595556
ACH-000262,-0.152595046196
ACH-000263,-0.22142666221700003
ACH-000264,0.0486544447415
ACH-000265,0.124774846459
ACH-000266,0.010005530344
ACH-000272,0.0632845050426
ACH-000273,-0.0618730413678
ACH-000274,-0.0198844222865
ACH-000277,-0.0294567351081
ACH-000278,0.0681318681838
ACH-000279,-0.0615609139712
ACH-000280,-0.0993788428512
ACH-000281,-0.100379166696
ACH-000288,0.06283896821740001
ACH-000291,0.139700849208
ACH-000293,0.186253832663
ACH-000294,0.193750799932
ACH-000295,0.0641740525811
ACH-000296,-0.239354732957
ACH-000302,-0.11043890289899999
ACH-000304,-0.49260880198999996
ACH-000307,0.0733562799542
ACH-000308,0.00832862867835
ACH-000310,0.21398103728300003
ACH-000311,-0.14686554255
ACH-000312,0.0173944257255
ACH-000315,-0.024792738951699998
ACH-000316,0.191510660708
ACH-000317,0.171766723508
ACH-000318,0.0697808801991
ACH-000319,0.23141964048099997
ACH-000320,0.0146655992175
ACH-000322,0.0476438041933
ACH-000323,0.07073703212169999
ACH-000324,0.11626665609000002
ACH-000329,-0.07256846862489999
ACH-000330,0.151324600227
ACH-000331,0.0876695942624
ACH-000332,0.10786141896700001
ACH-000334,0.526266096189
ACH-000335,-0.372391951939
ACH-000336,-0.030269700430299997
ACH-000337,-0.025205406463900005
ACH-000339,-0.000336400299532
ACH-000341,0.164429396145
ACH-000348,0.0469536559211
ACH-000350,0.045568011986100006
ACH-000352,0.0253011492198
ACH-000356,-0.30337606985599996
ACH-000361,0.16433967411699998
ACH-000362,0.0850232007047
ACH-000363,0.124738275183
ACH-000364,-0.100496995899
ACH-000365,0.0229767513527
ACH-000366,-0.0374393587121
ACH-000368,-0.021305203722099996
ACH-000374,-0.066556312432
ACH-000375,0.164268380308
ACH-000376,0.0179853413342
ACH-000381,-0.109439401195
ACH-000383,0.06429339416
ACH-000387,-0.083564761057
ACH-000389,0.11305002751900001
ACH-000390,0.0773303013705
ACH-000393,0.16433323076300002
ACH-000395,0.013284826744899999
ACH-000397,0.070244928952
ACH-000401,0.0243911007656
ACH-000402,0.103297035349
ACH-000403,0.111166564281
ACH-000404,0.0312208309132
ACH-000406,0.190829323869
ACH-000407,0.0257186096639
ACH-000408,-0.271524804356
ACH-000410,0.19351482006700002
ACH-000411,0.159473424133
ACH-000414,0.013757128819799999
ACH-000415,0.00764074932824
ACH-000416,0.044350495581
ACH-000420,0.07088244983839999
ACH-000421,0.12625703595999999
ACH-000424,0.203681470226
ACH-000425,0.167070726855
ACH-000426,-0.301063786169
ACH-000427,-0.009651976876920002
ACH-000433,0.207255531976
ACH-000436,0.06598059353380001
ACH-000444,0.0473858727949
ACH-000445,-0.0563427585166
ACH-000448,0.124977532492
ACH-000450,-0.0928038400001
ACH-000452,0.19434929556699998
ACH-000454,0.0745328453625
ACH-000458,-0.04294678912830001
ACH-000459,0.09300176863230002
ACH-000460,0.167309963555
ACH-000461,0.17043873533300002
ACH-000463,0.0116747850485
ACH-000464,0.0679055448021
ACH-000466,0.160408459163
ACH-000467,0.096171308382
ACH-000468,0.18857714303800002
ACH-000469,0.0182204781375
ACH-000470,-0.179969913255
ACH-000471,0.046095715048
ACH-000472,0.07157885377489999
ACH-000473,0.129899000965
ACH-000475,0.0682926833209
ACH-000476,0.09706646549839999
ACH-000477,0.08715872100710001
ACH-000480,0.0803826702223
ACH-000481,-0.0764388554334
ACH-000483,0.227215365104
ACH-000484,-0.0590028244222
ACH-000485,0.138283251041
ACH-000486,0.123023741106
ACH-000487,0.0193841528421
ACH-000488,-0.0303988567533
ACH-000490,0.04756368842730001
ACH-000491,0.0128136398718
ACH-000495,0.202113273304
ACH-000496,0.052498274236500005
ACH-000499,-0.285359905526
ACH-000500,0.199861927652
ACH-000502,-0.09309641936889998
ACH-000503,0.0204329263109
ACH-000505,0.130397765901
ACH-000507,0.0451917534171
ACH-000510,0.100464366762
ACH-000511,-0.10057384910299999
ACH-000512,-0.154733256612
ACH-000516,0.054153737306000004
ACH-000517,0.10598354383
ACH-000518,0.0465932954631
ACH-000520,-0.0653507538067
ACH-000521,-0.137843452104
ACH-000522,-0.035872844751
ACH-000524,0.18879211606899998
ACH-000527,0.12052005632099999
ACH-000528,0.16924161511799998
ACH-000537,0.023234245661999997
ACH-000541,-0.226338299956
ACH-000542,0.05403719831
ACH-000544,-0.0659853255883
ACH-000545,0.294489918732
ACH-000547,0.346508930562
ACH-000548,0.24767586810199999
ACH-000549,0.129033935693
ACH-000550,0.014544767117899999
ACH-000552,0.207818712557
ACH-000556,0.032081199781400005
ACH-000557,0.022267197481200002
ACH-000570,0.0550618386881
ACH-000571,-0.14433960920999997
ACH-000573,0.0958070497303
ACH-000576,-0.236059384771
ACH-000580,0.134318276915
ACH-000584,-0.117518335036
ACH-000585,0.140685266807
ACH-000588,0.18317764967999997
