,GPS1 (2873)
ACH-000427,-1.15099939313
ACH-000433,-0.923028587473
ACH-000436,-1.61005376788
ACH-000444,-1.23925852424
ACH-000445,-0.864838991109
ACH-000448,-0.963904322712
ACH-000450,-0.952398694442
ACH-000452,-1.27334882009
ACH-000454,-1.4225196197799999
ACH-000458,-0.978645990421
ACH-000459,-1.11570771917
ACH-000460,-1.19744414044
ACH-000461,-1.18281748665
ACH-000463,-1.24579147798
ACH-000464,-0.982086311769
ACH-000466,-0.77152694147
ACH-000467,-1.30109756713
ACH-000468,-1.24517475845
ACH-000469,-1.2952060620799999
ACH-000470,-1.2757040464899998
ACH-000471,-0.979216841771
ACH-000472,-1.01219378965
ACH-000473,-1.34110074844
ACH-000475,-1.1354001492399999
ACH-000476,-1.09621899436
ACH-000477,-0.936819842616
ACH-000480,-1.38939015155
ACH-000481,-1.0136373350799999
ACH-000483,-1.50702813939
ACH-000484,-0.9816150374429999
ACH-000485,-1.09167525195
ACH-000486,-1.17912264567
ACH-000487,-1.06215495302
ACH-000488,-1.15350524501
ACH-000490,-0.901879821912
ACH-000491,-1.4243798304
ACH-000495,-1.02314488722
ACH-000496,-1.0375477763299998
ACH-000499,-1.01183487177
ACH-000500,-0.9276873021150001
ACH-000502,-1.14646247364
ACH-000503,-1.29531172584
ACH-000505,-1.12690953203
ACH-000507,-1.44724329808
ACH-000510,-1.08100486735
ACH-000511,-1.28754497674
ACH-000512,-1.1605154415799999
ACH-000516,-1.24460419642
ACH-000517,-1.06264668741
ACH-000518,-1.32710208371
ACH-000520,-1.14318583221
ACH-000521,-1.61304022528
ACH-000522,-1.1042346757
ACH-000524,-1.27829989572
ACH-000527,-1.24074765639
ACH-000528,-1.24205900755
ACH-000537,-0.83401429265
ACH-000541,-0.821064333561
ACH-000542,-1.07475791017
ACH-000544,-1.23522922121
ACH-000545,-1.18685213439
ACH-000547,-1.1982137903299999
ACH-000548,-1.14039834756
ACH-000549,-1.1522217871
ACH-000550,-1.16444284662
ACH-000552,-1.0387646692499999
ACH-000556,-1.3998704872999999
ACH-000557,-1.26134950204
ACH-000570,-1.12074421405
ACH-000571,-0.7723323908130001
ACH-000573,-1.42002085512
ACH-000576,-1.17703976829
ACH-000580,-1.04624176017
ACH-000584,-0.859122935749
ACH-000585,-1.14411596034
ACH-000588,-1.29626468871
ACH-000589,-1.25033719521
ACH-000591,-0.999985400802
ACH-000593,-1.20339425257
ACH-000600,-1.2035216073000001
ACH-000601,-1.19620090472
ACH-000604,-0.7810732741040001
ACH-000605,-1.14413949923
ACH-000606,-0.940417851776
ACH-000608,-1.16059673832
ACH-000614,-0.37569708744
ACH-000616,-0.949247162598
ACH-000618,-1.20321206088
ACH-000619,-1.22576923746
ACH-000620,-1.03637402612
ACH-000621,-1.1054496625799999
ACH-000622,-1.01758351196
ACH-000623,-0.915535028937
ACH-000624,-1.0525227153299999
ACH-000627,-0.804203843418
ACH-000630,-1.02968666963
ACH-000632,-0.935309255475
ACH-000633,-1.3076730776999999
ACH-000637,-1.4628755115799998
ACH-000638,-1.00382519855
ACH-000646,-0.8948131997769999
ACH-000647,-1.49684906861
ACH-000648,-1.0823549031200002
ACH-000649,-0.994751084762
ACH-000651,-1.14219094395
ACH-000652,-0.929378402692
ACH-000653,-1.2076928655099999
ACH-000657,-1.06427478192
ACH-000658,-0.968243222404
ACH-000661,-0.9861093885050001
ACH-000662,-1.30637203905
ACH-000663,-1.03956696858
ACH-000665,-1.0843020856799999
ACH-000671,-1.22374084867
ACH-000673,-1.15673036489
ACH-000676,-1.59399662241
ACH-000677,-0.606631559422
ACH-000681,-1.10015948802
ACH-000682,-1.3623159657799997
ACH-000683,-1.2650983417100001
ACH-000684,-1.0003597765899999
ACH-000688,-0.529093297306
ACH-000693,-1.48851577617
ACH-000694,-1.14287222313
ACH-000695,-1.23016286644
ACH-000696,-1.1759120434499999
ACH-000697,-0.81228218588
ACH-000699,-1.32593831559
ACH-000701,-1.0878546950499999
ACH-000706,-0.8328975899269999
ACH-000711,-1.10074440509
ACH-000713,-0.9565370660870001
ACH-000714,-1.25737432659
ACH-000718,-1.39232151326
ACH-000720,-1.2341890683
ACH-000721,-0.9793984425710001
ACH-000724,-1.43409956317
ACH-000725,-1.11567566374
ACH-000732,-1.1347184234
ACH-000734,-1.00610656404
ACH-000735,-1.04653182705
ACH-000736,-1.15364367451
ACH-000738,-1.09209148759
ACH-000746,-1.27757262339
ACH-000747,-1.0286554412
ACH-000748,-0.964488984162
ACH-000753,-1.2415985806899998
ACH-000756,-1.0098408807700001
ACH-000757,-1.29011893634
ACH-000758,-0.866453346362
ACH-000760,-1.3719856980899998
ACH-000763,-0.859688773847
ACH-000764,-1.02102720658
ACH-000765,-1.28022199626
ACH-000766,-1.19178577745
ACH-000767,-1.25073021096
ACH-000768,-0.9902282042389999
ACH-000769,-0.865849348353
ACH-000770,-1.17314664713
ACH-000771,-1.2383472753799998
ACH-000773,-1.18668389911
ACH-000776,-1.1594495000799998
ACH-000777,-1.02525911093
ACH-000778,-1.21286477947
ACH-000781,-1.26241636777
ACH-000782,-1.01614491213
ACH-000783,-1.41654231146
ACH-000784,-1.32240079013
ACH-000785,-1.0255331686700002
ACH-000787,-0.8865626672920001
ACH-000788,-1.14717959981
ACH-000791,-1.11116880323
ACH-000792,-1.08336853521
ACH-000794,-1.12461749
ACH-000796,-1.11137109543
ACH-000799,-1.1159320138600002
ACH-000800,-0.9916928449879999
ACH-000802,-1.2440862878
ACH-000804,-1.06040134679
ACH-000805,-1.0377716025900001
ACH-000809,-1.0499807034
ACH-000810,-1.15141990648
ACH-000811,-0.9136872614370001
ACH-000817,-1.2658826012200002
ACH-000819,-0.976160953542
ACH-000820,-1.0910446679899999
ACH-000821,-0.9703713326029999
ACH-000822,-1.1776354495
ACH-000823,-1.04596844954
ACH-000824,-1.39062538343
ACH-000827,-1.29058923126
ACH-000829,-1.3373991035700001
ACH-000831,-1.01849682475
ACH-000832,-1.2086928055600001
ACH-000833,-1.03298653692
ACH-000834,-1.1179096413
ACH-000835,-1.15049545487
ACH-000836,-1.4173231505700001
ACH-000837,-1.38552656553
ACH-000838,-1.09594828744
ACH-000839,-1.32647057424
ACH-000840,-1.2730674509200002
ACH-000841,-1.0652219270999999
ACH-000843,-1.0621621001200001
ACH-000846,-1.0365226307200002
ACH-000847,-1.10845965929
ACH-000848,-1.05786039329
ACH-000849,-0.9127135286429999
ACH-000851,-0.8937334874089999
ACH-000855,-0.961412208557
ACH-000856,-1.04227391924
ACH-000858,-0.992164962614
ACH-000859,-1.2981851339700001
ACH-000861,-0.561153169255
ACH-000862,-1.17819329099
ACH-000865,-1.0148270655
ACH-000866,-1.0416889074299998
ACH-000867,-1.3896977299700002
ACH-000869,-1.67889215206
ACH-000872,-1.05969323079
ACH-000873,-0.816057001283
ACH-000876,-1.05541069854
ACH-000878,-1.1887737040700002
ACH-000880,-1.19669007123
ACH-000881,-1.27967969994
ACH-000882,-1.20905378179
ACH-000884,-0.924026827639
ACH-000885,-0.9450258651819999
ACH-000887,-1.19385199324
ACH-000888,-1.08537333888
ACH-000889,-1.05761202641
ACH-000890,-1.15305471304
ACH-000896,-0.913533558952
ACH-000898,-1.06934585616
ACH-000900,-1.1794429369700001
ACH-000901,-1.18172302865
ACH-000905,-0.927977096202
ACH-000906,-0.9723315054260001
ACH-000907,-1.38821756
ACH-000910,-1.17813718776
ACH-000911,-1.13444386612
ACH-000912,-1.00318403782
ACH-000913,-1.11705587999
ACH-000915,-0.881742842403
ACH-000916,-1.4049584217
ACH-000917,-1.21370761491
ACH-000921,-1.12062939606
ACH-000924,-1.2479127078299999
ACH-000926,-1.18160120916
ACH-000928,-0.939058961563
ACH-000929,-1.48729409595
ACH-000932,-1.2701769813500001
ACH-000935,-1.16980179235
ACH-000936,-1.21612877066
ACH-000937,-0.992645278467
ACH-000938,-1.02193973716
ACH-000939,-1.4253833684200001
ACH-000941,-1.25994124065
ACH-000943,-1.2637143172799998
ACH-000946,-1.14659137166
ACH-000947,-1.08401079844
ACH-000948,-1.1259386387
ACH-000950,-1.25017429388
ACH-000953,-1.16287235709
ACH-000957,-1.26981936683
ACH-000958,-1.20064479831
ACH-000960,-1.1812543206000001
ACH-000963,-1.0740175017799998
ACH-000968,-1.24034013937
ACH-000969,-0.917393304151
ACH-000973,-1.20469444387
ACH-000974,-0.9435123299339999
ACH-000975,-1.19642527831
ACH-000976,-1.0081972940100001
ACH-000978,-1.8424599875599998
ACH-000980,-1.30582158786
ACH-000984,-1.06088461158
ACH-000986,-1.0326241788200001
ACH-000988,-1.16824055579
ACH-000993,-1.3007192853
ACH-000994,-0.9859477022059999
ACH-000996,-1.04184612669
ACH-001001,-1.10578894935
ACH-001020,-1.2711394215
ACH-001028,-1.13641742295
ACH-001031,-1.10554773874
ACH-001038,-0.9408931238299999
ACH-001048,-1.05246731161
ACH-001050,-1.2241761144
ACH-001053,-0.953822076132
ACH-001054,-0.861855751116
ACH-001061,-1.2365246927200002
ACH-001067,-1.0141936952500001
ACH-001075,-1.0750573778899999
ACH-001096,-0.986805917062
ACH-001128,-1.8237230033200003
ACH-001134,-0.7899290871160001
ACH-001151,-1.0549979895000001
ACH-001163,-1.28503137341
ACH-001164,-1.40907328199
ACH-001173,-1.14488788285
ACH-001183,-1.16425036869
ACH-001184,-1.03434045985
ACH-001190,-0.9773919365260001
ACH-001192,-0.9246200178049999
ACH-001193,-1.5357993491100002
ACH-001196,-0.9974520847280001
ACH-001197,-0.8301338089910001
ACH-001205,-0.891181472914
ACH-001211,-1.74638496491
ACH-001212,-1.5243924184200002
ACH-001228,-1.25298771591
ACH-001232,-1.4311427942299997
ACH-001239,-0.969576267113
ACH-001274,-1.01718747324
ACH-001275,-1.38006865806
ACH-001277,-1.05856199312
ACH-001278,-1.12757998028
ACH-001280,-1.4479326386700002
ACH-001283,-0.936174874525
ACH-001289,-1.3719426070700003
ACH-001295,-0.918361399007
ACH-001300,-0.924914792885
ACH-001301,-1.16571998091
ACH-001302,-0.733971294704
ACH-001303,-0.985522942465
ACH-001306,-0.908619949881
ACH-001318,-1.3188860013700001
ACH-001322,-1.22812269102
ACH-001328,-1.36487644079
ACH-001332,-1.07280237131
ACH-001333,-1.4288182458899998
ACH-001336,-1.18135043999
ACH-001340,-1.1432801999200002
ACH-001346,-1.0449755244399999
ACH-001353,-1.1829219507100002
ACH-001354,-1.54753873174
ACH-001367,-0.815766258222
ACH-001368,-1.09264493266
ACH-001374,-1.74031838895
ACH-001375,-1.21743334146
ACH-001377,-0.9351220301880001
ACH-001380,-1.30430119674
ACH-001391,-1.3221896580099999
ACH-001407,-0.9537706831720001
ACH-001408,-0.9851243376719999
ACH-001413,-0.9691373558349999
ACH-001430,-0.8551230743379999
ACH-001431,-0.941391541181
ACH-001450,-1.2472107349
ACH-001496,-1.21336827831
ACH-001500,-1.4416877283200003
ACH-001521,-1.186437853
ACH-001523,-1.17679876479
ACH-001532,-1.0919078865799998
ACH-001536,-1.09564372887
ACH-001550,-1.0470214969299998
ACH-001552,-0.779701922887
ACH-001554,-0.948715892806
ACH-001645,-1.34999585534
ACH-001654,-1.17027292607
ACH-001715,-0.818078944489
ACH-001735,-1.12021294157
ACH-001736,-1.0695286525399998
ACH-001737,-1.1926112291700002
ACH-001740,-1.04877855441
ACH-001745,-1.17182765478
ACH-001750,-1.1204386599200002
ACH-001765,-1.00775519258
ACH-001956,-1.14514201373
ACH-001957,-1.28107668576
