,MGST2 (4258)
ACH-000004,0.046717021679
ACH-000007,-0.0149031338657
ACH-000009,-0.00250991482792
ACH-000011,0.0639279175416
ACH-000012,-0.148412571411
ACH-000013,-0.0693696213222
ACH-000014,-0.06975542779510001
ACH-000015,-0.029416968943500002
ACH-000017,-0.050589958782900006
ACH-000018,-0.07567261306360001
ACH-000019,-0.155462460859
ACH-000021,0.029158375785
ACH-000022,0.114398821648
ACH-000025,-0.0186605649622
ACH-000028,-0.0357569792024
ACH-000030,0.07205779901119999
ACH-000035,0.07786936882560001
ACH-000036,-0.0901097026984
ACH-000037,0.0459554538491
ACH-000039,-0.10027945087000001
ACH-000040,-0.0932991025253
ACH-000041,-0.12166283815300001
ACH-000042,-0.017265019187000002
ACH-000045,-0.0134281044703
ACH-000047,0.0637112034586
ACH-000052,-0.236868003941
ACH-000053,0.06809086274500001
ACH-000054,-0.019439430830700002
ACH-000055,-0.0873667467791
ACH-000060,0.0427841133289
ACH-000067,-0.177742927864
ACH-000070,0.0301108607094
ACH-000075,-0.0292874970271
ACH-000078,-0.155080756586
ACH-000082,0.0315359538367
ACH-000085,-0.223457989148
ACH-000086,-0.0594497992413
ACH-000087,0.20155009147599998
ACH-000092,-0.23624467552900003
ACH-000095,-0.165972676756
ACH-000097,0.0214901182258
ACH-000098,-0.0190576485797
ACH-000099,-0.165336067774
ACH-000108,-0.140267021855
ACH-000113,-0.109082450412
ACH-000115,0.16810870103300002
ACH-000116,0.0316376111309
ACH-000118,0.126988119374
ACH-000120,-0.0436100981874
ACH-000123,0.125787848803
ACH-000127,-0.07288179238189998
ACH-000128,0.104121792684
ACH-000132,-0.0823041511062
ACH-000133,0.106563665652
ACH-000137,-0.0861158892498
ACH-000138,0.0762787951226
ACH-000142,-0.27641264454500003
ACH-000143,-0.25917933703400003
ACH-000146,-0.08408938743560002
ACH-000148,-0.0561806020224
ACH-000150,-0.101580252671
ACH-000152,-0.0737791218376
ACH-000153,-0.185321238428
ACH-000159,-0.06456446690960001
ACH-000160,-0.134916087322
ACH-000163,-0.04212219777369999
ACH-000167,0.0345294772939
ACH-000168,-0.00198607302667
ACH-000169,0.0377766278697
ACH-000178,-0.0206783519351
ACH-000182,0.00456681798205
ACH-000183,0.0778276161972
ACH-000188,-0.053285223918500005
ACH-000189,-0.154221133389
ACH-000190,0.0153074826397
ACH-000198,-0.08328484043119999
ACH-000204,-0.186485998841
ACH-000206,0.0577841102121
ACH-000207,0.0547452233854
ACH-000211,-0.197206957142
ACH-000215,-0.0469591080151
ACH-000221,0.08344768578589999
ACH-000222,0.240972135662
ACH-000223,-0.0618771396347
ACH-000226,-0.0736624957874
ACH-000227,-0.129777314689
ACH-000228,-0.03645815441
ACH-000231,-0.0858977248141
ACH-000232,-0.014939514110399999
ACH-000233,-0.0149196477211
ACH-000234,-0.11278423845
ACH-000235,-0.0341089744896
ACH-000237,-0.115411858662
ACH-000238,-0.0105678775497
ACH-000243,-0.00265591097704
ACH-000244,-0.19219913114599999
ACH-000246,-0.006706104346640001
ACH-000248,-0.0421027362029
ACH-000250,-0.07274928631739999
ACH-000251,-0.10270538913100001
ACH-000253,-0.062349119767699995
ACH-000255,0.022353994328400004
ACH-000256,0.0299527542179
ACH-000257,-0.032453176962500004
ACH-000258,0.0217454697931
ACH-000259,0.0265643851982
ACH-000260,-0.0438332688115
ACH-000261,-0.00577321859355
ACH-000262,0.113615915778
ACH-000263,-0.37123495573
ACH-000264,0.094855857291
ACH-000265,-0.0805328666983
ACH-000266,-0.051504737469100004
ACH-000272,0.05209353001130001
ACH-000273,-0.188256823878
ACH-000274,-0.0480071768177
ACH-000277,-0.147276809016
ACH-000278,0.104741906179
ACH-000279,0.0776975807798
ACH-000280,-0.0519999420954
ACH-000281,0.0028888041779099997
ACH-000288,0.017397787069299998
ACH-000291,0.00798201933999
ACH-000293,-0.0326486852304
ACH-000294,0.24406097923099998
ACH-000295,-0.09766222815089999
ACH-000296,0.139172197324
ACH-000302,-0.0817274474538
ACH-000304,0.0844806184231
ACH-000307,0.09259309704749999
ACH-000308,-0.0803190518706
ACH-000310,-0.0104604847055
ACH-000311,0.119499852469
ACH-000312,-0.0753476148108
ACH-000315,-0.015740787428999998
ACH-000316,-0.11767368022399999
ACH-000317,-0.17062128024099998
ACH-000318,-0.18984126952599997
ACH-000319,0.151123455463
ACH-000320,-0.10126228537799999
ACH-000322,0.0179202852013
ACH-000323,-0.151565198183
ACH-000324,-0.12993033005100002
ACH-000329,-0.11701160375900001
ACH-000330,0.034064878101499996
ACH-000331,0.0141806200718
ACH-000332,0.06529263607750001
ACH-000334,-0.0721659714689
ACH-000335,0.09364033166860002
ACH-000336,-0.20911025664000002
ACH-000337,-0.12138577011299999
ACH-000339,-0.0711475484149
ACH-000341,-0.12696465441500002
ACH-000348,0.185500561659
ACH-000350,0.037567002179
ACH-000352,-0.008668846158139999
ACH-000356,0.000844678755001
ACH-000361,-0.214890340337
