,FTMT (94033)
ACH-000211,-0.36398278203699996
ACH-000215,-0.354769356662
ACH-000221,-0.31055901954500004
ACH-000222,-0.203967504093
ACH-000223,-0.240468947123
ACH-000226,-0.40206174840099995
ACH-000227,-0.40730382634
ACH-000228,-0.285843562215
ACH-000231,-0.153218260114
ACH-000232,-0.485459537845
ACH-000233,-0.238333201838
ACH-000234,-0.439200924384
ACH-000235,-0.244322441127
ACH-000237,-0.219028341821
ACH-000238,-0.405734836682
ACH-000243,-0.235798494549
ACH-000244,-0.257889110409
ACH-000246,-0.428792229481
ACH-000248,-0.21745582116599999
ACH-000250,-0.33527238574499996
ACH-000251,-0.378805848875
ACH-000253,-0.17280101928199998
ACH-000255,-0.275491949229
ACH-000256,-0.387917628829
ACH-000257,-0.452873164478
ACH-000258,-0.228947940097
ACH-000259,-0.290276520815
ACH-000260,-0.31132088926199997
ACH-000261,-0.285322085254
ACH-000262,-0.118004028421
ACH-000263,-0.136394099795
ACH-000264,-0.354057465801
ACH-000265,-0.0646970591753
ACH-000266,-0.291660609428
ACH-000272,-0.190101672057
ACH-000273,-0.224039137756
ACH-000274,-0.492294563116
ACH-000277,-0.352894132407
ACH-000278,-0.337043984058
ACH-000279,-0.28061068459399996
ACH-000280,-0.213139809441
ACH-000281,-0.226062332331
ACH-000288,-0.27184144433400004
ACH-000291,-0.359105952682
ACH-000293,-0.262855191082
ACH-000294,-0.10735686562100001
ACH-000295,-0.0124389262564
ACH-000296,-0.09923552510880002
ACH-000302,-0.22339017813
ACH-000304,-0.07479439357210001
ACH-000307,-0.13195343041
ACH-000308,-0.161672993154
ACH-000310,-0.227948333146
ACH-000311,-0.350470371985
ACH-000312,-0.173896395966
ACH-000315,-0.0816071862836
ACH-000316,-0.194780894787
ACH-000317,-0.254255802398
ACH-000318,-0.24239272289299998
ACH-000319,-0.363204927273
ACH-000320,-0.46650501845299996
ACH-000322,-0.1445919564
ACH-000323,-0.33474574330699997
ACH-000324,-0.320854532149
ACH-000329,-0.149331753973
ACH-000330,-0.139947115164
ACH-000331,-0.438509715156
ACH-000332,-0.232013115348
ACH-000334,-0.404502039137
ACH-000335,-0.26874344336
ACH-000336,-0.079542787413
ACH-000337,-0.482534219511
ACH-000339,-0.3518923853
ACH-000341,-0.09719489288
ACH-000348,-0.24390822143100002
ACH-000350,-0.0718260380281
ACH-000352,-0.136657230431
ACH-000356,-0.325406366517
ACH-000361,-0.39353680680799996
ACH-000362,-0.0983236766409
ACH-000363,-0.219050222702
ACH-000364,-0.32346082929000003
ACH-000365,-0.147265845546
ACH-000366,-0.295022524044
ACH-000368,-0.347011639052
ACH-000374,-0.176051331756
ACH-000375,-0.119287327851
ACH-000376,-0.276430727476
ACH-000381,-0.431242918856
ACH-000383,-0.174241938502
ACH-000387,-0.14145930034499998
ACH-000389,-0.221572126803
ACH-000390,-0.07783710573250001
ACH-000393,-0.165912879614
ACH-000395,-0.280942954004
ACH-000397,-0.358420285034
ACH-000401,-0.19061879912500002
ACH-000402,-0.0965494346813
ACH-000403,-0.366126862627
ACH-000404,-0.21895036258699999
ACH-000406,-0.154211638444
ACH-000407,-0.29098061539700004
ACH-000408,-0.253578598022
ACH-000410,-0.39897567432
ACH-000411,-0.35414149878300005
ACH-000414,-0.189186671833
ACH-000415,-0.200758044597
ACH-000416,-0.296398419575
ACH-000420,-0.363729214964
ACH-000421,-0.23074050795899997
ACH-000424,-0.299179284957
ACH-000425,-0.460925827681
ACH-000426,-0.0353425245053
ACH-000427,-0.49301047910400003
ACH-000433,-0.615638305047
ACH-000436,-0.03631087458730001
ACH-000444,-0.118772291277
ACH-000445,-0.32597785858899997
ACH-000448,-0.230214247465
ACH-000450,-0.259599536847
ACH-000452,-0.14829096891899998
ACH-000454,-0.249599472953
ACH-000458,-0.118268440199
ACH-000459,-0.102694091557
ACH-000460,-0.251798145653
ACH-000461,-0.414249520468
ACH-000463,-0.221394324909
ACH-000464,-0.27132661145500003
ACH-000466,-0.26862718328699997
ACH-000467,-0.026293234183400002
ACH-000468,-0.046381629906400004
ACH-000469,-0.281923799671
ACH-000470,-0.10918595874199999
ACH-000471,-0.145651486075
ACH-000472,-0.170948090207
ACH-000473,-0.07273040818530001
ACH-000475,-0.26330280684
ACH-000476,-0.276118096734
ACH-000477,-0.14855061324000002
ACH-000480,-0.116137931062
ACH-000481,-0.395766619706
ACH-000483,-0.29872188476399997
ACH-000484,-0.141762224424
ACH-000485,-0.39455318914099996
ACH-000486,-0.242549857421
ACH-000487,-0.387835614441
ACH-000488,-0.341134528378
ACH-000490,-0.31570350537700004
ACH-000491,-0.295417987731
ACH-000495,-0.49036847971
ACH-000496,-0.18116402926300001
ACH-000499,0.219537810649
ACH-000500,-0.66198558137
ACH-000502,-0.22646291355300002
ACH-000503,-0.502157577931
ACH-000505,-0.212086742436
ACH-000507,-0.125921783837
ACH-000510,-0.0654665513686
ACH-000511,-0.273774576129
ACH-000512,-0.45445227755500006
ACH-000516,-0.42055600902900003
ACH-000517,-0.176066828908
ACH-000518,-0.21676174221900002
ACH-000520,-0.360259356339
ACH-000521,-0.219284821371
ACH-000522,-0.3391352925
ACH-000524,-0.35065116549099995
ACH-000527,-0.216622717731
ACH-000528,-0.104297875358
ACH-000537,-0.26904598431
ACH-000541,-0.133718559778
ACH-000542,-0.34205163260399996
ACH-000544,-0.33222760762
ACH-000545,-0.406322087734
ACH-000547,-0.184397008775
ACH-000548,-0.227123380271
ACH-000549,-0.277362208575
ACH-000550,-0.48189184523999995
ACH-000552,-0.248526658
ACH-000556,-0.231609575337
ACH-000557,0.137787587159
ACH-000570,-0.324673314774
ACH-000571,-0.35067291090400005
ACH-000573,-0.170076798898
ACH-000576,-0.298363287472
ACH-000580,-0.203328752474
ACH-000584,-0.187933764094
ACH-000585,-0.268509332412
ACH-000588,-0.240040648902
ACH-000589,-0.040890174430300005
ACH-000591,-0.13919360971699998
ACH-000593,-0.163788837353
ACH-000600,-0.440834719227
ACH-000601,-0.324012405428
ACH-000604,-0.201393131257
ACH-000605,-0.28761215616700003
ACH-000606,-0.271179944068
ACH-000608,-0.154255595784
ACH-000614,-0.164720702158
ACH-000616,-0.492738259864
ACH-000618,-0.129887742923
ACH-000619,-0.27522573396899996
ACH-000620,-0.284284558239
ACH-000621,-0.139324446509
ACH-000622,-0.100039028793
ACH-000623,-0.180406979797
ACH-000624,-0.362134221184
ACH-000627,-0.296845209054
ACH-000630,-0.30791251113400003
ACH-000632,-0.227821951527
ACH-000633,-0.129338977926
ACH-000637,-0.139841971305
ACH-000638,-0.31662237619000005
ACH-000646,-0.27618932622299996
ACH-000647,-0.30349237627500003
ACH-000648,-0.384072348456
ACH-000649,-0.26840001535999997
ACH-000651,-0.27171951203
ACH-000652,-0.21875480447700002
ACH-000653,-0.262227520457
ACH-000657,-0.223835888005
ACH-000658,-0.166280939092
ACH-000661,-0.48661241948600004
ACH-000662,-0.720913326594
ACH-000663,-0.18035620213300002
ACH-000665,-0.311061491709
ACH-000671,-0.126430761492
ACH-000673,-0.39517172802699996
ACH-000676,-0.23090720034200002
ACH-000677,-0.0727825822396
ACH-000681,-0.27013798542899997
ACH-000682,-0.134983566554
ACH-000683,-0.275396634003
ACH-000684,-0.252714000571
ACH-000688,-0.49715478762599996
ACH-000693,-0.246661147252
ACH-000694,-0.0466514446825
ACH-000695,-0.524351709501
ACH-000696,-0.34832851556500005
ACH-000697,-0.298750083108
ACH-000699,-0.291413621426
ACH-000701,-0.15507419759500002
ACH-000706,-0.19339280998
ACH-000711,-0.412602727706
ACH-000713,-0.380839207423
ACH-000714,-0.26591997581
ACH-000718,-0.42336486880699997
ACH-000720,-0.323554015671
ACH-000721,-0.37244212811399996
ACH-000724,-0.130221740972
ACH-000725,-0.131238345195
ACH-000732,-0.45651708528499996
ACH-000734,-0.135316600054
ACH-000735,-0.308753322986
ACH-000736,-0.17288302304699998
ACH-000738,-0.255047870612
ACH-000746,-0.227141320123
ACH-000747,-0.12918898910499999
ACH-000748,-0.232149761816
ACH-000753,-0.157438294853
ACH-000756,-0.5354696568039999
ACH-000757,-0.18217719956700001
ACH-000758,-0.327648264156
ACH-000760,-0.0492482935264
ACH-000763,-0.358517254996
ACH-000764,-0.409534099513
ACH-000765,-0.11410363997400001
ACH-000766,-0.312674770519
ACH-000767,-0.245500859987
ACH-000768,-0.32305391857099996
ACH-000769,-0.384657540992
ACH-000770,-0.276484832479
ACH-000771,-0.292970279414
ACH-000773,-0.29121147905699996
ACH-000776,-0.253998824965
ACH-000777,-0.18879350389199998
ACH-000778,-0.176798205833
ACH-000781,-0.173367311089
ACH-000782,-0.405488464548
ACH-000783,-0.227519353842
ACH-000784,-0.113620815851
ACH-000785,-0.101786974352
ACH-000787,-0.168750359824
ACH-000788,-0.226901587846
ACH-000791,-0.270696705312
ACH-000792,-0.10340987998500001
ACH-000794,-0.345567618377
ACH-000796,-0.174422696558
ACH-000799,-0.17952262133900002
ACH-000800,-0.201574589575
ACH-000802,-0.237275057572
ACH-000804,-0.20659539675299998
ACH-000805,-0.252523367366
ACH-000809,-0.23071070178599998
ACH-000810,-0.270898144889
ACH-000811,-0.149886363139
ACH-000817,-0.184986374161
ACH-000819,-0.153063158697
ACH-000820,-0.480267863295
ACH-000821,-0.0584007279185
ACH-000822,-0.164817048567
ACH-000823,-0.212676622049
ACH-000824,-0.428161026495
ACH-000827,-0.429210717204
ACH-000829,0.13276720524
ACH-000831,-0.132245220894
ACH-000832,-0.388511247293
ACH-000833,-0.061295315850200004
ACH-000834,-0.231669305345
ACH-000835,-0.204676510629
ACH-000836,-0.216681540904
ACH-000837,-0.147374743698
ACH-000838,-0.045444202818099994
ACH-000839,-0.14811093851600002
ACH-000840,0.03006119088
ACH-000841,-0.186360643204
ACH-000843,-0.266008833383
ACH-000846,-0.266365434594
ACH-000847,-0.16121774892100002
ACH-000848,-0.150584393559
ACH-000849,-0.28573114152600004
ACH-000851,-0.313517751613
ACH-000855,-0.21460445099800002
ACH-000856,0.0217063666767
ACH-000858,-0.27153369644
ACH-000859,-0.43441848367200003
ACH-000861,-0.188457417178
ACH-000862,-0.142904947422
ACH-000865,-0.241484754507
ACH-000866,-0.185281065957
ACH-000867,-0.403776454422
ACH-000869,-0.19853580111699998
ACH-000872,-0.166270882013
ACH-000873,-0.258811056082
ACH-000876,-0.182777228398
ACH-000878,-0.22105662478799998
ACH-000880,-0.16415506394
ACH-000881,-0.314029630438
ACH-000882,-0.281837792099
ACH-000884,-0.25716493588100003
ACH-000885,-0.356298805404
ACH-000887,-0.25687359105999996
ACH-000888,-0.139861409015
ACH-000889,-0.134720918622
ACH-000890,-0.0873714857438
ACH-000896,-0.125296824478
ACH-000898,-0.125559129957
ACH-000900,-0.298821062503
ACH-000901,-0.197666356584
ACH-000905,-0.20012763104800002
ACH-000906,-0.375168980995
ACH-000907,-0.409584079002
ACH-000910,-0.179656250265
ACH-000911,-0.166994009524
ACH-000912,-0.337353756338
ACH-000913,-0.10230408216299999
ACH-000915,-0.426510865342
ACH-000916,-0.710609910071
ACH-000917,-0.40554845677900003
ACH-000921,-0.26479607531300003
ACH-000924,-0.301642337199
ACH-000926,-0.0543539404557
ACH-000928,-0.251765821572
ACH-000929,-0.264084360826
ACH-000932,-0.153320372355
ACH-000935,-0.141603299223
ACH-000936,-0.279788441743
ACH-000937,-0.480150995327
ACH-000938,-0.14199239117100002
ACH-000939,-0.149131685939
ACH-000941,-0.222929432312
ACH-000943,-0.198497016893
ACH-000946,-0.313714086525
ACH-000947,-0.177840524663
ACH-000948,-0.270629269717
ACH-000950,-0.232640333508
ACH-000953,-0.411801845174
ACH-000957,-0.304654443725
ACH-000958,-0.34728831267099997
ACH-000960,-0.364862399475
ACH-000963,-0.257085151002
ACH-000968,-0.208569257727
ACH-000969,-0.550919779551
ACH-000973,-0.35629321843500006
ACH-000974,-0.20807374340999998
ACH-000975,-0.288228569175
ACH-000976,-0.395078374633
ACH-000978,-0.0425884540073
ACH-000980,-0.21730245007399998
ACH-000984,-0.701940377712
ACH-000986,-0.359989792194
ACH-000988,-0.432140875989
ACH-000993,-0.41616123366999996
ACH-000994,-0.254605786382
ACH-000996,-0.37367818825000004
ACH-001001,-0.312259031215
ACH-001020,-0.212552529521
ACH-001028,-0.362776884488
ACH-001031,-0.058553459814300005
ACH-001038,-0.123501270091
ACH-001048,-0.274819375992
ACH-001050,-0.748265895924
ACH-001053,-0.190417163561
ACH-001054,-0.398993043468
ACH-001061,-0.250991267136
ACH-001067,-0.23085424300700003
ACH-001075,-0.141284456995
ACH-001096,-0.100871519883
ACH-001128,0.021702042826400002
ACH-001134,-0.314059014508
ACH-001151,-0.237632444263
ACH-001163,-0.114895435297
ACH-001164,-0.107664422034
ACH-001173,-0.29266523318000004
ACH-001183,-0.372659469514
ACH-001184,-0.284348774273
ACH-001190,-0.34020411532300004
ACH-001192,0.061612727781499996
ACH-001193,-0.29752574145
ACH-001196,-0.371944392166
ACH-001197,-0.370623736197
ACH-001205,-0.321769183299
ACH-001211,-0.282773231872
ACH-001212,-0.601098805829
ACH-001228,-0.214301117595
ACH-001232,-0.298772073998
ACH-001239,-0.435559698531
ACH-001274,-0.148418256462
ACH-001275,-0.189890657277
ACH-001277,-0.484974687086
ACH-001278,-0.308885027828
ACH-001280,-0.04219498402
ACH-001283,-0.16617024451999998
ACH-001289,-0.19884941264400002
ACH-001295,-0.262939157187
ACH-001300,-0.160162107115
ACH-001301,-0.43295370505900005
ACH-001302,-0.273653244516
ACH-001303,-0.369097941687
ACH-001306,-0.299464806112
ACH-001318,-0.197399233135
ACH-001322,-0.226983690097
ACH-001328,-0.353508250267
ACH-001332,-0.17261509759500002
ACH-001333,-0.172047174268
ACH-001336,-0.14564941050000002
ACH-001340,-0.234434434619
ACH-001346,-0.094268060298
ACH-001353,-0.25201021870900003
ACH-001354,0.005458944509899999
ACH-001367,-0.108219780306
ACH-001368,-0.241661466722
ACH-001374,-0.0398091637583
ACH-001375,-0.31228520111900004
ACH-001377,-0.123834407346
ACH-001380,-0.18707386501499998
ACH-001391,-0.446872049206
ACH-001407,-0.146728283639
ACH-001408,-0.254980851198
ACH-001413,-0.339955537953
ACH-001430,-0.11216229594100001
ACH-001431,-0.421522088952
ACH-001450,-0.270634961114
ACH-001496,-0.20596640622200002
ACH-001500,-0.273708784765
ACH-001521,-0.0268262549057
ACH-001523,-0.34158006766000004
ACH-001532,-0.304033635556
ACH-001536,-0.240219867877
ACH-001550,-0.145180276614
ACH-001552,-0.48143857475
ACH-001554,-0.309536291153
ACH-001645,-0.27229231865
ACH-001654,-0.20481602221500003
ACH-001715,-0.520170668798
ACH-001735,-0.24870026066599998
ACH-001736,-0.282683361632
ACH-001737,-0.251803453666
ACH-001740,-0.36301315291599995
ACH-001745,-0.328354839281
ACH-001750,-0.284058307363
ACH-001765,-0.175349690625
ACH-001956,-0.312557291694
ACH-001957,-0.23673196624
