,SART3 (9733)
ACH-000004,-0.9149433468889999
ACH-000007,-1.02377515168
ACH-000009,-1.12050933767
ACH-000011,-1.33070035786
ACH-000012,-0.9531075310680001
ACH-000013,-1.193515548
ACH-000014,-0.565980589238
ACH-000015,-1.0191583869299998
ACH-000017,-1.19691651811
ACH-000018,-0.995414031062
ACH-000019,-1.56555033475
ACH-000021,-1.14914179093
ACH-000022,-1.06315332938
ACH-000025,-1.07183061372
ACH-000028,-1.16209372903
ACH-000030,-0.900068801183
ACH-000035,-0.9700893335200002
ACH-000036,-1.28110886049
ACH-000037,-1.5444882251700003
ACH-000039,-1.14735034281
ACH-000040,-1.20619710557
ACH-000041,-0.8269962014560001
ACH-000042,-1.17980132814
ACH-000045,-1.25157472205
ACH-000047,-1.08447456957
ACH-000052,-1.30080072999
ACH-000053,-1.12277879889
ACH-000054,-1.12842514208
ACH-000055,-1.14343729918
ACH-000060,-1.07832805043
ACH-000067,-1.033302702
ACH-000070,-1.10194727159
ACH-000075,-1.01736046575
ACH-000078,-1.1608912361700001
ACH-000082,-1.25679453721
ACH-000085,-0.910557945758
ACH-000086,-1.1976266254799999
ACH-000087,-0.7462843659299999
ACH-000092,-1.10710629584
ACH-000095,-1.16079265
ACH-000097,-1.39344691516
ACH-000098,-1.20495140558
ACH-000099,-0.9720595063709999
ACH-000108,-1.12757691151
ACH-000113,-1.13930861279
ACH-000115,-1.07625779794
ACH-000116,-0.905969473771
ACH-000118,-0.990490368145
ACH-000120,-0.876454537966
ACH-000123,-1.2323923609
ACH-000127,-1.1892585489799998
ACH-000128,-0.968286865888
ACH-000132,-0.986170679009
ACH-000133,-1.27156364948
ACH-000137,-0.978903381751
ACH-000138,-1.0019649704200002
ACH-000142,-0.8360396120899999
ACH-000143,-0.9825547738600001
ACH-000146,-0.926792351742
ACH-000148,-1.20868339526
ACH-000150,-1.30391882315
ACH-000152,-1.1689364274
ACH-000153,-1.1675597855700002
ACH-000159,-0.950896541478
ACH-000160,-1.25657170495
ACH-000163,-1.1058783881299998
ACH-000167,-1.8553793815700002
ACH-000168,-1.28634995553
ACH-000169,-0.910945774823
ACH-000178,-1.18681350345
ACH-000182,-1.2865356862700001
ACH-000183,-0.983964435474
ACH-000188,-1.04118069822
ACH-000189,-1.22654262494
ACH-000190,-1.47327294914
ACH-000198,-1.14704558329
ACH-000204,-0.9419060366069999
ACH-000206,-1.15147284817
ACH-000207,-1.02612779242
ACH-000211,-1.0
ACH-000215,-1.16665923296
ACH-000221,-1.04856880955
ACH-000222,-0.867520769737
ACH-000223,-1.49470141215
ACH-000226,-1.01069905145
ACH-000227,-0.9269291903910001
ACH-000228,-1.06948638286
ACH-000231,-1.20649071768
ACH-000232,-1.27082664832
ACH-000233,-0.9900316005099999
ACH-000234,-1.1947386387799999
ACH-000235,-1.07110999614
ACH-000237,-1.25745264061
ACH-000238,-0.9708355173450001
ACH-000243,-1.01977684949
ACH-000244,-1.37222282678
ACH-000246,-0.98498829942
ACH-000248,-1.07451843901
ACH-000250,-0.947543531408
ACH-000251,-1.2363236311499999
ACH-000253,-1.10674052341
ACH-000255,-0.773814233703
ACH-000256,-1.14745879054
ACH-000257,-0.8523588724600001
ACH-000258,-1.01379545375
ACH-000259,-1.0333228853299998
ACH-000260,-0.996667781725
ACH-000261,-1.22596097413
ACH-000262,-1.1879875551899999
ACH-000263,-1.15826799316
ACH-000264,-1.0820068492200001
ACH-000265,-1.01495031284
ACH-000266,-1.47938941668
ACH-000272,-0.9419589988060001
ACH-000273,-1.15940725538
ACH-000274,-1.25430178706
ACH-000277,-1.3789774702700002
ACH-000278,-1.22425481606
ACH-000279,-0.9311641095450001
ACH-000280,-0.974382757184
ACH-000281,-0.9803797758730001
ACH-000288,-1.0149110980399998
ACH-000291,-1.15686879709
ACH-000293,-1.1137661863400001
ACH-000294,-0.8073009521719999
ACH-000295,-1.2604440891700002
ACH-000296,-0.935698930098
ACH-000302,-1.06779785781
ACH-000304,-1.5117624903100002
ACH-000307,-0.810143843619
ACH-000308,-1.42155686273
ACH-000310,-1.2774613750700001
ACH-000311,-1.1610207485500001
ACH-000312,-0.929904605706
ACH-000315,-0.855485739598
ACH-000316,-0.746898792673
ACH-000317,-0.650748256984
ACH-000318,-1.30632398498
ACH-000319,-1.0270543680600002
ACH-000320,-1.0321387823000001
ACH-000322,-1.02072552746
ACH-000323,-1.1516363935299998
ACH-000324,-1.2654740310200001
ACH-000329,-1.1259430389700003
ACH-000330,-1.31663012511
ACH-000331,-1.16301507674
ACH-000332,-1.03505227224
ACH-000334,-0.996442985548
ACH-000335,-0.8828655159540001
ACH-000336,-1.12161806424
ACH-000337,-1.0474068322399999
ACH-000339,-1.3955605067200003
ACH-000341,-0.6243516795040001
ACH-000348,-1.22498203332
ACH-000350,-1.14153827078
ACH-000352,-1.33257616019
ACH-000356,-1.30908125241
ACH-000361,-0.936813497822
ACH-000362,-1.18200172672
ACH-000363,-0.954786097564
ACH-000364,-1.31076471755
ACH-000365,-1.10421797361
ACH-000366,-1.1338710025799998
ACH-000368,-1.16341754419
ACH-000374,-1.3584795770700002
ACH-000375,-1.17135796835
ACH-000376,-1.0199081927200002
ACH-000381,-0.8841493250650001
ACH-000383,-0.96770180927
ACH-000387,-1.15127043119
ACH-000389,-1.05007966193
ACH-000390,-0.9213453572329999
ACH-000393,-1.04007428471
