,LIN28B (389421)
ACH-000004,-0.09748274791020001
ACH-000007,-0.164275979509
ACH-000009,-0.481340979235
ACH-000011,-0.0790835681888
ACH-000012,-0.00780141531734
ACH-000013,0.04749514524140001
ACH-000014,-0.0796935821601
ACH-000015,-0.228896011338
ACH-000017,0.139923305898
ACH-000018,-0.111369813689
ACH-000019,0.176311449433
ACH-000021,-0.360345238271
ACH-000022,0.0230314818684
ACH-000025,-0.166268751851
ACH-000028,-0.0790341701323
ACH-000030,-0.0803284214422
ACH-000035,-0.0530206965513
ACH-000036,-0.0258123101495
ACH-000037,-0.0378693177366
ACH-000039,-0.44168953216000006
ACH-000040,0.0946882668103
ACH-000041,-0.315432993004
ACH-000042,-0.144239677861
ACH-000045,0.0555733055877
ACH-000047,-0.429211464348
ACH-000052,-0.273941710885
ACH-000053,-0.0964433408849
ACH-000054,-0.053436227527199995
ACH-000055,-0.12231087494899999
ACH-000060,-0.183229845335
ACH-000067,-0.0857531528059
ACH-000070,-0.108708117596
ACH-000075,-0.14458232045999997
ACH-000078,-0.6181701598
ACH-000082,-0.0238777294865
ACH-000085,0.0951893965462
ACH-000086,-0.166730570513
ACH-000087,-0.368224646492
ACH-000092,-0.13075012944800002
ACH-000095,-0.356976470259
ACH-000097,-0.0621362093972
ACH-000098,0.00946829954129
ACH-000099,-0.5154253437830001
ACH-000108,-0.108691422116
ACH-000113,-0.349764625617
ACH-000115,-0.127214292667
ACH-000116,-0.11118352174900001
ACH-000118,-0.062304781898999996
ACH-000120,-0.33480887526299996
ACH-000123,-0.257915527661
ACH-000127,-0.0974259580198
ACH-000128,-0.0903391664054
ACH-000132,-0.088854126236
ACH-000133,0.012934380603799998
ACH-000137,-0.054210517479800005
ACH-000138,-0.214325029571
ACH-000142,0.0333334743085
ACH-000143,-0.553100526561
ACH-000146,-0.07654444917889999
ACH-000148,-0.024462431833599998
ACH-000150,0.0907904589742
ACH-000152,-0.071527502511
ACH-000153,0.005186689512609999
ACH-000159,-0.0421237801919
ACH-000160,0.00211809123818
ACH-000163,-0.015192186084399999
ACH-000167,0.0608769314175
ACH-000168,-0.308333330136
ACH-000169,-0.0645574889465
ACH-000178,-0.07070980269169999
ACH-000182,-0.156950866812
ACH-000183,-0.242215878986
ACH-000188,0.0669568415491
ACH-000189,-0.16837914703600002
ACH-000190,-0.149987270809
ACH-000198,-0.019106338894
ACH-000204,0.0181672705253
ACH-000206,0.269638008383
ACH-000207,0.004862843691270001
ACH-000211,-0.168002243794
ACH-000215,-0.06314677772340001
ACH-000221,-0.273460983111
ACH-000222,0.0672098307497
ACH-000223,-0.09492461687699999
ACH-000226,-0.0469337134447
ACH-000227,-0.23408804336599998
ACH-000228,-0.0360198459847
ACH-000231,-0.10819462226399999
ACH-000232,-0.09270902173689999
ACH-000233,0.00572509177895
ACH-000234,-0.218816017423
ACH-000235,-0.133156798377
ACH-000237,-0.00362288718589
ACH-000238,-0.11338844344799999
ACH-000243,-0.127428961955
ACH-000244,-0.06598482810800001
ACH-000246,0.0043817661791700005
ACH-000248,-0.0373121905381
ACH-000250,-0.0384407226642
ACH-000251,-0.08011843099489999
ACH-000253,-0.06739406966469999
ACH-000255,-0.0925268946422
ACH-000256,-0.167795015496
ACH-000257,-0.0562432830728
ACH-000258,-0.0597674254557
ACH-000259,-0.17075296121800002
ACH-000260,-0.161779522776
ACH-000261,-0.024954110905299996
ACH-000262,-0.19110556563900002
ACH-000263,0.0102262822811
ACH-000264,-0.18711429709600003
ACH-000265,-0.029305542880700003
ACH-000266,-0.149386730284
ACH-000272,-0.17965681649300003
ACH-000273,-0.23690892821600001
ACH-000274,-0.08808691347660001
ACH-000277,-0.012479089909099999
ACH-000278,-0.0986455324746
ACH-000279,-0.407192934108
ACH-000280,0.11522481814300001
ACH-000281,-0.274394111071
ACH-000288,-0.0655885776029
ACH-000291,0.021990103435999997
ACH-000293,-0.10961713421199999
ACH-000294,0.0108457086113
ACH-000295,-0.24343593513700001
ACH-000296,-0.0847675521378
ACH-000302,-0.24526679894099998
ACH-000304,-0.045903872178999994
ACH-000307,0.0146534216928
ACH-000308,-0.0885122919861
ACH-000310,-0.35891131500600004
ACH-000311,-0.236256842294
ACH-000312,-0.317603881463
ACH-000315,-0.389963298947
ACH-000316,0.0394902680816
ACH-000317,-0.161795774129
ACH-000318,0.0014736159796500002
ACH-000319,-0.135370331738
ACH-000320,-0.101128297378
ACH-000322,-0.15391919240000002
ACH-000323,-0.164680220622
ACH-000324,-0.13499869170999998
ACH-000329,0.0261413399276
ACH-000330,0.024575458479
ACH-000331,-0.006358259563550001
ACH-000332,-0.0190189253999
ACH-000334,-0.125508856236
ACH-000335,0.155005205861
ACH-000336,-0.08951028628249999
ACH-000337,0.0970156657743
ACH-000339,-0.0572921979197
ACH-000341,-0.311555336212
ACH-000348,-0.15935572059800002
ACH-000350,-0.11804870404100001
ACH-000352,0.00860466963832
ACH-000356,0.0554890422886
ACH-000361,-0.23120013751999996
ACH-000362,0.119068393028
ACH-000363,-0.0255676649571
ACH-000364,-0.167991073439
ACH-000365,0.061710462576
ACH-000366,-0.787510087015
ACH-000368,0.046912818553900004
ACH-000374,-0.06995990477080001
ACH-000375,-0.07317275708939999
ACH-000376,-0.014558086164299999
ACH-000381,-0.0782280284991
ACH-000383,-0.07171335481489999
ACH-000387,-0.107995714323
ACH-000389,0.030908855313800002
ACH-000390,-0.056788189851599995
ACH-000393,-0.09067751456419999
ACH-000395,0.104717988824
ACH-000397,0.0590749609227
ACH-000401,-0.08889838844180001
ACH-000402,0.141072059315
ACH-000403,-0.0837208903714
ACH-000404,-0.0461499689629
ACH-000406,-0.023697177035799998
ACH-000407,-0.363607365889
ACH-000408,-0.125319493741
ACH-000410,-0.0630935217345
ACH-000411,0.00603711483642
ACH-000414,0.013222539674
ACH-000415,-0.0279895074081
ACH-000416,-0.19490575747000002
ACH-000420,-0.00703050524257
ACH-000421,-0.07432215818030001
ACH-000424,-0.250750981148
ACH-000425,-0.160007209934
ACH-000426,0.17069747036200003
ACH-000427,0.19837529153900002
ACH-000433,0.047717747902
ACH-000436,-0.33136597013
ACH-000444,-0.0525214187464
ACH-000445,0.0778079073611
ACH-000448,-0.09421663966760001
ACH-000450,-0.012408751666899998
ACH-000452,-0.157549591698
ACH-000454,-0.24007595152300001
ACH-000458,0.161676959169
ACH-000459,-0.0202219715808
ACH-000460,-0.101041782102
ACH-000461,0.28329906265
ACH-000463,-0.0967677031965
ACH-000464,0.143361319746
ACH-000466,-0.0872010703761
ACH-000467,-0.08804571836349999
ACH-000468,-0.14097186930800001
ACH-000469,-0.102048217929
ACH-000470,-0.0171917347289
ACH-000471,-0.102932993245
ACH-000472,-0.103957120808
ACH-000473,-0.113837105701
ACH-000475,-0.487019596204
ACH-000476,-0.140551611919
ACH-000477,-0.145809601559
ACH-000480,-0.47551383181699997
ACH-000481,-0.0932962119295
ACH-000483,-0.034603960023500004
ACH-000484,-0.18681989018599998
ACH-000485,-0.0268466174735
ACH-000486,-0.0569353261407
ACH-000487,-0.32286610415100003
ACH-000488,-0.047829122016199994
ACH-000490,-0.07450099225269999
ACH-000491,-0.125384708525
ACH-000495,-0.0086283645641
ACH-000496,-0.105752390754
ACH-000499,-0.468197800796
ACH-000500,-0.160916330445
ACH-000502,-0.032576293334499996
ACH-000503,0.297009720283
ACH-000505,-0.08923178566439999
ACH-000507,-0.114347335934
ACH-000510,-0.261761163696
ACH-000511,-0.121988236293
ACH-000512,0.018105878036
ACH-000516,-0.0761805810669
ACH-000517,-0.051087206505
ACH-000518,-0.08423239909590001
ACH-000520,-0.0673911067839
ACH-000521,-0.0177003462591
ACH-000522,-0.146517107536
ACH-000524,-0.261810885907
ACH-000527,-0.0511547615344
ACH-000528,-0.102517670901
ACH-000537,-0.0558789537206
ACH-000541,0.161204209066
ACH-000542,-0.208863066737
ACH-000544,-0.184803513594
ACH-000545,-0.0563901964421
ACH-000547,0.13351148456700002
ACH-000548,-0.075283108208
ACH-000549,0.0419956123013
ACH-000550,-0.21598947688499998
ACH-000552,-0.0925571455766
ACH-000556,-0.0955382470294
ACH-000557,-0.0123076066292
ACH-000570,-0.07617736096439999
ACH-000571,-0.0895550789767
ACH-000573,0.0302884206871
ACH-000576,0.0489153059169
ACH-000580,0.0276509600763
ACH-000584,-0.11690774568800001
ACH-000585,-0.07181880037289999
ACH-000588,-0.20965291002
ACH-000589,-0.00431792936779
ACH-000591,-0.09239257547110001
ACH-000593,-0.201317992638
ACH-000600,-0.022273785597000002
ACH-000601,-0.09730716310189999
ACH-000604,-0.0969563705332
ACH-000605,-0.13793729173699998
ACH-000606,-0.0335300891451
ACH-000608,0.024536579271200003
ACH-000614,0.00393600558761
ACH-000616,0.0755554402106
ACH-000618,-0.0507459468389
ACH-000619,-0.12582954342
ACH-000620,-0.047375572621099996
ACH-000621,-0.14991417038899998
ACH-000622,-0.15278336761800002
ACH-000623,-0.299464038298
ACH-000624,-0.0483447846623
ACH-000627,-0.0952687417623
ACH-000630,-0.07940201818180001
ACH-000632,-0.127159457107
ACH-000633,-0.125986387174
ACH-000637,-0.0100057134353
ACH-000638,-0.156598321302
ACH-000646,0.103498155305
ACH-000647,0.06379647143619999
ACH-000648,-0.036324166863
ACH-000649,-0.0747888480259
ACH-000651,0.0134149367903
ACH-000652,-0.09804918353849999
ACH-000653,0.109835688576
ACH-000657,-0.204627039409
ACH-000658,-0.0721521998356
ACH-000661,-0.0667902261127
ACH-000662,0.152127998754
ACH-000663,-0.0596666058411
ACH-000665,-0.0546666323619
ACH-000671,-0.109664552247
ACH-000673,-0.0301606162463
ACH-000676,-0.0133514142444
ACH-000677,-0.0999030284949
ACH-000681,-0.28418570991000003
ACH-000682,-0.019365215999300002
ACH-000683,-0.11841002153899999
ACH-000684,0.006009868948029999
