,LMNTD2 (256329)
ACH-000004,-0.149397816722
ACH-000007,0.0817347888991
ACH-000009,-0.0638073712634
ACH-000011,0.0026285172121399995
ACH-000012,-0.22845363831999999
ACH-000013,-0.0030917064270100003
ACH-000014,-0.0353963622774
ACH-000015,0.0692022961487
ACH-000017,-0.0514017886711
ACH-000018,-0.135069509754
ACH-000019,-0.194929976571
ACH-000021,-0.0051216268552200005
ACH-000022,-0.113524177288
ACH-000025,-0.308651309438
ACH-000028,-0.101410502346
ACH-000030,-0.12275407855699999
ACH-000035,-0.036512049222
ACH-000036,-0.371485866065
ACH-000037,-0.144637978123
ACH-000039,0.0730262599212
ACH-000040,-0.163234375969
ACH-000041,-0.34704497851099997
ACH-000042,-0.188132842293
ACH-000045,0.0959403364862
ACH-000047,-0.05840164140930001
ACH-000052,0.125949522451
ACH-000053,-0.198255605258
ACH-000054,-0.103111677709
ACH-000055,-0.0422158914743
ACH-000060,-0.015616206399600001
ACH-000067,-0.165834686118
ACH-000070,0.014661438619399999
ACH-000075,-0.260209837871
ACH-000078,-0.150509084717
ACH-000082,-0.128651543733
ACH-000085,0.079216078189
ACH-000086,-0.0964729056919
ACH-000087,-0.172524097223
ACH-000092,-0.0363154135109
ACH-000095,0.022935939513699998
ACH-000097,-0.145457849173
ACH-000098,-0.218505038586
ACH-000099,-0.0376113242429
ACH-000108,-0.0880791592887
ACH-000113,-0.0325561574388
ACH-000115,0.0931466740652
ACH-000116,-0.183274266785
ACH-000118,-0.167783757003
ACH-000120,-0.129106896326
ACH-000123,0.006496983691680001
ACH-000127,-0.136519949891
ACH-000128,-0.0665777397349
ACH-000132,-0.0691405221648
ACH-000133,-0.0427786180174
ACH-000137,0.018935007332
ACH-000138,-0.0991131039672
ACH-000142,0.0228986757492
ACH-000143,0.0891090641172
ACH-000146,-0.178880894611
ACH-000148,-0.0518411073889
ACH-000150,-0.17492191892900003
ACH-000152,0.125943249668
ACH-000153,0.151173537104
ACH-000159,-0.073092766464
ACH-000160,0.028209477052599997
ACH-000163,-0.061739908117199996
ACH-000167,0.111408309609
ACH-000168,-0.27927108735399997
ACH-000169,-0.009230059216870002
ACH-000178,-0.041911651979
ACH-000182,-0.0954647395913
ACH-000183,-0.07171689364110001
ACH-000188,-0.05944640775880001
ACH-000189,-0.641487120901
ACH-000190,0.199330821442
ACH-000198,-0.126967508301
ACH-000204,-0.161077655492
ACH-000206,-0.08792369542760002
ACH-000207,-0.320476640482
ACH-000211,0.0158138393464
ACH-000215,-0.145302620873
ACH-000221,-0.0469598413504
ACH-000222,-0.36151849988799994
ACH-000223,-0.049515351452400005
ACH-000226,-0.110352242336
ACH-000227,-0.18726820412099998
ACH-000228,0.0916410441119
ACH-000231,-0.179329613296
ACH-000232,-0.105230261914
ACH-000233,-0.128479602381
ACH-000234,-0.016594017146999998
ACH-000235,-0.083115043269
ACH-000237,-0.206545262095
ACH-000238,-0.161669268099
ACH-000243,-0.113171543769
ACH-000244,-0.122223585482
ACH-000246,-0.259706294206
ACH-000248,-0.0351184354299
ACH-000250,-0.18035715386700002
ACH-000251,-0.057354842374300004
ACH-000253,-0.31525513925500004
ACH-000255,0.040274932097400004
ACH-000256,-0.186965736523
ACH-000257,-0.0460118329467
ACH-000258,0.056593759332600004
ACH-000259,-0.14644225877999997
ACH-000260,-0.154554648815
ACH-000261,-0.278173754542
ACH-000262,-0.005602047327489999
ACH-000263,-0.385768781879
ACH-000264,-0.157858143157
ACH-000265,0.023352307664099996
ACH-000266,-0.116905253033
ACH-000272,-0.08981729130470001
ACH-000273,-0.0917042700242
ACH-000274,-0.115733783418
ACH-000277,-0.303260313886
ACH-000278,-0.073631317921
ACH-000279,-0.07309573939399999
ACH-000280,-0.265219087058
ACH-000281,-0.275719268784
ACH-000288,-0.0645410048537
ACH-000291,0.00115436667855
ACH-000293,0.0183589320836
ACH-000294,-0.005819161020880001
ACH-000295,-0.22234891338799997
ACH-000296,-0.105876772203
ACH-000302,-0.069268837915
ACH-000304,-0.272237566404
ACH-000307,-0.051984613519
ACH-000308,-0.136825031244
ACH-000310,-0.405498923275
ACH-000311,-0.15597423118599998
ACH-000312,-0.19493494150899998
ACH-000315,-0.13605294017
ACH-000316,-0.18975574958799998
ACH-000317,0.0396254591932
ACH-000318,0.214332919399
ACH-000319,-0.04248631537690001
ACH-000320,-0.220839644564
ACH-000322,-0.20769197815499998
ACH-000323,-0.213973616401
ACH-000324,-0.125372288488
ACH-000329,-0.301695138496
ACH-000330,-0.0744299012923
ACH-000331,-0.00144188525038
ACH-000332,-0.20216360051100002
ACH-000334,-0.264016410745
ACH-000335,-0.0860218636238
ACH-000336,-0.10471714559900001
ACH-000337,0.00252708307969
ACH-000339,-0.278721669286
ACH-000341,0.12563987689300002
ACH-000348,-0.15406020858
ACH-000350,0.016490906261400002
ACH-000352,0.011828636942
ACH-000356,0.0317973068096
ACH-000361,-0.000213369957121
ACH-000362,-0.0788636443676
ACH-000363,-0.128715414841
ACH-000364,-0.0475638466918
ACH-000365,-0.038257724171800005
ACH-000366,-0.120802157543
ACH-000368,-0.309939480656
ACH-000374,-0.187377505529
ACH-000375,-0.239666485427
ACH-000376,-0.173385673691
ACH-000381,-0.0329105560315
ACH-000383,-0.122723747446
ACH-000387,-0.175324206871
ACH-000389,-0.355259037386
ACH-000390,-0.0962841535274
ACH-000393,-0.271897335238
ACH-000395,-0.155903516667
ACH-000397,-0.22511508528000002
ACH-000401,-0.27821141156199997
ACH-000402,-0.159500061793
ACH-000403,-0.15361318515699998
ACH-000404,0.00081435063161
ACH-000406,-0.160933944392
ACH-000407,0.0174283897381
ACH-000408,-0.188178803275
