,TRAT1 (50852)
ACH-000004,0.294619628194
ACH-000007,0.23725268193399998
ACH-000009,0.36696514059
ACH-000011,0.0441188054789
ACH-000012,0.34827080055
ACH-000013,0.09322875979879999
ACH-000014,0.34561868211999996
ACH-000015,0.23940963577799998
ACH-000017,0.11627166076199999
ACH-000018,0.17491524636599998
ACH-000019,0.039632257723599996
ACH-000021,0.255145651327
ACH-000022,0.295816082542
ACH-000025,0.276842782724
ACH-000028,0.043088920904599995
ACH-000030,0.251085696287
ACH-000035,0.329530960199
ACH-000036,0.227415764547
ACH-000037,0.407342527876
ACH-000039,0.0636382276758
ACH-000040,0.123986165102
ACH-000041,0.279506178411
ACH-000042,0.237969545971
ACH-000045,0.263883691724
ACH-000047,0.0852389786056
ACH-000052,-0.0202714377304
ACH-000053,0.285067848027
ACH-000054,-0.0752172852802
ACH-000055,0.28549275193
ACH-000060,0.015287291326
ACH-000067,-0.15611381107
ACH-000070,0.4113178701
ACH-000075,0.105172312928
ACH-000078,0.36257053896200003
ACH-000082,0.294257205684
ACH-000085,0.173478091862
ACH-000086,0.0676115969906
ACH-000087,0.0688824014312
ACH-000092,0.197917765397
ACH-000095,0.21263363990200002
ACH-000097,0.14369386719000002
ACH-000098,0.357455062722
ACH-000099,0.27701089189800004
ACH-000108,0.0176652713331
ACH-000113,0.360523468896
ACH-000115,0.397613330378
ACH-000116,0.158805394965
ACH-000118,0.154613273716
ACH-000120,0.33992866867399996
ACH-000123,0.30744574457
ACH-000127,0.223191859672
ACH-000128,-0.0186278471171
ACH-000132,0.294503508215
ACH-000133,0.19026158340500002
ACH-000137,0.211163357064
ACH-000138,0.163936489194
ACH-000142,0.261361801559
ACH-000143,0.157699588812
ACH-000146,0.353555050113
ACH-000148,0.23390813057100002
ACH-000150,0.297135520216
ACH-000152,0.24260654426999997
ACH-000153,0.341792428903
ACH-000159,0.276485429748
ACH-000160,0.285042005895
ACH-000163,0.0661628571658
ACH-000167,0.011122913848600001
ACH-000168,0.111234714185
ACH-000169,0.22283052349399998
ACH-000178,0.042723326663899996
ACH-000182,0.169684071284
ACH-000183,0.147441987647
ACH-000188,0.24473153051
ACH-000189,0.220530271178
ACH-000190,0.31850741479899997
ACH-000198,0.0798463692202
ACH-000204,0.250594341733
ACH-000206,0.366257922963
ACH-000207,0.19534138379500002
ACH-000211,0.144977959535
ACH-000215,0.35440895491700003
ACH-000221,0.201808113899
ACH-000222,0.116608706331
ACH-000223,0.246755004049
ACH-000226,0.21329066057799997
ACH-000227,0.20646228785700002
ACH-000228,0.368094456175
ACH-000231,0.18057292774099998
ACH-000232,0.168460226021
ACH-000233,0.208048929712
ACH-000234,0.227329702392
ACH-000235,0.213456487678
ACH-000237,0.29581229766399997
ACH-000238,0.3635214143
ACH-000243,0.18668462828899998
ACH-000244,0.162953126031
ACH-000246,0.0990888210723
ACH-000248,0.195828899694
ACH-000250,0.24317765983800002
ACH-000251,0.18740409408199998
ACH-000253,0.223213537691
ACH-000255,0.25673616486
ACH-000256,0.39918133559600005
ACH-000257,0.45319949414300004
ACH-000258,0.171293557813
ACH-000259,0.0511211472607
ACH-000260,0.34634190172799995
ACH-000261,0.032344400897400004
ACH-000262,0.18367410564800002
ACH-000263,0.07944061438569999
ACH-000264,0.171966660126
ACH-000265,-0.018127992682
ACH-000266,0.14544576082900001
ACH-000272,-0.020653381781
ACH-000273,0.324825863193
ACH-000274,0.124789028422
ACH-000277,0.17761599033300002
ACH-000278,0.276267913757
ACH-000279,0.11143768386700001
ACH-000280,0.221932099796
ACH-000281,0.0977984230349
ACH-000288,0.22115453036899999
ACH-000291,0.25820385501299997
ACH-000293,0.130023753518
ACH-000294,0.40126718074600004
ACH-000295,0.5297909863920001
ACH-000296,0.302007585117
ACH-000302,0.0568769469566
ACH-000304,-0.0013827581698099998
ACH-000307,0.22049421329500002
ACH-000308,0.22898326759100002
ACH-000310,0.31820645723700003
ACH-000311,0.0330193808626
ACH-000312,0.293826651631
ACH-000315,0.12954340406
ACH-000316,0.20330847380999997
ACH-000317,0.225409297284
ACH-000318,0.11723601139499999
ACH-000319,0.37852140906599996
ACH-000320,0.10493986277999999
ACH-000322,0.326547639655
ACH-000323,0.0366119246246
ACH-000324,0.183913749104
ACH-000329,0.351266366962
ACH-000330,0.06081976935359999
ACH-000331,0.10418969284
ACH-000332,0.196544005105
ACH-000334,0.424589259994
ACH-000335,0.332323347554
ACH-000336,0.501889126303
ACH-000337,0.183576264537
ACH-000339,0.29554815157
ACH-000341,0.418443572483
ACH-000348,0.212844562346
ACH-000350,0.239570763455
ACH-000352,0.283520844019
ACH-000356,0.244705290324
ACH-000361,0.0373579935475
ACH-000362,0.30354437307599996
ACH-000363,0.296552356376
ACH-000364,0.37359756103
ACH-000365,0.11928422189000001
ACH-000366,0.165308824433
ACH-000368,0.324464760467
ACH-000374,0.395037565866
ACH-000375,0.322459085594
ACH-000376,0.26001587263799997
ACH-000381,0.508335528677
ACH-000383,0.218507192326
ACH-000387,0.0771856488361
ACH-000389,0.37168108413900003
ACH-000390,0.381489927381
ACH-000393,0.033804678080000004
ACH-000395,0.254524972622
ACH-000397,-0.0177196871647
ACH-000401,0.448872318192
ACH-000402,-0.0978805867536
ACH-000403,0.415603198877
ACH-000404,-0.08905016196900001
ACH-000406,0.21493657603500002
ACH-000407,-0.0857532974626
ACH-000408,0.366559301048
ACH-000410,0.127820793042
ACH-000411,0.0898232689978
ACH-000414,0.150562289739
ACH-000415,0.15653333150999998
ACH-000416,0.25846980685
ACH-000420,0.213912809121
ACH-000421,0.278253087078
ACH-000424,0.36936601057199997
ACH-000425,0.33347889836100003
ACH-000426,-0.132895796866
ACH-000427,0.176649550876
ACH-000433,-0.12399771079000002
ACH-000436,0.329709097222
ACH-000444,0.0923139552133
ACH-000445,0.294189430001
ACH-000448,0.18376080628400002
ACH-000450,0.10630355306299999
ACH-000452,0.13055173843100001
ACH-000454,0.29351955438
ACH-000458,0.206186616326
ACH-000459,0.324573547133
ACH-000460,0.208320708218
ACH-000461,0.203360841394
ACH-000463,0.312666769892
ACH-000464,0.210868321109
ACH-000466,0.369734949274
ACH-000467,0.0515348121801
ACH-000468,0.100420391167
ACH-000469,0.199269125984
ACH-000470,0.179437485256
ACH-000471,0.21774149300099999
ACH-000472,0.18690926196199997
ACH-000473,0.165207062963
ACH-000475,0.249378055876
ACH-000476,0.09820543345480001
ACH-000477,0.16904654372000003
ACH-000480,0.269843803618
ACH-000481,0.053206022725300006
ACH-000483,0.08608546331070001
ACH-000484,0.09520438599570001
ACH-000485,0.08833442346249999
ACH-000486,0.0699416853941
ACH-000487,0.33275971436900004
ACH-000488,0.109281311677
ACH-000490,0.200283346898
ACH-000491,0.129914627984
ACH-000495,-0.00581948505075
ACH-000496,0.09716103617329999
ACH-000499,0.333158934438
ACH-000500,0.19299394950100002
ACH-000502,0.060841175626
ACH-000503,0.532980928041
ACH-000505,0.281089884206
ACH-000507,0.18320841208
ACH-000510,0.331369773032
ACH-000511,0.00844410477362
ACH-000512,0.6467750086
ACH-000516,0.205196167526
ACH-000517,0.214615596355
ACH-000518,0.305205430561
ACH-000520,0.0786563498692
ACH-000521,0.38443937707599996
ACH-000522,0.0734863924202
ACH-000524,0.24444068337400002
ACH-000527,0.19245651987100001
ACH-000528,0.171795316228
ACH-000537,0.10572226615800001
ACH-000541,0.315910143761
ACH-000542,0.173767784392
ACH-000544,0.232409712695
ACH-000545,0.196337649128
ACH-000547,0.293706280195
ACH-000548,0.0606391231948
ACH-000549,0.0236582370797
ACH-000550,0.316293575616
ACH-000552,0.46831848762500006
ACH-000556,0.178049783892
ACH-000557,0.248502957426
ACH-000570,0.20039554234
ACH-000571,0.129546601851
ACH-000573,0.15052299734400001
ACH-000576,0.24926323154399999
ACH-000580,0.0153613714552
ACH-000584,0.186216722422
ACH-000585,0.276137768748
ACH-000588,0.014356328769200002
ACH-000589,0.35442645588699995
ACH-000591,0.283711058695
ACH-000593,0.288156209638
ACH-000600,0.14190518144
ACH-000601,0.15407508210999998
ACH-000604,0.162042435808
ACH-000605,0.24460000218800002
ACH-000606,0.19956476568300002
ACH-000608,0.308221158013
ACH-000614,0.15302075750900002
ACH-000616,0.304170110033
ACH-000618,0.216691551659
ACH-000619,0.280487493139
ACH-000620,0.261462177472
ACH-000621,0.22028247568599998
ACH-000622,0.197129291561
ACH-000623,0.18409916011500002
ACH-000624,0.308190114972
ACH-000627,0.045938267287
ACH-000630,0.242267195561
ACH-000632,0.22238179267299998
ACH-000633,0.34560029261200004
ACH-000637,0.176061054424
ACH-000638,0.09379233361739998
ACH-000646,0.014214804092700001
ACH-000647,0.252825792826
ACH-000648,-0.0669847516335
ACH-000649,0.236568119568
ACH-000651,0.24228890930999997
ACH-000652,0.314371865516
ACH-000653,0.283155191333
ACH-000657,0.11652655632400001
ACH-000658,0.227008192755
ACH-000661,0.110281565314
ACH-000662,0.176487295376
ACH-000663,-0.0544541215256
ACH-000665,0.223396139519
ACH-000671,0.10424306381300001
ACH-000673,0.206516226001
ACH-000676,0.303938800008
ACH-000677,0.0950152559082
ACH-000681,0.13485958723400002
ACH-000682,0.142589762443
ACH-000683,0.256107046726
ACH-000684,0.0822710822533
ACH-000688,0.155048963157
ACH-000693,0.207801679435
ACH-000694,0.19966827678
ACH-000695,-0.21097892740200003
ACH-000696,0.0675663738036
ACH-000697,0.25839705584899997
ACH-000699,0.13428939990900002
ACH-000701,0.12481386888599999
ACH-000706,0.08581529879580001
ACH-000711,-0.0178287027742
ACH-000713,0.11456456817399999
ACH-000714,0.191486808759
ACH-000718,0.236162773007
ACH-000720,0.257405183046
ACH-000721,0.219699035786
ACH-000724,0.361865462347
ACH-000725,0.199246494195
ACH-000732,0.0473467828861
ACH-000734,0.269979981052
ACH-000735,0.09846875129339999
ACH-000736,0.196090476109
ACH-000738,0.150625977237
ACH-000746,0.107712229967
ACH-000747,0.37498842888899997
ACH-000748,0.168443740227
ACH-000753,0.269737522269
ACH-000756,0.287871222448
ACH-000757,-0.086514247972
ACH-000758,0.0656330824427
ACH-000760,0.127188935151
ACH-000763,0.26973083384
ACH-000764,0.245048237269
ACH-000765,0.108891277131
ACH-000766,0.247777683279
ACH-000767,0.33479604465199997
ACH-000768,-0.0028339329448000003
