,GMPS (8833)
ACH-000272,-1.3272573457899999
ACH-000273,-0.813074636736
ACH-000274,-0.538306477957
ACH-000277,-1.36062409197
ACH-000278,-1.39720246524
ACH-000279,-1.31743531158
ACH-000280,-0.659443645951
ACH-000281,-1.33807538748
ACH-000288,-0.634220883497
ACH-000291,-0.212433360187
ACH-000293,-0.478349435097
ACH-000294,-1.64568246732
ACH-000295,-1.22212549134
ACH-000296,-0.913887356916
ACH-000302,-0.607990003171
ACH-000304,-0.659893677623
ACH-000307,-1.54261424479
ACH-000308,-1.3317534282799999
ACH-000310,-0.523313249033
ACH-000311,-1.08495732306
ACH-000312,-1.2585246922600002
ACH-000315,-1.06605168074
ACH-000316,-0.456316715073
ACH-000317,-2.05958807893
ACH-000318,-1.6066481005700002
ACH-000319,-0.497303616004
ACH-000320,-1.17511470535
ACH-000322,-1.0
ACH-000323,-0.508321489213
ACH-000324,-1.2051495859499999
ACH-000329,-0.47058618205700004
ACH-000330,-1.29345916904
ACH-000331,-0.250475775172
ACH-000332,-0.947468730792
ACH-000334,-1.7585537826400002
ACH-000335,-1.17065446026
ACH-000336,-0.610292936266
ACH-000337,-1.09373185659
ACH-000339,-1.32286701578
ACH-000341,-0.639839932174
ACH-000348,-0.442513247622
ACH-000350,-0.595321987586
ACH-000352,-1.2742177705600002
ACH-000356,-1.09765776308
ACH-000361,-0.7437840882369999
ACH-000362,-1.06396851605
ACH-000363,-1.11542951792
ACH-000364,-0.49195370243299996
ACH-000365,-0.9805866302840001
ACH-000366,-0.8254291776520001
ACH-000368,-0.24296442027100001
ACH-000374,-0.914632373035
ACH-000375,-1.20764349932
ACH-000376,-0.429740803942
ACH-000381,-1.22761650344
ACH-000383,-1.52640136885
ACH-000387,-1.5034101374000002
ACH-000389,-0.0755453908995
ACH-000390,-1.17833250231
ACH-000393,-0.391657969392
ACH-000395,-1.1391750134799998
ACH-000397,-1.16359698894
ACH-000401,-1.06034543325
ACH-000402,-0.974878557947
ACH-000403,-0.546494313553
ACH-000404,-0.8335238507520001
ACH-000406,-1.60140893816
ACH-000407,-0.354364975133
ACH-000408,-1.04431704249
ACH-000410,-1.01483420415
ACH-000411,-1.22688818632
ACH-000414,-1.0453266294799999
ACH-000415,-0.29370852889000004
ACH-000416,-1.30200012918
ACH-000420,-0.39991698625699995
ACH-000421,-1.19240696877
ACH-000424,-1.08133675319
ACH-000425,-1.14583917334
ACH-000426,-1.05818001169
ACH-000427,-0.77575321519
ACH-000433,-0.215410093302
ACH-000436,-1.21843416576
ACH-000444,-1.4474726220200003
ACH-000445,-0.796264150317
ACH-000448,-1.2302208121200002
ACH-000450,-0.589116381647
ACH-000452,-1.1614918905
ACH-000454,-0.8505916275900001
ACH-000458,-0.9657070621259999
ACH-000459,-1.29047800919
ACH-000460,-1.04871477858
ACH-000461,-1.0960508688700001
ACH-000463,-0.5615972562129999
ACH-000464,-0.381867981277
ACH-000466,-0.831568112339
ACH-000467,-0.8263657446179999
ACH-000468,-0.904702178048
ACH-000469,-0.27244281381499996
ACH-000470,-0.927095975596
ACH-000471,-1.42207471779
ACH-000472,-0.326481123875
ACH-000473,-0.23589416778900002
ACH-000475,-0.9971611211329999
ACH-000476,-0.7592851304889999
ACH-000477,-1.48775824185
ACH-000480,-0.271182537621
ACH-000481,-1.1084000729299999
ACH-000483,-0.5591163777279999
ACH-000484,-1.3725527624200002
ACH-000485,-1.12197902309
ACH-000486,-0.9449529446610001
ACH-000487,-1.18591074875
ACH-000488,-0.423205583766
ACH-000490,-0.559329358738
ACH-000491,-0.8207142232510001
ACH-000495,-1.05462397193
ACH-000496,-1.3179569931100001
ACH-000499,-0.941542554081
ACH-000500,-1.01096660778
ACH-000502,-1.18707271515
ACH-000503,-0.856114425054
ACH-000505,-0.598992609514
ACH-000507,-1.00326213357
ACH-000510,-0.982115056252
ACH-000511,-0.488093941386
ACH-000512,-1.08566086766
ACH-000516,-0.559655150703
ACH-000517,-1.10015604323
ACH-000518,-0.598396473728
ACH-000520,-0.861585828865
ACH-000521,-1.18878007323
ACH-000522,-1.1226425501100001
ACH-000524,-0.416186824863
ACH-000527,-0.821190764989
ACH-000528,-0.562586223855
ACH-000537,-1.04489882021
ACH-000541,-0.884883747455
ACH-000542,-1.09957646282
ACH-000544,-0.999481602006
ACH-000545,-0.665039685978
ACH-000547,-0.517099675604
ACH-000548,-1.1519381104700002
ACH-000549,-0.741120648283
ACH-000550,-0.813884757851
ACH-000552,-1.2214879847700002
ACH-000556,-1.2900400990899998
ACH-000557,-1.7080656904700002
ACH-000570,-0.273739561851
ACH-000571,-0.717940445985
ACH-000573,-1.5309003027599999
ACH-000576,-1.3453443553
ACH-000580,-0.415954659028
ACH-000584,-1.4025516342700002
ACH-000585,-0.6804284667939999
ACH-000588,-1.07745865126
ACH-000589,-0.567307722162
ACH-000591,-0.43191238068099996
ACH-000593,-1.2218033975700002
ACH-000600,-0.358273623224
ACH-000601,-1.00304310967
ACH-000604,-0.7916678678579999
ACH-000605,-1.05611652488
ACH-000606,-0.632637236438
ACH-000608,-1.46059457731
ACH-000614,-1.4376754963499998
ACH-000616,-0.301228904296
ACH-000618,-1.20461712691
ACH-000619,-0.771085103892
ACH-000620,-1.04233541707
ACH-000621,-0.97035711756
ACH-000622,-0.395836904671
ACH-000623,-0.530437805302
ACH-000624,-1.11793330458
ACH-000627,-0.565335731039
ACH-000630,-0.435501094951
ACH-000632,-0.6461522901160001
ACH-000633,-0.597950379784
ACH-000637,-0.19773012927
ACH-000638,-1.04821901044
ACH-000646,-1.21867303241
ACH-000647,-1.30622321591
ACH-000648,-1.8963009436700002
ACH-000649,-0.9871700066600001
ACH-000651,-1.1529765772299998
ACH-000652,-1.38335859604
ACH-000653,-1.34402275965
ACH-000657,-0.531977052377
ACH-000658,-1.3497857319100002
ACH-000661,-1.50171795275
ACH-000662,0.049999150950100005
ACH-000663,-1.5076535539200002
ACH-000665,-0.63046410875
ACH-000671,-0.565885649625
ACH-000673,-0.400086378369
ACH-000676,-1.46389769954
ACH-000677,-0.738787122281
ACH-000681,-0.574581651613
ACH-000682,-0.9499809813760001
ACH-000683,-0.765541973567
ACH-000684,-0.964437934803
ACH-000688,-0.8028013386280001
ACH-000693,-0.95567677621
ACH-000694,-0.6926077302500001
ACH-000695,-1.1741263771500001
ACH-000696,-1.02452630313
ACH-000697,-0.870018247218
ACH-000699,-1.13022191627
ACH-000701,-1.20393598411
ACH-000706,-1.312839569
ACH-000711,-1.02436737323
ACH-000713,-0.827383062149
ACH-000714,-0.969910210236
ACH-000718,-0.45466568048100003
ACH-000720,-0.416933062557
ACH-000721,-1.0311565499200002
ACH-000724,-0.68182824605
ACH-000725,-0.851998310685
ACH-000732,-0.592413120378
ACH-000734,-1.14801729972
ACH-000735,-0.997744117818
ACH-000736,-0.7527002600939999
ACH-000738,-0.33615604472800004
ACH-000746,-1.41648524159
ACH-000747,-1.06556110852
ACH-000748,-0.274371264216
ACH-000753,-1.3390671955
ACH-000756,-0.116149799307
ACH-000757,-0.528838528636
ACH-000758,-1.03520012249
ACH-000760,-1.14766915889
ACH-000763,-0.9543202118240001
ACH-000764,-0.914736082776
ACH-000765,-1.1674330349200002
ACH-000766,-1.03703560862
ACH-000767,-0.525807514891
ACH-000768,-1.4354532578499999
ACH-000769,-0.848001000729
ACH-000770,-1.12184044625
ACH-000771,-0.305933197852
ACH-000773,-1.0736393151799999
ACH-000776,-1.08172112169
ACH-000777,-1.32750574009
ACH-000778,-0.40946623252
ACH-000781,-1.26129348401
ACH-000782,-0.7916900594509999
ACH-000783,-0.705112396035
ACH-000784,-0.956008574006
ACH-000785,-1.68022062227
ACH-000787,-1.2326212512399999
ACH-000788,-0.752729906104
ACH-000791,-1.49084164322
ACH-000792,-0.36750275009000005
ACH-000794,-0.627258680282
ACH-000796,-1.57924326161
ACH-000799,-0.7319539262279999
ACH-000800,-1.02739669551
ACH-000802,-0.499371048767
ACH-000804,-1.10833987088
ACH-000805,-0.985799614385
ACH-000809,-0.8194058531720001
ACH-000810,-1.0460982640899998
ACH-000811,-0.7667982380339999
ACH-000817,-0.7841589233399999
ACH-000819,-0.613074787299
ACH-000820,-0.75035234294
ACH-000821,-1.76921993319
ACH-000822,-1.7706932067200003
ACH-000823,-1.28968159717
ACH-000824,-0.13854262773700002
ACH-000827,-1.0508770004299999
ACH-000829,-1.0119547586700002
ACH-000831,-0.9845154563099999
ACH-000832,-0.787955223567
ACH-000833,-1.5202961338299998
ACH-000834,-0.119124504619
ACH-000835,-1.21893958337
ACH-000836,-1.15998339694
ACH-000837,-1.4028392252200002
ACH-000838,-1.7113905059799999
ACH-000839,-0.41765212433300003
ACH-000840,-1.7374302914500002
ACH-000841,-1.21472275785
ACH-000843,-1.22020776904
ACH-000846,-0.5935205663399999
ACH-000847,-0.731075458843
ACH-000848,-1.30181431303
ACH-000849,-1.11437707035
ACH-000851,-1.06875762947
ACH-000855,-0.544512851354
ACH-000856,-1.1956472665
ACH-000858,-0.192791516161
ACH-000859,-1.2138073112899999
ACH-000861,-0.31266305185800003
ACH-000862,-0.9115931263429999
ACH-000865,-0.515807144617
ACH-000866,-1.25067366691
ACH-000867,-1.11767062957
ACH-000869,-1.04408070124
ACH-000872,-1.17586112993
ACH-000873,-0.800160292871
ACH-000876,-1.3955432033500001
ACH-000878,-1.5843976558700001
ACH-000880,-0.892551787006
ACH-000881,-0.799582416935
ACH-000882,-1.2334015593799998
ACH-000884,-0.816821866779
ACH-000885,-0.8788409588480001
ACH-000887,-0.931583584184
ACH-000888,-1.2043512220200001
ACH-000889,-1.27924662407
ACH-000890,-0.828998682675
ACH-000896,-1.56925929335
ACH-000898,-1.36603634808
ACH-000900,-0.8155769354800001
ACH-000901,-0.46065690430399997
ACH-000905,-0.6735414956460001
ACH-000906,-0.9962698232889999
ACH-000907,-0.46142312280599995
ACH-000910,-1.25596678188
ACH-000911,-1.0437761565299999
ACH-000912,-1.13855984817
ACH-000913,-0.721879084971
ACH-000915,-1.15406789984
ACH-000916,-0.810156045795
ACH-000917,-1.47714153984
ACH-000921,-1.05056072441
ACH-000924,-1.3595846501700002
ACH-000926,-1.37866237785
ACH-000928,-1.07957931052
ACH-000929,-1.16862384434
ACH-000932,-1.15650309186
ACH-000935,-0.841594909367
ACH-000936,-1.12663656246
ACH-000937,-1.0242838028399999
ACH-000938,-0.9891747189560001
ACH-000939,-0.6882769496150001
ACH-000941,-1.00950074419
ACH-000943,-0.206232571232
ACH-000946,-1.18918489731
ACH-000947,-0.694695465669
ACH-000948,-1.2378594601700001
ACH-000950,-1.0761486318200002
ACH-000953,-0.638778567002
ACH-000957,-1.0769212087
ACH-000958,-0.742842533033
ACH-000960,-1.0742329540100002
ACH-000963,-1.275946977
ACH-000968,-0.8815805968420001
ACH-000969,-0.998136014414
ACH-000973,-0.6561149218460001
ACH-000974,-1.27913453611
ACH-000975,-1.3626959742299998
ACH-000976,-1.398829666
ACH-000978,-1.29407838514
ACH-000980,-1.43047260137
ACH-000984,-0.5844438016969999
ACH-000986,-1.0529180071100002
ACH-000988,-1.07582251191
ACH-000993,-1.02925232151
ACH-000994,-1.34945698315
ACH-000996,-0.479378099937
ACH-001001,-0.11703064079099999
ACH-001020,-0.767302439193
ACH-001028,-1.23817659956
ACH-001031,-1.2439982374
ACH-001038,-1.1407325999200002
ACH-001048,-1.1081236289799998
ACH-001050,-1.17154863969
ACH-001053,-1.21492261894
ACH-001054,-1.13635886671
ACH-001061,-1.15375098846
ACH-001067,-0.984753540503
ACH-001075,-1.13389837342
ACH-001096,-1.20871333032
ACH-001128,-1.10499667499
ACH-001134,-0.983405679765
ACH-001151,-1.7113406054700002
ACH-001163,-1.51665098658
ACH-001164,-1.02478576665
ACH-001173,-0.563469040031
ACH-001183,-0.123952306907
ACH-001184,-1.01581984222
ACH-001190,-1.00618298845
ACH-001192,-0.820611846319
ACH-001193,-0.5956750888
ACH-001196,-1.2862852816500001
ACH-001197,-0.821693226579
ACH-001205,-0.816785021134
ACH-001211,-1.47991724504
ACH-001212,-0.846971066261
ACH-001228,-0.293398303972
ACH-001232,-0.354562410684
ACH-001239,-0.8613002651459999
ACH-001274,-1.2437467928100001
ACH-001275,-1.06124493758
ACH-001277,-0.5941621665519999
ACH-001278,-1.0818177874700001
ACH-001280,-0.671587757273
ACH-001283,-0.345689852001
ACH-001289,-1.26983060919
ACH-001295,-0.568374706752
ACH-001300,-0.850102079067
ACH-001301,-0.20474040390999998
ACH-001302,-1.26998253449
ACH-001303,-0.230217164364
ACH-001306,-0.633215152251
ACH-001318,-0.9241535480259999
ACH-001322,-0.48089387875699996
ACH-001328,-0.39431735615999997
ACH-001332,-0.9640682542229999
ACH-001333,-0.684080509845
ACH-001336,-0.396034919919
ACH-001340,-0.8281217735870001
ACH-001346,-0.713073247091
ACH-001353,-1.23810419165
ACH-001354,-0.900844497368
ACH-001367,-0.926348306417
ACH-001368,-1.22863912058
ACH-001374,-0.704464250321
ACH-001375,-1.20031751447
ACH-001377,-0.897509932218
ACH-001380,-1.30751627779
ACH-001391,-1.17620584436
ACH-001407,-1.32459618109
ACH-001408,-0.598424882003
ACH-001413,-0.190141457026
ACH-001430,-0.885306635807
ACH-001431,-1.5715431777200002
ACH-001450,-0.738771803074
ACH-001496,-1.28913499301
ACH-001500,-0.985069737258
ACH-001521,-0.16308953933599998
ACH-001523,-0.638817762122
ACH-001532,-0.9056484495649999
ACH-001536,-0.548158139997
ACH-001550,-0.721509015031
ACH-001552,-0.628104906347
ACH-001554,-1.1569466136
ACH-001645,-0.742020031859
ACH-001654,-0.702309059892
ACH-001715,-0.488075968828
ACH-001735,-1.17599531621
ACH-001736,-0.977913756452
ACH-001737,-0.572647634294
ACH-001740,-1.2948915911
ACH-001745,-1.24922654263
ACH-001750,0.0296929181565
ACH-001765,-1.01277233481
ACH-001956,-1.12459242888
ACH-001957,-1.29976083328
