,CXCR2 (3579)
ACH-000004,-0.120457475693
ACH-000007,-0.18519999657800001
ACH-000009,-0.27022520669
ACH-000011,0.07033256349830001
ACH-000012,-0.131811175691
ACH-000013,-0.0367330771438
ACH-000014,-0.184290093439
ACH-000015,-0.0275703117426
ACH-000017,-0.0777371324788
ACH-000018,-0.157523751631
ACH-000019,0.0789725144046
ACH-000021,-0.0244526343627
ACH-000022,-0.0198236355655
ACH-000025,-0.065520529886
ACH-000028,-0.204754992341
ACH-000030,-0.0783400129247
ACH-000035,0.25446506535999996
ACH-000036,-0.08907943010639999
ACH-000037,-0.0831842681088
ACH-000039,-0.0643404748722
ACH-000040,-0.230895037007
ACH-000041,-0.16727328047499998
ACH-000042,-0.049295257374
ACH-000045,0.0595061465615
ACH-000047,-0.0858482110651
ACH-000052,-0.0548751467065
ACH-000053,-0.181900117641
ACH-000054,-0.13136865642200002
ACH-000055,-0.08962219506619999
ACH-000060,0.0123664293426
ACH-000067,-0.17313050738
ACH-000070,-0.100126826568
ACH-000075,-0.10274887717
ACH-000078,-0.2796380797
ACH-000082,-0.141414195595
ACH-000085,-0.16858626482
ACH-000086,-0.118287879454
ACH-000087,-0.037538517815800004
ACH-000092,-0.215886556742
ACH-000095,-0.284741648969
ACH-000097,-0.07758547491489999
ACH-000098,-0.17667269346500003
ACH-000099,-0.243559926963
ACH-000108,-0.14430480125
ACH-000113,-0.162534818688
ACH-000115,-0.20724743179000002
ACH-000116,0.0143567112964
ACH-000118,-0.0357184048024
ACH-000120,0.0451463171794
ACH-000123,-0.00781826658992
ACH-000127,-0.0913504241347
ACH-000128,-0.109565886408
ACH-000132,-0.155973247047
ACH-000133,-0.18259908165
ACH-000137,-0.0788977173924
ACH-000138,-0.09044897283539999
ACH-000142,-0.042440051189599995
ACH-000143,-0.0683030248277
ACH-000146,-0.0971481427254
ACH-000148,-0.2073389752
ACH-000150,-0.0783474828832
ACH-000152,-0.19148461172800002
ACH-000153,-0.0579781877157
ACH-000159,-0.0817203473232
ACH-000160,-0.049465016860100006
ACH-000163,-0.15572300721100002
ACH-000167,-0.276153206423
ACH-000168,-0.0728959175423
ACH-000169,-0.0658755529457
ACH-000178,-0.0412191784179
ACH-000182,-0.0350354069767
ACH-000183,0.110156956126
ACH-000188,-0.0820051488354
ACH-000189,-0.12330363133700001
ACH-000190,-0.209446142227
ACH-000198,-0.108333038513
ACH-000204,-0.0630816437899
ACH-000206,-0.09309926397119998
ACH-000207,-0.134369180349
ACH-000211,-0.263420081687
ACH-000215,-0.09932164485410001
ACH-000221,-0.057936331828300006
ACH-000222,0.180147012546
ACH-000223,-0.0689711088254
ACH-000226,-0.0586680690431
ACH-000227,-0.114299015504
ACH-000228,-0.032308902349799995
ACH-000231,-0.10491225603599999
ACH-000232,-0.017792874032
ACH-000233,-0.109276814042
ACH-000234,-0.18299104794799997
ACH-000235,-0.0761115047564
ACH-000237,-0.260985782159
ACH-000238,0.08576688193939999
ACH-000243,-0.0411875333979
ACH-000244,0.182007380515
ACH-000246,-0.114303396877
ACH-000248,0.140169266662
ACH-000250,-0.110019827317
ACH-000251,-0.0799491743712
ACH-000253,-0.268257752526
ACH-000255,-0.11834539590700001
ACH-000256,-0.167202998336
ACH-000257,0.103022478759
ACH-000258,0.0249422688947
ACH-000259,-0.09329526861689999
ACH-000260,-0.0943644536386
ACH-000261,-0.12350738651200001
ACH-000262,-0.0516653766696
ACH-000263,-0.354113792552
ACH-000264,-0.033023955481400004
ACH-000265,-0.13848567005
ACH-000266,-0.12157008449899999
ACH-000272,-0.22401102615600002
ACH-000273,-0.19879393623599997
ACH-000274,-0.27174137844
ACH-000277,-0.0651834587202
ACH-000278,-0.111467937882
ACH-000279,-0.08303236601889999
ACH-000280,-0.00748144256499
ACH-000281,0.0690450160513
ACH-000288,-0.314968881256
ACH-000291,-0.0228964855566
ACH-000293,-0.15006435612500002
ACH-000294,-0.229072985399
ACH-000295,0.0509994600285
ACH-000296,0.121811029389
ACH-000302,-0.15682439088400002
ACH-000304,0.12475335192399999
ACH-000307,-0.19133467691199998
ACH-000308,-0.0689977418275
ACH-000310,-0.121332199825
ACH-000311,-0.0762684391447
ACH-000312,-0.131277836274
ACH-000315,0.0222538076175
ACH-000316,-0.19520318555799998
ACH-000317,-0.056008336705599994
ACH-000318,0.0116505702703
ACH-000319,-0.0683180234819
ACH-000320,0.0368698634185
ACH-000322,-0.142142869627
ACH-000323,-0.120272077183
ACH-000324,-0.0726206935078
ACH-000329,-0.394655649727
ACH-000330,-0.20737825618500003
ACH-000331,-0.117448373332
ACH-000332,-0.10671094151300001
ACH-000334,0.0638849225151
ACH-000335,-0.0589033376916
ACH-000336,-0.0206922795408
ACH-000337,-0.14560425181199999
ACH-000339,0.019724875145299997
ACH-000341,0.135865786272
ACH-000348,-0.0584008646242
ACH-000350,-0.162716792046
ACH-000352,-0.124255599393
ACH-000356,0.022504972005199998
ACH-000361,-0.000865653164749
ACH-000362,-0.0605806434839
ACH-000363,0.0018303748381600002
ACH-000364,-0.11408644099099999
ACH-000365,-0.14046035996
ACH-000366,-0.11893700077
ACH-000368,-0.129837439602
ACH-000374,-0.10807242418600001
ACH-000375,-0.00562366638204
ACH-000376,-0.263267828968
ACH-000381,-0.006838403830359999
ACH-000383,-0.181181500692
ACH-000387,-0.0324471375078
ACH-000389,-0.205115160083
ACH-000390,0.009403366228340001
ACH-000393,-0.241701712694
ACH-000395,-0.226305621457
ACH-000397,-0.06297382673469999
ACH-000401,-0.13903223090800002
ACH-000402,-0.279538069525
ACH-000403,-0.21654709489
ACH-000404,0.10084032914999999
ACH-000406,-0.118773043319
ACH-000407,-0.213335052999
ACH-000408,0.107740393412
ACH-000410,-0.17695375581599998
ACH-000411,-0.20672410743
ACH-000414,0.04170830363999999
ACH-000415,-0.16192459086799998
ACH-000416,-0.05921743969880001
ACH-000420,-0.188324356195
ACH-000421,-0.08491030423820001
ACH-000424,-0.17846726922400002
ACH-000425,-0.175084868006
ACH-000426,-0.0710653661892
ACH-000427,-0.20271088220199998
ACH-000433,0.0829785413528
ACH-000436,-0.255372461054
ACH-000444,-0.106088829862
ACH-000445,-0.0306784257054
ACH-000448,-0.272961654967
ACH-000450,-0.10960186057499999
ACH-000452,-0.047809053207099994
ACH-000454,0.18166992436299997
ACH-000458,-0.00961574856917
ACH-000459,0.047815250553900006
ACH-000460,-0.255238556713
ACH-000461,0.072117066182
ACH-000463,-0.158724417766
ACH-000464,-0.17152568577
ACH-000466,-0.19371661095400003
ACH-000467,-0.049307476178
ACH-000468,0.03770177406919999
ACH-000469,-0.18047847307300002
ACH-000470,-0.0944220530532
ACH-000471,-0.0372404172915
ACH-000472,-0.123332450559
ACH-000473,-0.20360725473400001
ACH-000475,-0.280278424267
ACH-000476,-0.17884706040399997
ACH-000477,-0.0106371639784
ACH-000480,-0.12431557357300001
ACH-000481,0.040198233324800006
