,SRP54 (6729)
ACH-000004,-1.4416360919799998
ACH-000007,-1.34544257751
ACH-000009,-1.31690598766
ACH-000011,-1.18133719676
ACH-000012,-1.27723982631
ACH-000013,-1.25235029074
ACH-000014,-1.44034766544
ACH-000015,-1.1243114288200002
ACH-000017,-1.53007269589
ACH-000018,-1.3742173104100002
ACH-000019,-1.21043197083
ACH-000021,-1.2443963769600002
ACH-000022,-1.3501541204799998
ACH-000025,-1.16943821238
ACH-000028,-0.9993477321009999
ACH-000030,-1.3933303280000002
ACH-000035,-1.1154746772600002
ACH-000036,-1.3077403108299999
ACH-000037,-1.62781645424
ACH-000039,-1.1464778493799999
ACH-000040,-1.12964499809
ACH-000041,-1.09461680239
ACH-000042,-1.1897764201
ACH-000045,-1.34199887133
ACH-000047,-1.2213566308
ACH-000052,-1.30655363735
ACH-000053,-1.44824509235
ACH-000054,-1.29743030159
ACH-000055,-1.18128331859
ACH-000060,-1.1347502415200001
ACH-000067,-1.40101598514
ACH-000070,-1.3496251092200002
ACH-000075,-1.2686077801200002
ACH-000078,-1.3416658024500001
ACH-000082,-1.6952036008700002
ACH-000085,-1.21761806249
ACH-000086,-1.3835475960299999
ACH-000087,-1.27506758779
ACH-000092,-1.5132108294100002
ACH-000095,-1.2832978312999999
ACH-000097,-1.2669296026
ACH-000098,-1.66692278285
ACH-000099,-1.54656627438
ACH-000108,-1.1860916636399998
ACH-000113,-1.38164063283
ACH-000115,-1.3890787084799998
ACH-000116,-1.0528136531999999
ACH-000118,-1.11160322971
ACH-000120,-1.33601335256
ACH-000123,-1.3730973535100002
ACH-000127,-1.33177064043
ACH-000128,-1.1032055433399999
ACH-000132,-1.33651674052
ACH-000133,-1.3042560912799999
ACH-000137,-1.24651881396
ACH-000138,-1.09294858689
ACH-000142,-1.15104427234
ACH-000143,-1.0541095924500001
ACH-000146,-1.28449385741
ACH-000148,-1.36661379847
ACH-000150,-1.34141998755
ACH-000152,-1.32154931306
ACH-000153,-1.49887528276
ACH-000159,-1.5249439118
ACH-000160,-1.36691498803
ACH-000163,-1.12049673903
ACH-000167,-1.50309291308
ACH-000168,-1.31936816709
ACH-000169,-1.38875455153
ACH-000178,-1.3432993318200002
ACH-000182,-1.24793525216
ACH-000183,-1.4600919937399999
ACH-000188,-1.13402012592
ACH-000189,-1.28541444013
ACH-000190,-0.892962753293
ACH-000198,-1.49719170043
ACH-000204,-1.82786600004
ACH-000206,-1.18899222805
ACH-000207,-1.1802817083200001
ACH-000211,-1.3561165931099999
ACH-000215,-1.29704475479
ACH-000221,-1.07719075961
ACH-000222,-1.2994238756299998
ACH-000223,-1.3103847123299999
ACH-000226,-1.2647170013700002
ACH-000227,-1.24490441533
ACH-000228,-1.0319554610600001
ACH-000231,-1.31187326464
ACH-000232,-1.54946597198
ACH-000233,-1.20598995471
ACH-000234,-1.2948329673
ACH-000235,-1.2566900860899999
ACH-000237,-1.14558479399
ACH-000238,-1.17892238123
ACH-000243,-1.2032061601100001
ACH-000244,-1.3573025997400001
ACH-000246,-1.28541175626
ACH-000248,-1.33904959446
ACH-000250,-1.44153894966
ACH-000251,-1.3940458403600002
ACH-000253,-1.18871826186
ACH-000255,-1.52693277303
ACH-000256,-1.22049176537
ACH-000257,-1.32886004776
ACH-000258,-1.27324806953
ACH-000259,-1.3793420666299998
ACH-000260,-1.3273624901
ACH-000261,-1.3323970222600001
ACH-000262,-1.2572609182799999
ACH-000263,-1.2462762786900001
ACH-000264,-1.6766280193599998
ACH-000265,-1.15462603933
ACH-000266,-1.29497834226
ACH-000272,-1.50867462633
ACH-000273,-1.33967618299
ACH-000274,-1.68896540558
ACH-000277,-1.08467651922
ACH-000278,-1.18555333219
ACH-000279,-1.42003375755
ACH-000280,-1.03640678562
ACH-000281,-1.4434566107
ACH-000288,-1.48190174869
ACH-000291,-1.31484808604
ACH-000293,-1.1549900214
ACH-000294,-0.9155062951200001
ACH-000295,-1.5332028793
ACH-000296,-1.21674068352
ACH-000302,-1.3680929469
ACH-000304,-1.31176005901
ACH-000307,-1.09129222157
ACH-000308,-1.32553223865
ACH-000310,-1.73775248312
ACH-000311,-1.13610256469
ACH-000312,-1.26505969647
ACH-000315,-0.895793785424
ACH-000316,-1.23951767685
ACH-000317,-1.3295539338299998
ACH-000318,-1.060012915
ACH-000319,-1.21782920927
ACH-000320,-1.45685712551
ACH-000322,-1.35698700428
ACH-000323,-1.1888270295
ACH-000324,-1.3336185785799999
ACH-000329,-1.57646501893
ACH-000330,-0.9911389139769999
ACH-000331,-1.0732099129000001
ACH-000332,-1.23834140701
ACH-000334,-1.61355995329
ACH-000335,-0.9452563125460001
ACH-000336,-1.25571139611
ACH-000337,-1.18501070958
ACH-000339,-1.3907221422799998
ACH-000341,-1.36619586465
ACH-000348,-1.32980849122
ACH-000350,-1.32486202256
ACH-000352,-0.9969528106380001
ACH-000356,-1.14269550633
ACH-000361,-1.27345680441
ACH-000362,-1.29320989885
ACH-000363,-1.61620995481
ACH-000364,-1.19403187221
ACH-000365,-1.45885106273
ACH-000366,-1.3131721847
ACH-000368,-1.4203795267299997
ACH-000374,-1.42333790026
ACH-000375,-1.3604219765
ACH-000376,-1.25530710005
ACH-000381,-1.1197563887
ACH-000383,-1.66896400974
ACH-000387,-1.3002793847399998
ACH-000389,-1.19892330213
ACH-000390,-1.41376896301
ACH-000393,-1.5214233817200002
ACH-000395,-1.48435283565
ACH-000397,-1.03292498858
ACH-000401,-1.22991567636
ACH-000402,-1.43248171566
ACH-000403,-2.00549765467
ACH-000404,-1.35306380554
ACH-000406,-1.1644991210100002
ACH-000407,-1.48061957963
ACH-000408,-1.08414837205
ACH-000410,-0.8994168915180001
ACH-000411,-1.49546604405
ACH-000414,-1.29796386757
ACH-000415,-1.15341761342
ACH-000416,-1.3301937692
ACH-000420,-1.12941707653
ACH-000421,-1.1659298176000001
ACH-000424,-1.06087070417
ACH-000425,-1.1794770065
ACH-000426,-1.4567337488999998
ACH-000427,-1.4336457433200003
ACH-000433,-1.44062416317
ACH-000436,-1.47891753639
ACH-000444,-1.02854271391
ACH-000445,-1.26350936141
ACH-000448,-1.4164475902200002
ACH-000450,-1.5615294683399998
ACH-000452,-1.19642666121
ACH-000454,-1.23485530843
ACH-000458,-1.12407501018
ACH-000459,-1.8125820413900002
ACH-000460,-1.41894223915
ACH-000461,-1.1078941490899998
ACH-000463,-1.08636441163
ACH-000464,-1.28202142535
ACH-000466,-1.3027191089599999
ACH-000467,-1.18449244078
ACH-000468,-1.38955401123
ACH-000469,-1.50388194605
ACH-000470,-1.31701586347
ACH-000471,-1.3672388733
ACH-000472,-1.6479426398800001
ACH-000473,-1.02312180341
ACH-000475,-1.5066765410299998
ACH-000476,-1.3505600675100002
ACH-000477,-1.27015609006
ACH-000480,-1.2268688703
ACH-000481,-1.32344638776
ACH-000483,-1.40428682421
ACH-000484,-1.32236748638
ACH-000485,-1.2327459353299999
ACH-000486,-1.26151706185
ACH-000487,-1.5147891211500002
ACH-000488,-1.1910889397799997
ACH-000490,-1.25802330979
ACH-000491,-1.18508351859
ACH-000495,-1.15112818911
ACH-000496,-1.2803211677600002
ACH-000499,-1.28736814419
ACH-000500,-1.35315155794
ACH-000502,-1.4177496743900002
ACH-000503,-1.17765715879
ACH-000505,-1.21429649864
ACH-000507,-1.36605580592
ACH-000510,-1.4582546431999999
ACH-000511,-1.3574639058700002
ACH-000512,-1.4314036256
ACH-000516,-1.56469689998
ACH-000517,-1.43171790805
ACH-000518,-1.28955578869
ACH-000520,-1.5718575239700001
ACH-000521,-1.21416009984
ACH-000522,-1.2533388837700001
ACH-000524,-1.3616345262
ACH-000527,-1.00743368813
ACH-000528,-1.15356246309
ACH-000537,-1.0093226082200002
ACH-000541,-1.61653836544
ACH-000542,-1.1384492721700001
ACH-000544,-1.14644594433
ACH-000545,-1.2533596225799999
ACH-000547,-1.1072269668
ACH-000548,-1.2296071479100001
ACH-000549,-1.3048595161799998
ACH-000550,-1.22193182799
ACH-000552,-1.3932717938999999
ACH-000556,-1.38515256103
ACH-000557,-1.56807152886
ACH-000570,-1.3387566796500001
ACH-000571,-2.04612180598
ACH-000573,-1.54497864616
ACH-000576,-1.2359848814799999
ACH-000580,-1.30291005921
ACH-000584,-1.20872973992
ACH-000585,-1.17029392838
ACH-000588,-1.5288500312900002
ACH-000589,-1.15196792538
ACH-000591,-1.21390174335
ACH-000593,-1.1771271110200001
ACH-000600,-1.4529960280899998
ACH-000601,-1.3998833612700001
ACH-000604,-1.79075184508
ACH-000605,-1.0848045608499999
ACH-000606,-1.0692974773200001
ACH-000608,-2.0309290356
ACH-000614,-1.18594128789
ACH-000616,-1.13059491669
ACH-000618,-0.8886832484649999
ACH-000619,-1.12598518059
ACH-000620,-1.22698671354
ACH-000621,-1.50940347998
ACH-000622,-1.52639169727
ACH-000623,-1.58545901417
ACH-000624,-1.2717317079200001
ACH-000627,-1.45326610667
ACH-000630,-1.32270337979
ACH-000632,-1.2396480026
ACH-000633,-1.5646886622799998
ACH-000637,-1.05457913573
ACH-000638,-1.02398563405
ACH-000646,-0.9455805393860001
ACH-000647,-1.14782978439
ACH-000648,-1.3184076269299998
ACH-000649,-1.1838738148399999
ACH-000651,-1.0957937446700001
ACH-000652,-1.2193186034899999
ACH-000653,-1.27838691856
ACH-000657,-1.25757836006
ACH-000658,-1.69266141729
ACH-000661,-1.17667440616
ACH-000662,-1.1137092172299998
ACH-000663,-0.942964123808
ACH-000665,-1.37384207428
ACH-000671,-1.16666180105
ACH-000673,-1.46686350836
ACH-000676,-1.1235403899299998
ACH-000677,-1.15836103576
ACH-000681,-1.19348614118
ACH-000682,-1.3068079624299997
ACH-000683,-0.946467162588
ACH-000684,-1.1513142731200001
ACH-000688,-1.76176889343
ACH-000693,-1.25084142374
ACH-000694,-1.07977481052
ACH-000695,-1.20221705051
ACH-000696,-1.27689354123
ACH-000697,-1.42648214874
ACH-000699,-1.49278888709
ACH-000701,-1.3264391287700001
ACH-000706,-1.1851532927700001
ACH-000711,-1.42861810847
ACH-000713,-1.2752691659
ACH-000714,-1.6425896873199999
ACH-000718,-1.57084566633
ACH-000720,-1.16202553384
ACH-000721,-1.5047422292299997
ACH-000724,-1.6245105667700002
ACH-000725,-1.32719798237
ACH-000732,-1.2371512310100001
ACH-000734,-1.39870690125
ACH-000735,-1.37399456178
ACH-000736,-1.5356095844600002
ACH-000738,-1.21363224494
ACH-000746,-1.4284210116299998
ACH-000747,-1.20447852158
ACH-000748,-1.4321932130000001
ACH-000753,-1.3263761110899999
ACH-000756,-1.58389063258
ACH-000757,-1.2593420933700001
ACH-000758,-1.1878490542
ACH-000760,-1.27923450654
ACH-000763,-1.8184848317
ACH-000764,-1.1257045701700001
ACH-000765,-1.24110215595
ACH-000766,-1.4703421525100002
ACH-000767,-1.39655850718
ACH-000768,-1.1669804557999999
ACH-000769,-1.3583228071899998
ACH-000770,-1.40122871171
ACH-000771,-1.02119463942
ACH-000773,-1.5707599887099999
ACH-000776,-1.30726301219
ACH-000777,-1.1341416448000001
ACH-000778,-1.33737493917
ACH-000781,-1.17942623514
ACH-000782,-1.20965769875
ACH-000783,-1.7423503318
ACH-000784,-1.18651736638
ACH-000785,-1.30532533633
ACH-000787,-1.21187393631
ACH-000788,-1.50195511567
ACH-000791,-1.23018084704
ACH-000792,-1.19765040771
ACH-000794,-1.33292906289
ACH-000796,-1.38244669386
ACH-000799,-1.4360065553499999
ACH-000800,-1.3573531809000001
ACH-000802,-1.26125263207
ACH-000804,-1.3273874348
ACH-000805,-1.41978513391
ACH-000809,-1.58496402949
ACH-000810,-1.25404927237
ACH-000811,-1.5438027003299999
ACH-000817,-1.4364599437399999
ACH-000819,-1.2126612796
ACH-000820,-1.67064169725
ACH-000821,-1.1751950189799998
ACH-000822,-1.60011254934
ACH-000823,-0.894511595933
ACH-000824,-1.49169014197
ACH-000827,-1.1063992171200001
ACH-000829,-1.32138543066
ACH-000831,-1.2166130542799998
ACH-000832,-1.25824214439
ACH-000833,-1.1774095147799999
ACH-000834,-1.06331208292
ACH-000835,-1.11277436751
ACH-000836,-1.56585921038
ACH-000837,-1.02985814845
ACH-000838,-1.4291848806099998
ACH-000839,-1.25466642532
ACH-000840,-1.43608162985
ACH-000841,-1.0703823853299999
ACH-000843,-1.19214065188
ACH-000846,-1.22085136355
ACH-000847,-1.3149295251200002
ACH-000848,-1.2858405228899998
ACH-000849,-1.4561430287600001
ACH-000851,-1.29435221588
ACH-000855,-0.8344142644470001
ACH-000856,-1.30226468165
ACH-000858,-0.9840452323450001
ACH-000859,-1.11860594828
ACH-000861,-1.3454877737200002
ACH-000862,-1.25787127905
ACH-000865,-1.32415993963
ACH-000866,-1.3350179390899999
ACH-000867,-1.4509081136700002
ACH-000869,-1.31590788942
ACH-000872,-1.06361724065
ACH-000873,-1.29631479187
ACH-000876,-1.28471430714
