,IPO7 (10527)
ACH-000004,-1.06453363364
ACH-000007,-1.1736463589200001
ACH-000009,-1.12207890835
ACH-000011,-1.08549267955
ACH-000012,-1.11676820992
ACH-000013,-1.05123910793
ACH-000014,-1.31960816676
ACH-000015,-1.11158659925
ACH-000017,-1.23387311855
ACH-000018,-1.0677204550700001
ACH-000019,0.263740466821
ACH-000021,-1.23716578801
ACH-000022,-0.897095322015
ACH-000025,-1.1297952798
ACH-000028,-1.28312483269
ACH-000030,-1.15605276524
ACH-000035,-1.26062556918
ACH-000036,-1.11913422545
ACH-000037,-1.36717032209
ACH-000039,-1.1230939111799998
ACH-000040,-1.3141954826200002
ACH-000041,-1.43808199095
ACH-000042,-0.9932234964669999
ACH-000045,-1.32209357428
ACH-000047,-1.0011382465
ACH-000052,-1.2090568813200002
ACH-000053,-1.0255647648000001
ACH-000054,-0.9294492388940001
ACH-000055,-1.00431270037
ACH-000060,-1.0428062525
ACH-000067,-1.0629880863299999
ACH-000070,-1.1533255625799999
ACH-000075,-1.0698310468
ACH-000078,-1.23021124724
ACH-000082,-0.746668560931
ACH-000085,-0.874636390299
ACH-000086,-1.01102434765
ACH-000087,-0.945345172769
ACH-000092,-1.01835453472
ACH-000095,-1.05945875965
ACH-000097,-0.9546580288200002
ACH-000098,-1.30566327608
ACH-000099,-1.12372501807
ACH-000108,-0.9650525311579999
ACH-000113,-0.9962341997640001
ACH-000115,-1.16997912327
ACH-000116,-1.26223792193
ACH-000118,-1.1015432399
ACH-000120,-1.15847337041
ACH-000123,-0.8706251200920001
ACH-000127,-0.9591590338729999
ACH-000128,-0.9700491148170001
ACH-000132,-1.23798104456
ACH-000133,-1.31031193642
ACH-000137,-1.0898904257200002
ACH-000138,-1.20360527228
ACH-000142,-1.7036994059200001
ACH-000143,-1.02746564901
ACH-000146,-0.959313176417
ACH-000148,-1.36906338333
ACH-000150,-1.24610088964
ACH-000152,-0.808582239673
ACH-000153,-1.23041113929
ACH-000159,-1.17944793847
ACH-000160,-0.9318385954200001
ACH-000163,-1.00595103679
ACH-000167,-1.24041995531
ACH-000168,-0.926225690069
ACH-000169,-0.98282350548
ACH-000178,-0.924557883047
ACH-000182,-1.07582934724
ACH-000183,-0.997619022184
ACH-000188,-1.0557349726799998
ACH-000189,-1.00814299323
ACH-000190,-1.17076387985
ACH-000198,-1.1316240467299998
ACH-000204,-0.953026931857
ACH-000206,-1.1060322934
ACH-000207,-1.24508627576
ACH-000211,-0.945968222855
ACH-000215,-0.939743740272
ACH-000221,-1.0478455836799998
ACH-000222,-1.02842053979
ACH-000223,-1.03082991558
ACH-000226,-0.7873137854000001
