,GPC1 (2817)
ACH-000004,-0.0701225988742
ACH-000007,-0.0420940955105
ACH-000009,-0.125044692643
ACH-000011,0.043634962928900005
ACH-000012,-0.12716742607200002
ACH-000013,-0.13586393215999998
ACH-000014,-0.285538252088
ACH-000015,-0.0978824511077
ACH-000017,-0.0799627978649
ACH-000018,-0.491592810053
ACH-000019,-0.08886134318229999
ACH-000021,-0.0910599949107
ACH-000022,-0.22946436290600003
ACH-000025,-0.0840705852587
ACH-000028,-0.20716494329399998
ACH-000030,0.0486246981485
ACH-000035,0.0529178242906
ACH-000036,-0.269327120782
ACH-000037,-0.25723193125300003
ACH-000039,-0.22714682394400001
ACH-000040,-0.125066256554
ACH-000041,-0.37817013070600003
ACH-000042,-0.298342574406
ACH-000045,-0.202073648378
ACH-000047,-0.15970853673000002
ACH-000052,-0.140317700966
ACH-000053,-0.115011162372
ACH-000054,-0.07337211480269999
ACH-000055,0.11292056211899999
ACH-000060,-0.0776255292292
ACH-000067,-0.11900170068
ACH-000070,-0.0449515331061
ACH-000075,-0.327485519994
ACH-000078,-0.23208154623799998
ACH-000082,-0.256900756266
ACH-000085,-0.0125048108106
ACH-000086,-0.10385778925000001
ACH-000087,-0.18431946233899998
ACH-000092,-0.316826057761
ACH-000095,-0.0544124354059
ACH-000097,-0.11718384610999999
ACH-000098,-0.811397183707
ACH-000099,-0.420828476593
ACH-000108,-0.262610567539
ACH-000113,-0.17775403464499998
ACH-000115,0.025250645981799998
ACH-000116,-0.119727497281
ACH-000118,-0.13857239782
ACH-000120,-0.17395143928100001
ACH-000123,0.159605856654
ACH-000127,-0.13259249618
ACH-000128,0.0314554245441
ACH-000132,-0.142833378002
ACH-000133,-0.0893582569918
ACH-000137,0.0946783823252
ACH-000138,-0.38590795242700004
ACH-000142,-0.029294159360000002
ACH-000143,-0.14768576437
ACH-000146,-0.07886308191319999
ACH-000148,-0.199857971518
ACH-000150,-0.536948244674
ACH-000152,-0.220474475824
ACH-000153,0.16293744431600002
ACH-000159,0.00041085400180800003
ACH-000160,0.0764894283926
ACH-000163,-0.23276264673900002
ACH-000167,0.34481906594800005
ACH-000168,-0.179340550877
ACH-000169,-0.138134945595
ACH-000178,-0.164938273774
ACH-000182,-0.19729283448100002
ACH-000183,-0.27904265095499997
ACH-000188,-0.116951108363
ACH-000189,0.005084671668600001
ACH-000190,-0.46020590813100004
ACH-000198,-0.035953150723300006
ACH-000204,-0.288604162338
ACH-000206,-0.0997763482455
ACH-000207,-0.12987454934599998
ACH-000211,-0.034585105929400006
ACH-000215,-0.18571926858899998
ACH-000221,-0.32217292878000003
ACH-000222,-0.29455900037
ACH-000223,-0.08771941994560001
ACH-000226,-0.11696967664999999
ACH-000227,-0.314602577652
ACH-000228,-0.06770614678140001
ACH-000231,-0.133121117332
ACH-000232,-0.182993590256
ACH-000233,-0.238566070821
ACH-000234,-0.347736239135
ACH-000235,-0.180019998847
ACH-000237,-0.315850589858
ACH-000238,-0.09414647862839999
ACH-000243,-0.119646235633
ACH-000244,-0.309373728989
ACH-000246,-0.254203371305
ACH-000248,-0.08114570364849999
ACH-000250,-0.163361102542
