,ABHD12B (145447)
ACH-000004,0.052828297602
ACH-000007,-0.0882086751097
ACH-000009,-0.270081626839
ACH-000011,-0.141674794194
ACH-000012,-0.169902216969
ACH-000013,-0.0618664367146
ACH-000014,-0.029310952432
ACH-000015,0.0330116852972
ACH-000017,0.0717386487687
ACH-000018,0.020725268581900002
ACH-000019,0.10207623647500001
ACH-000021,0.00618931634203
ACH-000022,-0.06257420303780001
ACH-000025,-0.08026154699730001
ACH-000028,-0.192559875524
ACH-000030,-0.10415763222300001
ACH-000035,-0.00832210941963
ACH-000036,-0.126389405665
ACH-000037,-0.194533532948
ACH-000039,-0.272484399938
ACH-000040,0.0250478888347
ACH-000041,-0.11561053456800001
ACH-000042,-0.0526558709193
ACH-000045,-0.0526229199748
ACH-000047,-0.21692341781
ACH-000052,-0.16772601802
ACH-000053,-0.13875365024
ACH-000054,0.0606088115411
ACH-000055,0.00162605563987
ACH-000060,-0.33766216486699996
ACH-000067,-0.0549425846426
ACH-000070,-0.0577066641846
ACH-000075,0.156599737479
ACH-000078,-0.18017175403400001
ACH-000082,-0.137229110546
ACH-000085,-0.0897069620842
ACH-000086,-0.231049565377
ACH-000087,-0.09677649425889999
ACH-000092,-0.08210872589030001
ACH-000095,-0.09433589384220001
ACH-000097,-0.114168765539
ACH-000098,-0.121758115181
ACH-000099,-0.0472285756274
ACH-000108,-0.130173953742
ACH-000113,0.00359549076052
ACH-000115,-0.0835231170302
ACH-000116,0.114852021123
ACH-000118,-0.138103208052
ACH-000120,-0.04385017729230001
ACH-000123,-0.20662030660100003
ACH-000127,-0.0073823683159299994
ACH-000128,-0.286157817097
ACH-000132,0.035265946134099994
ACH-000133,0.124686450007
ACH-000137,0.138042704346
ACH-000138,-0.133175509736
ACH-000142,-0.159376508365
ACH-000143,-0.19784096350900002
ACH-000146,-0.0790047639183
ACH-000148,-0.244956316717
ACH-000150,0.08680966773900001
ACH-000152,-0.23823393675500001
ACH-000153,-0.117971202698
ACH-000159,-0.288602362871
ACH-000160,-0.30630884782699996
ACH-000163,-0.179559912121
ACH-000167,0.0574997475314
ACH-000168,-0.0744537025985
ACH-000169,0.032129599235299997
ACH-000178,-0.063225947319
ACH-000182,-0.18095099589299998
ACH-000183,0.007021855352180001
ACH-000188,0.0836237871502
ACH-000189,-0.148620335628
ACH-000190,-0.235010632064
ACH-000198,-0.006685542587510001
ACH-000204,-0.185430186884
ACH-000206,-0.13605152594
ACH-000207,0.040211447796
ACH-000211,-0.139077855279
ACH-000215,-0.0622888204926
ACH-000221,-0.04825881324009999
ACH-000222,-0.270646864841
ACH-000223,0.029331660717000003
ACH-000226,-0.127771280323
ACH-000227,0.0603113216141
ACH-000228,-0.131101225126
ACH-000231,-0.18403350091899998
ACH-000232,-0.108174594974
ACH-000233,-0.233930580342
ACH-000234,0.192947183162
ACH-000235,-0.0884375741639
