,CRB3 (92359)
ACH-000004,-0.074326929577
ACH-000007,0.183496445647
ACH-000009,0.0873938576165
ACH-000011,-0.1363628149
ACH-000012,0.25098033905699996
ACH-000013,-0.32188831821999997
ACH-000014,0.0592060585003
ACH-000015,-0.061841152634199995
ACH-000017,0.232082401787
ACH-000018,-0.0376248767666
ACH-000019,-0.17997408043699997
ACH-000021,-0.207459544124
ACH-000022,0.126085609269
ACH-000025,0.0301033189573
ACH-000028,0.103889497754
ACH-000030,-0.0436780392507
ACH-000035,-0.021441727151200005
ACH-000036,0.13650185107100002
ACH-000037,-0.10966651298699999
ACH-000039,-0.0947848685649
ACH-000040,-0.22426133380600002
ACH-000041,-0.0886263796252
ACH-000042,0.0691842618372
ACH-000045,0.0999521388607
ACH-000047,-0.155769297763
ACH-000052,-0.126944973629
ACH-000053,0.10485527079399999
ACH-000054,-0.08178901326489998
ACH-000055,-0.12056395159700001
ACH-000060,-0.265660039608
ACH-000067,-0.180215160456
ACH-000070,-0.12182432509000002
ACH-000075,-0.24611444425700002
ACH-000078,0.09776551319160001
ACH-000082,0.0407031951926
ACH-000085,0.141701115358
ACH-000086,-0.020703719467099996
ACH-000087,-0.0485984714898
ACH-000092,-0.08407962822380001
ACH-000095,-0.183652947894
ACH-000097,0.0621988904415
ACH-000098,-0.21370346165600002
ACH-000099,0.0396129897574
ACH-000108,-0.253701397313
ACH-000113,0.014320271770899999
ACH-000115,-0.00382902724947
ACH-000116,-0.257307354439
ACH-000118,-0.542088356649
ACH-000120,-0.135009450503
ACH-000123,0.0266458293187
ACH-000127,-0.079292669742
ACH-000128,-0.0690666750395
ACH-000132,-0.0371020184009
ACH-000133,-0.123123356107
ACH-000137,-0.185615334463
ACH-000138,-0.063778050657
ACH-000142,-0.0351567058765
ACH-000143,-0.110445574897
ACH-000146,-0.0330720779878
ACH-000148,0.040604175633800005
ACH-000150,-0.317705026203
ACH-000152,0.106212192102
ACH-000153,-0.13188610164
ACH-000159,-0.12242471329700001
ACH-000160,0.0477323673243
ACH-000163,-0.05190191791680001
ACH-000167,-0.222423534328
ACH-000168,-0.154952383458
ACH-000169,-0.100449545179
ACH-000178,-0.0031789079432699998
ACH-000182,-0.0339334886155
ACH-000183,0.0680746406041
ACH-000188,-0.00392872961273
ACH-000189,-0.280762408632
ACH-000190,-0.155542980226
ACH-000198,-0.12237345081800001
ACH-000204,-0.34670508501999997
ACH-000206,-0.0775926047997
ACH-000207,-0.127201495496
ACH-000211,-0.0379326396037
ACH-000215,0.0777584692639
ACH-000221,0.00259994645494
ACH-000222,-0.0107591673593
ACH-000223,0.0291285371803
ACH-000226,-0.21231313997200002
ACH-000227,-0.190995825079
ACH-000228,-0.0620230192029
ACH-000231,0.0897032550897
ACH-000232,-0.0021492051627699997
ACH-000233,-0.153067515013
ACH-000234,-0.0860762519913
ACH-000235,-0.155866326097
ACH-000237,-0.147203727373
ACH-000238,-0.00360984992583
ACH-000243,-0.0829489965961
ACH-000244,-0.0569304837736
