,SPP1 (6696)
ACH-000004,0.18561267513000002
ACH-000007,0.08228724251519999
ACH-000009,0.151273426501
ACH-000011,0.14660601737
ACH-000012,0.0136007567534
ACH-000013,0.216672306477
ACH-000014,0.118796545393
ACH-000015,0.0724766617505
ACH-000017,0.143330146813
ACH-000018,0.151702494684
ACH-000019,-0.0581953064463
ACH-000021,0.125552446839
ACH-000022,0.235344526722
ACH-000025,-0.07674533907389999
ACH-000028,-0.000110752739251
ACH-000030,0.129864580406
ACH-000035,0.0543120631068
ACH-000036,0.11970546851399999
ACH-000037,0.0830435980476
ACH-000039,0.08893861989560001
ACH-000040,0.25147934835
ACH-000041,-0.150352906285
ACH-000042,0.0267703716237
ACH-000045,0.183724221063
ACH-000047,0.0826985095632
ACH-000052,-0.0506253970194
ACH-000053,0.0886338668289
ACH-000054,0.147487213954
ACH-000055,0.211560015155
ACH-000060,0.08443357120989999
ACH-000067,0.14515815082900002
ACH-000070,0.106940563199
ACH-000075,0.0355193354779
ACH-000078,0.127774361622
ACH-000082,0.141457431335
ACH-000085,0.12406152103700001
ACH-000086,0.11182010690500001
ACH-000087,-0.203089440078
ACH-000092,0.129132488685
ACH-000095,0.191349322051
ACH-000097,0.119156199559
ACH-000098,0.00965718343218
ACH-000099,0.11902447158099999
ACH-000108,0.106937538166
ACH-000113,0.22178236239799998
ACH-000115,0.029085246195799996
ACH-000116,0.158669506934
ACH-000118,0.12804510950200002
ACH-000120,0.158546774114
ACH-000123,0.0390658918843
ACH-000127,0.08780020487199999
ACH-000128,0.19976997531800003
ACH-000132,0.19988079128800001
ACH-000133,0.166762621696
ACH-000137,0.150459274536
ACH-000138,0.24889752863899997
ACH-000142,0.00654267183097
ACH-000143,0.09324371526019999
ACH-000146,0.145177056479
ACH-000148,0.13005264199000002
ACH-000150,-0.0515549700624
ACH-000152,0.130922219516
ACH-000153,-0.0286840390292
ACH-000159,0.139710536257
ACH-000160,0.00514783710834
ACH-000163,0.0941009970173
ACH-000167,0.189294461001
ACH-000168,0.0629522645315
ACH-000169,0.0920819411095
ACH-000178,0.139104792632
ACH-000182,0.294243123057
ACH-000183,0.226017232655
ACH-000188,0.189736977004
ACH-000189,0.32355635481
ACH-000190,0.09572406205919999
ACH-000198,0.195047043695
ACH-000204,0.024150754213
ACH-000206,0.275143779983
ACH-000207,0.026874644755500002
ACH-000211,0.00998783433651
ACH-000215,0.14364933713199998
ACH-000221,0.153268708931
ACH-000222,-0.07046142648880001
ACH-000223,0.0800492077976
ACH-000226,0.220160604529
ACH-000227,0.123759467564
ACH-000228,0.29930836619600004
ACH-000231,0.08026741323219999
ACH-000232,0.15769549065400001
ACH-000233,0.20873795175
ACH-000234,0.33587342008000004
ACH-000235,0.229785065721
ACH-000237,0.20209101260899998
ACH-000238,-0.10417911196
ACH-000243,0.12068913499299999
